,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
4,Har-49aa_6_porpoise-3,porpoise,Harbour_porpoise#species,nsubj<,polytypic,ADJ,6,nsubj< ...,-0.9018766700500035,-0.30599777950133555,Cetacea__order,taxongroup_topic,5,29
5,Har-49aa_2_porpoise-3,porpoise,Harbour_porpoise#species,nsubj<,one,NUM,9,nsubj< ...,-0.8367398833093433,-0.20910047023428027,Cetacea__order,taxongroup_topic,5,29
6,Rig-c8bd_84_whale-3,whale,Balaenidae#family,nsubj<,animal,NOUN,8,nsubj< animal,-0.7687233852411708,-0.17402806379831823,Cetacea__order,taxongroup_topic,5,29
5,Sou-ac15_56_whales-6,whales,Southern_right_whale#species,nsubj<,show,VERB,8,nsubj< show,-0.9096817198392829,-0.1940510733545433,Cetacea__order,taxongroup_topic,5,29
5,Atl-b2fd_28_dolphins-3,dolphins,Bottlenose_dolphin#genus,nsubj<,animal,NOUN,7,nsubj< animal,-0.7687233852411708,-0.17402806379831823,Cetacea__order,taxongroup_topic,5,29
6,Bow-5df3_55_whale-3,whale,Bowhead_whale#species,nsubj<,animal,NOUN,8,nsubj< animal,-0.7687233852411708,-0.17402806379831823,Cetacea__order,taxongroup_topic,5,29
11,Ant-7402_2_whale-4,whale,Antarctic_minke_whale#species,nsubj<,species,NOUN,15,nsubj< species,-0.8715797675941505,-0.16440502243887514,Cetacea__order,taxongroup_topic,5,29
4,Cet445b_50_whales-2,whales,Blue_Whale#species,nsubj<,mammal,NOUN,6,nsubj< mammal,-0.9327210956306751,-0.11189153580360997,Cetacea__order,taxongroup_topic,5,29
4,Blu40b3_11_whales-2,whales,Blue_Whale#species,nsubj<,animal,NOUN,6,nsubj< animal,-0.7687233852411708,-0.17402806379831823,Cetacea__order,taxongroup_topic,5,29
2,Blu-41f9_27_whales-2,whales,Blue_Whale#species,nsubj<,rorqual,NOUN,4,nsubj< ...,-0.9704826535786416,-0.1402441612051399,Cetacea__order,taxongroup_topic,5,29
11,Oce-4c88_101_whale-13,whale,Killer_whale#species,nsubj<,feed,VERB,18,nsubj< feed,-0.6364821261604706,-0.04694048769568375,Cetacea__order,taxongroup_topic,5,29
9,Mam-3742_215_whales-28,whales,Balaenidae#family,nsubj<,have,VERB,29,nsubj< have,-0.8817138130207314,-0.17183903244233226,Cetacea__order,taxongroup_topic,5,29
3,Sou-ac15_76_whale-4,whale,Southern_right_whale#species,nsubj<,spend,VERB,5,nsubj< spend,-0.6338552623301571,-0.10453540838412584,Cetacea__order,taxongroup_topic,5,29
8,Sou-ac15_2_whale-4,whale,Southern_right_whale#species,nsubj<,whale,NOUN,12,nsubj< ...,-0.7553042405182986,-0.13177391305938596,Cetacea__order,taxongroup_topic,5,29
3,Cet-5f63_238_whale-4,whale,Southern_right_whale#species,nsubj<,elevate,VERB,5,nsubj< ...,-0.9420841786602346,-0.12305040338523524,Cetacea__order,taxongroup_topic,5,29
4,Rig-c8bd_209_whale-4,whale,Southern_right_whale#species,nsubj<,make,VERB,6,nsubj< make,-0.6328322261585072,-0.1338629599636032,Cetacea__order,taxongroup_topic,5,29
3,Rig-c8bd_124_whale-4,whale,Southern_right_whale#species,nsubj<,spend,VERB,5,nsubj< spend,-0.6338552623301571,-0.10453540838412584,Cetacea__order,taxongroup_topic,5,29
2,Ste-0d83_2_Stenella-1,Stenella,Stenella#genus,nsubj<,genus,NOUN,4,nsubj< ...,-0.8508473749230451,-0.1799217465861608,Cetacea__order,taxongroup_topic,5,29
7,Ani-161e_82_whale-3,whale,Blue_Whale#species,nsubj<,animal,NOUN,11,nsubj< animal,-0.7687233852411708,-0.17402806379831823,Cetacea__order,taxongroup_topic,5,29
5,Blu-41f9_91_whale-3,whale,Blue_Whale#species,nsubj<,animal,NOUN,7,nsubj< animal,-0.7687233852411708,-0.17402806379831823,Cetacea__order,taxongroup_topic,5,29
3,Blu-41f9_89_whale-4,whale,Blue_Whale#species,nsubj<,have,VERB,5,nsubj< have,-0.8817138130207314,-0.17183903244233226,Cetacea__order,taxongroup_topic,5,29
5,Cet445b_21_whales-2,whales,Blue_Whale#species,nsubj<,cetacean,NOUN,8,nsubj< ...,-0.9267450639186503,-0.15721529609700094,Cetacea__order,taxongroup_topic,5,29
13,Cra-e2f1_76_whales-5,whales,Blue_Whale#species,nsubj<,extend,VERB,21,nsubj< ...,-0.5479746220147081,-0.12364371998689022,Cetacea__order,taxongroup_topic,5,29
7,Blu-41f9_2_whale-3,whale,Blue_Whale#species,nsubj<,mammal,NOUN,11,nsubj< mammal,-0.9327210956306751,-0.11189153580360997,Cetacea__order,taxongroup_topic,5,29
6,Bow-5df3_2_whale-3,whale,Bowhead_whale#species,nsubj<,species,NOUN,10,nsubj< species,-0.8715797675941505,-0.16440502243887514,Cetacea__order,taxongroup_topic,5,29
10,Hum-0bd2_69_whales-19,whales,Balaenidae#family,nsubj<,skimmer,NOUN,24,nsubj< ...,-0.7171989878123326,-0.0726937350824858,Cetacea__order,taxongroup_topic,5,29
3,Bow-5df3_100_whale-4,whale,Bowhead_whale#species,nsubj<,have,VERB,5,nsubj< have,-0.8817138130207314,-0.17183903244233226,Cetacea__order,taxongroup_topic,5,29
5,Bel-4321_33_narwhal-2,narwhal,Narwhal#species,nsubj<,species,NOUN,7,nsubj< species,-0.8715797675941505,-0.16440502243887514,Cetacea__order,taxongroup_topic,5,29
4,Atl6d8d_2_dolphins-3,dolphins,Stenella#genus,nsubj<,animal,NOUN,6,nsubj< animal,-0.7687233852411708,-0.17402806379831823,Cetacea__order,taxongroup_topic,5,29
8,Sou-ac15_139_whales-12,whales,Balaenidae#family,case>,of,ADP,9,case> of,0.19821554342700753,-0.11668326628251133,Cetacea__order,taxongroup_topic,1,47
7,Har-49aa_2_porpoise-15,porpoise,Harbour_porpoise#species,case>,of,ADP,14,case> of,0.19821554342700753,-0.11668326628251133,Cetacea__order,taxongroup_topic,1,47
4,Rig-c8bd_84_whale-19,whale,Balaenidae#family,case>,of,ADP,16,case> of,0.19821554342700753,-0.11668326628251133,Cetacea__order,taxongroup_topic,1,47
9,Rig-c8bd_84_whale-30,whale,Balaenidae#family,case>,of,ADP,27,case> of,0.19821554342700753,-0.11668326628251133,Cetacea__order,taxongroup_topic,1,47
