,feat,cluster,pw_entr,feat_n,N,group,relrole
6,acl> ...,0,-0.0,1,582,Cetacea__order,free_topic
8,acl>obj> ...,0,0.003,1,582,Cetacea__order,free_topic
10,acl>obj>compound> ...,0,0.003,1,582,Cetacea__order,free_topic
16,advmod> ...,0,0.005,3,582,Cetacea__order,free_topic
17,advmod> also,0,0.006,2,582,Cetacea__order,free_topic
19,amod> ...,0,0.0,12,582,Cetacea__order,free_topic
21,amod> beak,0,-0.0,1,582,Cetacea__order,free_topic
22,amod> blue,0,-0.002,2,582,Cetacea__order,free_topic
26,amod> gray,0,-0.001,1,582,Cetacea__order,free_topic
27,amod> right,0,0.001,4,582,Cetacea__order,free_topic
28,amod> southern,0,0.001,1,582,Cetacea__order,free_topic
29,amod> spot,0,0.004,3,582,Cetacea__order,free_topic
32,amod>amod> black,0,0.005,2,582,Cetacea__order,free_topic
34,appos< ...,0,0.009,7,582,Cetacea__order,free_topic
36,appos< dolphing,0,0.002,1,582,Cetacea__order,free_topic
37,appos< whale,0,0.007,4,582,Cetacea__order,free_topic
38,appos<amod> ...,0,0.005,4,582,Cetacea__order,free_topic
40,appos<case> by,0,0.006,2,582,Cetacea__order,free_topic
41,appos<case> in,0,0.002,1,582,Cetacea__order,free_topic
42,appos<compound> ...,0,0.002,3,582,Cetacea__order,free_topic
43,appos<compound> sperm,0,0.002,1,582,Cetacea__order,free_topic
44,appos<conj< ...,0,0.005,2,582,Cetacea__order,free_topic
45,appos<conj> ...,0,0.021,8,582,Cetacea__order,free_topic
46,appos<conj> dolphin,0,0.002,1,582,Cetacea__order,free_topic
47,appos<conj>amod> ...,0,0.006,3,582,Cetacea__order,free_topic
48,appos<conj>appos> ...,0,0.001,1,582,Cetacea__order,free_topic
49,appos<conj>cc> and,0,0.012,5,582,Cetacea__order,free_topic
51,appos<det> a,0,0.001,1,582,Cetacea__order,free_topic
52,appos<det> the,0,0.004,2,582,Cetacea__order,free_topic
53,appos<flat> ...,0,0.009,3,582,Cetacea__order,free_topic
54,appos<nmod< ...,0,0.001,1,582,Cetacea__order,free_topic
55,appos<nmod<amod> ...,0,0.001,1,582,Cetacea__order,free_topic
56,appos<nmod<conj> ...,0,0.001,1,582,Cetacea__order,free_topic
57,appos<nmod<det> ...,0,0.003,1,582,Cetacea__order,free_topic
62,appos<nummod> ...,0,0.001,1,582,Cetacea__order,free_topic
63,appos<obj< ...,0,0.004,2,582,Cetacea__order,free_topic
65,appos<obl< prey,0,0.006,2,582,Cetacea__order,free_topic
66,appos> ...,0,-0.003,1,582,Cetacea__order,free_topic
71,appos> orca,0,0.006,2,582,Cetacea__order,free_topic
72,appos> species,0,0.002,1,582,Cetacea__order,free_topic
74,appos> whale,0,0.001,1,582,Cetacea__order,free_topic
75,appos>amod> ...,0,-0.001,1,582,Cetacea__order,free_topic
78,appos>compound> ...,0,-0.002,2,582,Cetacea__order,free_topic
84,appos>det> the,0,0.002,1,582,Cetacea__order,free_topic
85,appos>nummod> ...,0,0.001,1,582,Cetacea__order,free_topic
89,case> between,0,0.001,1,582,Cetacea__order,free_topic
90,case> by,0,-0.001,1,582,Cetacea__order,free_topic
93,case> in,0,0.0,1,582,Cetacea__order,free_topic
98,cc> Orcinus,0,0.005,2,582,Cetacea__order,free_topic
99,cc> and,0,0.078,28,582,Cetacea__order,free_topic
100,cc> or,0,0.012,4,582,Cetacea__order,free_topic
101,compound< ...,0,-0.0,3,582,Cetacea__order,free_topic
107,compound< species,0,0.001,1,582,Cetacea__order,free_topic
110,compound<amod> ...,0,0.003,2,582,Cetacea__order,free_topic
122,compound<case> ...,0,0.002,1,582,Cetacea__order,free_topic
123,compound<case> dolphin,0,0.002,1,582,Cetacea__order,free_topic
125,compound<compound< ...,0,0.001,1,582,Cetacea__order,free_topic
126,compound<compound<amod> ...,0,0.005,2,582,Cetacea__order,free_topic
132,compound<det> the,0,0.0,1,582,Cetacea__order,free_topic
142,compound<nmod> ...,0,0.0,1,582,Cetacea__order,free_topic
144,compound<nmod>case> in,0,0.002,1,582,Cetacea__order,free_topic
146,compound<nmod>det> the,0,0.002,1,582,Cetacea__order,free_topic
152,compound<obl< ...,0,0.005,2,582,Cetacea__order,free_topic
153,compound<obl<advmod> ...,0,0.005,2,582,Cetacea__order,free_topic
154,compound> ...,0,0.002,13,582,Cetacea__order,free_topic
156,compound> Pacific,0,0.001,2,582,Cetacea__order,free_topic
157,compound> bottlenose,0,-0.004,2,582,Cetacea__order,free_topic
158,compound> bowhead,0,-0.001,1,582,Cetacea__order,free_topic
