relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Har-a313_21_harrier-12	Har-a313_21_marsh-11	Har-a313_21_harrier-12_3925	21	Har-a313_21_marsh-11_3807	21	0	marsh harrier	marsh	100.0
location	Com-f222_150_harrier-30	Com-f222_150_marsh-29	Com-f222_150_harrier-30_3925	150	Com-f222_150_marsh-29_3807	150	0	marsh harrier	marsh	100.0
location	Harcc28_5_harrier-9	Harcc28_5_marsh-8	Harcc28_5_harrier-9_3925	5	Harcc28_5_marsh-8_3807	5	0	marsh harrier	marsh	100.0
location	Wes-9ef7_54_harrier-3	Wes-9ef7_54_marsh-2	Wes-9ef7_54_harrier-3_3925	54	Wes-9ef7_54_marsh-2_3807	54	0	marsh harrier	marsh	100.0
location	Har-a313_21_harrier-3	Har-a313_21_marsh-11	Har-a313_21_harrier-3_3925	21	Har-a313_21_marsh-11_3807	21	0	marsh harrier	marsh	100.0
location	Gre-e890_127_harrier-24	Gre-e890_127_marsh-23	Gre-e890_127_harrier-24_3925	127	Gre-e890_127_marsh-23_3807	127	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-32	Mar-80c6_8_marsh-5	Mar-80c6_8_harrier-32_3925	8	Mar-80c6_8_marsh-5_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-39	Mar-80c6_8_marsh-5	Mar-80c6_8_harrier-39_3925	8	Mar-80c6_8_marsh-5_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-39	Mar-80c6_8_marsh-50	Mar-80c6_8_harrier-39_3925	8	Mar-80c6_8_marsh-50_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-39	Mar-80c6_8_marsh-13	Mar-80c6_8_harrier-39_3925	8	Mar-80c6_8_marsh-13_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_24_harrier-4	Mar-80c6_24_wetlands-14	Mar-80c6_24_harrier-4_4343	24	Mar-80c6_24_wetlands-14_4542	24	0	harriers	wetlands	100.0
location	Acc-0d4b_40_harriers-26	Acc-0d4b_40_swamp-24	Acc-0d4b_40_harriers-26_4343	40	Acc-0d4b_40_swamp-24_3808	40	0	harriers	swamp	100.0
location	Mar-80c6_33_harrier-4	Mar-80c6_33_marsh-3	Mar-80c6_33_harrier-4_3925	33	Mar-80c6_33_marsh-3_3807	33	0	marsh harrier	marsh	100.0
location	Mar-80c6_27_harrier-3	Mar-80c6_27_swamp-2	Mar-80c6_27_harrier-3_4343	27	Mar-80c6_27_swamp-2_3808	27	0	harriers	swamp	100.0
location	Whi-b4c3_527_harrier-27	Whi-b4c3_527_marsh-26	Whi-b4c3_527_harrier-27_4343	527	Whi-b4c3_527_marsh-26_3807	527	0	harriers	marsh	100.0
location	Whi-b4c3_684_harriers-30	Whi-b4c3_684_marsh-29	Whi-b4c3_684_harriers-30_4343	684	Whi-b4c3_684_marsh-29_3807	684	0	harriers	marsh	100.0
location	Mar-80c6_14_harrier-15	Mar-80c6_14_marsh-3	Mar-80c6_14_harrier-15_4343	14	Mar-80c6_14_marsh-3_3807	14	0	harriers	marsh	100.0
location	Wes-9ef7_5_harrier-38	Wes-9ef7_5_swamp-37	Wes-9ef7_5_harrier-38_4343	5	Wes-9ef7_5_swamp-37_3808	5	0	harriers	swamp	100.0
location	Wes-9ef7_5_harrier-49	Wes-9ef7_5_swamp-37	Wes-9ef7_5_harrier-49_4343	5	Wes-9ef7_5_swamp-37_3808	5	0	harriers	swamp	100.0
location	Wes-9ef7_5_harrier-24	Wes-9ef7_5_swamp-37	Wes-9ef7_5_harrier-24_4343	5	Wes-9ef7_5_swamp-37_3808	5	0	harriers	swamp	100.0
location	Wes-9ef7_5_harrier-16	Wes-9ef7_5_swamp-37	Wes-9ef7_5_harrier-16_4343	5	Wes-9ef7_5_swamp-37_3808	5	0	harriers	swamp	100.0
location	Cro-5646_102_eagle-9	Cro-5646_102_rainforest-22	Cro-5646_102_eagle-9_4846	102	Cro-5646_102_rainforest-22_3811	102	0	crowned eagle	rainforest	100.0
location	Cro-5646_39_eagles-31	Cro-5646_39_rainforest-52	Cro-5646_39_eagles-31_4846	39	Cro-5646_39_rainforest-52_3811	39	0	crowned eagle	rainforest	100.0
location	Cro-5646_311_eagle-8	Cro-5646_311_rainforest-4	Cro-5646_311_eagle-8_4846	311	Cro-5646_311_rainforest-4_3811	311	0	crowned eagle	rainforest	100.0
location	Cro-5646_318_eagle-9	Cro-5646_318_rainforest-36	Cro-5646_318_eagle-9_4846	318	Cro-5646_318_rainforest-36_3811	318	0	crowned eagle	rainforest	100.0
location	Cro-5646_356_eagle-70	Cro-5646_356_rainforest-11	Cro-5646_356_eagle-70_4846	356	Cro-5646_356_rainforest-11_3811	356	0	crowned eagle	rainforest	100.0
location	Cro-5646_318_eagle-44	Cro-5646_318_rainforest-36	Cro-5646_318_eagle-44_4846	318	Cro-5646_318_rainforest-36_3811	318	0	crowned eagle	rainforest	100.0
location	Cro-5646_356_eagles-13	Cro-5646_356_rainforest-11	Cro-5646_356_eagles-13_4846	356	Cro-5646_356_rainforest-11_3811	356	0	crowned eagle	rainforest	100.0
location	Cro-5646_356_eagles-44	Cro-5646_356_rainforest-11	Cro-5646_356_eagles-44_4846	356	Cro-5646_356_rainforest-11_3811	356	0	crowned eagle	rainforest	100.0
location	Cro-5646_39_eagles-14	Cro-5646_39_rainforest-52	Cro-5646_39_eagles-14_4846	39	Cro-5646_39_rainforest-52_3811	39	0	crowned eagle	rainforest	100.0
location	Mar-80c6_14_harrier-4	Mar-80c6_14_marsh-3	Mar-80c6_14_harrier-4_3925	14	Mar-80c6_14_marsh-3_3807	14	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-14	Mar-80c6_8_marsh-50	Mar-80c6_8_harrier-14_3925	8	Mar-80c6_8_marsh-50_3807	8	0	marsh harrier	marsh	100.0
location	Wes-9ef7_109_harrier-3	Wes-9ef7_109_marsh-2	Wes-9ef7_109_harrier-3_3925	109	Wes-9ef7_109_marsh-2_3807	109	0	marsh harrier	marsh	100.0
location	Wes-9ef7_1_harrier-3	Wes-9ef7_1_marsh-2	Wes-9ef7_1_harrier-3_3925	1	Wes-9ef7_1_marsh-2_3807	1	0	marsh harrier	marsh	100.0
location	Wes-9ef7_47_harriers-5	Wes-9ef7_47_marsh-4	Wes-9ef7_47_harriers-5_3925	47	Wes-9ef7_47_marsh-4_3807	47	0	marsh harrier	marsh	100.0
location	Wes-9ef7_5_harrier-49	Wes-9ef7_5_marsh-48	Wes-9ef7_5_harrier-49_3925	5	Wes-9ef7_5_marsh-48_3807	5	0	marsh harrier	marsh	100.0
location	Wes-9ef7_5_harrier-49	Wes-9ef7_5_marsh-15	Wes-9ef7_5_harrier-49_3925	5	Wes-9ef7_5_marsh-15_3807	5	0	marsh harrier	marsh	100.0
location	Wes-9ef7_51_harriers-16	Wes-9ef7_51_marsh-15	Wes-9ef7_51_harriers-16_3925	51	Wes-9ef7_51_marsh-15_3807	51	0	marsh harrier	marsh	100.0
location	Wes-9ef7_70_harrier-4	Wes-9ef7_70_marsh-3	Wes-9ef7_70_harrier-4_3925	70	Wes-9ef7_70_marsh-3_3807	70	0	marsh harrier	marsh	100.0
location	Wes-9ef7_52_harrier-3	Wes-9ef7_52_marsh-2	Wes-9ef7_52_harrier-3_3925	52	Wes-9ef7_52_marsh-2_3807	52	0	marsh harrier	marsh	100.0
location	Wes-9ef7_5_harrier-38	Wes-9ef7_5_marsh-15	Wes-9ef7_5_harrier-38_3925	5	Wes-9ef7_5_marsh-15_3807	5	0	marsh harrier	marsh	100.0
location	Wes-9ef7_5_harrier-38	Wes-9ef7_5_marsh-48	Wes-9ef7_5_harrier-38_3925	5	Wes-9ef7_5_marsh-48_3807	5	0	marsh harrier	marsh	100.0
location	Wes-9ef7_11_harrier-4	Wes-9ef7_11_marsh-3	Wes-9ef7_11_harrier-4_3925	11	Wes-9ef7_11_marsh-3_3807	11	0	marsh harrier	marsh	100.0
location	Wes-9ef7_18_harrier-3	Wes-9ef7_18_marsh-2	Wes-9ef7_18_harrier-3_3925	18	Wes-9ef7_18_marsh-2_3807	18	0	marsh harrier	marsh	100.0
location	Wes-9ef7_78_harrier-3	Wes-9ef7_78_marsh-2	Wes-9ef7_78_harrier-3_3925	78	Wes-9ef7_78_marsh-2_3807	78	0	marsh harrier	marsh	100.0
location	Wes-9ef7_3_harrier-9	Wes-9ef7_3_marsh-8	Wes-9ef7_3_harrier-9_3925	3	Wes-9ef7_3_marsh-8_3807	3	0	marsh harrier	marsh	100.0
location	Wes-9ef7_2_harrier-4	Wes-9ef7_2_marsh-3	Wes-9ef7_2_harrier-4_3925	2	Wes-9ef7_2_marsh-3_3807	2	0	marsh harrier	marsh	100.0
location	Wes-9ef7_2_harrier-12	Wes-9ef7_2_marsh-3	Wes-9ef7_2_harrier-12_3925	2	Wes-9ef7_2_marsh-3_3807	2	0	marsh harrier	marsh	100.0
location	Wes-9ef7_68_harrier-3	Wes-9ef7_68_marsh-2	Wes-9ef7_68_harrier-3_3925	68	Wes-9ef7_68_marsh-2_3807	68	0	marsh harrier	marsh	100.0
location	Wes-9ef7_13_harrier-4	Wes-9ef7_13_marsh-3	Wes-9ef7_13_harrier-4_3925	13	Wes-9ef7_13_marsh-3_3807	13	0	marsh harrier	marsh	100.0
location	Wes-9ef7_4_harrier-20	Wes-9ef7_4_marsh-19	Wes-9ef7_4_harrier-20_3925	4	Wes-9ef7_4_marsh-19_3807	4	0	marsh harrier	marsh	100.0
location	Wes-9ef7_123_harrier-3	Wes-9ef7_123_marsh-2	Wes-9ef7_123_harrier-3_3925	123	Wes-9ef7_123_marsh-2_3807	123	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-14	Mar-80c6_8_marsh-5	Mar-80c6_8_harrier-14_3925	8	Mar-80c6_8_marsh-5_3807	8	0	marsh harrier	marsh	100.0
location	Wes-9ef7_5_harrier-24	Wes-9ef7_5_marsh-15	Wes-9ef7_5_harrier-24_3925	5	Wes-9ef7_5_marsh-15_3807	5	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-32	Mar-80c6_8_marsh-50	Mar-80c6_8_harrier-32_3925	8	Mar-80c6_8_marsh-50_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_7_harrier-3	Mar-80c6_7_marsh-2	Mar-80c6_7_harrier-3_3925	7	Mar-80c6_7_marsh-2_3807	7	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-32	Mar-80c6_8_marsh-13	Mar-80c6_8_harrier-32_3925	8	Mar-80c6_8_marsh-13_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-21	Mar-80c6_8_marsh-13	Mar-80c6_8_harrier-21_3925	8	Mar-80c6_8_marsh-13_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_6_harrier-11	Mar-80c6_6_marsh-19	Mar-80c6_6_harrier-11_3925	6	Mar-80c6_6_marsh-19_3807	6	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-21	Mar-80c6_8_marsh-5	Mar-80c6_8_harrier-21_3925	8	Mar-80c6_8_marsh-5_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-51	Mar-80c6_8_marsh-13	Mar-80c6_8_harrier-51_3925	8	Mar-80c6_8_marsh-13_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-6	Mar-80c6_8_marsh-5	Mar-80c6_8_harrier-6_3925	8	Mar-80c6_8_marsh-5_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_18_harrier-4	Mar-80c6_18_marsh-3	Mar-80c6_18_harrier-4_3925	18	Mar-80c6_18_marsh-3_3807	18	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-21	Mar-80c6_8_marsh-50	Mar-80c6_8_harrier-21_3925	8	Mar-80c6_8_marsh-50_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_6_harrier-20	Mar-80c6_6_marsh-19	Mar-80c6_6_harrier-20_3925	6	Mar-80c6_6_marsh-19_3807	6	0	marsh harrier	marsh	100.0
location	Mar-80c6_30_harrier-7	Mar-80c6_30_marsh-3	Mar-80c6_30_harrier-7_3925	30	Mar-80c6_30_marsh-3_3807	30	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-51	Mar-80c6_8_marsh-5	Mar-80c6_8_harrier-51_3925	8	Mar-80c6_8_marsh-5_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-51	Mar-80c6_8_marsh-50	Mar-80c6_8_harrier-51_3925	8	Mar-80c6_8_marsh-50_3807	8	0	marsh harrier	marsh	100.0
location	Mar-80c6_8_harrier-6	Mar-80c6_8_marsh-50	Mar-80c6_8_harrier-6_3925	8	Mar-80c6_8_marsh-50_3807	8	0	marsh harrier	marsh	100.0
location	Wes-9ef7_5_harrier-16	Wes-9ef7_5_marsh-48	Wes-9ef7_5_harrier-16_3925	5	Wes-9ef7_5_marsh-48_3807	5	0	marsh harrier	marsh	100.0
location	Wes-9ef7_6_harrier-4	Wes-9ef7_6_marsh-3	Wes-9ef7_6_harrier-4_3925	6	Wes-9ef7_6_marsh-3_3807	6	0	marsh harrier	marsh	100.0
location	Wes-9ef7_5_harrier-24	Wes-9ef7_5_marsh-48	Wes-9ef7_5_harrier-24_3925	5	Wes-9ef7_5_marsh-48_3807	5	0	marsh harrier	marsh	100.0
location	Wes-9ef7_129_harrier-3	Wes-9ef7_129_Marsh-16	Wes-9ef7_129_harrier-3_4343	129	Wes-9ef7_129_Marsh-16_36	129	0	harriers	Marsh	100.0
location	Wes-9ef7_125_harrier-2	Wes-9ef7_125_Marsh-32	Wes-9ef7_125_harrier-2_4343	125	Wes-9ef7_125_Marsh-32_36	125	0	harriers	Marsh	100.0
location	Wes-9ef7_125_harrier-2	Wes-9ef7_125_Marsh-20	Wes-9ef7_125_harrier-2_4343	125	Wes-9ef7_125_Marsh-20_36	125	0	harriers	Marsh	100.0
location	Wes-9ef7_125_harrier-2	Wes-9ef7_125_Marsh-16	Wes-9ef7_125_harrier-2_4343	125	Wes-9ef7_125_Marsh-16_36	125	0	harriers	Marsh	100.0
location	Wes-9ef7_125_harrier-2	Wes-9ef7_125_Marsh-13	Wes-9ef7_125_harrier-2_4343	125	Wes-9ef7_125_Marsh-13_36	125	0	harriers	Marsh	100.0
location	Wes-9ef7_5_harrier-16	Wes-9ef7_5_marsh-15	Wes-9ef7_5_harrier-16_4343	5	Wes-9ef7_5_marsh-15_3807	5	0	harriers	marsh	100.0
location	Wes-9ef7_9_harrier-3	Wes-9ef7_9_marsh-2	Wes-9ef7_9_harrier-3_4343	9	Wes-9ef7_9_marsh-2_3807	9	0	harriers	marsh	100.0
location	Mar-80c6_8_harrier-6	Mar-80c6_8_marsh-13	Mar-80c6_8_harrier-6_4343	8	Mar-80c6_8_marsh-13_3807	8	0	harriers	marsh	100.0
location	Gol-1dbf_217_eagles-9	Gol-1dbf_217_tundra-16	Gol-1dbf_217_eagles-9_3857	217	Gol-1dbf_217_tundra-16_4539	217	0	golden eagle	tundra	100.0
location	Wes-9ef7_20_harrier-4	Wes-9ef7_20_marsh-3	Wes-9ef7_20_harrier-4_4343	20	Wes-9ef7_20_marsh-3_3807	20	0	harriers	marsh	100.0
location	Wes-9ef7_35_harrier-3	Wes-9ef7_35_marsh-2	Wes-9ef7_35_harrier-3_4343	35	Wes-9ef7_35_marsh-2_3807	35	0	harriers	marsh	100.0
location	Wes-9ef7_64_harrier-3	Wes-9ef7_64_marsh-2	Wes-9ef7_64_harrier-3_4343	64	Wes-9ef7_64_marsh-2_3807	64	0	harriers	marsh	100.0
location	Wes-9ef7_80_harrier-3	Wes-9ef7_80_marsh-2	Wes-9ef7_80_harrier-3_4343	80	Wes-9ef7_80_marsh-2_3807	80	0	harriers	marsh	100.0
location	Wes-9ef7_41_harrier-7	Wes-9ef7_41_marsh-6	Wes-9ef7_41_harrier-7_4343	41	Wes-9ef7_41_marsh-6_3807	41	0	harriers	marsh	100.0
location	Gol-1dbf_217_eagles-9	Gol-1dbf_217_heathland-38	Gol-1dbf_217_eagles-9_3857	217	Gol-1dbf_217_heathland-38_4518	217	0	golden eagle	heathland	100.0
location	Gol-1dbf_248_eagle-16	Gol-1dbf_248_Mountains-7	Gol-1dbf_248_eagle-16_3857	248	Gol-1dbf_248_Mountains-7_1366	248	0	golden eagle	Mountains	100.0
location	Gol-1dbf_312_eagles-10	Gol-1dbf_312_Mountains-15	Gol-1dbf_312_eagles-10_3857	312	Gol-1dbf_312_Mountains-15_1366	312	0	golden eagle	Mountains	100.0
location	Gol-1dbf_198_eagles-4	Gol-1dbf_198_Mountains-31	Gol-1dbf_198_eagles-4_3857	198	Gol-1dbf_198_Mountains-31_1366	198	0	golden eagle	Mountains	100.0
location	Gol-1dbf_249_eagles-18	Gol-1dbf_249_Mountains-7	Gol-1dbf_249_eagles-18_3857	249	Gol-1dbf_249_Mountains-7_1366	249	0	golden eagle	Mountains	100.0
location	Gol-1dbf_198_eagle-13	Gol-1dbf_198_Mountains-31	Gol-1dbf_198_eagle-13_3857	198	Gol-1dbf_198_Mountains-31_1366	198	0	golden eagle	Mountains	100.0
location	Gol-1dbf_370_eagles-11	Gol-1dbf_370_Mountains-5	Gol-1dbf_370_eagles-11_3857	370	Gol-1dbf_370_Mountains-5_1366	370	0	golden eagle	Mountains	100.0
location	Gol-1dbf_204_eagle-12	Gol-1dbf_204_Mountains-17	Gol-1dbf_204_eagle-12_3857	204	Gol-1dbf_204_Mountains-17_1366	204	0	golden eagle	Mountains	100.0
location	Gol-1dbf_198_eagle-20	Gol-1dbf_198_Mountains-31	Gol-1dbf_198_eagle-20_3857	198	Gol-1dbf_198_Mountains-31_1366	198	0	golden eagle	Mountains	100.0
location	Gol-1dbf_63_eagles-7	Gol-1dbf_63_Mountains-14	Gol-1dbf_63_eagles-7_3857	63	Gol-1dbf_63_Mountains-14_1366	63	0	golden eagle	Mountains	100.0
location	Mar-80c6_18_harrier-8	Mar-80c6_18_marsh-3	Mar-80c6_18_harrier-8_4343	18	Mar-80c6_18_marsh-3_3807	18	0	harriers	marsh	100.0
location	Gol-1dbf_222_eagles-27	Gol-1dbf_222_taiga-32	Gol-1dbf_222_eagles-27_3857	222	Gol-1dbf_222_taiga-32_4534	222	0	golden eagle	taiga	100.0
location	Gol-1dbf_217_eagles-9	Gol-1dbf_217_taiga-19	Gol-1dbf_217_eagles-9_3857	217	Gol-1dbf_217_taiga-19_4534	217	0	golden eagle	taiga	100.0
location	Mou-9e66_32_eagle-21	Mou-9e66_32_mountain-2	Mou-9e66_32_eagle-21_3857	32	Mou-9e66_32_mountain-2_4527	32	0	golden eagle	mountains	100.0
location	Gol-1dbf_248_eagle-16	Gol-1dbf_248_mountains-10	Gol-1dbf_248_eagle-16_3857	248	Gol-1dbf_248_mountains-10_4527	248	0	golden eagle	mountains	100.0
location	Gol-1dbf_226_eagles-6	Gol-1dbf_226_mountain-14	Gol-1dbf_226_eagles-6_3857	226	Gol-1dbf_226_mountain-14_4527	226	0	golden eagle	mountains	100.0
location	Mou-9e66_32_eagle-12	Mou-9e66_32_mountain-2	Mou-9e66_32_eagle-12_3857	32	Mou-9e66_32_mountain-2_4527	32	0	golden eagle	mountains	100.0
location	Mar-80c6_30_harrier-4	Mar-80c6_30_marsh-3	Mar-80c6_30_harrier-4_4343	30	Mar-80c6_30_marsh-3_3807	30	0	harriers	marsh	100.0
location	Mar-80c6_24_harrier-4	Mar-80c6_24_marsh-3	Mar-80c6_24_harrier-4_4343	24	Mar-80c6_24_marsh-3_3807	24	0	harriers	marsh	100.0
location	Gol-1dbf_262_eagles-18	Gol-1dbf_262_marsh-8	Gol-1dbf_262_eagles-18_3857	262	Gol-1dbf_262_marsh-8_3807	262	0	golden eagle	marsh	100.0
location	Com-f222_150_eagle-18	Com-f222_150_marsh-29	Com-f222_150_eagle-18_3857	150	Com-f222_150_marsh-29_3807	150	0	golden eagle	marsh	100.0
location	Gol-1dbf_225_eagle-2	Gol-1dbf_225_taiga-3	Gol-1dbf_225_eagle-2_144	225	Gol-1dbf_225_taiga-3_4534	225	0	Golden eagle	taiga	100.0
location	Harcc28_1_Harriers-1	Harcc28_1_marshes-14	Harcc28_1_Harriers-1_1068	1	Harcc28_1_marshes-14_3807	1	0	Harriers	marsh	100.0
location	Harcc28_1_Harriers-1	Harcc28_1_swamps-16	Harcc28_1_Harriers-1_1068	1	Harcc28_1_swamps-16_3808	1	0	Harriers	swamp	100.0
location	Harcc28_1_Harriers-1	Harcc28_1_wetlands-12	Harcc28_1_Harriers-1_1068	1	Harcc28_1_wetlands-12_4542	1	0	Harriers	wetlands	100.0
location	Wes-9ef7_96_Circus-2	Wes-9ef7_96_Marsh-4	Wes-9ef7_96_Circus-2_1067	96	Wes-9ef7_96_Marsh-4_36	96	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-65	Wes-9ef7_125_Marsh-20	Wes-9ef7_125_Circus-65_1067	125	Wes-9ef7_125_Marsh-20_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-62	Wes-9ef7_125_Marsh-13	Wes-9ef7_125_Circus-62_1067	125	Wes-9ef7_125_Marsh-13_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-65	Wes-9ef7_125_Marsh-32	Wes-9ef7_125_Circus-65_1067	125	Wes-9ef7_125_Marsh-32_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-62	Wes-9ef7_125_Marsh-16	Wes-9ef7_125_Circus-62_1067	125	Wes-9ef7_125_Marsh-16_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-65	Wes-9ef7_125_Marsh-13	Wes-9ef7_125_Circus-65_1067	125	Wes-9ef7_125_Marsh-13_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-62	Wes-9ef7_125_Marsh-20	Wes-9ef7_125_Circus-62_1067	125	Wes-9ef7_125_Marsh-20_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-62	Wes-9ef7_125_Marsh-32	Wes-9ef7_125_Circus-62_1067	125	Wes-9ef7_125_Marsh-32_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_125_Circus-65	Wes-9ef7_125_Marsh-16	Wes-9ef7_125_Circus-65_1067	125	Wes-9ef7_125_Marsh-16_36	125	0	Circus	Marsh	100.0
location	Wes-9ef7_104_Circus-12	Wes-9ef7_104_Marsh-8	Wes-9ef7_104_Circus-12_1067	104	Wes-9ef7_104_Marsh-8_36	104	0	Circus	Marsh	100.0
location	Wes-9ef7_107_Circus-9	Wes-9ef7_107_Marsh-7	Wes-9ef7_107_Circus-9_1067	107	Wes-9ef7_107_Marsh-7_36	107	0	Circus	Marsh	100.0
location	Wes-9ef7_2_Circus-6	Wes-9ef7_2_marsh-3	Wes-9ef7_2_Circus-6_1067	2	Wes-9ef7_2_marsh-3_3807	2	0	Circus	marsh	100.0
location	Mar-80c6_14_Circus-6	Mar-80c6_14_marsh-3	Mar-80c6_14_Circus-6_1067	14	Mar-80c6_14_marsh-3_3807	14	0	Circus	marsh	100.0
location	Har-a313_21_Circus-14	Har-a313_21_marsh-11	Har-a313_21_Circus-14_1067	21	Har-a313_21_marsh-11_3807	21	0	Circus	marsh	100.0
location	Har-a313_24_Circus-9	Har-a313_24_marsh-6	Har-a313_24_Circus-9_1067	24	Har-a313_24_marsh-6_3807	24	0	Circus	marsh	100.0
location	Har-a313_23_Circus-5	Har-a313_23_marsh-2	Har-a313_23_Circus-5_1067	23	Har-a313_23_marsh-2_3807	23	0	Circus	marsh	100.0
location	Har-a313_21_Circus-5	Har-a313_21_marsh-11	Har-a313_21_Circus-5_1067	21	Har-a313_21_marsh-11_3807	21	0	Circus	marsh	100.0
location	Har-a313_24_Circus-19	Har-a313_24_marsh-6	Har-a313_24_Circus-19_1067	24	Har-a313_24_marsh-6_3807	24	0	Circus	marsh	100.0
location	Whi-b4c3_527_Circus-29	Whi-b4c3_527_marsh-26	Whi-b4c3_527_Circus-29_1067	527	Whi-b4c3_527_marsh-26_3807	527	0	Circus	marsh	100.0
location	Com-f222_150_Circus-32	Com-f222_150_marsh-29	Com-f222_150_Circus-32_1067	150	Com-f222_150_marsh-29_3807	150	0	Circus	marsh	100.0
location	Acc-0d4b_40_Circus-22	Acc-0d4b_40_swamp-24	Acc-0d4b_40_Circus-22_1067	40	Acc-0d4b_40_swamp-24_3808	40	0	Circus	swamp	100.0
location	Gol-1dbf_251_eagles-2	Gol-1dbf_251_desert-6	Gol-1dbf_251_eagles-2_144	251	Gol-1dbf_251_desert-6_34	251	0	Golden eagle	Desert	100.0
location	Gol-1dbf_228_eagles-2	Gol-1dbf_228_Mountains-21	Gol-1dbf_228_eagles-2_144	228	Gol-1dbf_228_Mountains-21_1366	228	0	Golden eagle	Mountains	100.0
location	Gol-1dbf_233_eagles-2	Gol-1dbf_233_Mountains-10	Gol-1dbf_233_eagles-2_144	233	Gol-1dbf_233_Mountains-10_1366	233	0	Golden eagle	Mountains	100.0
location	Gol-1dbf_233_eagles-2	Gol-1dbf_233_Mountains-14	Gol-1dbf_233_eagles-2_144	233	Gol-1dbf_233_Mountains-14_1366	233	0	Golden eagle	Mountains	100.0
location	Gol-1dbf_255_eagles-2	Gol-1dbf_255_mountains-5	Gol-1dbf_255_eagles-2_144	255	Gol-1dbf_255_mountains-5_4527	255	0	Golden eagle	mountains	100.0
