relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Rei-38eb_168_reindeer-39	Rei-38eb_168_tundra-27	Rei-38eb_168_reindeer-39_5413	168	Rei-38eb_168_tundra-27_4539	168	0	reindeer	tundra	100.0
location	Rei-38eb_145_reindeer-10	Rei-38eb_145_tundra-22	Rei-38eb_145_reindeer-10_5413	145	Rei-38eb_145_tundra-22_4539	145	0	reindeer	tundra	100.0
location	Rei-38eb_144_reindeer-55	Rei-38eb_144_tundra-2	Rei-38eb_144_reindeer-55_5413	144	Rei-38eb_144_tundra-2_4539	144	0	reindeer	tundra	100.0
location	Rei-38eb_144_reindeer-3	Rei-38eb_144_tundra-2	Rei-38eb_144_reindeer-3_5413	144	Rei-38eb_144_tundra-2_4539	144	0	reindeer	tundra	100.0
location	Rei-38eb_101_reindeer-13	Rei-38eb_101_tundra-8	Rei-38eb_101_reindeer-13_5413	101	Rei-38eb_101_tundra-8_4539	101	0	reindeer	tundra	100.0
location	Rei-38eb_378_reindeer-5	Rei-38eb_378_tundra-4	Rei-38eb_378_reindeer-5_5413	378	Rei-38eb_378_tundra-4_4539	378	0	reindeer	tundra	100.0
location	Rei-38eb_378_reindeer-5	Rei-38eb_378_tundra-17	Rei-38eb_378_reindeer-5_5413	378	Rei-38eb_378_tundra-17_4539	378	0	reindeer	tundra	100.0
location	Rei-38eb_144_reindeer-40	Rei-38eb_144_tundra-2	Rei-38eb_144_reindeer-40_5413	144	Rei-38eb_144_tundra-2_4539	144	0	reindeer	tundra	100.0
location	Rei-38eb_570_reindeer-6	Rei-38eb_570_tundra-5	Rei-38eb_570_reindeer-6_5413	570	Rei-38eb_570_tundra-5_4539	570	0	reindeer	tundra	100.0
location	Mus-840b_41_deer-51	Mus-840b_41_tundra-16	Mus-840b_41_deer-51_5398	41	Mus-840b_41_tundra-16_4539	41	0	red deer	tundra	100.0
location	Pum-f726_49_guanaco-16	Pum-f726_49_mountain-18	Pum-f726_49_guanaco-16_5071	49	Pum-f726_49_mountain-18_4527	49	0	guanaco	mountains	100.0
location	Rei-38eb_145_reindeer-23	Rei-38eb_145_tundra-22	Rei-38eb_145_reindeer-23_5413	145	Rei-38eb_145_tundra-22_4539	145	0	reindeer	tundra	100.0
location	Cam-1690_117_camel-6	Cam-1690_117_deserts-26	Cam-1690_117_camel-6_4869	117	Cam-1690_117_deserts-26_3805	117	0	dromedary camel	desert	100.0
location	Dro-9dd9_254_camels-2	Dro-9dd9_254_desert-9	Dro-9dd9_254_camels-2_4272	254	Dro-9dd9_254_desert-9_3805	254	0	camels	desert	100.0
location	Mam-3742_280_camels-7	Mam-3742_280_desert-2	Mam-3742_280_camels-7_4272	280	Mam-3742_280_desert-2_3805	280	0	camels	desert	100.0
location	Cam1e51_16_camels-10	Cam1e51_16_desert-15	Cam1e51_16_camels-10_4272	16	Cam1e51_16_desert-15_3805	16	0	camels	desert	100.0
location	Dro-9dd9_249_camels-3	Dro-9dd9_249_desert-20	Dro-9dd9_249_camels-3_4272	249	Dro-9dd9_249_desert-20_3805	249	0	camels	desert	100.0
location	Cam1e51_20_camels-3	Cam1e51_20_desert-9	Cam1e51_20_camels-3_4272	20	Cam1e51_20_desert-9_3805	20	0	camels	desert	100.0
location	Bac-9099_52_camels-2	Bac-9099_52_desert-19	Bac-9099_52_camels-2_4272	52	Bac-9099_52_desert-19_3805	52	0	camels	desert	100.0
location	Cam-1690_57_camels-7	Cam-1690_57_desert-19	Cam-1690_57_camels-7_4272	57	Cam-1690_57_desert-19_3805	57	0	camels	desert	100.0
location	Cam-1690_4_Camels-1	Cam-1690_4_desert-9	Cam-1690_4_Camels-1_4272	4	Cam-1690_4_desert-9_3805	4	0	camels	desert	100.0
location	Bac-9099_115_camels-10	Bac-9099_115_deserts-20	Bac-9099_115_camels-10_4272	115	Bac-9099_115_deserts-20_3805	115	0	camels	desert	100.0
location	Cam-1690_49_Camels-1	Cam-1690_49_desert-15	Cam-1690_49_Camels-1_4272	49	Cam-1690_49_desert-15_3805	49	0	camels	desert	100.0
location	Cam-1690_145_camels-6	Cam-1690_145_desert-73	Cam-1690_145_camels-6_4272	145	Cam-1690_145_desert-73_3805	145	0	camels	desert	100.0
location	Rei-38eb_424_reindeer-3	Rei-38eb_424_tundra-31	Rei-38eb_424_reindeer-3_5413	424	Rei-38eb_424_tundra-31_4539	424	0	reindeer	tundra	100.0
location	Rei-38eb_75_reindeer-7	Rei-38eb_75_tundra-6	Rei-38eb_75_reindeer-7_5413	75	Rei-38eb_75_tundra-6_4539	75	0	reindeer	tundra	100.0
location	Tun-c63e_39_reindeer-20	Tun-c63e_39_tundra-6	Tun-c63e_39_reindeer-20_5413	39	Tun-c63e_39_tundra-6_4539	39	0	reindeer	tundra	100.0
location	Rei-38eb_477_reindeer-24	Rei-38eb_477_tundra-7	Rei-38eb_477_reindeer-24_5413	477	Rei-38eb_477_tundra-7_4539	477	0	reindeer	tundra	100.0
location	Cam-1690_117_Camelus-8	Cam-1690_117_deserts-26	Cam-1690_117_Camelus-8_951	117	Cam-1690_117_deserts-26_34	117	0	Camelus	Desert	100.0
location	Rei-38eb_33_reindeer-8	Rei-38eb_33_tundra-7	Rei-38eb_33_reindeer-8_5413	33	Rei-38eb_33_tundra-7_4539	33	0	reindeer	tundra	100.0
location	Tun-c63e_17_reindeer-13	Tun-c63e_17_tundra-3	Tun-c63e_17_reindeer-13_5413	17	Tun-c63e_17_tundra-3_4539	17	0	reindeer	tundra	100.0
location	Sno-0a8f_380_reindeer-22	Sno-0a8f_380_tundra-18	Sno-0a8f_380_reindeer-22_5413	380	Sno-0a8f_380_tundra-18_4539	380	0	reindeer	tundra	100.0
location	Rei-38eb_551_reindeer-37	Rei-38eb_551_tundra-8	Rei-38eb_551_reindeer-37_5413	551	Rei-38eb_551_tundra-8_4539	551	0	reindeer	tundra	100.0
location	Rei-38eb_22_reindeer-8	Rei-38eb_22_tundra-13	Rei-38eb_22_reindeer-8_5413	22	Rei-38eb_22_tundra-13_4539	22	0	reindeer	tundra	100.0
location	Rei-38eb_166_reindeer-20	Rei-38eb_166_tundra-19	Rei-38eb_166_reindeer-20_5413	166	Rei-38eb_166_tundra-19_4539	166	0	reindeer	tundra	100.0
location	Rei-38eb_148_reindeer-30	Rei-38eb_148_tundra-29	Rei-38eb_148_reindeer-30_5413	148	Rei-38eb_148_tundra-29_4539	148	0	reindeer	tundra	100.0
location	Rei-38eb_551_reindeer-9	Rei-38eb_551_tundra-8	Rei-38eb_551_reindeer-9_5413	551	Rei-38eb_551_tundra-8_4539	551	0	reindeer	tundra	100.0
location	Rei-38eb_34_reindeer-12	Rei-38eb_34_tundra-6	Rei-38eb_34_reindeer-12_5413	34	Rei-38eb_34_tundra-6_4539	34	0	reindeer	tundra	100.0
location	Rei-38eb_551_reindeer-24	Rei-38eb_551_tundra-8	Rei-38eb_551_reindeer-24_5413	551	Rei-38eb_551_tundra-8_4539	551	0	reindeer	tundra	100.0
location	Rei-38eb_136_reindeer-16	Rei-38eb_136_tundra-15	Rei-38eb_136_reindeer-16_5413	136	Rei-38eb_136_tundra-15_4539	136	0	reindeer	tundra	100.0
location	Rei-38eb_453_reindeer-26	Rei-38eb_453_tundra-3	Rei-38eb_453_reindeer-26_5413	453	Rei-38eb_453_tundra-3_4539	453	0	reindeer	tundra	100.0
location	Rei-38eb_453_reindeer-4	Rei-38eb_453_tundra-25	Rei-38eb_453_reindeer-4_5413	453	Rei-38eb_453_tundra-25_4539	453	0	reindeer	tundra	100.0
location	Rei-38eb_453_reindeer-4	Rei-38eb_453_tundra-3	Rei-38eb_453_reindeer-4_5413	453	Rei-38eb_453_tundra-3_4539	453	0	reindeer	tundra	100.0
location	Rei-38eb_477_reindeer-18	Rei-38eb_477_tundra-7	Rei-38eb_477_reindeer-18_5413	477	Rei-38eb_477_tundra-7_4539	477	0	reindeer	tundra	100.0
location	Rei-38eb_49_reindeer-3	Rei-38eb_49_tundra-2	Rei-38eb_49_reindeer-3_5413	49	Rei-38eb_49_tundra-2_4539	49	0	reindeer	tundra	100.0
location	Rei-38eb_2_reindeer-2	Rei-38eb_2_tundra-24	Rei-38eb_2_reindeer-2_5413	2	Rei-38eb_2_tundra-24_4539	2	0	reindeer	tundra	100.0
location	Rei-38eb_34_reindeer-7	Rei-38eb_34_tundra-6	Rei-38eb_34_reindeer-7_5413	34	Rei-38eb_34_tundra-6_4539	34	0	reindeer	tundra	100.0
location	Rei-38eb_36_reindeer-3	Rei-38eb_36_tundra-2	Rei-38eb_36_reindeer-3_5413	36	Rei-38eb_36_tundra-2_4539	36	0	reindeer	tundra	100.0
location	Rei-38eb_453_reindeer-26	Rei-38eb_453_tundra-25	Rei-38eb_453_reindeer-26_5413	453	Rei-38eb_453_tundra-25_4539	453	0	reindeer	tundra	100.0
location	Rei-38eb_144_reindeer-3	Rei-38eb_144_tundra-54	Rei-38eb_144_reindeer-3_5413	144	Rei-38eb_144_tundra-54_4539	144	0	reindeer	tundra	100.0
location	Rei-38eb_480_reindeer-20	Rei-38eb_480_tundra-19	Rei-38eb_480_reindeer-20_5413	480	Rei-38eb_480_tundra-19_4539	480	0	reindeer	tundra	100.0
location	Tai-3286_120_tarandus-28	Tai-3286_120_taiga-2	Tai-3286_120_tarandus-28_3216	120	Tai-3286_120_taiga-2_4534	120	0	Rangifer tarandus	taiga	87.0
location	Cam-1690_117_dromedarius-9	Cam-1690_117_deserts-26	Cam-1690_117_dromedarius-9_2060	117	Cam-1690_117_deserts-26_3805	117	0	Camelus dromedarius	desert	87.0
location	Rei-38eb_91_caribou-13	Rei-38eb_91_tundra-8	Rei-38eb_91_caribou-13_5414	91	Rei-38eb_91_tundra-8_4539	91	0	caribou	tundra	83.0
location	Rei-38eb_75_caribou-12	Rei-38eb_75_tundra-6	Rei-38eb_75_caribou-12_5414	75	Rei-38eb_75_tundra-6_4539	75	0	caribou	tundra	83.0
location	Rei-38eb_168_caribou-17	Rei-38eb_168_tundra-27	Rei-38eb_168_caribou-17_5414	168	Rei-38eb_168_tundra-27_4539	168	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-59	Rei-38eb_19_tundra-40	Rei-38eb_19_caribou-59_5414	19	Rei-38eb_19_tundra-40_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_2_caribou-4	Rei-38eb_2_tundra-24	Rei-38eb_2_caribou-4_5414	2	Rei-38eb_2_tundra-24_4539	2	0	caribou	tundra	83.0
location	Rei-38eb_93_caribou-11	Rei-38eb_93_tundra-21	Rei-38eb_93_caribou-11_5414	93	Rei-38eb_93_tundra-21_4539	93	0	caribou	tundra	83.0
location	Rei-38eb_144_caribou-19	Rei-38eb_144_tundra-54	Rei-38eb_144_caribou-19_5414	144	Rei-38eb_144_tundra-54_4539	144	0	caribou	tundra	83.0
location	Rei-38eb_374_caribou-5	Rei-38eb_374_tundra-29	Rei-38eb_374_caribou-5_5414	374	Rei-38eb_374_tundra-29_4539	374	0	caribou	tundra	83.0
location	Rei-38eb_18_caribou-6	Rei-38eb_18_tundra-21	Rei-38eb_18_caribou-6_5414	18	Rei-38eb_18_tundra-21_4539	18	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-78	Rei-38eb_19_tundra-54	Rei-38eb_19_caribou-78_5414	19	Rei-38eb_19_tundra-54_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_77_caribou-33	Rei-38eb_77_tundra-32	Rei-38eb_77_caribou-33_5414	77	Rei-38eb_77_tundra-32_4539	77	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-26	Rei-38eb_19_tundra-54	Rei-38eb_19_caribou-26_5414	19	Rei-38eb_19_tundra-54_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_93_caribou-26	Rei-38eb_93_tundra-21	Rei-38eb_93_caribou-26_5414	93	Rei-38eb_93_tundra-21_4539	93	0	caribou	tundra	83.0
location	Rei-38eb_144_caribou-60	Rei-38eb_144_tundra-2	Rei-38eb_144_caribou-60_5414	144	Rei-38eb_144_tundra-2_4539	144	0	caribou	tundra	83.0
location	Rei-38eb_148_caribou-27	Rei-38eb_148_tundra-29	Rei-38eb_148_caribou-27_5414	148	Rei-38eb_148_tundra-29_4539	148	0	caribou	tundra	83.0
location	Rei-38eb_144_caribou-64	Rei-38eb_144_tundra-2	Rei-38eb_144_caribou-64_5414	144	Rei-38eb_144_tundra-2_4539	144	0	caribou	tundra	83.0
location	Rei-38eb_144_caribou-64	Rei-38eb_144_tundra-54	Rei-38eb_144_caribou-64_5414	144	Rei-38eb_144_tundra-54_4539	144	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-26	Rei-38eb_19_tundra-40	Rei-38eb_19_caribou-26_5414	19	Rei-38eb_19_tundra-40_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-59	Rei-38eb_19_tundra-54	Rei-38eb_19_caribou-59_5414	19	Rei-38eb_19_tundra-54_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_93_caribou-14	Rei-38eb_93_tundra-21	Rei-38eb_93_caribou-14_5414	93	Rei-38eb_93_tundra-21_4539	93	0	caribou	tundra	83.0
location	Rei-38eb_168_caribou-41	Rei-38eb_168_tundra-27	Rei-38eb_168_caribou-41_5414	168	Rei-38eb_168_tundra-27_4539	168	0	caribou	tundra	83.0
location	Dee-529a_36_caribou-4	Dee-529a_36_tundra-9	Dee-529a_36_caribou-4_5414	36	Dee-529a_36_tundra-9_4539	36	0	caribou	tundra	83.0
location	Rei-38eb_144_caribou-19	Rei-38eb_144_tundra-2	Rei-38eb_144_caribou-19_5414	144	Rei-38eb_144_tundra-2_4539	144	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-78	Rei-38eb_19_taiga-44	Rei-38eb_19_caribou-78_5414	19	Rei-38eb_19_taiga-44_4534	19	0	caribou	taiga	83.0
location	Rei-38eb_112_caribou-6	Rei-38eb_112_tundra-5	Rei-38eb_112_caribou-6_5414	112	Rei-38eb_112_tundra-5_4539	112	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-59	Rei-38eb_19_taiga-44	Rei-38eb_19_caribou-59_5414	19	Rei-38eb_19_taiga-44_4534	19	0	caribou	taiga	83.0
location	Tai-3286_120_caribou-34	Tai-3286_120_taiga-2	Tai-3286_120_caribou-34_5414	120	Tai-3286_120_taiga-2_4534	120	0	caribou	taiga	83.0
location	Dee-529a_36_caribou-4	Dee-529a_36_taiga-20	Dee-529a_36_caribou-4_5414	36	Dee-529a_36_taiga-20_4534	36	0	caribou	taiga	83.0
location	Dee-529a_36_caribou-4	Dee-529a_36_taiga-11	Dee-529a_36_caribou-4_5414	36	Dee-529a_36_taiga-11_4534	36	0	caribou	taiga	83.0
location	Rei-38eb_19_caribou-114	Rei-38eb_19_taiga-44	Rei-38eb_19_caribou-114_5414	19	Rei-38eb_19_taiga-44_4534	19	0	caribou	taiga	83.0
location	Rei-38eb_18_caribou-6	Rei-38eb_18_taiga-23	Rei-38eb_18_caribou-6_5414	18	Rei-38eb_18_taiga-23_4534	18	0	caribou	taiga	83.0
location	Rei-38eb_19_caribou-26	Rei-38eb_19_taiga-44	Rei-38eb_19_caribou-26_5414	19	Rei-38eb_19_taiga-44_4534	19	0	caribou	taiga	83.0
location	Rei-38eb_374_caribou-5	Rei-38eb_374_taiga-19	Rei-38eb_374_caribou-5_5414	374	Rei-38eb_374_taiga-19_4534	374	0	caribou	taiga	83.0
location	Rei-38eb_19_caribou-114	Rei-38eb_19_tundra-54	Rei-38eb_19_caribou-114_5414	19	Rei-38eb_19_tundra-54_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_144_caribou-60	Rei-38eb_144_tundra-54	Rei-38eb_144_caribou-60_5414	144	Rei-38eb_144_tundra-54_4539	144	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-114	Rei-38eb_19_tundra-40	Rei-38eb_19_caribou-114_5414	19	Rei-38eb_19_tundra-40_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_19_caribou-78	Rei-38eb_19_tundra-40	Rei-38eb_19_caribou-78_5414	19	Rei-38eb_19_tundra-40_4539	19	0	caribou	tundra	83.0
location	Rei-38eb_94_caribou-7	Rei-38eb_94_tundra-6	Rei-38eb_94_caribou-7_5414	94	Rei-38eb_94_tundra-6_4539	94	0	caribou	tundra	83.0
location	Rei-38eb_50_Reindeer-1	Rei-38eb_49_tundra-2	Rei-38eb_50_Reindeer-1_3215	50	Rei-38eb_49_tundra-2_4539	49	1	Reindeer	tundra	50.0
location	Afr-7a1b_122_hippopotamus-3	Afr-7a1b_121_rainforest-20	Afr-7a1b_122_hippopotamus-3_5095	122	Afr-7a1b_121_rainforest-20_3811	121	1	hippopotamus	rainforest	50.0
location	Elk-a58a_208_deer-12	Elk-a58a_207_tundra-19	Elk-a58a_208_deer-12_5398	208	Elk-a58a_207_tundra-19_4539	207	1	red deer	tundra	50.0
location	Bac-9099_116_camel-2	Bac-9099_115_deserts-20	Bac-9099_116_camel-2_1623	116	Bac-9099_115_deserts-20_3805	115	1	Bactrian camel	desert	50.0
location	Sik-94e7_102_deer-2	Sik-94e7_103_parklands-13	Sik-94e7_102_deer-2_236	102	Sik-94e7_103_parklands-13_4529	103	1	Sika deer	parkland	50.0
location	Rei-38eb_7_Reindeer-1	Rei-38eb_6_tundra-2	Rei-38eb_7_Reindeer-1_3215	7	Rei-38eb_6_tundra-2_4539	6	1	Reindeer	tundra	50.0
location	Rei-38eb_107_Reindeer-1	Rei-38eb_108_tundra-8	Rei-38eb_107_Reindeer-1_3215	107	Rei-38eb_108_tundra-8_4539	108	1	Reindeer	tundra	50.0
location	Rei-38eb_393_Reindeer-1	Rei-38eb_392_taiga-16	Rei-38eb_393_Reindeer-1_3215	393	Rei-38eb_392_taiga-16_4534	392	1	Reindeer	taiga	50.0
location	Rei-38eb_1_Reindeer-1	Rei-38eb_2_tundra-24	Rei-38eb_1_Reindeer-1_3215	1	Rei-38eb_2_tundra-24_4539	2	1	Reindeer	tundra	50.0
location	Rei-38eb_393_Reindeer-1	Rei-38eb_392_tundra-14	Rei-38eb_393_Reindeer-1_3215	393	Rei-38eb_392_tundra-14_4539	392	1	Reindeer	tundra	50.0
location	Cam-4bd8_150_giraffes-17	Cam-4bd8_151_desert-24	Cam-4bd8_150_giraffes-17_2366	150	Cam-4bd8_151_desert-24_3805	151	1	Giraffe	desert	50.0
location	Dro-9dd9_29_Camelus-9	Dro-9dd9_30_desert-39	Dro-9dd9_29_Camelus-9_951	29	Dro-9dd9_30_desert-39_3805	30	1	Camelus	desert	50.0
location	Camcd08_3_guanacos-16	Camcd08_2_Mountain-1	Camcd08_3_guanacos-16_5071	3	Camcd08_2_Mountain-1_4527	2	1	guanaco	mountains	50.0
location	Afr-7a1b_122_hippopotamus-3	Afr-7a1b_121_rainforests-6	Afr-7a1b_122_hippopotamus-3_5095	122	Afr-7a1b_121_rainforests-6_3811	121	1	hippopotamus	rainforest	50.0
location	Tun-c63e_40_reindeer-4	Tun-c63e_41_Tundra-1	Tun-c63e_40_reindeer-4_5413	40	Tun-c63e_41_Tundra-1_1379	41	1	reindeer	Tundra	50.0
location	Tai-3286_121_elk-22	Tai-3286_122_taiga-15	Tai-3286_121_elk-22_4897	121	Tai-3286_122_taiga-15_4534	122	1	elk	taiga	50.0
location	Tai-3286_121_elk-22	Tai-3286_120_taiga-2	Tai-3286_121_elk-22_4897	121	Tai-3286_120_taiga-2_4534	120	1	elk	taiga	50.0
location	Dee-529a_59_elk-26	Dee-529a_58_taiga-23	Dee-529a_59_elk-26_4897	59	Dee-529a_58_taiga-23_4534	58	1	elk	taiga	50.0
location	Dro-9dd9_29_dromedarius-10	Dro-9dd9_30_desert-39	Dro-9dd9_29_dromedarius-10_2060	29	Dro-9dd9_30_desert-39_3805	30	1	Camelus dromedarius	desert	43.5
location	Tai-3286_120_tarandus-28	Tai-3286_119_taiga-4	Tai-3286_120_tarandus-28_3216	120	Tai-3286_119_taiga-4_4534	119	1	Rangifer tarandus	taiga	43.5
location	Rei-38eb_478_Caribou-5	Rei-38eb_477_tundra-7	Rei-38eb_478_Caribou-5_3217	478	Rei-38eb_477_tundra-7_4539	477	1	Caribou	tundra	41.5
location	Rei-38eb_478_Caribou-22	Rei-38eb_477_tundra-7	Rei-38eb_478_Caribou-22_3217	478	Rei-38eb_477_tundra-7_4539	477	1	Caribou	tundra	41.5
location	Rei-38eb_398_Caribou-1	Rei-38eb_397_tundra-18	Rei-38eb_398_Caribou-1_3217	398	Rei-38eb_397_tundra-18_4539	397	1	Caribou	tundra	41.5
location	Tun-c63e_40_caribou-6	Tun-c63e_41_Tundra-1	Tun-c63e_40_caribou-6_5414	40	Tun-c63e_41_Tundra-1_1379	41	1	caribou	Tundra	41.5
location	Rei-38eb_398_Caribou-1	Rei-38eb_397_taiga-20	Rei-38eb_398_Caribou-1_3217	398	Rei-38eb_397_taiga-20_4534	397	1	Caribou	taiga	41.5
location	Cam-1690_2_Camelus-30	Cam-1690_4_desert-9	Cam-1690_2_Camelus-30_951	2	Cam-1690_4_desert-9_3805	4	2	Camelus	desert	33.333
location	Cam-1690_2_camelus-7	Cam-1690_4_desert-9	Cam-1690_2_camelus-7_4271	2	Cam-1690_4_desert-9_3805	4	2	camelus	desert	33.333
location	Tun-c63e_39_reindeer-20	Tun-c63e_41_Tundra-1	Tun-c63e_39_reindeer-20_5413	39	Tun-c63e_41_Tundra-1_1379	41	2	reindeer	Tundra	33.333
location	Dro-9dd9_32_Camelus-32	Dro-9dd9_30_desert-39	Dro-9dd9_32_Camelus-32_951	32	Dro-9dd9_30_desert-39_3805	30	2	Camelus	desert	33.333
location	Dro0ff4_12_camel-9	Dro0ff4_14_desert-7	Dro0ff4_12_camel-9_4652	12	Dro0ff4_14_desert-7_3805	14	2	bactrian camel	desert	33.333
location	Gra-bd0d_35_Hippopotamus-1	Gra-bd0d_34_rivers-2	Gra-bd0d_35_Hippopotamus-1_2534	35	Gra-bd0d_34_rivers-2_4533	34	1	Hippopotamus	rivers and streams	33.0
location	Tai-3286_120_tarandus-28	Tai-3286_118_taiga-4	Tai-3286_120_tarandus-28_3216	120	Tai-3286_118_taiga-4_4534	118	2	Rangifer tarandus	taiga	29.0
location	Tai-3286_120_tarandus-28	Tai-3286_122_taiga-15	Tai-3286_120_tarandus-28_3216	120	Tai-3286_122_taiga-15_4534	122	2	Rangifer tarandus	taiga	29.0
location	Rei-38eb_478_Caribou-5	Rei-38eb_480_tundra-19	Rei-38eb_478_Caribou-5_3217	478	Rei-38eb_480_tundra-19_4539	480	2	Caribou	tundra	27.667
location	Rei-38eb_478_Caribou-22	Rei-38eb_480_tundra-19	Rei-38eb_478_Caribou-22_3217	478	Rei-38eb_480_tundra-19_4539	480	2	Caribou	tundra	27.667
location	Dee-529a_61_deer-6	Dee-529a_58_taiga-23	Dee-529a_61_deer-6_5398	61	Dee-529a_58_taiga-23_4534	58	3	red deer	taiga	25.0
location	Sik-94e7_100_deer-2	Sik-94e7_103_parklands-13	Sik-94e7_100_deer-2_236	100	Sik-94e7_103_parklands-13_4529	103	3	Sika deer	parkland	25.0
location	Dee-529a_61_deer-15	Dee-529a_58_taiga-23	Dee-529a_61_deer-15_5398	61	Dee-529a_58_taiga-23_4534	58	3	red deer	taiga	25.0
location	Mus-840b_41_deer-51	Mus-840b_38_tundra-39	Mus-840b_41_deer-51_5398	41	Mus-840b_38_tundra-39_4539	38	3	red deer	tundra	25.0
location	Bac8c43_7_camel-3	Bac8c43_10_desert-18	Bac8c43_7_camel-3_4652	7	Bac8c43_10_desert-18_3805	10	3	bactrian camel	desert	25.0
location	Afr-7a1b_122_hippopotamus-3	Afr-7a1b_119_rainforests-4	Afr-7a1b_122_hippopotamus-3_5095	122	Afr-7a1b_119_rainforests-4_3811	119	3	hippopotamus	rainforest	25.0
location	Sik-94e7_106_deer-27	Sik-94e7_103_parklands-13	Sik-94e7_106_deer-27_5398	106	Sik-94e7_103_parklands-13_4529	103	3	red deer	parkland	25.0
location	Rei-38eb_139_tarandus-11	Rei-38eb_136_tundra-15	Rei-38eb_139_tarandus-11_3216	139	Rei-38eb_136_tundra-15_4539	136	3	Rangifer tarandus	tundra	21.75
location	Rei-38eb_14_Reindeer-1	Rei-38eb_18_taiga-23	Rei-38eb_14_Reindeer-1_3215	14	Rei-38eb_18_taiga-23_4534	18	4	Reindeer	taiga	20.0
location	Rei-38eb_393_Reindeer-1	Rei-38eb_397_taiga-20	Rei-38eb_393_Reindeer-1_3215	393	Rei-38eb_397_taiga-20_4534	397	4	Reindeer	taiga	20.0
