,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
3,Seq-b61f_313_Conifers-1,Conifers,Pinophyta#phylum,appos>,Sequoiadendron,PROPN,6,appos> ...,-0.3734328908391078,0.12213190193355403,Plant__kingdom,location_topic,0,5
0,Con-7997_15_Conifers-1,Conifers,Pinophyta#phylum,nsubj<cop>,be,AUX,2,nsubj<cop> be,-0.2919982021988522,0.2895027803477077,Plant__kingdom,location_topic,0,5
5,Con-7997_15_Conifers-1,Conifers,Pinophyta#phylum,nsubj<nmod>case>,for,ADP,7,nsubj<nmod>case> ...,-0.2044720226696669,-0.11753549417883613,Plant__kingdom,location_topic,0,5
0,Con-7997_66_Conifer-1,Conifer,Pinophyta#phylum,appos>,description,NOUN,3,appos> ...,-0.36341542123169135,-0.052935459917975596,Plant__kingdom,location_topic,0,5
4,Tem-9c2f_13_sequoia-11,sequoia,Sequoiadendron#genus,amod>,giant,ADJ,10,amod> giant,-0.4210866982329763,-0.432769843113443,Plant__kingdom,location_topic,0,5
5,Tai-3286_107_pine-9,pine,Pinus#genus,det>,the,DET,7,det> the,-0.3194279321414942,0.44240915679707526,Plant__kingdom,location_topic,0,5
0,Tai-3286_222_Conifers-1,Conifers,Pinophyta#phylum,acl>,grow,VERB,2,acl> grow,0.36875402321234996,-0.06127325945180083,Plant__kingdom,location_topic,2,9
17,Tai-3286_222_Conifers-1,Conifers,Pinophyta#phylum,nsubj<advcl>mark>,because,SCONJ,27,nsubj<advcl>mark> ...,0.6459266486369867,-0.06367460631926647,Plant__kingdom,location_topic,2,9
18,Tai-3286_222_Conifers-1,Conifers,Pinophyta#phylum,nsubj<advcl>mark>,of,SCONJ,28,nsubj<advcl>mark> ...,0.6657804077744736,0.005552736672135867,Plant__kingdom,location_topic,2,9
5,Con-7997_65_pine-11,pine,Pinus#genus,cop>,be,AUX,6,cop> be,0.44903294866687726,0.06561068770388559,Plant__kingdom,location_topic,2,9
7,Con-7997_65_pine-11,pine,Pinus#genus,amod>,great,ADJ,8,amod> great,-0.2742033260159826,-0.3903410883721147,Plant__kingdom,location_topic,2,9
14,Con-7997_65_pine-11,pine,Pinus#genus,amod>,old,ADJ,19,amod> ...,-0.4159324532968149,-0.31928290983253454,Plant__kingdom,location_topic,2,9
7,Pin-c005_2_pine-21,pine,Pinus#genus,amod>,western,ADJ,19,amod> western,-0.39338050628027293,-0.32930562275365277,Plant__kingdom,location_topic,2,9
8,Pin-c005_2_pine-21,pine,Pinus#genus,amod>,bristlecone,ADJ,20,amod> bristlecone,-0.3552602476636626,-0.4671702940898103,Plant__kingdom,location_topic,2,9
8,Pin-a6d8_50_pine-12,pine,Pinus#genus,amod>,valuable,ADJ,9,amod> ...,-0.08262342089264633,-0.3987745206211237,Plant__kingdom,location_topic,2,9
9,Pin-a6d8_50_pine-12,pine,Pinus#genus,amod>,western,ADJ,10,amod> western,-0.39338050628027293,-0.32930562275365277,Plant__kingdom,location_topic,2,9
10,Pin-a6d8_50_pine-12,pine,Pinus#genus,amod>,white,ADJ,11,amod> ...,-0.18129256353261766,-0.3666341833553867,Plant__kingdom,location_topic,2,9
0,Con-7997_11_conifers-2,conifers,Pinophyta#phylum,amod>,Boreal,ADJ,1,amod> ...,-0.28798287440475706,-0.3017536320713665,Plant__kingdom,location_topic,2,9
15,Rho-ff03_16_conifers-45,conifers,Pinophyta#phylum,amod>,other,ADJ,44,amod> ...,-0.2686784252726313,-0.46707186799742023,Plant__kingdom,location_topic,2,9
11,Red-a286_24_pine-22,pine,Pinus#genus,amod>,Siberian,ADJ,21,amod> ...,-0.4123492798030855,-0.3502151336184245,Plant__kingdom,location_topic,2,9
10,Tai-3286_101_pine-23,pine,Pinus#genus,amod>,jack,ADJ,22,amod> ...,-0.18442905633326917,-0.4125488210343738,Plant__kingdom,location_topic,2,9
4,Wil-57af_161_pine-25,pine,Pinus#genus,amod>,Korean,ADJ,24,amod> Korean,-0.3344954564404394,-0.31484385041107105,Plant__kingdom,location_topic,2,9
7,Tai-3286_55_conifers-66,conifers,Pinophyta#phylum,conj>,birch,NOUN,68,conj> birch,0.7189043123230626,0.09368244037674468,Plant__kingdom,location_topic,1,5
