,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl> ...,0,0.027,3,184,Plant__kingdom,taxongroup_topic
4,acl>advmod> commonly,0,0.01,1,184,Plant__kingdom,taxongroup_topic
5,acl>obj> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
7,acl>obl> ...,0,0.024,3,184,Plant__kingdom,taxongroup_topic
8,acl>obl>amod> ...,0,0.006,1,184,Plant__kingdom,taxongroup_topic
9,acl>obl>case> ...,0,0.01,1,184,Plant__kingdom,taxongroup_topic
10,acl>obl>case> as,0,0.005,1,184,Plant__kingdom,taxongroup_topic
11,acl>obl>conj> ...,0,0.045,4,184,Plant__kingdom,taxongroup_topic
13,acl>obl>det> the,0,0.008,1,184,Plant__kingdom,taxongroup_topic
14,advmod> ...,0,0.005,1,184,Plant__kingdom,taxongroup_topic
15,amod> ...,0,0.004,4,184,Plant__kingdom,taxongroup_topic
26,amod>advmod> ...,0,0.005,1,184,Plant__kingdom,taxongroup_topic
28,appos< ...,0,0.03,4,184,Plant__kingdom,taxongroup_topic
30,appos< Pinus,0,0.019,2,184,Plant__kingdom,taxongroup_topic
35,appos<advmod> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
37,appos<appos> ...,0,0.01,1,184,Plant__kingdom,taxongroup_topic
38,appos<appos> pine,0,0.027,2,184,Plant__kingdom,taxongroup_topic
39,appos<case> ...,0,0.005,1,184,Plant__kingdom,taxongroup_topic
42,appos<compound> ...,0,0.003,1,184,Plant__kingdom,taxongroup_topic
52,appos<det> a,0,0.008,1,184,Plant__kingdom,taxongroup_topic
55,appos<flat> virginiana,0,0.027,2,184,Plant__kingdom,taxongroup_topic
56,appos<list> pine,0,0.049,4,184,Plant__kingdom,taxongroup_topic
57,appos<list>compound> Jersey,0,0.027,2,184,Plant__kingdom,taxongroup_topic
58,appos<list>compound> scrub,0,0.027,2,184,Plant__kingdom,taxongroup_topic
64,appos<nmod> ...,0,0.019,2,184,Plant__kingdom,taxongroup_topic
65,appos<nmod>case> ...,0,0.01,1,184,Plant__kingdom,taxongroup_topic
66,appos<nmod>case> from,0,0.01,1,184,Plant__kingdom,taxongroup_topic
72,appos<nsubj< ...,0,0.01,1,184,Plant__kingdom,taxongroup_topic
73,appos<nsubj< tree,0,0.027,2,184,Plant__kingdom,taxongroup_topic
74,appos<nsubj<amod> -size,0,0.027,2,184,Plant__kingdom,taxongroup_topic
76,appos<nsubj<amod> medium,0,0.027,2,184,Plant__kingdom,taxongroup_topic
77,appos<nsubj<cop> be,0,0.036,3,184,Plant__kingdom,taxongroup_topic
78,appos<nsubj<det> a,0,0.023,2,184,Plant__kingdom,taxongroup_topic
80,appos<obl< ...,0,0.01,1,184,Plant__kingdom,taxongroup_topic
82,appos<obl> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
83,appos<obl>case> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
96,case> in,0,0.002,1,184,Plant__kingdom,taxongroup_topic
108,compound< ...,0,-0.002,1,184,Plant__kingdom,taxongroup_topic
116,compound< tree,0,0.01,1,184,Plant__kingdom,taxongroup_topic
117,compound<advmod> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
118,compound<amod> ...,0,0.004,1,184,Plant__kingdom,taxongroup_topic
131,compound<case> of,0,0.002,1,184,Plant__kingdom,taxongroup_topic
139,compound<conj> ...,0,0.006,1,184,Plant__kingdom,taxongroup_topic
141,compound<conj>cc> and,0,0.01,1,184,Plant__kingdom,taxongroup_topic
143,compound<det> the,0,0.012,2,184,Plant__kingdom,taxongroup_topic
144,compound<nmod< ...,0,0.002,1,184,Plant__kingdom,taxongroup_topic
147,compound<nmod<cop> be,0,0.008,1,184,Plant__kingdom,taxongroup_topic
148,compound<nmod<det> a,0,0.01,1,184,Plant__kingdom,taxongroup_topic
150,compound<nmod<nmod> ...,0,0.054,4,184,Plant__kingdom,taxongroup_topic
158,compound> ...,0,0.012,4,184,Plant__kingdom,taxongroup_topic
159,compound> Pinus,0,0.005,2,184,Plant__kingdom,taxongroup_topic
163,compound> flowering,0,-0.006,1,184,Plant__kingdom,taxongroup_topic
169,compound>amod> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
259,conj> pine,0,0.004,1,184,Plant__kingdom,taxongroup_topic
261,conj>amod> ...,0,0.003,1,184,Plant__kingdom,taxongroup_topic
262,conj>amod> bristlecone,0,0.01,1,184,Plant__kingdom,taxongroup_topic
265,conj>cc> or,0,0.006,1,184,Plant__kingdom,taxongroup_topic
270,cop> be,0,0.012,2,184,Plant__kingdom,taxongroup_topic
272,det> a,0,0.004,1,184,Plant__kingdom,taxongroup_topic
274,det> some,0,0.019,2,184,Plant__kingdom,taxongroup_topic
275,det> the,0,-0.003,3,184,Plant__kingdom,taxongroup_topic
352,nmod> ...,0,0.044,5,184,Plant__kingdom,taxongroup_topic
353,nmod>amod> ...,0,0.04,3,184,Plant__kingdom,taxongroup_topic
354,nmod>case> ...,0,0.029,3,184,Plant__kingdom,taxongroup_topic
355,nmod>case> in,0,0.008,1,184,Plant__kingdom,taxongroup_topic
356,nmod>case> with,0,0.019,2,184,Plant__kingdom,taxongroup_topic
357,nmod>compound> ...,0,0.029,3,184,Plant__kingdom,taxongroup_topic
358,nmod>conj> ...,0,0.023,2,184,Plant__kingdom,taxongroup_topic
359,nmod>det> ...,0,0.023,2,184,Plant__kingdom,taxongroup_topic
360,nmod>det> the,0,0.019,2,184,Plant__kingdom,taxongroup_topic
371,nsubj< ...,0,-0.0,2,184,Plant__kingdom,taxongroup_topic
372,nsubj< plant,0,0.006,1,184,Plant__kingdom,taxongroup_topic
374,nsubj< species,0,0.01,1,184,Plant__kingdom,taxongroup_topic
377,nsubj<acl> find,0,0.01,1,184,Plant__kingdom,taxongroup_topic
378,nsubj<acl>obl> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
383,nsubj<amod> dominant,0,0.01,1,184,Plant__kingdom,taxongroup_topic
384,nsubj<appos> ...,0,0.006,1,184,Plant__kingdom,taxongroup_topic
388,nsubj<appos>det> the,0,0.006,1,184,Plant__kingdom,taxongroup_topic
389,nsubj<appos>nmod> ...,0,0.006,1,184,Plant__kingdom,taxongroup_topic
392,nsubj<compound> ...,0,0.008,1,184,Plant__kingdom,taxongroup_topic
394,nsubj<conj> ...,0,0.024,3,184,Plant__kingdom,taxongroup_topic
396,nsubj<conj>advmod> ...,0,0.015,2,184,Plant__kingdom,taxongroup_topic
397,nsubj<conj>amod> ...,0,0.023,2,184,Plant__kingdom,taxongroup_topic
399,nsubj<conj>cc> and,0,0.006,1,184,Plant__kingdom,taxongroup_topic
400,nsubj<conj>cc> but,0,0.008,1,184,Plant__kingdom,taxongroup_topic
