feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> pine,0.973,0.0,0.546,0.162,37,Plant__kingdom,taxongroup_comment
conj<conj> fern,0.945,0.0,0.756,0.03,2,Plant__kingdom,taxongroup_comment
compound<appos<compound> european,-0.927,0.001,-0.577,0.134,2,Plant__kingdom,taxongroup_comment
nsubj<nmod>amod> ...,0.895,0.003,0.866,0.005,5,Plant__kingdom,taxongroup_comment
nmod>case> with,0.879,0.004,0.577,0.134,5,Plant__kingdom,taxongroup_comment
nsubj<nmod>case> of,0.873,0.005,0.764,0.027,4,Plant__kingdom,taxongroup_comment
nsubj<obj>amod> ...,0.87,0.005,0.866,0.005,4,Plant__kingdom,taxongroup_comment
obl<nsubj:pass> ...,0.869,0.005,0.674,0.067,4,Plant__kingdom,taxongroup_comment
nsubj<appos>det> the,0.869,0.005,0.756,0.03,2,Plant__kingdom,taxongroup_comment
conj> pine,0.864,0.006,0.764,0.027,5,Plant__kingdom,taxongroup_comment
obl<advcl>mark> ...,0.86,0.006,0.577,0.134,1,Plant__kingdom,taxongroup_comment
amod> carnivorous,0.857,0.007,0.845,0.008,3,Plant__kingdom,taxongroup_comment
compound< order,0.856,0.007,0.577,0.134,2,Plant__kingdom,taxongroup_comment
nmod< ...,0.851,0.007,0.685,0.061,31,Plant__kingdom,taxongroup_comment
obl<conj>advmod> lily,0.848,0.008,0.577,0.134,5,Plant__kingdom,taxongroup_comment
nmod> Pinale,0.842,0.009,0.733,0.039,3,Plant__kingdom,taxongroup_comment
nsubj<nmod>case> ...,0.84,0.009,0.619,0.102,5,Plant__kingdom,taxongroup_comment
compound<appos<compound> ...,-0.839,0.009,-0.546,0.162,3,Plant__kingdom,taxongroup_comment
obl<conj> seedling,0.838,0.009,0.577,0.134,2,Plant__kingdom,taxongroup_comment
case> among,0.833,0.01,0.764,0.027,3,Plant__kingdom,taxongroup_comment
conj>cc> or,0.832,0.01,0.764,0.027,4,Plant__kingdom,taxongroup_comment
nmod< number,0.83,0.011,0.756,0.03,2,Plant__kingdom,taxongroup_comment
conj<nmod<det> ...,0.828,0.011,0.577,0.134,1,Plant__kingdom,taxongroup_comment
compound< life,0.825,0.012,0.577,0.134,2,Plant__kingdom,taxongroup_comment
nmod>nmod> ...,0.816,0.013,0.096,0.821,6,Plant__kingdom,taxongroup_comment
nmod< division,0.813,0.014,0.756,0.03,2,Plant__kingdom,taxongroup_comment
conj<conj> ...,0.813,0.014,0.682,0.062,12,Plant__kingdom,taxongroup_comment
nsubj<appos>det> ...,0.811,0.015,0.577,0.134,2,Plant__kingdom,taxongroup_comment
case> of,0.808,0.015,0.659,0.076,48,Plant__kingdom,taxongroup_comment
nsubj<det> a,0.806,0.016,0.709,0.049,6,Plant__kingdom,taxongroup_comment
nmod< order,0.795,0.018,0.577,0.134,2,Plant__kingdom,taxongroup_comment
conj<appos< ...,0.788,0.02,0.756,0.03,2,Plant__kingdom,taxongroup_comment
conj<conj>compound> whitebark,0.783,0.022,0.764,0.027,7,Plant__kingdom,taxongroup_comment
parataxis> ...,0.782,0.022,0.732,0.039,3,Plant__kingdom,taxongroup_comment
nmod< species,0.78,0.023,0.577,0.134,5,Plant__kingdom,taxongroup_comment
conj>cc> Pinus,0.776,0.023,0.577,0.134,2,Plant__kingdom,taxongroup_comment
conj<conj<conj> ...,0.776,0.024,0.577,0.134,5,Plant__kingdom,taxongroup_comment
nmod< family,0.775,0.024,0.577,0.134,8,Plant__kingdom,taxongroup_comment
conj< conifer,0.768,0.026,0.577,0.134,2,Plant__kingdom,taxongroup_comment
obj<mark> to,0.767,0.026,0.756,0.03,2,Plant__kingdom,taxongroup_comment
compound<case> of,0.765,0.027,0.218,0.604,13,Plant__kingdom,taxongroup_comment
compound<amod> modern,0.764,0.027,0.577,0.134,2,Plant__kingdom,taxongroup_comment
conj<amod>advmod> e.g.,0.763,0.028,0.577,0.134,3,Plant__kingdom,taxongroup_comment
conj>cc> and,0.761,0.028,0.385,0.346,13,Plant__kingdom,taxongroup_comment
compound< group,0.757,0.03,0.577,0.134,2,Plant__kingdom,taxongroup_comment
nmod<amod> ...,0.756,0.03,0.627,0.096,14,Plant__kingdom,taxongroup_comment
conj>cc> ...,0.755,0.03,0.577,0.134,1,Plant__kingdom,taxongroup_comment
conj>cc> as,0.755,0.03,0.577,0.134,2,Plant__kingdom,taxongroup_comment
nmod< %,0.753,0.031,0.577,0.134,2,Plant__kingdom,taxongroup_comment
compound<case> ...,0.753,0.031,0.577,0.134,2,Plant__kingdom,taxongroup_comment
compound<case> with,0.752,0.031,0.577,0.134,2,Plant__kingdom,taxongroup_comment
obj< eat,0.751,0.032,0.756,0.03,2,Plant__kingdom,taxongroup_comment
nsubj<obl>case> to,0.75,0.032,0.655,0.078,3,Plant__kingdom,taxongroup_comment
compound<amod> other,0.749,0.033,0.577,0.134,2,Plant__kingdom,taxongroup_comment
compound<amod> ...,0.744,0.034,0.577,0.134,12,Plant__kingdom,taxongroup_comment
nmod>amod> ...,0.744,0.034,0.866,0.005,7,Plant__kingdom,taxongroup_comment
conj<nmod<amod> ...,0.743,0.035,0.546,0.162,3,Plant__kingdom,taxongroup_comment
nmod>case> ...,0.742,0.035,0.627,0.096,10,Plant__kingdom,taxongroup_comment
nsubj<appos>conj> ...,-0.74,0.036,-0.577,0.134,3,Plant__kingdom,taxongroup_comment
nmod<det> the,0.739,0.036,0.846,0.008,25,Plant__kingdom,taxongroup_comment
nsubj<obl>case> ...,0.733,0.039,0.456,0.256,6,Plant__kingdom,taxongroup_comment
nsubj<nmod>case> in,0.733,0.039,0.577,0.134,2,Plant__kingdom,taxongroup_comment
cc> ...,0.733,0.039,0.577,0.134,1,Plant__kingdom,taxongroup_comment
nsubj:pass<obl>case> ...,-0.733,0.039,-0.577,0.134,1,Plant__kingdom,taxongroup_comment
compound< ...,0.727,0.041,0.327,0.429,12,Plant__kingdom,taxongroup_comment
compound< species,0.724,0.042,0.577,0.134,6,Plant__kingdom,taxongroup_comment
amod> dominant,-0.722,0.043,-0.845,0.008,3,Plant__kingdom,taxongroup_comment
compound<det> the,0.72,0.044,0.577,0.134,12,Plant__kingdom,taxongroup_comment
nmod<appos>conj> retrieval,0.718,0.045,0.577,0.134,3,Plant__kingdom,taxongroup_comment
compound<amod> many,0.716,0.046,0.577,0.134,2,Plant__kingdom,taxongroup_comment
obl<advcl> ...,-0.714,0.047,-0.655,0.078,5,Plant__kingdom,taxongroup_comment
nmod<nmod> ...,0.714,0.047,0.674,0.067,7,Plant__kingdom,taxongroup_comment
nsubj<obl>det> ...,0.713,0.047,0.577,0.134,2,Plant__kingdom,taxongroup_comment
obl<obj>amod> ...,0.713,0.047,0.764,0.027,4,Plant__kingdom,taxongroup_comment
