,feat,cluster,pw_entr,feat_n,N,group,relrole
17,advmod> ...,0,0.004,1,208,Plant__kingdom,taxongroup_comment
18,amod> ...,0,-0.0,5,208,Plant__kingdom,taxongroup_comment
19,amod> bristlecone,0,0.006,1,208,Plant__kingdom,taxongroup_comment
21,amod> dominant,0,0.006,1,208,Plant__kingdom,taxongroup_comment
23,amod> flower,0,0.003,1,208,Plant__kingdom,taxongroup_comment
31,appos< Pinus,0,0.005,1,208,Plant__kingdom,taxongroup_comment
35,appos<appos> ...,0,0.012,1,208,Plant__kingdom,taxongroup_comment
47,appos<conj> ...,0,0.035,3,208,Plant__kingdom,taxongroup_comment
48,appos<conj>cc> ...,0,0.012,1,208,Plant__kingdom,taxongroup_comment
49,appos<conj>cc> Pinus,0,0.023,2,208,Plant__kingdom,taxongroup_comment
66,appos> angiosperm,0,0.002,1,208,Plant__kingdom,taxongroup_comment
95,cc> ...,0,0.012,1,208,Plant__kingdom,taxongroup_comment
96,cc> and,0,0.027,4,208,Plant__kingdom,taxongroup_comment
97,cc> or,0,0.019,2,208,Plant__kingdom,taxongroup_comment
166,compound> ...,0,0.025,6,208,Plant__kingdom,taxongroup_comment
168,compound> bristlecone,0,0.003,1,208,Plant__kingdom,taxongroup_comment
170,compound> flower,0,0.004,1,208,Plant__kingdom,taxongroup_comment
171,compound> flowering,0,-0.005,2,208,Plant__kingdom,taxongroup_comment
172,compound> land,0,0.005,1,208,Plant__kingdom,taxongroup_comment
173,compound> pitch,0,0.01,3,208,Plant__kingdom,taxongroup_comment
175,compound> whitebark,0,0.009,2,208,Plant__kingdom,taxongroup_comment
179,conj< ...,0,0.039,5,208,Plant__kingdom,taxongroup_comment
181,conj< conifer,0,0.023,2,208,Plant__kingdom,taxongroup_comment
183,conj< pine,0,0.005,1,208,Plant__kingdom,taxongroup_comment
184,conj<amod> ...,0,0.005,1,208,Plant__kingdom,taxongroup_comment
189,conj<appos< ...,0,0.008,1,208,Plant__kingdom,taxongroup_comment
194,conj<appos> ...,0,0.017,2,208,Plant__kingdom,taxongroup_comment
196,conj<case> ...,0,0.019,2,208,Plant__kingdom,taxongroup_comment
198,conj<case> of,0,0.017,2,208,Plant__kingdom,taxongroup_comment
199,conj<compound> ...,0,0.035,3,208,Plant__kingdom,taxongroup_comment
201,conj<conj> ...,0,0.006,2,208,Plant__kingdom,taxongroup_comment
208,conj<conj>cc> Pinus,0,0.023,2,208,Plant__kingdom,taxongroup_comment
219,conj<det> the,0,0.006,2,208,Plant__kingdom,taxongroup_comment
220,conj<nmod< ...,0,0.039,4,208,Plant__kingdom,taxongroup_comment
221,conj<nmod<amod> ...,0,0.019,2,208,Plant__kingdom,taxongroup_comment
223,conj<nmod<det> a,0,0.008,1,208,Plant__kingdom,taxongroup_comment
227,conj> ...,0,-0.003,1,208,Plant__kingdom,taxongroup_comment
237,conj>cc> or,0,0.005,1,208,Plant__kingdom,taxongroup_comment
250,cop> be,0,-0.001,1,208,Plant__kingdom,taxongroup_comment
256,det> the,0,0.029,10,208,Plant__kingdom,taxongroup_comment
338,nmod> ...,0,-0.004,1,208,Plant__kingdom,taxongroup_comment
346,nmod>case> of,0,0.006,1,208,Plant__kingdom,taxongroup_comment
350,nmod>compound> ...,0,0.002,1,208,Plant__kingdom,taxongroup_comment
357,nmod>det> the,0,-0.001,1,208,Plant__kingdom,taxongroup_comment
362,nsubj:pass< divide,0,0.008,1,208,Plant__kingdom,taxongroup_comment
365,nsubj:pass<aux:pass> be,0,0.002,1,208,Plant__kingdom,taxongroup_comment
366,nsubj:pass<obl> ...,0,0.006,1,208,Plant__kingdom,taxongroup_comment
367,nsubj:pass<obl> which,0,0.008,1,208,Plant__kingdom,taxongroup_comment
369,nsubj:pass<obl>case> in,0,0.008,1,208,Plant__kingdom,taxongroup_comment
