,feat,cluster,pw_entr,feat_n,N,group,relrole
7,cop> be,0,0.134,1,4,Plant__kingdom,adaptation_comment
8,nsubj> ...,0,0.179,1,4,Plant__kingdom,adaptation_comment
9,nsubj>amod> ...,0,0.235,1,4,Plant__kingdom,adaptation_comment
10,nsubj>det> the,0,0.307,1,4,Plant__kingdom,adaptation_comment
11,advmod> ...,1,0.144,1,5,Plant__kingdom,adaptation_comment
12,amod< ...,1,0.201,1,5,Plant__kingdom,adaptation_comment
13,amod<compound> ...,1,1.262,3,5,Plant__kingdom,adaptation_comment
25,compound> ...,2,0.046,1,9,Plant__kingdom,adaptation_comment
27,conj> ...,2,0.247,2,9,Plant__kingdom,adaptation_comment
28,conj>cc> and,2,0.247,2,9,Plant__kingdom,adaptation_comment
29,cop> be,2,0.093,2,9,Plant__kingdom,adaptation_comment
30,nsubj> ...,2,-0.01,1,9,Plant__kingdom,adaptation_comment
31,nsubj>amod> ...,2,0.014,1,9,Plant__kingdom,adaptation_comment
33,advmod> ...,3,0.031,1,8,Plant__kingdom,adaptation_comment
37,conj<conj> ...,3,0.817,4,8,Plant__kingdom,adaptation_comment
40,cop> be,3,-0.02,1,8,Plant__kingdom,adaptation_comment
41,nsubj> ...,3,0.003,1,8,Plant__kingdom,adaptation_comment
43,nsubj>det> the,3,0.067,1,8,Plant__kingdom,adaptation_comment
45,amod< ...,4,0.505,2,6,Plant__kingdom,adaptation_comment
47,compound> ...,4,0.137,1,6,Plant__kingdom,adaptation_comment
51,cop> be,4,0.022,1,6,Plant__kingdom,adaptation_comment
52,nsubj> ...,4,0.052,1,6,Plant__kingdom,adaptation_comment
54,nsubj>det> the,4,0.137,1,6,Plant__kingdom,adaptation_comment
55,advmod> ...,5,0.235,2,8,Plant__kingdom,adaptation_comment
60,conj> ...,5,0.067,1,8,Plant__kingdom,adaptation_comment
61,conj>cc> and,5,0.067,1,8,Plant__kingdom,adaptation_comment
62,cop> be,5,-0.02,1,8,Plant__kingdom,adaptation_comment
63,nsubj> ...,5,0.003,1,8,Plant__kingdom,adaptation_comment
64,nsubj>amod> ...,5,0.235,2,8,Plant__kingdom,adaptation_comment
69,compound> ...,6,2.615,1,1,Plant__kingdom,adaptation_comment
