	i	j	irad	group	g_N
0	adaptation_comment	adaptation_comment	0.0	Plant__kingdom	1716
1	adaptation_comment	adaptation_topic	0.6931471805599454	Plant__kingdom	1716
2	adaptation_comment	free_topic	0.6192141824543751	Plant__kingdom	1716
3	adaptation_comment	location_comment	0.6931471805599452	Plant__kingdom	1716
4	adaptation_comment	location_topic	0.6575562704465185	Plant__kingdom	1716
5	adaptation_comment	taxongroup_comment	0.6277416475028179	Plant__kingdom	1716
6	adaptation_comment	taxongroup_topic	0.6531683696011928	Plant__kingdom	1716
7	adaptation_topic	adaptation_comment	0.6931471805599454	Plant__kingdom	1716
8	adaptation_topic	adaptation_topic	0.0	Plant__kingdom	1716
9	adaptation_topic	free_topic	0.6231032128180178	Plant__kingdom	1716
10	adaptation_topic	location_comment	0.6445645691355875	Plant__kingdom	1716
11	adaptation_topic	location_topic	0.6310945948235145	Plant__kingdom	1716
12	adaptation_topic	taxongroup_comment	0.6408482002319789	Plant__kingdom	1716
13	adaptation_topic	taxongroup_topic	0.5856219808516572	Plant__kingdom	1716
14	free_topic	adaptation_comment	0.6192141824543751	Plant__kingdom	1716
15	free_topic	adaptation_topic	0.6231032128180178	Plant__kingdom	1716
16	free_topic	free_topic	0.0	Plant__kingdom	1716
17	free_topic	location_comment	0.4219501908525737	Plant__kingdom	1716
18	free_topic	location_topic	0.4024002918142804	Plant__kingdom	1716
19	free_topic	taxongroup_comment	0.2804275688922778	Plant__kingdom	1716
20	free_topic	taxongroup_topic	0.3227996367584079	Plant__kingdom	1716
21	location_comment	adaptation_comment	0.6931471805599452	Plant__kingdom	1716
22	location_comment	adaptation_topic	0.6445645691355875	Plant__kingdom	1716
23	location_comment	free_topic	0.4219501908525737	Plant__kingdom	1716
24	location_comment	location_comment	0.0	Plant__kingdom	1716
25	location_comment	location_topic	0.473833310545687	Plant__kingdom	1716
26	location_comment	taxongroup_comment	0.4725999994929998	Plant__kingdom	1716
27	location_comment	taxongroup_topic	0.46726383665239124	Plant__kingdom	1716
28	location_topic	adaptation_comment	0.6575562704465185	Plant__kingdom	1716
29	location_topic	adaptation_topic	0.6310945948235145	Plant__kingdom	1716
30	location_topic	free_topic	0.4024002918142804	Plant__kingdom	1716
31	location_topic	location_comment	0.473833310545687	Plant__kingdom	1716
32	location_topic	location_topic	0.0	Plant__kingdom	1716
33	location_topic	taxongroup_comment	0.42505805206552705	Plant__kingdom	1716
34	location_topic	taxongroup_topic	0.3992592136500884	Plant__kingdom	1716
35	taxongroup_comment	adaptation_comment	0.6277416475028179	Plant__kingdom	1716
36	taxongroup_comment	adaptation_topic	0.6408482002319789	Plant__kingdom	1716
37	taxongroup_comment	free_topic	0.2804275688922778	Plant__kingdom	1716
38	taxongroup_comment	location_comment	0.4725999994929998	Plant__kingdom	1716
39	taxongroup_comment	location_topic	0.42505805206552705	Plant__kingdom	1716
40	taxongroup_comment	taxongroup_comment	0.0	Plant__kingdom	1716
41	taxongroup_comment	taxongroup_topic	0.2031930982135779	Plant__kingdom	1716
42	taxongroup_topic	adaptation_comment	0.6531683696011928	Plant__kingdom	1716
43	taxongroup_topic	adaptation_topic	0.5856219808516572	Plant__kingdom	1716
44	taxongroup_topic	free_topic	0.3227996367584079	Plant__kingdom	1716
45	taxongroup_topic	location_comment	0.46726383665239124	Plant__kingdom	1716
46	taxongroup_topic	location_topic	0.3992592136500884	Plant__kingdom	1716
47	taxongroup_topic	taxongroup_comment	0.2031930982135779	Plant__kingdom	1716
48	taxongroup_topic	taxongroup_topic	0.0	Plant__kingdom	1716
