relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Ulm-8a7b_53_elm-6	Ulm-8a7b_51_hedgerows-63	Ulm-8a7b_53_elm-6_3588	53	Ulm-8a7b_51_hedgerows-63_4519	51	2	Atinian elm	hedgerows	27.667
location	Bee-f189_112_Beech-1	Bee-f189_114_wood-18	Bee-f189_112_Beech-1_2183	112	Bee-f189_114_wood-18_4516	114	2	Beech	beech wood	27.667
location	Par5cb2_23_beech-8	Par5cb2_21_parklands-23	Par5cb2_23_beech-8_4930	23	Par5cb2_21_parklands-23_4529	21	2	beech	parkland	27.667
location	Bee-f189_12_Beech-1	Bee-f189_10_wood-5	Bee-f189_12_Beech-1_2183	12	Bee-f189_10_wood-5_4516	10	2	Beech	beech wood	27.667
location	Ade-b6ba_4_azalea-13	Ade-b6ba_2_desert-9	Ade-b6ba_4_azalea-13_4573	4	Ade-b6ba_2_desert-9_3805	2	2	mock azalea	desert	27.667
location	Hed-8dc6_31_brambles-12	Hed-8dc6_29_hedgerows-3	Hed-8dc6_31_brambles-12_4680	31	Hed-8dc6_29_hedgerows-3_4519	29	2	bramble	hedgerows	27.667
location	Hed-8dc6_31_brambles-12	Hed-8dc6_33_hedgerows-2	Hed-8dc6_31_brambles-12_4680	31	Hed-8dc6_33_hedgerows-2_4519	33	2	bramble	hedgerows	27.667
location	Hed-8dc6_31_brambles-12	Hed-8dc6_29_hedgerow-16	Hed-8dc6_31_brambles-12_4680	31	Hed-8dc6_29_hedgerow-16_4519	29	2	bramble	hedgerows	27.667
location	Cra60c2_6_trees-9	Cra60c2_4_hedgerow-8	Cra60c2_6_trees-9_1989	6	Cra60c2_4_hedgerow-8_4519	4	2	May-tree	hedgerows	27.667
location	Ade-b6ba_4_kudu-10	Ade-b6ba_2_desert-9	Ade-b6ba_4_kudu-10_4572	4	Ade-b6ba_2_desert-9_34	2	2	kudu	Desert	27.667
location	Com-3b7c_155_blackberry-10	Com-3b7c_152_hedgerows-36	Com-3b7c_155_blackberry-10_4679	155	Com-3b7c_152_hedgerows-36_4519	152	3	blackberry	hedgerows	25.0
location	Sag-0ea8_150_Saguaros-1	Sag-0ea8_153_deserts-11	Sag-0ea8_150_Saguaros-1_3256	150	Sag-0ea8_153_deserts-11_3805	153	3	Saguaros	desert	25.0
location	Dir-7dc2_152_sycamore-35	Dir-7dc2_149_parklands-19	Dir-7dc2_152_sycamore-35_4562	152	Dir-7dc2_149_parklands-19_4529	149	3	sycamore	parkland	25.0
location	Par5cb2_23_oak-4	Par5cb2_20_Parklands-1	Par5cb2_23_oak-4_4407	23	Par5cb2_20_Parklands-1_1368	20	3	oaks	Parkland	25.0
location	Ace-0af3_132_pseudoplatanus-2	Ace-0af3_135_coastal-14	Ace-0af3_132_pseudoplatanus-2_1418	132	Ace-0af3_135_coastal-14_1353	135	3	Acer pseudoplatanus	Coastal	21.75
location	Sag-0ea8_201_gigantea-4	Sag-0ea8_204_desert-4	Sag-0ea8_201_gigantea-4_3257	201	Sag-0ea8_204_desert-4_3805	204	3	Carnegiea gigantea	desert	21.75
location	Ace-0af3_85_pseudoplatanus-2	Ace-0af3_88_land-15	Ace-0af3_85_pseudoplatanus-2_1418	85	Ace-0af3_88_land-15_4513	88	3	Acer pseudoplatanus	brownfield land	21.75
location	Ace-0af3_85_pseudoplatanus-2	Ace-0af3_88_farmland-12	Ace-0af3_85_pseudoplatanus-2_1418	85	Ace-0af3_88_farmland-12_4509	88	3	Acer pseudoplatanus	farmland	21.75
location	Ace-0af3_85_pseudoplatanus-2	Ace-0af3_88_hedgerows-23	Ace-0af3_85_pseudoplatanus-2_1418	85	Ace-0af3_88_hedgerows-23_4519	88	3	Acer pseudoplatanus	hedgerows	21.75
location	Ulm-8a7b_56_elm-14	Ulm-8a7b_59_hedgerows-32	Ulm-8a7b_56_elm-14_3588	56	Ulm-8a7b_59_hedgerows-32_4519	59	3	Atinian elm	hedgerows	20.75
location	Bee-f189_7_beech-3	Bee-f189_10_wood-5	Bee-f189_7_beech-3_2184	7	Bee-f189_10_wood-5_4516	10	3	European beech	beech wood	20.75
location	Cra60c2_7_haws-15	Cra60c2_4_hedgerow-8	Cra60c2_7_haws-15_4836	7	Cra60c2_4_hedgerow-8_4519	4	3	haw	hedgerows	20.75
location	Par5cb2_23_beech-8	Par5cb2_20_Parklands-1	Par5cb2_23_beech-8_4930	23	Par5cb2_20_Parklands-1_1368	20	3	beech	Parkland	20.75
location	Ven-77c9_61_flytrap-3	Ven-77c9_65_bogs-23	Ven-77c9_61_flytrap-3_3603	61	Ven-77c9_65_bogs-23_4511	65	4	Venus flytrap	bog	20.0
location	Eur-3ec7_317_oaks-28	Eur-3ec7_322_farmland-6	Eur-3ec7_317_oaks-28_4407	317	Eur-3ec7_322_farmland-6_4509	322	5	oaks	farmland	16.667
location	Eur-3ec7_317_oak-40	Eur-3ec7_322_farmland-6	Eur-3ec7_317_oak-40_4407	317	Eur-3ec7_322_farmland-6_4509	322	5	oaks	farmland	16.667
location	Com-5e05_32_hawthorn-44	Com-5e05_27_heathland-12	Com-5e05_32_hawthorn-44_4834	32	Com-5e05_27_heathland-12_4518	27	5	hawthorn	heathland	16.667
location	Ind-c6bf_37_plants-3	Ind-c6bf_32_rainforest-2	Ind-c6bf_37_plants-3_2901	37	Ind-c6bf_32_rainforest-2_3811	32	5	Tropical pitcher plants	rainforest	16.667
location	Com-5e05_32_dandelions-30	Com-5e05_27_heathland-12	Com-5e05_32_dandelions-30_3467	32	Com-5e05_27_heathland-12_4518	27	5	Dandelions	heathland	16.667
location	Sag-0ea8_20_Saguaros-1	Sag-0ea8_15_deserts-13	Sag-0ea8_20_Saguaros-1_3256	20	Sag-0ea8_15_deserts-13_3805	15	5	Saguaros	desert	16.667
location	Ulm04b4_4_oak-15	Ulm04b4_9_parklands-10	Ulm04b4_4_oak-15_4407	4	Ulm04b4_9_parklands-10_4529	9	5	oaks	parkland	16.667
location	Cra60c2_8_haws-2	Cra60c2_4_hedgerow-8	Cra60c2_8_haws-2_4836	8	Cra60c2_4_hedgerow-8_4519	4	4	haw	hedgerows	16.6
location	Ven-77c9_71_flytraps-8	Ven-77c9_65_bogs-23	Ven-77c9_71_flytraps-8_3603	71	Ven-77c9_65_bogs-23_4511	65	6	Venus flytrap	bog	14.286
location	Bee-f189_119_Beech-1	Bee-f189_114_wood-18	Bee-f189_119_Beech-1_2183	119	Bee-f189_114_wood-18_4516	114	5	Beech	beech wood	13.833
location	Ulm-8a7b_56_elm-14	Ulm-8a7b_51_hedgerows-63	Ulm-8a7b_56_elm-14_3588	56	Ulm-8a7b_51_hedgerows-63_4519	51	5	Atinian elm	hedgerows	13.833
location	Ulm-8a7b_56_elm-14	Ulm-8a7b_61_hedgerows-10	Ulm-8a7b_56_elm-14_3588	56	Ulm-8a7b_61_hedgerows-10_4519	61	5	Atinian elm	hedgerows	13.833
location	Ace-0af3_81_sycamore-6	Ace-0af3_88_farmland-12	Ace-0af3_81_sycamore-6_4562	81	Ace-0af3_88_farmland-12_4509	88	7	sycamore	farmland	12.5
location	Eur-3ec7_317_oaks-28	Eur-3ec7_324_farmland-14	Eur-3ec7_317_oaks-28_4407	317	Eur-3ec7_324_farmland-14_4509	324	7	oaks	farmland	12.5
location	Ace-0af3_81_sycamore-6	Ace-0af3_88_hedgerows-23	Ace-0af3_81_sycamore-6_4562	81	Ace-0af3_88_hedgerows-23_4519	88	7	sycamore	hedgerows	12.5
location	Eur-3ec7_317_oak-40	Eur-3ec7_324_farmland-14	Eur-3ec7_317_oak-40_4407	317	Eur-3ec7_324_farmland-14_4509	324	7	oaks	farmland	12.5
location	Bur-9073_53_oak-27	Bur-9073_46_farmland-5	Bur-9073_53_oak-27_4407	53	Bur-9073_46_farmland-5_4509	46	7	oaks	farmland	12.5
location	Sag4cf3_9_Saguaros-7	Sag4cf3_2_deserts-12	Sag4cf3_9_Saguaros-7_3256	9	Sag4cf3_2_deserts-12_3805	2	7	Saguaros	desert	12.5
location	Ace-0af3_81_sycamore-6	Ace-0af3_88_land-15	Ace-0af3_81_sycamore-6_4562	81	Ace-0af3_88_land-15_4513	88	7	sycamore	brownfield land	12.5
location	Ulm-8a7b_44_elm-6	Ulm-8a7b_51_hedgerows-63	Ulm-8a7b_44_elm-6_3586	44	Ulm-8a7b_51_hedgerows-63_4519	51	7	English elm	hedgerows	12.5
location	Fie-7e8b_96_Hawthorn-1	Fie-7e8b_103_hedgerow-12	Fie-7e8b_96_Hawthorn-1_1983	96	Fie-7e8b_103_hedgerow-12_4519	103	7	Hawthorn	hedgerows	12.5
location	Hed-8dc6_39_monogyna-2	Hed-8dc6_33_hedgerows-2	Hed-8dc6_39_monogyna-2_1984	39	Hed-8dc6_33_hedgerows-2_4519	33	6	Crataegus monogyna	hedgerows	12.429
location	Hed-8dc6_39_monogyna-2	Hed-8dc6_45_hedgerows-8	Hed-8dc6_39_monogyna-2_1984	39	Hed-8dc6_45_hedgerows-8_4519	45	6	Crataegus monogyna	hedgerows	12.429
location	Ulm-8a7b_53_elm-6	Ulm-8a7b_59_hedgerows-32	Ulm-8a7b_53_elm-6_3588	53	Ulm-8a7b_59_hedgerows-32_4519	59	6	Atinian elm	hedgerows	11.857
location	Com-5e05_32_dandelions-30	Com-5e05_40_hedgerows-47	Com-5e05_32_dandelions-30_5533	32	Com-5e05_40_hedgerows-47_4519	40	8	dandelions	hedgerows	11.111
location	Ace-0af3_96_chestnut-4	Ace-0af3_88_farmland-12	Ace-0af3_96_chestnut-4_4574	96	Ace-0af3_88_farmland-12_4509	88	8	horse chestnut	farmland	11.111
location	Ven-77c9_53_flytrap-3	Ven-77c9_61_bogs-17	Ven-77c9_53_flytrap-3_3603	53	Ven-77c9_61_bogs-17_4511	61	8	Venus flytrap	bog	11.111
location	Ace-0af3_96_sycamore-17	Ace-0af3_88_land-15	Ace-0af3_96_sycamore-17_4562	96	Ace-0af3_88_land-15_4513	88	8	sycamore	brownfield land	11.111
location	Anc-6a43_55_hawthorn-10	Anc-6a43_47_heathland-22	Anc-6a43_55_hawthorn-10_4834	55	Anc-6a43_47_heathland-22_4518	47	8	hawthorn	heathland	11.111
location	Anc-6a43_55_hawthorn-10	Anc-6a43_47_parkland-19	Anc-6a43_55_hawthorn-10_4834	55	Anc-6a43_47_parkland-19_4529	47	8	hawthorn	parkland	11.111
location	Ace-0af3_96_chestnut-4	Ace-0af3_88_land-15	Ace-0af3_96_chestnut-4_4574	96	Ace-0af3_88_land-15_4513	88	8	horse chestnut	brownfield land	11.111
location	Ace-0af3_96_sycamore-17	Ace-0af3_88_hedgerows-23	Ace-0af3_96_sycamore-17_4562	96	Ace-0af3_88_hedgerows-23_4519	88	8	sycamore	hedgerows	11.111
location	Ace-0af3_96_chestnut-4	Ace-0af3_88_hedgerows-23	Ace-0af3_96_chestnut-4_4574	96	Ace-0af3_88_hedgerows-23_4519	88	8	horse chestnut	hedgerows	11.111
location	Ace-0af3_96_sycamore-17	Ace-0af3_88_farmland-12	Ace-0af3_96_sycamore-17_4562	96	Ace-0af3_88_farmland-12_4509	88	8	sycamore	farmland	11.111
location	Cra60c2_12_Hawthorn-7	Cra60c2_4_hedgerow-8	Cra60c2_12_Hawthorn-7_1983	12	Cra60c2_4_hedgerow-8_4519	4	8	Hawthorn	hedgerows	11.111
location	Sag-0ea8_7_Saguaros-1	Sag-0ea8_15_deserts-13	Sag-0ea8_7_Saguaros-1_3256	7	Sag-0ea8_15_deserts-13_3805	15	8	Saguaros	desert	11.111
location	Lon-b0af_215_oaks-20	Lon-b0af_207_farmland-12	Lon-b0af_215_oaks-20_4407	215	Lon-b0af_207_farmland-12_4509	207	8	oaks	farmland	11.111
location	Ace-0af3_143_sycamore-8	Ace-0af3_135_coastal-14	Ace-0af3_143_sycamore-8_4562	143	Ace-0af3_135_coastal-14_4514	135	8	sycamore	coastal	11.111
location	Hed-8dc6_39_monogyna-2	Hed-8dc6_46_hedgerow-9	Hed-8dc6_39_monogyna-2_1984	39	Hed-8dc6_46_hedgerow-9_4519	46	7	Crataegus monogyna	hedgerows	10.875
location	Ace-0af3_79_sycamore-2	Ace-0af3_88_hedgerows-23	Ace-0af3_79_sycamore-2_4562	79	Ace-0af3_88_hedgerows-23_4519	88	9	sycamore	hedgerows	10.0
location	Ace-0af3_79_sycamore-2	Ace-0af3_88_land-15	Ace-0af3_79_sycamore-2_4562	79	Ace-0af3_88_land-15_4513	88	9	sycamore	brownfield land	10.0
location	Ace-0af3_79_sycamore-2	Ace-0af3_88_farmland-12	Ace-0af3_79_sycamore-2_4562	79	Ace-0af3_88_farmland-12_4509	88	9	sycamore	farmland	10.0
location	Sag-0ea8_24_Saguaros-1	Sag-0ea8_15_deserts-13	Sag-0ea8_24_Saguaros-1_3256	24	Sag-0ea8_15_deserts-13_34	15	9	Saguaros	Desert	10.0
location	Ulm-8a7b_53_elm-6	Ulm-8a7b_61_hedgerows-10	Ulm-8a7b_53_elm-6_3588	53	Ulm-8a7b_61_hedgerows-10_4519	61	8	Atinian elm	hedgerows	9.222
location	Com-5e05_32_hawthorn-44	Com-5e05_40_hedgerows-47	Com-5e05_32_hawthorn-44_4835	32	Com-5e05_40_hedgerows-47_4519	40	8	common hawthorn	hedgerows	9.222
location	Bee-f189_2_Beech-1	Bee-f189_10_wood-5	Bee-f189_2_Beech-1_2183	2	Bee-f189_10_wood-5_4516	10	8	Beech	beech wood	9.222
location	Bee-f189_106_Beech-1	Bee-f189_114_wood-18	Bee-f189_106_Beech-1_2183	106	Bee-f189_114_wood-18_4516	114	8	Beech	beech wood	9.222
location	Ace-0af3_125_sycamore-2	Ace-0af3_135_coastal-14	Ace-0af3_125_sycamore-2_4562	125	Ace-0af3_135_coastal-14_4514	135	10	sycamore	coastal	9.091
location	Gat-a3f4_48_blackberry-14	Gat-a3f4_38_hedgerows-19	Gat-a3f4_48_blackberry-14_4679	48	Gat-a3f4_38_hedgerows-19_4519	38	10	blackberry	hedgerows	9.091
location	Hed-8dc6_39_monogyna-2	Hed-8dc6_48_hedgerow-2	Hed-8dc6_39_monogyna-2_1984	39	Hed-8dc6_48_hedgerow-2_4519	48	9	Crataegus monogyna	hedgerows	8.7
location	Ace-0af3_99_sycamore-9	Ace-0af3_88_land-15	Ace-0af3_99_sycamore-9_4562	99	Ace-0af3_88_land-15_4513	88	11	sycamore	brownfield land	8.333
location	Ace-0af3_99_sycamore-9	Ace-0af3_88_hedgerows-23	Ace-0af3_99_sycamore-9_4562	99	Ace-0af3_88_hedgerows-23_4519	88	11	sycamore	hedgerows	8.333
location	Sag-0ea8_31_Saguaros-1	Sag-0ea8_42_desert-47	Sag-0ea8_31_Saguaros-1_3256	31	Sag-0ea8_42_desert-47_34	42	11	Saguaros	Desert	8.333
location	Ace-0af3_146_sycamores-4	Ace-0af3_135_coastal-14	Ace-0af3_146_sycamores-4_4562	146	Ace-0af3_135_coastal-14_4514	135	11	sycamore	coastal	8.333
location	Ace-0af3_99_sycamore-9	Ace-0af3_88_farmland-12	Ace-0af3_99_sycamore-9_4562	99	Ace-0af3_88_farmland-12_4509	88	11	sycamore	farmland	8.333
location	Bee-f189_19_beech-3	Bee-f189_10_wood-5	Bee-f189_19_beech-3_2184	19	Bee-f189_10_wood-5_4516	10	9	European beech	beech wood	8.3
location	Bee-f189_1_Beech-1	Bee-f189_10_wood-5	Bee-f189_1_Beech-1_2183	1	Bee-f189_10_wood-5_4516	10	9	Beech	beech wood	8.3
location	Hed-8dc6_39_monogyna-2	Hed-8dc6_29_hedgerow-16	Hed-8dc6_39_monogyna-2_1984	39	Hed-8dc6_29_hedgerow-16_4519	29	10	Crataegus monogyna	hedgerows	7.909
location	Hed-8dc6_39_monogyna-2	Hed-8dc6_29_hedgerows-3	Hed-8dc6_39_monogyna-2_1984	39	Hed-8dc6_29_hedgerows-3_4519	29	10	Crataegus monogyna	hedgerows	7.909
location	Eur-ee4d_42_hawthorn-3	Eur-ee4d_30_parkland-12	Eur-ee4d_42_hawthorn-3_4834	42	Eur-ee4d_30_parkland-12_4529	30	12	hawthorn	parkland	7.692
location	Ace-0af3_100_chestnut-10	Ace-0af3_88_farmland-12	Ace-0af3_100_chestnut-10_4574	100	Ace-0af3_88_farmland-12_4509	88	12	horse chestnut	farmland	7.692
location	Ace-0af3_100_chestnut-10	Ace-0af3_88_land-15	Ace-0af3_100_chestnut-10_4574	100	Ace-0af3_88_land-15_4513	88	12	horse chestnut	brownfield land	7.692
location	Ace-0af3_100_chestnut-10	Ace-0af3_88_hedgerows-23	Ace-0af3_100_chestnut-10_4574	100	Ace-0af3_88_hedgerows-23_4519	88	12	horse chestnut	hedgerows	7.692
location	Sag-0ea8_30_Saguaros-1	Sag-0ea8_42_desert-47	Sag-0ea8_30_Saguaros-1_3256	30	Sag-0ea8_42_desert-47_3805	42	12	Saguaros	desert	7.692
location	For-ac12_139_beech-53	For-ac12_129_parkland-30	For-ac12_139_beech-53_4930	139	For-ac12_129_parkland-30_4529	129	10	beech	parkland	7.545
location	Ace-0af3_75_sycamore-3	Ace-0af3_88_land-15	Ace-0af3_75_sycamore-3_4562	75	Ace-0af3_88_land-15_4513	88	13	sycamore	brownfield land	7.143
location	Eas-e016_132_oaks-12	Eas-e016_145_farmlands-24	Eas-e016_132_oaks-12_4407	132	Eas-e016_145_farmlands-24_4509	145	13	oaks	farmland	7.143
location	Ace-0af3_75_sycamore-3	Ace-0af3_88_farmland-12	Ace-0af3_75_sycamore-3_4562	75	Ace-0af3_88_farmland-12_4509	88	13	sycamore	farmland	7.143
location	Ace-0af3_75_sycamore-3	Ace-0af3_88_hedgerows-23	Ace-0af3_75_sycamore-3_4562	75	Ace-0af3_88_hedgerows-23_4519	88	13	sycamore	hedgerows	7.143
location	Dro-82dc_30_muscipula-2	Dro-82dc_18_bogs-20	Dro-82dc_30_muscipula-2_3604	30	Dro-82dc_18_bogs-20_4511	18	12	Dionaea muscipula	bog	6.692
location	Ace-0af3_74_sycamore-4	Ace-0af3_88_farmland-12	Ace-0af3_74_sycamore-4_4562	74	Ace-0af3_88_farmland-12_4509	88	14	sycamore	farmland	6.667
location	Ace-0af3_102_sycamore-26	Ace-0af3_88_land-15	Ace-0af3_102_sycamore-26_4562	102	Ace-0af3_88_land-15_4513	88	14	sycamore	brownfield land	6.667
location	Ace-0af3_74_sycamore-4	Ace-0af3_88_land-15	Ace-0af3_74_sycamore-4_4562	74	Ace-0af3_88_land-15_4513	88	14	sycamore	brownfield land	6.667
location	Ace-0af3_102_sycamore-26	Ace-0af3_88_farmland-12	Ace-0af3_102_sycamore-26_4562	102	Ace-0af3_88_farmland-12_4509	88	14	sycamore	farmland	6.667
location	Ace-0af3_74_sycamore-4	Ace-0af3_88_hedgerows-23	Ace-0af3_74_sycamore-4_4562	74	Ace-0af3_88_hedgerows-23_4519	88	14	sycamore	hedgerows	6.667
location	Ace-0af3_102_sycamore-26	Ace-0af3_88_hedgerows-23	Ace-0af3_102_sycamore-26_4562	102	Ace-0af3_88_hedgerows-23_4519	88	14	sycamore	hedgerows	6.667
location	Bee-f189_126_Beech-1	Bee-f189_114_wood-18	Bee-f189_126_Beech-1_2183	126	Bee-f189_114_wood-18_4516	114	12	Beech	beech wood	6.385
