,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl:relcl> ...,0,-0.001,1,444,Dinosaur__superorder,taxongroup_comment
13,acl:relcl>nsubj> that,0,-0.001,1,444,Dinosaur__superorder,taxongroup_comment
15,acl:relcl>obj> ...,0,0.001,1,444,Dinosaur__superorder,taxongroup_comment
36,acl> ...,0,0.001,2,444,Dinosaur__superorder,taxongroup_comment
38,acl> know,0,0.001,1,444,Dinosaur__superorder,taxongroup_comment
40,acl>advmod> ...,0,0.011,3,444,Dinosaur__superorder,taxongroup_comment
42,acl>mark> ...,0,0.005,1,444,Dinosaur__superorder,taxongroup_comment
47,acl>obl> ...,0,0.003,3,444,Dinosaur__superorder,taxongroup_comment
49,acl>obl>case> ...,0,0.001,1,444,Dinosaur__superorder,taxongroup_comment
50,acl>obl>case> as,0,0.008,2,444,Dinosaur__superorder,taxongroup_comment
58,advcl< ...,0,0.001,1,444,Dinosaur__superorder,taxongroup_comment
59,advcl<advmod> ...,0,0.002,1,444,Dinosaur__superorder,taxongroup_comment
61,advcl> ...,0,0.007,2,444,Dinosaur__superorder,taxongroup_comment
62,advcl>mark> ...,0,0.003,1,444,Dinosaur__superorder,taxongroup_comment
63,advcl>mark> as,0,0.003,1,444,Dinosaur__superorder,taxongroup_comment
64,advcl>nsubj> ...,0,0.007,2,444,Dinosaur__superorder,taxongroup_comment
65,advmod> ...,0,0.0,1,444,Dinosaur__superorder,taxongroup_comment
69,advmod> generally,0,0.003,1,444,Dinosaur__superorder,taxongroup_comment
73,amod> ...,0,0.047,32,444,Dinosaur__superorder,taxongroup_comment
74,amod> bille,0,0.001,1,444,Dinosaur__superorder,taxongroup_comment
75,amod> gigantic,0,0.001,1,444,Dinosaur__superorder,taxongroup_comment
76,amod> herbivorous,0,0.014,5,444,Dinosaur__superorder,taxongroup_comment
78,amod> horned,0,0.005,2,444,Dinosaur__superorder,taxongroup_comment
79,amod> large,0,0.005,3,444,Dinosaur__superorder,taxongroup_comment
82,amod> other,0,0.007,4,444,Dinosaur__superorder,taxongroup_comment
