,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
4,Orn-f740_61_herbivorous-16,herbivorous,Herbivore#adaptation,amod<case>,of,ADP,15,amod<case> of,0.23209570520460648,-0.053126773590807384,Dinosaur__superorder,adaptation_comment,5,17
3,Apa-3e1a_32_herbivorous-16,herbivorous,Herbivore#adaptation,amod<case>,to,ADP,14,amod<case> to,0.24808632162896932,-0.058515285654396995,Dinosaur__superorder,adaptation_comment,5,17
3,The-aba9_202_herbivorous-10,herbivorous,Herbivore#adaptation,amod<case>,with,ADP,8,amod<case> ...,0.1977103688673505,-0.03208423130184235,Dinosaur__superorder,adaptation_comment,5,17
0,Sau-cca0_5_herbivorous-30,herbivorous,Herbivore#adaptation,amod<nmod<nmod<,bird,NOUN,21,amod<nmod<nmod< ...,0.2798383175645351,-0.022724661641575754,Dinosaur__superorder,adaptation_comment,5,17
6,Sau-cca0_5_herbivorous-30,herbivorous,Herbivore#adaptation,amod<case>,of,ADP,29,amod<case> of,0.23209570520460648,-0.053126773590807384,Dinosaur__superorder,adaptation_comment,5,17
4,Sau-cca0_28_herbivorous-17,herbivorous,Herbivore#adaptation,amod<case>,of,ADP,16,amod<case> of,0.23209570520460648,-0.053126773590807384,Dinosaur__superorder,adaptation_comment,5,17
2,Orn-f740_101_herbivorous-9,herbivorous,Herbivore#adaptation,amod<case>,base,VERB,7,amod<case> ...,0.17629450254568485,-0.004724641693362369,Dinosaur__superorder,adaptation_comment,5,17
3,Orn-f740_101_herbivorous-9,herbivorous,Herbivore#adaptation,amod<case>,on,ADP,8,amod<case> on,0.2244332500051078,-0.05495154114463731,Dinosaur__superorder,adaptation_comment,5,17
0,Orn-efbf_3_herbivorous-10,herbivorous,Herbivore#adaptation,amod<nmod<nmod<,one,NUM,3,amod<nmod<nmod< ...,0.1755109581374718,0.0008840105748520351,Dinosaur__superorder,adaptation_comment,5,17
5,Orn-efbf_3_herbivorous-10,herbivorous,Herbivore#adaptation,amod<case>,of,ADP,9,amod<case> of,0.23209570520460648,-0.053126773590807384,Dinosaur__superorder,adaptation_comment,5,17
3,Igu-76d2_288_herbivorous-17,herbivorous,Herbivore#adaptation,amod<case>,of,ADP,15,amod<case> of,0.23209570520460648,-0.053126773590807384,Dinosaur__superorder,adaptation_comment,5,17
3,Spi-4527_176_herbivorous-45,herbivorous,Herbivore#adaptation,amod<case>,on,ADP,44,amod<case> on,0.2244332500051078,-0.05495154114463731,Dinosaur__superorder,adaptation_comment,5,17
2,Pre-0725_280_herbivorous-4,herbivorous,Herbivore#adaptation,amod<case>,upon,ADP,3,amod<case> ...,0.22762022368920728,-0.07779887744137598,Dinosaur__superorder,adaptation_comment,5,17
4,Das-ed91_120_social-6,social,Presociality#adaptation,amod<case>,in,ADP,5,amod<case> in,0.23618363523413993,-0.05723278927184797,Dinosaur__superorder,adaptation_comment,5,17
0,Das-ed91_13_social-27,social,Presociality#adaptation,amod<nmod<nmod<,biology,NOUN,21,amod<nmod<nmod< ...,0.40883883678548866,-0.1716967646563361,Dinosaur__superorder,adaptation_comment,5,17
4,Das-ed91_13_social-27,social,Presociality#adaptation,amod<case>,include,VERB,26,amod<case> ...,0.20293778132602525,-0.05301031800772402,Dinosaur__superorder,adaptation_comment,5,17
4,Tyr-70f1_294_social-6,social,Presociality#adaptation,amod<case>,in,ADP,5,amod<case> in,0.23618363523413993,-0.05723278927184797,Dinosaur__superorder,adaptation_comment,5,17
3,Her-8d89_33_herbivorous-9,herbivorous,Herbivore#adaptation,amod<case>,of,ADP,8,amod<case> of,0.23209570520460648,-0.053126773590807384,Dinosaur__superorder,adaptation_comment,5,17
4,Din-756f_12_social-24,social,Presociality#adaptation,amod<case>,for,ADP,23,amod<case> for,0.2977660262977405,-0.10903738610945145,Dinosaur__superorder,adaptation_comment,5,17
7,The-2a4b_111_herbivorous-33,herbivorous,Herbivore#adaptation,cop>,be,AUX,31,cop> be,-0.31905086850596087,0.060999699809561,Dinosaur__superorder,adaptation_comment,5,17
