feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<obl>case> among,0.717,0.045,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod<nmod:poss> Riggs,0.715,0.046,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod<obj< resemble,0.714,0.047,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
case> of,0.714,0.047,0.7,0.053,72,Dinosaur__superorder,taxongroup_topic
nmod<obl< ...,0.713,0.047,0.436,0.28,14,Dinosaur__superorder,taxongroup_topic
obl<amod<advmod> closely,0.713,0.047,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
nsubj<amod>advmod> long,0.712,0.047,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
conj<conj<nsubj> ...,-0.711,0.048,-0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
case> by,0.711,0.048,0.546,0.162,4,Dinosaur__superorder,taxongroup_topic
amod> other,0.711,0.048,0.365,0.374,5,Dinosaur__superorder,taxongroup_topic
obl<obl>case> in,0.71,0.049,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
compound< lineage,0.707,0.05,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
amod>compound> duck,-0.707,0.05,-0.639,0.088,5,Dinosaur__superorder,taxongroup_topic
nsubj:pass<obl>det> ...,0.705,0.051,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
nsubj<parataxis> ...,0.704,0.051,0.6,0.116,6,Dinosaur__superorder,taxongroup_topic
nsubj:pass<obl>det> a,0.701,0.053,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
appos<conj> ornithischian,0.698,0.054,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod<conj<nsubj> Formation,0.697,0.055,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
cc> and,0.694,0.056,0.409,0.314,48,Dinosaur__superorder,taxongroup_topic
nsubj<obl>case> as,0.692,0.057,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod>nmod> ...,0.688,0.059,0.756,0.03,4,Dinosaur__superorder,taxongroup_topic
