feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
det> some,0.967,0.0,0.764,0.027,5,Dinosaur__superorder,taxongroup_comment
nmod>case> by,0.962,0.0,0.756,0.03,2,Dinosaur__superorder,taxongroup_comment
flat<flat> ...,0.951,0.0,0.577,0.134,16,Dinosaur__superorder,taxongroup_comment
compound> living,0.95,0.0,0.756,0.03,2,Dinosaur__superorder,taxongroup_comment
conj< ...,0.942,0.0,0.627,0.096,25,Dinosaur__superorder,taxongroup_comment
nmod< group,0.934,0.001,0.939,0.001,11,Dinosaur__superorder,taxongroup_comment
nmod<obj< have,0.922,0.001,0.756,0.03,2,Dinosaur__superorder,taxongroup_comment
det> a,0.921,0.001,0.41,0.313,25,Dinosaur__superorder,taxongroup_comment
conj>cc> ...,0.918,0.001,0.577,0.134,1,Dinosaur__superorder,taxongroup_comment
nmod<amod> ...,0.912,0.002,0.626,0.097,36,Dinosaur__superorder,taxongroup_comment
nmod<obj< resemble,0.91,0.002,0.756,0.03,2,Dinosaur__superorder,taxongroup_comment
conj>cc> and,0.906,0.002,0.365,0.374,15,Dinosaur__superorder,taxongroup_comment
nmod>case> with,0.903,0.002,0.756,0.03,2,Dinosaur__superorder,taxongroup_comment
nsubj<ccomp<advcl< ...,0.902,0.002,0.764,0.027,3,Dinosaur__superorder,taxongroup_comment
case> of,0.895,0.003,0.868,0.005,122,Dinosaur__superorder,taxongroup_comment
nmod>amod> ...,0.895,0.003,0.627,0.096,14,Dinosaur__superorder,taxongroup_comment
nsubj<ccomp< show,0.89,0.003,0.756,0.03,4,Dinosaur__superorder,taxongroup_comment
obl<nsubj:pass>det> the,0.885,0.004,0.764,0.027,4,Dinosaur__superorder,taxongroup_comment
conj<nmod<det> the,-0.883,0.004,-0.577,0.134,2,Dinosaur__superorder,taxongroup_comment
nmod>amod> other,0.882,0.004,0.756,0.03,2,Dinosaur__superorder,taxongroup_comment
appos<nmod> ...,0.882,0.004,0.674,0.067,5,Dinosaur__superorder,taxongroup_comment
nmod>case> such,0.882,0.004,0.655,0.078,7,Dinosaur__superorder,taxongroup_comment
acl:relcl>obl>det> the,0.881,0.004,0.655,0.078,12,Dinosaur__superorder,taxongroup_comment
nmod< ...,0.877,0.004,0.61,0.108,79,Dinosaur__superorder,taxongroup_comment
case> in,0.873,0.005,0.894,0.003,11,Dinosaur__superorder,taxongroup_comment
nmod> Utah,0.871,0.005,0.577,0.134,2,Dinosaur__superorder,taxongroup_comment
