token	relrole	arcpath	lemma	upos	widx	token
All-7078_388_fungi-15	free_topic	conj<nmod<	fossil	NOUN	10	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<case>	of	ADP	11	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<amod>	green	ADJ	12	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<	alga	NOUN	13	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>	moss	NOUN	17	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>	horsetail	NOUN	19	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>	fern	NOUN	21	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>	cycad	NOUN	23	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>	ginkgoe	NOUN	25	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>cc>	and	CCONJ	27	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>amod>	several	ADJ	28	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>	family	NOUN	29	All-7078_388_fungi-15
All-7078_388_fungi-15	free_topic	conj<conj>nmod>	conifer	NOUN	31	All-7078_388_fungi-15
Ancaf41_4_fungi-20	free_topic	nmod<obl<nsubj>	woods	NOUN	2	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	nmod<obl<	provide	VERB	3	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	nmod<obl<obj>	habitat	NOUN	6	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	nmod<case>	along	ADP	14	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	nmod<case>	with	ADP	15	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	nmod<det>	a	DET	16	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	nmod<amod>	amazing	ADJ	17	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	nmod<	array	NOUN	18	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	case>	of	ADP	19	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	conj>	moss	NOUN	22	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	conj>cc>	and	CCONJ	23	Ancaf41_4_fungi-20
Ancaf41_4_fungi-20	free_topic	conj>	lichen	NOUN	24	Ancaf41_4_fungi-20
Ant-44b4_178_Fungi-5	free_topic	appos<appos<	Antarctica	NOUN	1	Ant-44b4_178_Fungi-5
Ant-44b4_178_Fungi-5	free_topic	appos<	Biodiversity	NOUN	3	Ant-44b4_178_Fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<nummod>advmod>	about	ADV	1	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<nummod>	1,150	NUM	2	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<	species	NOUN	3	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	case>	of	ADP	4	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<nsubj:pass<aux>	have	AUX	6	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<nsubj:pass<aux:pass>	be	AUX	7	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<nsubj:pass<	record	VERB	8	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<nsubj:pass<obl>	region	NOUN	12	Ant-44b4_179_fungi-5
Ant-44b4_179_fungi-5	free_topic	nmod<nsubj:pass<parataxis>	form	VERB	21	Ant-44b4_179_fungi-5
Ant-44b4_181_fungi-6	free_topic	nmod<det>	the	DET	1	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<amod>	simplified	ADJ	2	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<	morphology	NOUN	3	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	case>	of	ADP	4	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	amod>	such	ADJ	5	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nmod>case>	along	ADP	8	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nmod>case>	with	ADP	9	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nmod>nmod:poss>	they	PRON	10	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nmod>amod>	similar	ADJ	11	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nmod>amod>	biological	ADJ	12	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nmod>	structure	NOUN	13	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nmod>conj>	systems	NOUN	16	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nsubj<	make	VERB	31	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nsubj<obj>	they	PRON	32	Ant-44b4_181_fungi-6
Ant-44b4_181_fungi-6	free_topic	nmod<nsubj<xcomp>	sui	VERB	34	Ant-44b4_181_fungi-6
Ant-44b4_185_fungi-16	free_topic	obl<acl:relcl<obl<	lead	VERB	3	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<acl:relcl<case>	to	ADP	4	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<acl:relcl<	speculation	NOUN	5	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<nsubj>det>	that	DET	6	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<nsubj>	life	NOUN	7	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<nsubj>nmod>	Mars	PROPN	9	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<aux>	might	AUX	10	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<aux>	have	AUX	11	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<cop>	be	AUX	12	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	obl<	similar	ADJ	13	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	case>	to	ADP	14	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	amod>	Antarctic	ADJ	15	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	nmod>case>	such	ADJ	18	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	nmod>case>fixed>	as	ADP	19	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	nmod>	Cryomyce	NOUN	20	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	nmod>nmod>case>	antarcticus	ADP	21	Ant-44b4_185_fungi-16
Ant-44b4_185_fungi-16	free_topic	nmod>nmod>	minterus	NOUN	24	Ant-44b4_185_fungi-16
Ant-44b4_186_fungi-6	free_topic	nmod<nmod<	some	DET	1	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<case>	of	ADP	2	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<det>	the	DET	3	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<	species	NOUN	4	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	case>	of	ADP	5	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<acl:relcl>nsubj>	which	PRON	8	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<acl:relcl>cop>	be	AUX	9	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<acl:relcl>advmod>	apparently	ADV	10	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<acl:relcl>	endemic	ADJ	11	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<acl:relcl>obl>	Antarctica	PROPN	13	Ant-44b4_186_fungi-6
Ant-44b4_186_fungi-6	free_topic	nmod<nmod<nsubj<	live	VERB	15	Ant-44b4_186_fungi-6
Ant-938d_258_fungi-9	free_topic	obl<acl<obl<	feed	VERB	3	Ant-938d_258_fungi-9
Ant-938d_258_fungi-9	free_topic	obl<acl<case>	on	ADP	4	Ant-938d_258_fungi-9
Ant-938d_258_fungi-9	free_topic	obl<acl<	structure	NOUN	5	Ant-938d_258_fungi-9
Ant-938d_258_fungi-9	free_topic	obl<	produce	VERB	6	Ant-938d_258_fungi-9
Ant-938d_258_fungi-9	free_topic	case>	by	ADP	7	Ant-938d_258_fungi-9
Ant-938d_258_fungi-9	free_topic	det>	the	DET	8	Ant-938d_258_fungi-9
Ant-938d_258_fungi-9	free_topic	acl>	call	VERB	10	Ant-938d_258_fungi-9
Ant-938d_258_fungi-9	free_topic	acl>obj>	gongylidia	NOUN	11	Ant-938d_258_fungi-9
Ant-938d_259_fungi-23	free_topic	obj<acl:relcl<obl<	introduce	VERB	15	Ant-938d_259_fungi-23
Ant-938d_259_fungi-23	free_topic	obj<acl:relcl<case>	into	ADP	16	Ant-938d_259_fungi-23
Ant-938d_259_fungi-23	free_topic	obj<acl:relcl<det>	the	DET	17	Ant-938d_259_fungi-23
Ant-938d_259_fungi-23	free_topic	obj<acl:relcl<	nest	NOUN	18	Ant-938d_259_fungi-23
Ant-938d_259_fungi-23	free_topic	obj<nsubj>	that	PRON	19	Ant-938d_259_fungi-23
Ant-938d_259_fungi-23	free_topic	obj<aux>	may	AUX	20	Ant-938d_259_fungi-23
Ant-938d_259_fungi-23	free_topic	obj<	harm	VERB	21	Ant-938d_259_fungi-23
Ant-938d_259_fungi-23	free_topic	det>	the	DET	22	Ant-938d_259_fungi-23
Ant-938d_306_fungi-22	free_topic	conj<nmod<obl<	from	VERB	2	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<nmod<case>	with	ADP	5	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<nmod<det>	a	DET	6	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<nmod<	range	NOUN	7	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<nmod<nmod>	species	NOUN	9	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<case>	include	VERB	11	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<amod>	other	ADJ	12	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<compound>	ant	NOUN	13	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<	species	NOUN	14	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<conj>amod>	other	ADJ	16	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<conj>	insect	NOUN	17	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	conj<conj>	plant	NOUN	19	Ant-938d_306_fungi-22
Ant-938d_306_fungi-22	free_topic	cc>	and	CCONJ	21	Ant-938d_306_fungi-22
Ant-938d_307_fungi-12	free_topic	conj<obl<nsubj:pass>	they	PRON	1	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	conj<obl<advmod>	also	ADV	2	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	conj<obl<aux:pass>	be	AUX	3	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	conj<obl<	prey	VERB	4	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	conj<obl<compound:prt>	on	ADP	5	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	conj<case>	by	ADP	6	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	conj<amod>	many	ADJ	7	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	conj<	animal	NOUN	8	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	cc>	and	CCONJ	9	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	amod>advmod>	even	ADV	10	Ant-938d_307_fungi-12
Ant-938d_307_fungi-12	free_topic	amod>	certain	ADJ	11	Ant-938d_307_fungi-12
Ant-938d_360_Cordyceps-5	free_topic	compound<nmod<	Fungi	PRON	1	Ant-938d_360_Cordyceps-5
Ant-938d_360_Cordyceps-5	free_topic	compound<case>	in	ADP	2	Ant-938d_360_Cordyceps-5
Ant-938d_360_Cordyceps-5	free_topic	compound<det>	the	DET	3	Ant-938d_360_Cordyceps-5
Ant-938d_360_Cordyceps-5	free_topic	compound>	genera	PROPN	4	Ant-938d_360_Cordyceps-5
Ant-938d_360_Cordyceps-5	free_topic	conj>cc>	and	CCONJ	6	Ant-938d_360_Cordyceps-5
Ant-938d_360_Cordyceps-5	free_topic	conj>	Ophiocordyceps	PROPN	7	Ant-938d_360_Cordyceps-5
Ant-938d_360_Cordyceps-5	free_topic	compound<amod>	infect	ADJ	8	Ant-938d_360_Cordyceps-5
Ant-938d_360_Cordyceps-5	free_topic	compound<	ant	NOUN	9	Ant-938d_360_Cordyceps-5
Apa-3e1a_303_fungi-15	free_topic	conj<nmod<obl<	evidenc	VERB	8	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<nmod<case>	in	ADP	9	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<nmod<	fossil	NOUN	10	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<case>	of	ADP	11	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<amod>	green	ADJ	12	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<	alga	NOUN	13	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>	moss	NOUN	17	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>	horsetail	NOUN	19	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>	cycad	NOUN	21	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>	ginkgoe	NOUN	23	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>cc>	and	CCONJ	25	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>amod>	several	ADJ	26	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>	family	NOUN	27	Apa-3e1a_303_fungi-15
Apa-3e1a_303_fungi-15	free_topic	conj<conj>nmod>	conifer	NOUN	29	Apa-3e1a_303_fungi-15
Aph-1a7e_108_fungi-18	free_topic	nmod<obl<acl<	ability	NOUN	8	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	nmod<obl<mark>	to	PART	9	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	nmod<obl<	synthesise	VERB	10	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	nmod<obl<obj>	carotenoid	NOUN	12	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	nmod<case>	by	ADP	13	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	nmod<amod>	horizontal	ADJ	14	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	nmod<compound>	gene	NOUN	15	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	nmod<	transfer	NOUN	16	Aph-1a7e_108_fungi-18
Aph-1a7e_108_fungi-18	free_topic	case>	from	ADP	17	Aph-1a7e_108_fungi-18
Aph-1a7e_20_fungi-25	free_topic	conj<nsubj>amod>	natural	ADJ	1	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<nsubj>	enemie	NOUN	2	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<	include	VERB	3	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<obj>amod>	predatory	ADJ	4	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<obj>	ladybug	NOUN	5	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>advmod>	hoverinitely	ADV	7	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>	larvae	ADJ	8	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>amod>	parasitic	ADJ	10	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>	wasp	NOUN	11	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>amod>	aphid	ADJ	13	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>compound>	midge	NOUN	14	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>	larva	NOUN	15	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>compound>	crab	NOUN	17	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>	spider	NOUN	18	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>	lacewing	VERB	20	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	conj<conj>obj>	larva	NOUN	21	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	cc>	and	CCONJ	23	Aph-1a7e_20_fungi-25
Aph-1a7e_20_fungi-25	free_topic	amod>	entomopathogenic	ADJ	24	Aph-1a7e_20_fungi-25
Aph-1a7e_213_fungi-11	free_topic	conj<obl<nsubj:pass>	Aphid	NOUN	1	Aph-1a7e_213_fungi-11
Aph-1a7e_213_fungi-11	free_topic	conj<obl<aux:pass>	be	AUX	2	Aph-1a7e_213_fungi-11
Aph-1a7e_213_fungi-11	free_topic	conj<obl<advmod>	often	ADV	3	Aph-1a7e_213_fungi-11
Aph-1a7e_213_fungi-11	free_topic	conj<obl<	infect	VERB	4	Aph-1a7e_213_fungi-11
Aph-1a7e_213_fungi-11	free_topic	conj<case>	by	ADP	5	Aph-1a7e_213_fungi-11
Aph-1a7e_213_fungi-11	free_topic	conj<	bacteria	NOUN	6	Aph-1a7e_213_fungi-11
Aph-1a7e_213_fungi-11	free_topic	conj<conj>	viruse	NOUN	8	Aph-1a7e_213_fungi-11
Aph-1a7e_213_fungi-11	free_topic	cc>	and	CCONJ	10	Aph-1a7e_213_fungi-11
Aph-1a7e_215_fungi-19	free_topic	conj<obj<nsubj>	Fungi	PRON	1	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<obj<	include	VERB	5	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<compound>	Neozygites	NOUN	6	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<	fresenii	NOUN	7	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<conj>	Entomophthora	PROPN	9	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<conj>compound>	Beauveria	PROPN	11	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<conj>	bassiana	NOUN	12	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<conj>compound>	Metarhizium	PROPN	14	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	conj<conj>	anisoplia	NOUN	15	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	cc>	and	CCONJ	17	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	amod>	entomopathogenic	ADJ	18	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	nmod>case>	such	ADJ	20	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	nmod>case>fixed>	as	ADP	21	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	nmod>	Lecanicillium	PROPN	22	Aph-1a7e_215_fungi-19
Aph-1a7e_215_fungi-19	free_topic	nmod>flat>	lecanii	PROPN	23	Aph-1a7e_215_fungi-19
Aph-1a7e_236_fungi-17	free_topic	nmod<obl<xcomp<	think	VERB	9	Aph-1a7e_236_fungi-17
Aph-1a7e_236_fungi-17	free_topic	nmod<obl<mark>	to	PART	10	Aph-1a7e_236_fungi-17
Aph-1a7e_236_fungi-17	free_topic	nmod<obl<	provide	VERB	11	Aph-1a7e_236_fungi-17
Aph-1a7e_236_fungi-17	free_topic	nmod<obl<obj>	they	PRON	12	Aph-1a7e_236_fungi-17
Aph-1a7e_236_fungi-17	free_topic	nmod<case>	with	ADP	13	Aph-1a7e_236_fungi-17
Aph-1a7e_236_fungi-17	free_topic	nmod<	resistance	NOUN	14	Aph-1a7e_236_fungi-17
Aph-1a7e_236_fungi-17	free_topic	case>	to	ADP	15	Aph-1a7e_236_fungi-17
Aph-1a7e_236_fungi-17	free_topic	det>	some	DET	16	Aph-1a7e_236_fungi-17
Ara-8421_53_fungi-10	free_topic	conj<obj<nsubj>	diet	NOUN	2	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<obj<advmod>	also	ADV	5	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<obj<	include	VERB	6	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<amod>	tiny	ADJ	7	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<	animal	NOUN	8	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<conj>compound>	plant	NOUN	12	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<conj>	juice	NOUN	13	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<conj>cc>	and	CCONJ	14	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<conj>compound>	decomposing	NOUN	15	Ara-8421_53_fungi-10
Ara-8421_53_fungi-10	free_topic	conj<conj>	matter	NOUN	16	Ara-8421_53_fungi-10
Asc-4810_101_Ascomycota-14	free_topic	obl<nsubj:pass>det>	those	DET	1	Asc-4810_101_Ascomycota-14
Asc-4810_101_Ascomycota-14	free_topic	obl<nsubj:pass>	anamorph	NOUN	2	Asc-4810_101_Ascomycota-14
Asc-4810_101_Ascomycota-14	free_topic	obl<nsubj:pass>acl:relcl>	produce	VERB	4	Asc-4810_101_Ascomycota-14
Asc-4810_101_Ascomycota-14	free_topic	obl<aux:pass>	be	AUX	9	Asc-4810_101_Ascomycota-14
Asc-4810_101_Ascomycota-14	free_topic	obl<advmod>	previously	ADV	10	Asc-4810_101_Ascomycota-14
Asc-4810_101_Ascomycota-14	free_topic	obl<	describe	VERB	11	Asc-4810_101_Ascomycota-14
Asc-4810_101_Ascomycota-14	free_topic	case>	as	ADP	12	Asc-4810_101_Ascomycota-14
Asc-4810_101_Ascomycota-14	free_topic	amod>	mitosporic	ADJ	13	Asc-4810_101_Ascomycota-14
Asc-4810_102_Fungi-17	free_topic	compound<conj<det>	some	DET	1	Asc-4810_102_Fungi-17
Asc-4810_102_Fungi-17	free_topic	compound<conj<	taxonomist	NOUN	2	Asc-4810_102_Fungi-17
Asc-4810_102_Fungi-17	free_topic	compound<conj<acl>	place	VERB	3	Asc-4810_102_Fungi-17
Asc-4810_102_Fungi-17	free_topic	compound<cc>	or	CCONJ	15	Asc-4810_102_Fungi-17
Asc-4810_102_Fungi-17	free_topic	compound<	Imperfecti	PROPN	18	Asc-4810_102_Fungi-17
Asc-4810_103_Ascomycota-22	free_topic	obl<nsubj:pass>advmod>	where	ADV	1	Asc-4810_103_Ascomycota-22
Asc-4810_103_Ascomycota-22	free_topic	obl<nsubj:pass>nsubj>	analysis	NOUN	4	Asc-4810_103_Ascomycota-22
Asc-4810_103_Ascomycota-22	free_topic	obl<nsubj:pass>aux>	have	AUX	5	Asc-4810_103_Ascomycota-22
