	i	j	irad	group	g_N
0	free_topic	free_topic	0.0	Fungus__kingdom	249
1	free_topic	location_comment	0.6787763048202089	Fungus__kingdom	249
2	free_topic	location_topic	0.6931471805599453	Fungus__kingdom	249
3	free_topic	taxongroup_comment	0.5891101185034862	Fungus__kingdom	249
4	free_topic	taxongroup_topic	0.6527370504968444	Fungus__kingdom	249
5	location_comment	free_topic	0.6787763048202089	Fungus__kingdom	249
6	location_comment	location_comment	0.0	Fungus__kingdom	249
7	location_comment	location_topic	0.6931471805599453	Fungus__kingdom	249
8	location_comment	taxongroup_comment	0.6931471805599454	Fungus__kingdom	249
9	location_comment	taxongroup_topic	0.6931471805599454	Fungus__kingdom	249
10	location_topic	free_topic	0.6931471805599453	Fungus__kingdom	249
11	location_topic	location_comment	0.6931471805599453	Fungus__kingdom	249
12	location_topic	location_topic	0.0	Fungus__kingdom	249
13	location_topic	taxongroup_comment	0.6931471805599454	Fungus__kingdom	249
14	location_topic	taxongroup_topic	0.5545909894978822	Fungus__kingdom	249
15	taxongroup_comment	free_topic	0.5891101185034862	Fungus__kingdom	249
16	taxongroup_comment	location_comment	0.6931471805599454	Fungus__kingdom	249
17	taxongroup_comment	location_topic	0.6931471805599454	Fungus__kingdom	249
18	taxongroup_comment	taxongroup_comment	0.0	Fungus__kingdom	249
19	taxongroup_comment	taxongroup_topic	0.5773982135629618	Fungus__kingdom	249
20	taxongroup_topic	free_topic	0.6527370504968444	Fungus__kingdom	249
21	taxongroup_topic	location_comment	0.6931471805599454	Fungus__kingdom	249
22	taxongroup_topic	location_topic	0.5545909894978822	Fungus__kingdom	249
23	taxongroup_topic	taxongroup_comment	0.5773982135629618	Fungus__kingdom	249
24	taxongroup_topic	taxongroup_topic	0.0	Fungus__kingdom	249
