,feat,cluster,pw_entr,feat_n,N,group,relrole
38,compound> net,1,0.02,1.0,26.0,Fungus__kingdom,taxongroup_topic
40,conj< stinkhorn,1,0.04,2.0,26.0,Fungus__kingdom,taxongroup_topic
41,conj<compound> basket,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
45,conj<conj> mushroom,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
46,conj<conj> pith,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
47,conj<conj> stinkhorn,1,0.04,2.0,26.0,Fungus__kingdom,taxongroup_topic
48,conj<conj> veil,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
50,conj<conj>amod> bridal,1,0.04,2.0,26.0,Fungus__kingdom,taxongroup_topic
54,conj<conj>compound> ...,1,0.005,1.0,26.0,Fungus__kingdom,taxongroup_topic
55,conj<conj>compound> bambo,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
56,conj<conj>compound> bamboo,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
58,conj<obj<conj> fungus,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
59,conj<obj<conj> lady,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
60,conj<obj<conj> stinkhorn,1,0.094,2.0,26.0,Fungus__kingdom,taxongroup_topic
70,amod> ...,2,0.76,2.0,6.0,Fungus__kingdom,taxongroup_topic
71,compound> ...,2,0.332,1.0,6.0,Fungus__kingdom,taxongroup_topic
103,nsubj< ...,2,1.343,3.0,6.0,Fungus__kingdom,taxongroup_topic
107,compound> basket,3,0.094,1.0,13.0,Fungus__kingdom,taxongroup_topic
133,conj> ...,3,0.323,3.0,13.0,Fungus__kingdom,taxongroup_topic
134,conj> stinkhorn,3,0.188,2.0,13.0,Fungus__kingdom,taxongroup_topic
136,conj>amod> bridal,3,0.094,1.0,13.0,Fungus__kingdom,taxongroup_topic
137,conj>compound> ...,3,0.281,3.0,13.0,Fungus__kingdom,taxongroup_topic
139,obj<conj> ...,3,0.441,3.0,13.0,Fungus__kingdom,taxongroup_topic
144,conj< ...,4,0.217,1.0,10.0,Fungus__kingdom,taxongroup_topic
148,conj<conj> fungus,4,0.108,1.0,10.0,Fungus__kingdom,taxongroup_topic
149,conj<conj> lady,4,0.108,1.0,10.0,Fungus__kingdom,taxongroup_topic
154,conj<conj>amod> ...,4,0.217,1.0,10.0,Fungus__kingdom,taxongroup_topic
157,conj<conj>cc> ...,4,0.217,1.0,10.0,Fungus__kingdom,taxongroup_topic
166,conj<obj>conj> ...,4,0.652,3.0,10.0,Fungus__kingdom,taxongroup_topic
167,conj<obj>conj> stinkhorn,4,0.435,2.0,10.0,Fungus__kingdom,taxongroup_topic
175,amod> ...,5,0.089,1.0,11.0,Fungus__kingdom,taxongroup_topic
178,compound> net,5,0.126,1.0,11.0,Fungus__kingdom,taxongroup_topic
203,conj> ...,5,0.211,2.0,11.0,Fungus__kingdom,taxongroup_topic
204,conj> stinkhorn,5,0.252,2.0,11.0,Fungus__kingdom,taxongroup_topic
205,conj>amod> ...,5,0.189,1.0,11.0,Fungus__kingdom,taxongroup_topic
206,conj>amod> bridal,5,0.126,1.0,11.0,Fungus__kingdom,taxongroup_topic
207,conj>compound> ...,5,0.378,3.0,11.0,Fungus__kingdom,taxongroup_topic
211,compound> ...,6,0.032,1.0,22.0,Fungus__kingdom,taxongroup_topic
212,compound> basket,6,0.032,1.0,22.0,Fungus__kingdom,taxongroup_topic
215,conj< stinkhorn,6,0.063,2.0,22.0,Fungus__kingdom,taxongroup_topic
217,conj<compound> net,6,0.126,2.0,22.0,Fungus__kingdom,taxongroup_topic
218,conj<conj> fungus,6,0.089,2.0,22.0,Fungus__kingdom,taxongroup_topic
219,conj<conj> lady,6,0.089,2.0,22.0,Fungus__kingdom,taxongroup_topic
222,conj<conj> stinkhorn,6,0.063,2.0,22.0,Fungus__kingdom,taxongroup_topic
225,conj<conj>amod> bridal,6,0.063,2.0,22.0,Fungus__kingdom,taxongroup_topic
226,conj<conj>amod> veile,6,0.126,2.0,22.0,Fungus__kingdom,taxongroup_topic
228,conj<conj>cc> and,6,0.126,2.0,22.0,Fungus__kingdom,taxongroup_topic
229,conj<conj>compound> ...,6,0.089,2.0,22.0,Fungus__kingdom,taxongroup_topic
232,conj<conj>compound> veil,6,0.126,2.0,22.0,Fungus__kingdom,taxongroup_topic
