feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obj< eat,-0.116,0.785,0.056,0.895,3,Fungus__kingdom,free_topic
nmod<acl:relcl>nsubj> ...,0.116,0.785,0.082,0.846,2,Fungus__kingdom,free_topic
obl<advcl<obl> ...,0.115,0.786,0.203,0.63,3,Fungus__kingdom,free_topic
conj<obj<advmod> also,0.114,0.788,-0.082,0.846,4,Fungus__kingdom,free_topic
nmod<nmod< ...,0.112,0.791,0.234,0.577,4,Fungus__kingdom,free_topic
compound>compound> ...,0.112,0.793,0.412,0.31,3,Fungus__kingdom,free_topic
nmod<nmod>amod> ...,0.109,0.797,0.412,0.31,3,Fungus__kingdom,free_topic
obl<mark> ...,-0.109,0.798,-0.247,0.555,1,Fungus__kingdom,free_topic
conj<amod> green,-0.103,0.809,-0.247,0.555,3,Fungus__kingdom,free_topic
conj< tree,0.102,0.811,0.252,0.547,2,Fungus__kingdom,free_topic
nmod<conj> ...,0.1,0.814,0.247,0.555,3,Fungus__kingdom,free_topic
conj<obj<aux> will,0.099,0.815,0.0,1.0,2,Fungus__kingdom,free_topic
nmod<conj>cc> ...,0.099,0.815,0.082,0.846,1,Fungus__kingdom,free_topic
nmod<compound> ...,0.094,0.825,0.082,0.846,4,Fungus__kingdom,free_topic
conj<nmod<det> ...,0.088,0.836,0.082,0.846,1,Fungus__kingdom,free_topic
obj<aux> may,0.085,0.841,0.082,0.846,2,Fungus__kingdom,free_topic
nmod>case> ...,0.085,0.842,0.169,0.689,3,Fungus__kingdom,free_topic
obl<nsubj> ...,0.083,0.844,0.218,0.604,9,Fungus__kingdom,free_topic
amod> ...,0.081,0.849,0.701,0.053,25,Fungus__kingdom,free_topic
det> the,-0.08,0.851,0.065,0.878,22,Fungus__kingdom,free_topic
conj<obj<advmod> ...,0.078,0.855,0.056,0.895,3,Fungus__kingdom,free_topic
nmod>amod> ...,0.07,0.869,0.203,0.63,3,Fungus__kingdom,free_topic
obl<obl>amod> ...,0.069,0.871,0.082,0.846,3,Fungus__kingdom,free_topic
conj<conj>nmod> ...,0.065,0.879,-0.125,0.768,10,Fungus__kingdom,free_topic
acl>obl>amod> higher,-0.064,0.88,0.082,0.846,2,Fungus__kingdom,free_topic
conj<conj> animal,-0.063,0.882,0.082,0.846,3,Fungus__kingdom,free_topic
det> some,-0.062,0.885,-0.063,0.882,8,Fungus__kingdom,free_topic
nmod<conj>cc> and,-0.062,0.885,-0.082,0.846,2,Fungus__kingdom,free_topic
obl<acl< ...,0.061,0.887,0.0,1.0,4,Fungus__kingdom,free_topic
obj<aux> ...,-0.052,0.902,-0.082,0.846,2,Fungus__kingdom,free_topic
nsubj:pass< ...,-0.052,0.903,-0.094,0.826,3,Fungus__kingdom,free_topic
conj<nmod<advmod> ...,-0.051,0.904,-0.171,0.685,3,Fungus__kingdom,free_topic
conj<nmod<nmod< ...,-0.051,0.904,-0.082,0.846,5,Fungus__kingdom,free_topic
conj<obj<conj< ...,-0.045,0.916,-0.056,0.895,3,Fungus__kingdom,free_topic
conj<obl<nsubj> ...,0.044,0.918,0.082,0.846,5,Fungus__kingdom,free_topic
nsubj<advcl> ...,-0.04,0.925,-0.082,0.846,3,Fungus__kingdom,free_topic
conj<obl<conj< ...,-0.035,0.935,-0.156,0.712,5,Fungus__kingdom,free_topic
nmod<parataxis>nsubj> ...,-0.031,0.942,-0.082,0.846,3,Fungus__kingdom,free_topic
acl>obl>case> on,0.031,0.942,0.203,0.63,5,Fungus__kingdom,free_topic
conj<nmod<det> the,-0.021,0.961,-0.082,0.846,7,Fungus__kingdom,free_topic
conj<conj> alga,0.02,0.962,0.0,1.0,4,Fungus__kingdom,free_topic
acl>obl>amod> ...,0.016,0.969,0.082,0.846,1,Fungus__kingdom,free_topic
