feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
case> of,0.628,0.181,0.655,0.158,2.0,Fungus__kingdom,taxongroup_comment
amod> ...,0.301,0.562,0.339,0.51,4.0,Fungus__kingdom,taxongroup_comment
amod> other,0.2,0.704,0.207,0.694,2.0,Fungus__kingdom,taxongroup_comment
case> ...,0.01,0.985,-0.131,0.805,1.0,Fungus__kingdom,taxongroup_comment
