feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod< ...,0.933,0.001,0.655,0.078,5,Bovid__family,adaptation_comment
nmod<det> ...,0.922,0.001,0.577,0.134,2,Bovid__family,adaptation_comment
conj>cc> and,0.872,0.005,0.77,0.025,5,Bovid__family,adaptation_comment
amod<nsubj<obj> ...,-0.855,0.007,-0.866,0.005,4,Bovid__family,adaptation_comment
conj> ...,0.836,0.01,0.639,0.088,7,Bovid__family,adaptation_comment
amod<nmod> ...,0.805,0.016,0.546,0.162,5,Bovid__family,adaptation_comment
case> of,0.797,0.018,0.577,0.134,2,Bovid__family,adaptation_comment
amod<nmod>case> of,0.783,0.022,0.577,0.134,3,Bovid__family,adaptation_comment
amod<nmod< group,-0.779,0.023,-0.756,0.03,2,Bovid__family,adaptation_comment
amod<nsubj> ...,-0.773,0.025,-0.822,0.012,5,Bovid__family,adaptation_comment
conj< ...,0.758,0.029,0.764,0.027,3,Bovid__family,adaptation_comment
nmod>case> in,0.755,0.03,0.764,0.027,5,Bovid__family,adaptation_comment
amod<nmod> antelope,0.744,0.034,0.577,0.134,2,Bovid__family,adaptation_comment
nsubj:pass<obl>case> ...,0.736,0.037,0.546,0.162,3,Bovid__family,adaptation_comment
amod<amod> other,0.729,0.04,0.577,0.134,2,Bovid__family,adaptation_comment
amod<amod> most,0.723,0.043,0.577,0.134,2,Bovid__family,adaptation_comment
nsubj:pass<obl>case> in,0.722,0.043,0.655,0.078,4,Bovid__family,adaptation_comment
amod< structure,0.719,0.045,0.873,0.005,4,Bovid__family,adaptation_comment
obl>case> than,0.714,0.047,0.733,0.039,3,Bovid__family,adaptation_comment
amod> ...,0.704,0.051,0.516,0.191,14,Bovid__family,adaptation_comment
nmod<det> the,0.697,0.055,0.504,0.203,2,Bovid__family,adaptation_comment
nmod> ...,0.686,0.061,0.764,0.027,10,Bovid__family,adaptation_comment
nmod>case> ...,0.677,0.065,0.577,0.134,5,Bovid__family,adaptation_comment
conj<conj> ...,0.672,0.068,0.764,0.027,5,Bovid__family,adaptation_comment
amod<nmod>case> such,0.66,0.075,0.577,0.134,2,Bovid__family,adaptation_comment
compound> distance,-0.652,0.08,-0.756,0.03,2,Bovid__family,adaptation_comment
obl>amod> ...,0.63,0.094,0.577,0.134,3,Bovid__family,adaptation_comment
nsubj:pass<advmod> ...,0.615,0.105,0.63,0.094,4,Bovid__family,adaptation_comment
nsubj> ...,0.578,0.133,0.784,0.021,5,Bovid__family,adaptation_comment
compound< ...,0.52,0.187,0.592,0.122,5,Bovid__family,adaptation_comment
case> in,0.52,0.187,0.109,0.797,3,Bovid__family,adaptation_comment
amod<nmod:poss>case> 's,-0.518,0.188,-0.504,0.203,2,Bovid__family,adaptation_comment
advmod> ...,-0.513,0.193,-0.243,0.563,9,Bovid__family,adaptation_comment
obl>case> ...,0.494,0.213,0.412,0.31,1,Bovid__family,adaptation_comment
obj< ...,0.493,0.214,0.365,0.374,8,Bovid__family,adaptation_comment
amod<cc> ...,0.491,0.216,0.577,0.134,1,Bovid__family,adaptation_comment
amod<cop> be,0.486,0.222,0.255,0.542,7,Bovid__family,adaptation_comment
amod<amod> large,-0.477,0.232,-0.577,0.134,2,Bovid__family,adaptation_comment
