feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound> water,0.406,0.318,0.614,0.106,24,Bovid__family,taxongroup_topic
obl<obj> ...,0.404,0.32,0.412,0.31,4,Bovid__family,taxongroup_topic
nsubj> that,-0.403,0.322,-0.504,0.203,2,Bovid__family,taxongroup_topic
nsubj<aux> can,0.399,0.328,0.412,0.31,2,Bovid__family,taxongroup_topic
compound<obl< refer,0.398,0.328,0.577,0.134,3,Bovid__family,taxongroup_topic
conj> animal,0.398,0.329,0.412,0.31,2,Bovid__family,taxongroup_topic
conj<nmod<case> ...,-0.394,0.334,-0.764,0.027,4,Bovid__family,taxongroup_topic
nsubj<aux> have,0.393,0.336,0.412,0.31,3,Bovid__family,taxongroup_topic
conj<parataxis< ...,0.392,0.336,0.577,0.134,1,Bovid__family,taxongroup_topic
nmod>amod> ...,0.39,0.339,0.436,0.28,3,Bovid__family,taxongroup_topic
nmod<appos> antler,0.39,0.34,0.412,0.31,3,Bovid__family,taxongroup_topic
conj>amod> other,0.389,0.341,0.412,0.31,3,Bovid__family,taxongroup_topic
obj<mark> ...,-0.385,0.346,-0.514,0.192,3,Bovid__family,taxongroup_topic
obj<conj> ...,0.384,0.347,0.327,0.429,3,Bovid__family,taxongroup_topic
nmod<amod> ...,0.381,0.352,-0.027,0.949,18,Bovid__family,taxongroup_topic
nsubj:pass<obl> animal,-0.38,0.353,-0.412,0.31,4,Bovid__family,taxongroup_topic
conj<conj>amod> small,-0.38,0.354,-0.504,0.203,2,Bovid__family,taxongroup_topic
amod> bighorn,-0.378,0.355,-0.728,0.041,22,Bovid__family,taxongroup_topic
obl<obj>amod> ...,0.377,0.358,0.412,0.31,4,Bovid__family,taxongroup_topic
conj<obl<obj> ...,0.376,0.358,0.412,0.31,5,Bovid__family,taxongroup_topic
nmod<nsubj< ...,0.376,0.359,0.514,0.192,3,Bovid__family,taxongroup_topic
