,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
3,Big-0af3_37_desert-12,desert,Deserts_and_xeric_shrublands#habitat,compound<,bighorn,NOUN,13,compound< bighorn,0.1641653720987985,0.2884948008626321,Bovid__family,location_comment,5,24
6,Tai-3286_125_mountain-47,mountain,Mountain#habitat,compound<,hare,NOUN,48,compound< ...,0.32552231618932154,0.24765955271971662,Bovid__family,location_comment,5,24
3,Wat-9861_20_swamp-38,swamp,Swamp#habitat,compound<,type,NOUN,39,compound< type,0.017992092445049096,0.04198538188106065,Bovid__family,location_comment,5,24
7,Wil-28c2_15_swamp-38,swamp,Swamp#habitat,compound<,buffaloe,NOUN,39,compound< buffaloe,0.1260044619236148,0.29573534828889286,Bovid__family,location_comment,5,24
0,Mar2a6b_1_Mountain-1,Mountain,Mountain#habitat,compound<,survival,NOUN,2,compound< survival,-0.20442970137287797,0.18209459408566298,Bovid__family,location_comment,5,24
3,Mar-3955_44_mountain-31,mountain,Mountain#habitat,compound<nummod>,one,NUM,30,compound<nummod> ...,0.24292972343329425,0.19632711867849142,Bovid__family,location_comment,5,24
4,Mar-3955_44_mountain-31,mountain,Mountain#habitat,compound<,range,NOUN,32,compound< ...,0.09502194943415612,0.38856857941804424,Bovid__family,location_comment,5,24
0,Dal-d353_109_Mountain-1,Mountain,Mountain#habitat,compound<,sheep,NOUN,2,compound< sheep,0.1418164544579249,0.19284988033421055,Bovid__family,location_comment,5,24
4,Tun-c63e_27_tundras-2,tundras,Tundra#habitat,nsubj<,subject,NOUN,6,nsubj< ...,0.38918411247538814,0.3560196666915835,Bovid__family,location_comment,5,24
1,Tun-c63e_54_tundra-2,tundra,Tundra#habitat,compound<,occur,NOUN,3,compound< ...,-0.07132912280833953,0.31998739798038284,Bovid__family,location_comment,5,24
3,Nub-af58_131_desert-5,desert,Deserts_and_xeric_shrublands#habitat,compound<,dwelling,NOUN,7,compound< ...,0.0792110283711965,0.12000982140884908,Bovid__family,location_comment,5,24
3,Nub-af58_2_desert-10,desert,Deserts_and_xeric_shrublands#habitat,compound<,dwell,VERB,12,compound< ...,0.11296445613193473,0.13290415321588192,Bovid__family,location_comment,5,24
1,Tem-2c3b_20_grasslands-10,grasslands,Temperate_grasslands_savannas_and_shrublands#habitat,conj<,grassland,NOUN,2,conj< ...,-0.23886767444384877,0.11579252985217448,Bovid__family,location_comment,5,24
1,Wal-cefe_60_Mountains-12,Mountains,Mountain#habitat,compound<nmod<,dynamics,NOUN,2,compound<nmod< ...,-0.22196177233750358,-0.21949769950624506,Bovid__family,location_comment,5,24
6,Wal-cefe_60_Mountains-12,Mountains,Mountain#habitat,compound<,Park,PROPN,14,compound< ...,0.12924574624728488,0.19596061976042503,Bovid__family,location_comment,5,24
3,Wal-cefe_31_mountain-4,mountain,Mountain#habitat,compound<,forests,NOUN,5,compound< ...,0.06267187805957375,0.16464671058804753,Bovid__family,location_comment,5,24
0,Wat-9861_84_Swamp-1,Swamp,Swamp#habitat,compound<,type,NOUN,3,compound< type,0.017992092445049096,0.04198538188106065,Bovid__family,location_comment,5,24
3,Wat-9861_243_swamp-16,swamp,Swamp#habitat,compound<,type,NOUN,18,compound< type,0.017992092445049096,0.04198538188106065,Bovid__family,location_comment,5,24
2,Wat-9861_251_swamp-11,swamp,Swamp#habitat,compound<,type,NOUN,13,compound< type,0.017992092445049096,0.04198538188106065,Bovid__family,location_comment,5,24
2,Wat-9861_81_swamp-4,swamp,Swamp#habitat,compound<,type,NOUN,6,compound< type,0.017992092445049096,0.04198538188106065,Bovid__family,location_comment,5,24
3,Wat-9861_249_swamp-19,swamp,Swamp#habitat,compound<,type,NOUN,21,compound< type,0.017992092445049096,0.04198538188106065,Bovid__family,location_comment,5,24
0,Bha03bc_1_Mountain-1,Mountain,Mountain#habitat,compound<,survival,NOUN,2,compound< survival,-0.20442970137287797,0.18209459408566298,Bovid__family,location_comment,5,24
1,Big-0af3_57_desert-5,desert,Deserts_and_xeric_shrublands#habitat,compound<,bighorn,VERB,6,compound< bighorn,0.1641653720987985,0.2884948008626321,Bovid__family,location_comment,5,24
