,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl:relcl> ...,0,0.002,8,1936,Bovid__family,free_topic
1,acl:relcl>aux> ...,0,0.0,1,1936,Bovid__family,free_topic
2,acl:relcl>aux> have,0,0.0,1,1936,Bovid__family,free_topic
3,acl:relcl>cop> be,0,0.0,2,1936,Bovid__family,free_topic
4,acl:relcl>nsubj> ...,0,0.001,4,1936,Bovid__family,free_topic
5,acl:relcl>nsubj> that,0,0.001,4,1936,Bovid__family,free_topic
6,acl:relcl>obj> ...,0,0.001,3,1936,Bovid__family,free_topic
7,acl:relcl>obl> ...,0,0.002,6,1936,Bovid__family,free_topic
8,acl:relcl>obl>amod> ...,0,0.0,1,1936,Bovid__family,free_topic
9,acl:relcl>obl>amod> other,0,0.0,1,1936,Bovid__family,free_topic
10,acl:relcl>obl>case> ...,0,0.001,4,1936,Bovid__family,free_topic
11,acl:relcl>obl>case> in,0,0.001,2,1936,Bovid__family,free_topic
13,acl:relcl>obl>det> the,0,0.001,2,1936,Bovid__family,free_topic
14,acl> ...,0,0.001,5,1936,Bovid__family,free_topic
15,acl> know,0,0.0,2,1936,Bovid__family,free_topic
16,acl>advmod> ...,0,-0.0,1,1936,Bovid__family,free_topic
17,acl>obl> ...,0,0.001,8,1936,Bovid__family,free_topic
18,acl>obl>case> ...,0,0.001,6,1936,Bovid__family,free_topic
19,acl>obl>case> as,0,0.0,2,1936,Bovid__family,free_topic
20,acl>obl>det> a,0,0.001,2,1936,Bovid__family,free_topic
21,acl>obl>det> the,0,0.0,2,1936,Bovid__family,free_topic
22,acl>obl>nmod> ...,0,0.0,2,1936,Bovid__family,free_topic
23,advcl<obl> ...,0,-0.0,1,1936,Bovid__family,free_topic
24,advcl<obl>case> ...,0,0.0,1,1936,Bovid__family,free_topic
26,advmod> ...,0,0.0,6,1936,Bovid__family,free_topic
27,advmod> Dolly,0,0.0,1,1936,Bovid__family,free_topic
28,advmod> just,0,0.001,2,1936,Bovid__family,free_topic
30,advmod> particularly,0,0.0,1,1936,Bovid__family,free_topic
