relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Dir-7dc2_150_conifers-8	Dir-7dc2_149_parklands-19	Dir-7dc2_150_conifers-8_5354	150	Dir-7dc2_149_parklands-19_4529	149	1	conifers	parkland	50.0
location	Wes-0eef_54_conifer-20	Wes-0eef_55_mountain-27	Wes-0eef_54_conifer-20_5354	54	Wes-0eef_55_mountain-27_4527	55	1	conifers	mountains	50.0
location	Euc-4c3e_148_conifers-19	Euc-4c3e_147_mountain-7	Euc-4c3e_148_conifers-19_5354	148	Euc-4c3e_147_mountain-7_4527	147	1	conifers	mountains	50.0
location	Tai-3286_93_conifers-7	Tai-3286_92_Taiga-1	Tai-3286_93_conifers-7_5354	93	Tai-3286_92_Taiga-1_1373	92	1	conifers	Taiga	50.0
location	Eur-a59b_49_conifers-29	Eur-a59b_48_forest-32	Eur-a59b_49_conifers-29_5354	49	Eur-a59b_48_forest-32_4536	48	1	conifers	coniferous forest	50.0
location	Tai-3286_212_pine-17	Tai-3286_213_Taiga-1	Tai-3286_212_pine-17_4432	212	Tai-3286_213_Taiga-1_1373	213	1	pines	Taiga	50.0
location	Nea-9375_26_pine-25	Nea-9375_27_forest-22	Nea-9375_26_pine-25_4432	26	Nea-9375_27_forest-22_4535	27	1	pines	broadleaf forest	50.0
location	Nea-9375_26_pine-25	Nea-9375_27_forest-10	Nea-9375_26_pine-25_4432	26	Nea-9375_27_forest-10_4535	27	1	pines	broadleaf forest	50.0
location	Nea-9375_26_pine-23	Nea-9375_27_forest-10	Nea-9375_26_pine-23_4432	26	Nea-9375_27_forest-10_4535	27	1	pines	broadleaf forest	50.0
location	Tig-454c_129_pine-10	Tig-454c_130_forest-27	Tig-454c_129_pine-10_4432	129	Tig-454c_130_forest-27_4535	130	1	pines	broadleaf forest	50.0
location	Nea-9375_26_pine-23	Nea-9375_27_forest-22	Nea-9375_26_pine-23_4432	26	Nea-9375_27_forest-22_4535	27	1	pines	broadleaf forest	50.0
location	Gol-9020_114_conifers-23	Gol-9020_113_mountain-8	Gol-9020_114_conifers-23_5354	114	Gol-9020_113_mountain-8_4527	113	1	conifers	mountains	50.0
location	Pin-c005_34_longaeva-2	Pin-c005_35_Mountains-28	Pin-c005_34_longaeva-2_3094	34	Pin-c005_35_Mountains-28_1366	35	1	Pinus longaeva	Mountains	43.5
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_14_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_14_forest-3_4536	14	1	Sequoiadendron	coniferous forest	43.5
location	Pin-c005_1_longaeva-2	Pin-c005_2_mountains-37	Pin-c005_1_longaeva-2_3094	1	Pin-c005_2_mountains-37_4527	2	1	Pinus longaeva	mountains	43.5
location	Con-7997_8_Pinophyta-5	Con-7997_10_mountains-28	Con-7997_8_Pinophyta-5_3092	8	Con-7997_10_mountains-28_4527	10	2	Pinophyta	mountains	33.333
location	Son-520b_59_conifer-39	Son-520b_61_farmland-14	Son-520b_59_conifer-39_5354	59	Son-520b_61_farmland-14_4509	61	2	conifers	farmland	33.333
location	Pin-2e32_15_pine-10	Pin-2e32_17_Mountains-9	Pin-2e32_15_pine-10_3093	15	Pin-2e32_17_Mountains-9_1366	17	2	Great Basin bristlecone pine	Mountains	33.333
location	Lon-b0af_215_Pinus-25	Lon-b0af_217_taiga-12	Lon-b0af_215_Pinus-25_1213	215	Lon-b0af_217_taiga-12_4534	217	2	Pinus	taiga	33.333
location	Con-7997_8_Pinophyta-5	Con-7997_10_taiga-15	Con-7997_8_Pinophyta-5_3092	8	Con-7997_10_taiga-15_4534	10	2	Pinophyta	taiga	33.333
location	Tem-9c2f_13_sequoia-11	Tem-9c2f_15_forest-3	Tem-9c2f_13_sequoia-11_5459	13	Tem-9c2f_15_forest-3_4536	15	2	giant sequoia	coniferous forest	33.333
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_15_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_15_forest-3_4536	15	2	Sequoiadendron	coniferous forest	29.0
location	Pin-c005_57_longaeva-2	Pin-c005_59_Mountains-7	Pin-c005_57_longaeva-2_3094	57	Pin-c005_59_Mountains-7_1366	59	2	Pinus longaeva	Mountains	29.0
location	Pin-a6d8_50_pine-12	Pin-a6d8_49_Mountains-25	Pin-a6d8_50_pine-12_5355	50	Pin-a6d8_49_Mountains-25_1366	49	1	western bristlecone pine	Mountains	27.0
location	Pin-a6d8_50_pine-22	Pin-a6d8_49_Mountains-25	Pin-a6d8_50_pine-22_3096	50	Pin-a6d8_49_Mountains-25_1366	49	1	Western bristlecone pine	Mountains	27.0
location	Pin-c005_28_pine-16	Pin-c005_26_Mountains-21	Pin-c005_28_pine-16_3093	28	Pin-c005_26_Mountains-21_1366	26	2	Great Basin bristlecone pine	Mountains	25.0
location	Pin-c005_28_pine-16	Pin-c005_26_Mountains-29	Pin-c005_28_pine-16_3093	28	Pin-c005_26_Mountains-29_1366	26	2	Great Basin bristlecone pine	Mountains	25.0
location	Tem-9c2f_13_sequoia-11	Tem-9c2f_16_forest-3	Tem-9c2f_13_sequoia-11_5459	13	Tem-9c2f_16_forest-3_4536	16	3	giant sequoia	coniferous forest	25.0
location	Lon-b0af_210_conifers-11	Lon-b0af_207_farmland-12	Lon-b0af_210_conifers-11_5354	210	Lon-b0af_207_farmland-12_4509	207	3	conifers	farmland	25.0
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_16_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_16_forest-3_4536	16	3	Sequoiadendron	coniferous forest	21.75
location	Pin-c005_22_longaeva-2	Pin-c005_25_Mountains-14	Pin-c005_22_longaeva-2_3094	22	Pin-c005_25_Mountains-14_1366	25	3	Pinus longaeva	Mountains	21.75
location	Pin-c005_22_longaeva-2	Pin-c005_25_Mountains-10	Pin-c005_22_longaeva-2_3094	22	Pin-c005_25_Mountains-10_1366	25	3	Pinus longaeva	Mountains	21.75
location	Tem-9c2f_13_sequoia-11	Tem-9c2f_17_forest-3	Tem-9c2f_13_sequoia-11_5459	13	Tem-9c2f_17_forest-3_4536	17	4	giant sequoia	coniferous forest	20.0
location	Lon-b0af_211_conifer-11	Lon-b0af_207_farmland-12	Lon-b0af_211_conifer-11_5354	211	Lon-b0af_207_farmland-12_4509	207	4	conifers	farmland	20.0
location	Red-a286_24_pine-16	Red-a286_28_forest-9	Red-a286_24_pine-16_4432	24	Red-a286_28_forest-9_4536	28	4	pines	coniferous forest	20.0
location	Red-a286_24_pine-22	Red-a286_28_forest-9	Red-a286_24_pine-22_4432	24	Red-a286_28_forest-9_4536	28	4	pines	coniferous forest	20.0
location	Tai-3286_223_conifers-13	Tai-3286_227_Taiga-1	Tai-3286_223_conifers-13_5354	223	Tai-3286_227_Taiga-1_1373	227	4	conifers	Taiga	20.0
location	Tai-3286_55_conifers-66	Tai-3286_59_Taiga-1	Tai-3286_55_conifers-66_5354	55	Tai-3286_59_Taiga-1_1373	59	4	conifers	Taiga	20.0
location	Con-7997_198_Pinus-23	Con-7997_194_taiga-15	Con-7997_198_Pinus-23_1213	198	Con-7997_194_taiga-15_4534	194	4	Pinus	taiga	20.0
location	Pin-c005_28_pine-16	Pin-c005_25_Mountains-10	Pin-c005_28_pine-16_3093	28	Pin-c005_25_Mountains-10_1366	25	3	Great Basin bristlecone pine	Mountains	18.75
location	Pin-c005_28_pine-16	Pin-c005_25_Mountains-14	Pin-c005_28_pine-16_3093	28	Pin-c005_25_Mountains-14_1366	25	3	Great Basin bristlecone pine	Mountains	18.75
location	Pin-a6d8_50_pine-22	Pin-a6d8_48_Mountains-5	Pin-a6d8_50_pine-22_3096	50	Pin-a6d8_48_Mountains-5_1366	48	2	Western bristlecone pine	Mountains	18.0
location	Pin-a6d8_50_pine-12	Pin-a6d8_48_Mountains-5	Pin-a6d8_50_pine-12_3096	50	Pin-a6d8_48_Mountains-5_1366	48	2	Western bristlecone pine	Mountains	18.0
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_17_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_17_forest-3_4536	17	4	Sequoiadendron	coniferous forest	17.4
location	Con-7997_65_longaeva-14	Con-7997_61_mountain-21	Con-7997_65_longaeva-14_3094	65	Con-7997_61_mountain-21_4527	61	4	Pinus longaeva	mountains	17.4
location	Pin-c005_6_longaeva-2	Pin-c005_2_mountains-37	Pin-c005_6_longaeva-2_3094	6	Pin-c005_2_mountains-37_4527	2	4	Pinus longaeva	mountains	17.4
location	Pin-c005_22_longaeva-2	Pin-c005_26_Mountains-29	Pin-c005_22_longaeva-2_3094	22	Pin-c005_26_Mountains-29_1366	26	4	Pinus longaeva	Mountains	17.4
location	Pin-c005_22_longaeva-2	Pin-c005_26_Mountains-21	Pin-c005_22_longaeva-2_3094	22	Pin-c005_26_Mountains-21_1366	26	4	Pinus longaeva	Mountains	17.4
location	Con-7997_199_Pinus-10	Con-7997_194_taiga-15	Con-7997_199_Pinus-10_1213	199	Con-7997_194_taiga-15_4534	194	5	Pinus	taiga	16.667
location	Tai-3286_222_Conifers-1	Tai-3286_227_Taiga-1	Tai-3286_222_Conifers-1_3091	222	Tai-3286_227_Taiga-1_1373	227	5	Conifers	Taiga	16.667
location	Tem-9c2f_7_pine-9	Tem-9c2f_2_forest-3	Tem-9c2f_7_pine-9_4432	7	Tem-9c2f_2_forest-3_4536	2	5	pines	coniferous forest	16.667
location	Con-7997_15_Conifers-1	Con-7997_10_taiga-15	Con-7997_15_Conifers-1_3091	15	Con-7997_10_taiga-15_4534	10	5	Conifers	taiga	16.667
location	Con-7997_66_Conifer-1	Con-7997_61_mountain-21	Con-7997_66_Conifer-1_3091	66	Con-7997_61_mountain-21_4527	61	5	Conifers	mountains	16.667
location	Con-7997_15_Conifers-1	Con-7997_10_mountains-28	Con-7997_15_Conifers-1_3091	15	Con-7997_10_mountains-28_4527	10	5	Conifers	mountains	16.667
location	Lon-b0af_212_conifers-5	Lon-b0af_207_farmland-12	Lon-b0af_212_conifers-5_5354	212	Lon-b0af_207_farmland-12_4509	207	5	conifers	farmland	16.667
location	Con-7997_65_pine-11	Con-7997_61_mountain-21	Con-7997_65_pine-11_3093	65	Con-7997_61_mountain-21_4527	61	4	Great Basin bristlecone pine	mountains	15.0
location	Med-186c_35_pine-10	Med-186c_29_forest-23	Med-186c_35_pine-10_4432	35	Med-186c_29_forest-23_37	29	6	pines	Mediterranean forest	14.286
location	Tem-9c2f_7_pine-9	Tem-9c2f_1_forest-3	Tem-9c2f_7_pine-9_4432	7	Tem-9c2f_1_forest-3_4536	1	6	pines	coniferous forest	14.286
location	Tai-3286_222_Conifers-1	Tai-3286_228_taiga-2	Tai-3286_222_Conifers-1_3091	222	Tai-3286_228_taiga-2_4534	228	6	Conifers	taiga	14.286
location	Tem-9c2f_13_sequoia-11	Tem-9c2f_20_forest-3	Tem-9c2f_13_sequoia-11_5459	13	Tem-9c2f_20_forest-3_4536	20	7	giant sequoia	coniferous forest	12.5
location	Tai-3286_220_Pinus-58	Tai-3286_227_Taiga-1	Tai-3286_220_Pinus-58_1213	220	Tai-3286_227_Taiga-1_1373	227	7	Pinus	Taiga	12.5
location	Red-e311_115_conifer-16	Red-e311_122_forest-11	Red-e311_115_conifer-16_5354	115	Red-e311_122_forest-11_4536	122	7	conifers	coniferous forest	12.5
location	Tem-9c2f_7_pine-9	Tem-9c2f_14_forest-3	Tem-9c2f_7_pine-9_4432	7	Tem-9c2f_14_forest-3_4536	14	7	pines	coniferous forest	12.5
location	Red-a286_21_pine-12	Red-a286_28_forest-9	Red-a286_21_pine-12_4432	21	Red-a286_28_forest-9_4536	28	7	pines	coniferous forest	12.5
location	Tai-3286_220_Pinus-58	Tai-3286_213_Taiga-1	Tai-3286_220_Pinus-58_1213	220	Tai-3286_213_Taiga-1_1373	213	7	Pinus	Taiga	12.5
location	Tem-9c2f_13_sequoia-11	Tem-9c2f_21_forest-3	Tem-9c2f_13_sequoia-11_5459	13	Tem-9c2f_21_forest-3_4536	21	8	giant sequoia	coniferous forest	11.111
location	Med-186c_35_pine-10	Med-186c_27_forest-2	Med-186c_35_pine-10_4432	35	Med-186c_27_forest-2_1375	27	8	pines	Coniferous forest	11.111
location	Tig-454c_122_pine-10	Tig-454c_130_forest-27	Tig-454c_122_pine-10_4432	122	Tig-454c_130_forest-27_4535	130	8	pines	broadleaf forest	11.111
location	Tai-3286_220_Pinus-58	Tai-3286_228_taiga-2	Tai-3286_220_Pinus-58_1213	220	Tai-3286_228_taiga-2_4534	228	8	Pinus	taiga	11.111
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_20_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_20_forest-3_4536	20	7	Sequoiadendron	coniferous forest	10.875
location	Pin-c005_21_pine-5	Pin-c005_25_Mountains-10	Pin-c005_21_pine-5_3095	21	Pin-c005_25_Mountains-10_1366	25	4	Intermountain bristlecone pine 	Mountains	10.8
location	Pin-c005_21_pine-5	Pin-c005_25_Mountains-14	Pin-c005_21_pine-5_3095	21	Pin-c005_25_Mountains-14_1366	25	4	Intermountain bristlecone pine 	Mountains	10.8
location	Tai-3286_222_Conifers-1	Tai-3286_213_Taiga-1	Tai-3286_222_Conifers-1_3091	222	Tai-3286_213_Taiga-1_1373	213	9	Conifers	Taiga	10.0
location	Tai-3286_222_Conifers-1	Tai-3286_231_taiga-9	Tai-3286_222_Conifers-1_3091	222	Tai-3286_231_taiga-9_4534	231	9	Conifers	taiga	10.0
location	Nor-c9d9_149_Conifers-1	Nor-c9d9_158_mountain-10	Nor-c9d9_149_Conifers-1_3091	149	Nor-c9d9_158_mountain-10_4527	158	9	Conifers	mountains	10.0
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_21_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_21_forest-3_4536	21	8	Sequoiadendron	coniferous forest	9.667
location	Pin-c005_28_pine-16	Pin-c005_35_Mountains-28	Pin-c005_28_pine-16_3093	28	Pin-c005_35_Mountains-28_1366	35	7	Great Basin bristlecone pine	Mountains	9.375
location	Tai-3286_222_Conifers-1	Tai-3286_212_mountain-16	Tai-3286_222_Conifers-1_3091	222	Tai-3286_212_mountain-16_4527	212	10	Conifers	mountains	9.091
location	Tai-3286_220_Pinus-58	Tai-3286_209_Taiga-1	Tai-3286_220_Pinus-58_1213	220	Tai-3286_209_Taiga-1_1373	209	11	Pinus	Taiga	8.333
location	Tem-9c2f_13_sequoia-11	Tem-9c2f_2_forest-3	Tem-9c2f_13_sequoia-11_5459	13	Tem-9c2f_2_forest-3_4536	2	11	giant sequoia	coniferous forest	8.333
location	Tem-9c2f_13_sequoia-11	Tem-9c2f_1_forest-3	Tem-9c2f_13_sequoia-11_5459	13	Tem-9c2f_1_forest-3_4536	1	12	giant sequoia	coniferous forest	7.692
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_2_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_2_forest-3_4536	2	11	Sequoiadendron	coniferous forest	7.25
location	Tem-9c2f_13_Sequoiadendron-13	Tem-9c2f_1_forest-3	Tem-9c2f_13_Sequoiadendron-13_3294	13	Tem-9c2f_1_forest-3_4536	1	12	Sequoiadendron	coniferous forest	6.692
location	Dir-7dc2_168_conifers-35	Dir-7dc2_149_parklands-19	Dir-7dc2_168_conifers-35_5354	168	Dir-7dc2_149_parklands-19_4529	149	19	conifers	parkland	5.0
location	Anc-6a43_67_conifers-18	Anc-6a43_47_parkland-19	Anc-6a43_67_conifers-18_5354	67	Anc-6a43_47_parkland-19_4529	47	20	conifers	parkland	4.762
location	Anc-6a43_26_conifers-33	Anc-6a43_47_parkland-19	Anc-6a43_26_conifers-33_5354	26	Anc-6a43_47_parkland-19_4529	47	21	conifers	parkland	4.545
location	Pin-c005_22_longaeva-2	Pin-c005_2_mountains-37	Pin-c005_22_longaeva-2_3094	22	Pin-c005_2_mountains-37_4527	2	20	Pinus longaeva	mountains	4.143
location	Seq-b61f_313_Conifers-1	Seq-b61f_288_Mountains-7	Seq-b61f_313_Conifers-1_3091	313	Seq-b61f_288_Mountains-7_1366	288	25	Conifers	Mountains	3.846
location	For-ac12_81_conifer-25	For-ac12_53_forest-25	For-ac12_81_conifer-25_5354	81	For-ac12_53_forest-25_4536	53	28	conifers	coniferous forest	3.448
location	For-ac12_81_conifer-25	For-ac12_53_forest-89	For-ac12_81_conifer-25_5354	81	For-ac12_53_forest-89_4536	53	28	conifers	coniferous forest	3.448
location	For-ac12_81_conifer-25	For-ac12_53_forest-8	For-ac12_81_conifer-25_5354	81	For-ac12_53_forest-8_4536	53	28	conifers	coniferous forest	3.448
location	For-ac12_81_conifer-25	For-ac12_53_forest-48	For-ac12_81_conifer-25_5354	81	For-ac12_53_forest-48_4536	53	28	conifers	coniferous forest	3.448
location	For-ac12_81_conifer-25	For-ac12_53_forest-72	For-ac12_81_conifer-25_5354	81	For-ac12_53_forest-72_4536	53	28	conifers	coniferous forest	3.448
location	For-ac12_81_conifer-25	For-ac12_53_forest-17	For-ac12_81_conifer-25_5354	81	For-ac12_53_forest-17_4536	53	28	conifers	coniferous forest	3.448
location	Eur-a59b_81_conifer-29	Eur-a59b_48_forest-32	Eur-a59b_81_conifer-29_5354	81	Eur-a59b_48_forest-32_4536	48	33	conifers	coniferous forest	2.941
location	Seq-b61f_31_pine-23	Seq-b61f_4_mountain-15	Seq-b61f_31_pine-23_3093	31	Seq-b61f_4_mountain-15_4527	4	27	Great Basin bristlecone pine	mountains	2.679
location	Seq-b61f_31_pine-23	Seq-b61f_60_mountains-13	Seq-b61f_31_pine-23_3093	31	Seq-b61f_60_mountains-13_4527	60	29	Great Basin bristlecone pine	mountains	2.5
location	For-ac12_81_conifer-25	For-ac12_107_forest-8	For-ac12_81_conifer-25_5354	81	For-ac12_107_forest-8_1378	107	26	conifers	Tropical coniferous forest	2.444
location	Eur-a59b_7_sequoia-15	Eur-a59b_48_forest-32	Eur-a59b_7_sequoia-15_5459	7	Eur-a59b_48_forest-32_4536	48	41	giant sequoia	coniferous forest	2.381
location	Flo-e790_73_conifers-6	Flo-e790_31_forest-22	Flo-e790_73_conifers-6_5354	73	Flo-e790_31_forest-22_4536	31	42	conifers	coniferous forest	2.326
location	Nor-c9d9_149_Conifers-1	Nor-c9d9_197_mountain-15	Nor-c9d9_149_Conifers-1_3091	149	Nor-c9d9_197_mountain-15_4527	197	48	Conifers	mountains	2.041
location	Seq-b61f_31_pine-23	Seq-b61f_68_Mountains-21	Seq-b61f_31_pine-23_3093	31	Seq-b61f_68_Mountains-21_1366	68	37	Great Basin bristlecone pine	Mountains	1.974
location	Seq-b61f_31_pine-23	Seq-b61f_77_Mountains-7	Seq-b61f_31_pine-23_3093	31	Seq-b61f_77_Mountains-7_1366	77	46	Great Basin bristlecone pine	Mountains	1.596
location	Con-7997_65_longaeva-14	Con-7997_10_mountains-28	Con-7997_65_longaeva-14_3094	65	Con-7997_10_mountains-28_4527	10	55	Pinus longaeva	mountains	1.554
location	Con-7997_65_pine-11	Con-7997_10_mountains-28	Con-7997_65_pine-11_3093	65	Con-7997_10_mountains-28_4527	10	55	Great Basin bristlecone pine	mountains	1.339
