rel_role	token_id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89
free_topic	Abs2465_8_Fungi-1	0.0	0.0	0.406	0.0	0.0	-0.187	-0.557	-1.09	0.138	0.094	0.273	0.0	-0.328	0.0	0.0	-0.725	0.0	-0.439	-0.4	-0.435	0.0	0.338	-0.045	-0.77	0.0	-0.482	0.279	-0.272	0.0	-0.305	0.0	0.44	-0.29	-0.302	0.0	0.0	0.0	0.0	-0.425	-0.743	0.0	-0.167	-0.907	-0.571	0.0	0.0	-0.208	0.04	0.0	-0.603	0.0	0.296	-0.135	0.0	0.0	0.0	-0.278	0.0	0.0	0.013	-0.28	-0.259	0.0	0.0	-0.485	0.0	-0.491	-1.056	0.0	-0.843	0.0	-0.438	0.119	0.0	-0.18	0.0	0.424	-0.378	-0.354	-0.213	0.0	0.0	-0.566	0.0	-0.109	0.0	0.0	0.226	-0.689	0.0
free_topic	Ace-0af3_13_fungi-17	0.024	0.0	0.0	-0.018	-0.001	0.184	0.0	-0.228	-0.12	0.184	0.0	0.0	0.0	0.0	-0.174	0.0	0.0	0.0	0.0	0.0	-0.269	0.326	0.103	-0.625	0.0	-0.15	0.0	0.0	0.0	0.392	-0.473	-0.259	0.0	-0.552	0.0	0.0	0.0	-0.257	-0.369	0.013	0.0	0.0	-0.252	-0.414	-0.856	-0.258	-0.802	0.0	0.0	0.584	0.338	0.0	0.0	-0.357	0.0	-0.497	-0.643	-0.183	0.0	0.0	-0.353	0.0	-0.087	-0.073	-0.856	-0.621	0.0	0.0	0.0	-0.237	0.0	-0.757	0.0	-0.153	-0.24	0.0	0.378	0.0	-0.305	0.0	-0.574	0.393	-0.094	-0.371	0.0	-0.133	-0.491	0.0	0.0	-0.243
free_topic	Aes-55d6_84_fungi-3	0.0	0.0	-0.052	0.0	0.0	0.0	0.286	-0.822	0.0	0.0	0.0	-0.009	-0.049	-0.403	0.417	0.0	0.065	-0.455	-0.255	0.0	0.0	0.0	-0.08	0.059	0.0	0.0	-0.232	0.0	-0.143	0.0	-0.723	0.0	0.084	0.0	0.0	-0.237	0.093	-0.235	0.0	0.0	0.0	0.0	0.0	-0.584	0.0	0.0	-0.508	0.042	0.0	0.0	0.103	-0.334	0.0	0.151	0.0	0.0	0.0	-0.294	0.0	-0.031	-0.139	-0.699	-0.028	-0.891	-0.443	-0.35	-0.018	0.377	0.0	-0.541	0.273	0.0	0.0	0.084	-0.516	0.0	-1.115	-0.371	0.0	0.0	-0.18	0.0	0.0	-0.126	0.0	-0.465	0.0	0.17	0.0	0.316
free_topic	All-7078_388_fungi-15	-0.039	-0.061	0.0	-0.018	-0.505	0.0	0.0	0.0	-0.241	-0.79	-0.234	0.066	0.0	0.0	-0.124	-2.842	0.0	0.607	0.0	-3.886	-0.174	0.463	0.0	-0.625	0.0	0.286	0.0	0.0	0.0	0.0	-0.655	0.0	0.392	-0.629	0.0	0.0	0.0	-0.323	-0.568	0.338	-0.734	0.0	0.138	0.0	-0.62	-0.874	-0.674	0.0	0.0	0.167	0.0	0.0	0.0	0.376	-0.726	-0.715	0.0	0.0	0.0	0.0	-2.953	0.0	-0.142	0.0	-0.808	-0.459	-0.167	-0.52	0.0	-0.643	0.0	0.104	-0.81	0.143	-0.563	0.0	0.0	0.0	-0.393	-0.049	-0.413	0.072	0.0	0.028	0.0	0.0	0.0	0.0	-0.191	-0.011
free_topic	Ancaf41_4_fungi-20	0.0	-0.457	0.393	0.0	-1.221	0.0	-0.651	-0.053	-0.188	-0.935	-0.517	0.0	0.0	-0.236	0.0	-0.376	0.0	-0.891	0.073	-0.693	0.0	-0.825	0.401	0.0	0.0	0.0	-0.111	-1.126	0.0	0.001	-0.755	-0.554	-0.791	-0.204	0.0	0.0	0.19	0.0	0.222	0.0	0.0	0.0	0.0	-1.168	-0.094	-0.322	0.222	-0.389	0.0	-0.07	0.0	0.013	0.0	0.0	-0.621	-1.644	0.0	0.0	-0.5	-0.198	-0.245	-0.259	0.271	0.614	0.338	-0.534	-0.509	0.0	-0.743	0.0	0.183	-1.241	-0.443	0.0	0.0	-0.018	-0.181	0.0	-0.061	-0.046	0.0	0.0	-0.282	0.0	-0.109	0.0	0.0	0.0	0.0	0.0
free_topic	Ant-44b4_178_Fungi-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.108	0.0	0.0	0.061	-0.442	0.0	0.0	-0.138	0.0	0.491	0.0	0.0	0.0	0.0	0.582	0.0	0.659	0.0	0.0	0.0	0.0	0.0	0.0	-0.206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.477	0.0	0.0	0.0	0.0	-0.321	0.0	0.0	0.0	0.0	0.318	0.0	-0.311	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.249	0.0	0.0	0.0	0.0	-0.345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
free_topic	Ant-44b4_179_fungi-5	0.351	0.0	0.443	0.0	-0.526	-0.455	0.051	-0.192	-0.197	-0.52	0.0	0.0	0.0	-0.067	0.0	-0.104	-0.569	0.0	0.0	-0.356	-0.184	0.0	0.0	-0.283	-0.068	0.0	0.0	-0.344	0.0	0.0	0.0	-0.697	0.0	0.469	-0.409	0.0	0.138	-0.65	0.0	0.0	0.0	-0.499	-0.231	-0.19	0.0	0.045	-0.418	-0.355	0.0	-0.07	0.0	-0.633	-0.169	0.0	-0.02	-0.27	0.452	-0.302	0.0	-1.012	0.215	0.369	0.0	-0.447	-0.289	-0.305	-0.029	0.0	-0.517	-0.167	0.0	-0.542	0.0	0.0	0.0	-0.018	-0.037	0.0	0.0	0.0	0.0	0.0	-0.353	-0.032	0.0	0.673	0.0	-0.442	0.0	0.0
free_topic	Ant-44b4_181_fungi-6	0.0	0.0	0.393	0.0	-0.9	0.606	-0.218	0.0	-0.304	-0.45	0.0	0.0	0.0	0.698	0.22	-0.512	0.0	-0.443	0.0	-0.474	-1.262	-0.364	0.203	0.087	0.0	-0.475	0.0	-0.319	0.0	0.258	-0.686	-0.705	-1.367	-0.203	-0.343	-1.403	0.11	-0.762	0.0	-0.56	-0.646	0.0	-0.238	0.0	-0.051	0.0	-1.418	0.0	0.0	-0.485	0.271	0.059	-0.135	0.0	-1.01	-0.752	-0.303	-0.578	-0.41	-1.113	0.167	0.0	0.234	0.024	0.308	-0.697	-0.061	0.0	-1.085	-0.47	-0.854	0.107	0.009	0.0	-0.29	-0.392	-0.284	0.0	0.0	0.188	-0.604	0.04	-0.338	0.169	0.0	0.352	-0.831	0.0	0.0	0.0
free_topic	Ant-44b4_185_fungi-16	-0.563	-0.441	0.853	0.0	-0.298	-0.672	0.41	0.0	-0.053	0.02	-0.332	-0.353	0.0	0.0	-0.417	0.0	0.0	0.012	-0.454	-0.19	-0.356	-0.421	0.052	0.525	0.1	0.066	-0.66	-0.198	0.0	0.0	-0.393	0.506	-0.882	0.0	0.324	0.31	-0.49	-0.617	0.245	-0.734	0.0	-0.006	0.0	-0.629	-0.287	0.634	-0.374	0.0	-1.259	-0.54	0.587	-0.482	-1.926	0.611	-0.309	-1.082	0.319	-0.515	0.478	-0.059	0.145	0.0	-0.041	0.0	0.0	-0.469	-0.419	-1.152	-1.081	0.117	0.0	-0.47	0.0	-0.694	0.0	0.083	-0.428	-0.756	-0.236	0.204	0.0	0.0	0.0	-0.833	-0.178	0.0	-0.029	0.328	-0.389	-0.252
free_topic	Ant-44b4_186_fungi-6	-0.027	-0.209	0.393	-0.623	-0.625	0.0	-0.657	0.425	0.64	-0.327	0.0	0.0	0.0	0.106	0.093	0.0	-1.188	0.0	0.0	-0.348	0.0	-0.33	-0.052	0.0	0.0	0.0	-0.268	0.0	0.0	0.0	-0.965	0.0	-0.764	0.469	0.0	0.0	-0.278	0.0	-0.142	0.06	-1.195	0.0	0.0	-0.325	-0.309	0.241	0.338	-0.47	-0.053	-0.07	0.0	-0.222	-0.815	0.0	-0.551	-1.291	-0.09	0.0	-0.877	0.563	0.142	-0.088	-0.597	0.0	0.308	-0.697	-0.061	0.0	-0.517	0.0	0.006	-0.542	0.0	-0.199	0.0	-0.687	-0.9	0.0	-0.167	-0.019	0.0	0.013	-0.347	0.505	0.0	0.0	0.14	-0.935	0.216	0.0
free_topic	Ant-938d_258_fungi-9	0.0	0.138	0.614	-0.218	-0.459	0.0	-0.398	-1.119	0.0	-0.132	0.162	0.0	-0.057	-0.534	-0.449	0.081	0.0	-0.157	0.09	-0.151	0.0	-0.021	0.0	0.0	0.0	0.0	-0.275	-0.474	0.0	0.0	0.0	-0.762	0.0	-0.398	0.0	-0.324	-0.356	-0.149	0.259	0.0	-0.515	0.0	0.0	0.0	-0.659	0.0	0.0	0.0	0.0	-0.013	0.038	-0.47	-0.745	-0.448	-0.495	-0.491	0.308	-0.52	0.0	0.0	-0.208	0.0	0.298	0.0	0.0	-0.339	0.246	-1.175	-0.518	0.0	0.0	-0.589	0.0	-0.269	0.0	0.366	0.22	0.0	0.0	0.0	-0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006	-0.295
