,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
5,Wes-8d71_2_bee-8,bee,European_honey_bee#species,amod>,european,ADJ,6,amod> european,-0.47939190662752673,0.08111638576025958,Hymenoptera__order,taxongroup_topic,6,75
13,Was-5a21_26_hornets-33,hornets,European_hornet#species,conj<conj>,Vespa,PROPN,36,conj<conj> ...,-0.12947098940760568,0.04733368674229256,Hymenoptera__order,taxongroup_topic,6,75
15,Was-5a21_26_hornets-33,hornets,European_hornet#species,conj<conj>,member,NOUN,40,conj<conj> ...,-0.29334681408635954,-0.21358608413557056,Hymenoptera__order,taxongroup_topic,6,75
6,Pol-516e_28_bumblebees-4,bumblebees,Bumblebee#genus,conj<conj>,have,VERB,11,conj<conj> ...,-0.29489873352455864,-0.17113737253884892,Hymenoptera__order,taxongroup_topic,6,75
11,Pol-516e_28_bumblebees-4,bumblebees,Bumblebee#genus,conj<conj>,modify,VERB,20,conj<conj> ...,-0.40346314369689534,-0.19922491902388956,Hymenoptera__order,taxongroup_topic,6,75
7,Par-e8bc_140_bumblebees-20,bumblebees,Bumblebee#genus,conj<conj>,termite,NOUN,17,conj<conj> termite,-0.4116421210382725,-0.2753119010061482,Hymenoptera__order,taxongroup_topic,6,75
4,Api-6647_14_bumblebees-10,bumblebees,Bumblebee#genus,conj<conj>,be,NOUN,7,conj<conj> be,-0.33207979777391,-0.18094798802466003,Hymenoptera__order,taxongroup_topic,6,75
5,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,bird,NOUN,22,conj<conj> ...,-0.21447515994775834,0.048351751454144554,Hymenoptera__order,taxongroup_topic,6,75
6,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,lizard,NOUN,24,conj<conj> ...,-0.41014268888423033,-0.07088452792699304,Hymenoptera__order,taxongroup_topic,6,75
7,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,amphibian,NOUN,26,conj<conj> ...,-0.3217905816312555,-0.3059459370754676,Hymenoptera__order,taxongroup_topic,6,75
8,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,fishes,NOUN,28,conj<conj> ...,-0.3685747093697569,-0.2147692782001409,Hymenoptera__order,taxongroup_topic,6,75
9,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,dragonfly,NOUN,30,conj<conj> ...,-0.42124908859198273,-0.0925846067388072,Hymenoptera__order,taxongroup_topic,6,75
10,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,robberfly,NOUN,32,conj<conj> ...,-0.3554354182657666,-0.04495019416568578,Hymenoptera__order,taxongroup_topic,6,75
12,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,bug,NOUN,35,conj<conj> ...,-0.4498380266476065,-0.13089628030228068,Hymenoptera__order,taxongroup_topic,6,75
14,Bee-1811_372_ants-37,ants,Ant#family,conj<conj>,beetle,NOUN,40,conj<conj> beetle,-0.41623880806867986,-0.12541969475942782,Hymenoptera__order,taxongroup_topic,6,75
14,Com-9711_170_ants-31,ants,Ant#family,conj<conj>,human,NOUN,34,conj<conj> ...,-0.2171487117668191,-0.192496127973661,Hymenoptera__order,taxongroup_topic,6,75
5,Ani-2170_64_ants-32,ants,Ant#family,conj<conj>,fish,NOUN,30,conj<conj> ...,-0.38632612277588285,-0.17158925143553364,Hymenoptera__order,taxongroup_topic,6,75
6,Ani-2170_64_ants-32,ants,Ant#family,conj<conj>,be,NOUN,34,conj<conj> be,-0.33207979777391,-0.18094798802466003,Hymenoptera__order,taxongroup_topic,6,75
8,Ani-2170_64_ants-32,ants,Ant#family,conj<conj>,other,NOUN,37,conj<conj> ...,-0.35145637530908275,-0.20862867920462502,Hymenoptera__order,taxongroup_topic,6,75
3,Flo-338d_276_ants-27,ants,Ant#family,conj<obl<,use,VERB,21,conj<obl< ...,0.2013750440476592,-0.058316057816606724,Hymenoptera__order,taxongroup_topic,6,75
6,Pre-b54c_37_ants-42,ants,Ant#family,conj<conj>,arachnid,NOUN,46,conj<conj> ...,-0.3671202939446477,-0.31609620816584216,Hymenoptera__order,taxongroup_topic,6,75
4,Hym-42c2_2_ants-18,ants,Ant#family,conj<conj>,wasp,NOUN,13,conj<conj> wasp,-0.35844282385188997,-0.17986813910849364,Hymenoptera__order,taxongroup_topic,6,75
