feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> fly,0.962,0.0,0.577,0.134,4,Hymenoptera__order,adaptation_topic
conj<conj> hornet,0.96,0.0,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<conj> butterfly,0.958,0.0,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<conj> yellowjacket,0.953,0.0,0.577,0.134,6,Hymenoptera__order,adaptation_topic
conj< yellowjacket,0.948,0.0,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nmod< ...,0.923,0.001,0.436,0.28,19,Hymenoptera__order,adaptation_topic
nsubj:pass<obl> ...,0.897,0.003,0.577,0.134,5,Hymenoptera__order,adaptation_topic
conj<case> ...,0.893,0.003,0.577,0.134,1,Hymenoptera__order,adaptation_topic
obl< ...,0.893,0.003,0.764,0.027,11,Hymenoptera__order,adaptation_topic
compound> army,-0.882,0.004,-0.728,0.041,16,Hymenoptera__order,adaptation_topic
conj< ...,0.881,0.004,0.577,0.134,7,Hymenoptera__order,adaptation_topic
nmod< population,0.879,0.004,0.577,0.134,2,Hymenoptera__order,adaptation_topic
cc> and,0.879,0.004,0.577,0.134,7,Hymenoptera__order,adaptation_topic
cc> or,0.874,0.005,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<case> such,0.874,0.005,0.577,0.134,3,Hymenoptera__order,adaptation_topic
nsubj<obl>case> in,0.871,0.005,0.764,0.027,4,Hymenoptera__order,adaptation_topic
conj<conj> bee,0.866,0.005,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj< be,0.856,0.007,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj:pass<obl>case> ...,0.837,0.009,0.577,0.134,6,Hymenoptera__order,adaptation_topic
nsubj<obl>case> ...,0.828,0.011,0.577,0.134,3,Hymenoptera__order,adaptation_topic
nmod< species,0.828,0.011,0.218,0.604,6,Hymenoptera__order,adaptation_topic
obl<obl>case> ...,0.816,0.014,0.577,0.134,3,Hymenoptera__order,adaptation_topic
case> on,0.812,0.014,0.764,0.027,3,Hymenoptera__order,adaptation_topic
compound< species,0.786,0.021,0.764,0.027,10,Hymenoptera__order,adaptation_topic
conj<conj> darner,0.785,0.021,0.577,0.134,4,Hymenoptera__order,adaptation_topic
nsubj<nmod>det> ...,0.785,0.021,0.577,0.134,1,Hymenoptera__order,adaptation_topic
amod> western,0.772,0.025,0.741,0.036,7,Hymenoptera__order,adaptation_topic
nsubj<appos>det> ...,0.771,0.025,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj>compound> ...,0.77,0.026,0.546,0.162,6,Hymenoptera__order,adaptation_topic
compound< ...,0.767,0.026,0.764,0.027,10,Hymenoptera__order,adaptation_topic
conj<nmod>case> ...,0.764,0.027,0.577,0.134,1,Hymenoptera__order,adaptation_topic
compound< cycle,0.763,0.028,0.756,0.03,2,Hymenoptera__order,adaptation_topic
case> such,0.76,0.029,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nmod< predator,0.76,0.029,0.63,0.094,2,Hymenoptera__order,adaptation_topic
case> as,0.755,0.03,0.577,0.134,2,Hymenoptera__order,adaptation_topic
case> by,0.754,0.031,0.756,0.03,2,Hymenoptera__order,adaptation_topic
nsubj<conj>amod> ...,0.752,0.031,0.577,0.134,6,Hymenoptera__order,adaptation_topic
conj<nmod>case> of,0.752,0.031,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<conj>amod> western,0.75,0.032,0.577,0.134,4,Hymenoptera__order,adaptation_topic
nsubj<obl>amod> ...,0.749,0.032,0.756,0.03,2,Hymenoptera__order,adaptation_topic
conj<conj>amod> bald,0.747,0.033,0.577,0.134,2,Hymenoptera__order,adaptation_topic
obj<nsubj> ...,0.742,0.035,0.77,0.025,6,Hymenoptera__order,adaptation_topic
case> of,0.739,0.036,0.289,0.488,22,Hymenoptera__order,adaptation_topic
conj<conj>amod> admiral,0.738,0.036,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<conj>amod> red,0.735,0.038,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj:pass<aux:pass> be,0.733,0.038,0.546,0.162,5,Hymenoptera__order,adaptation_topic
conj<det> the,0.733,0.039,0.577,0.134,4,Hymenoptera__order,adaptation_topic
compound<nmod<amod> ...,-0.732,0.039,-0.764,0.027,5,Hymenoptera__order,adaptation_topic
nsubj<amod> important,0.729,0.04,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj<conj>obl> ...,0.725,0.042,0.655,0.078,3,Hymenoptera__order,adaptation_topic
conj<conj> beetle,0.724,0.042,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj<advmod> ...,0.715,0.046,0.385,0.346,6,Hymenoptera__order,adaptation_topic
det> ...,0.712,0.048,0.436,0.28,3,Hymenoptera__order,adaptation_topic
conj<conj>amod> german,0.709,0.049,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<conj>amod> tail,0.699,0.054,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj<conj>cc> and,0.699,0.054,0.481,0.227,5,Hymenoptera__order,adaptation_topic
conj<conj>amod> face,0.696,0.055,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nmod<amod> ...,0.691,0.058,0.655,0.078,11,Hymenoptera__order,adaptation_topic
appos>amod> ...,-0.691,0.058,-0.63,0.094,4,Hymenoptera__order,adaptation_topic
det> the,0.691,0.058,0.145,0.731,33,Hymenoptera__order,adaptation_topic
conj<conj> wasp,0.682,0.063,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj<appos>nmod> ...,-0.673,0.068,-0.655,0.078,3,Hymenoptera__order,adaptation_topic
compound< health,0.668,0.07,0.756,0.03,2,Hymenoptera__order,adaptation_topic
compound<nsubj<obl> ...,-0.668,0.07,-0.733,0.039,3,Hymenoptera__order,adaptation_topic
conj<conj>amod> shadow,0.667,0.071,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<nmod<amod> ...,0.667,0.071,0.577,0.134,3,Hymenoptera__order,adaptation_topic
nsubj:pass<obl>conj> ...,0.665,0.072,0.577,0.134,4,Hymenoptera__order,adaptation_topic
nsubj<obl>det> the,0.661,0.074,0.577,0.134,3,Hymenoptera__order,adaptation_topic
conj<conj>amod> aerial,0.66,0.075,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj<nmod>det> the,0.658,0.076,0.63,0.094,2,Hymenoptera__order,adaptation_topic
case> among,0.657,0.076,0.63,0.094,2,Hymenoptera__order,adaptation_topic
compound<case> ...,0.652,0.08,0.546,0.162,7,Hymenoptera__order,adaptation_topic
nmod<amod> only,0.651,0.08,0.63,0.094,2,Hymenoptera__order,adaptation_topic
nmod<case> of,0.651,0.081,0.577,0.134,2,Hymenoptera__order,adaptation_topic
compound<case> in,0.649,0.082,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj<obj> ...,0.631,0.093,0.733,0.039,5,Hymenoptera__order,adaptation_topic
compound> leafcutter,-0.623,0.099,-0.63,0.094,2,Hymenoptera__order,adaptation_topic
obj< include,0.619,0.102,0.674,0.067,4,Hymenoptera__order,adaptation_topic
nsubj<cop> be,0.616,0.104,0.639,0.088,11,Hymenoptera__order,adaptation_topic
conj> ...,0.616,0.104,0.613,0.106,15,Hymenoptera__order,adaptation_topic
obl<acl< ...,0.615,0.105,0.655,0.078,4,Hymenoptera__order,adaptation_topic
conj>cc> or,0.613,0.106,0.577,0.134,3,Hymenoptera__order,adaptation_topic
nmod<det> ...,0.608,0.11,0.577,0.134,2,Hymenoptera__order,adaptation_topic
nsubj<conj>cc> ...,0.607,0.11,0.504,0.203,2,Hymenoptera__order,adaptation_topic
nmod<amod> know,0.604,0.113,0.63,0.094,2,Hymenoptera__order,adaptation_topic
appos<conj> ...,0.598,0.118,0.577,0.134,3,Hymenoptera__order,adaptation_topic
appos> ...,0.596,0.119,0.583,0.129,20,Hymenoptera__order,adaptation_topic
nsubj<conj<conj> ...,0.595,0.119,0.655,0.078,3,Hymenoptera__order,adaptation_topic
compound<case> of,0.593,0.121,0.655,0.078,7,Hymenoptera__order,adaptation_topic
nsubj<obl> ...,0.578,0.133,0.109,0.797,7,Hymenoptera__order,adaptation_topic
conj<amod> ...,0.56,0.149,0.412,0.31,3,Hymenoptera__order,adaptation_topic
compound<obl<nsubj:pass> ...,-0.549,0.159,-0.592,0.122,3,Hymenoptera__order,adaptation_topic
obl<nsubj>det> this,0.549,0.159,0.63,0.094,2,Hymenoptera__order,adaptation_topic
nmod<det> the,0.547,0.161,0.218,0.604,11,Hymenoptera__order,adaptation_topic
conj<nmod>compound> ...,0.534,0.172,0.577,0.134,3,Hymenoptera__order,adaptation_topic
case> to,0.531,0.175,0.592,0.122,3,Hymenoptera__order,adaptation_topic
conj<nmod< ...,0.53,0.176,0.577,0.134,4,Hymenoptera__order,adaptation_topic
amod> european,0.53,0.176,0.581,0.131,10,Hymenoptera__order,adaptation_topic
compound<case> on,0.528,0.179,0.504,0.203,2,Hymenoptera__order,adaptation_topic
appos> Vespa,0.527,0.179,0.504,0.203,2,Hymenoptera__order,adaptation_topic
amod> ...,0.527,0.179,0.307,0.46,18,Hymenoptera__order,adaptation_topic
obl<acl<det> a,-0.527,0.18,-0.63,0.094,2,Hymenoptera__order,adaptation_topic
nsubj<amod> ...,0.526,0.18,0.327,0.429,8,Hymenoptera__order,adaptation_topic
conj<conj>compound> honey,0.525,0.182,0.577,0.134,2,Hymenoptera__order,adaptation_topic
conj<conj>nsubj> drone,0.52,0.186,0.577,0.134,2,Hymenoptera__order,adaptation_topic
amod> asian,0.51,0.197,0.385,0.346,4,Hymenoptera__order,adaptation_topic
nsubj<obl>case> like,0.507,0.2,0.378,0.356,2,Hymenoptera__order,adaptation_topic
compound<amod> native,0.503,0.203,0.412,0.31,3,Hymenoptera__order,adaptation_topic
conj<conj>compound> paper,0.503,0.204,0.412,0.31,2,Hymenoptera__order,adaptation_topic
obj<obl> ...,0.502,0.205,0.412,0.31,4,Hymenoptera__order,adaptation_topic
amod> many,0.498,0.209,0.504,0.203,2,Hymenoptera__order,adaptation_topic
conj>cc> ...,0.495,0.212,0.412,0.31,2,Hymenoptera__order,adaptation_topic
compound<nmod< ...,-0.484,0.224,-0.756,0.03,10,Hymenoptera__order,adaptation_topic
obl<nsubj:pass> ...,0.484,0.224,0.412,0.31,4,Hymenoptera__order,adaptation_topic
nsubj<conj> ...,0.48,0.229,0.204,0.627,12,Hymenoptera__order,adaptation_topic
conj<nmod> ...,0.48,0.229,0.412,0.31,3,Hymenoptera__order,adaptation_topic
nmod>amod> ...,0.466,0.245,0.218,0.604,3,Hymenoptera__order,adaptation_topic
nsubj<appos>det> a,0.464,0.247,0.252,0.547,2,Hymenoptera__order,adaptation_topic
appos<amod> ...,0.463,0.248,0.405,0.319,4,Hymenoptera__order,adaptation_topic
det> a,0.463,0.248,0.027,0.949,6,Hymenoptera__order,adaptation_topic
conj<nsubj< ...,0.459,0.253,0.412,0.31,3,Hymenoptera__order,adaptation_topic
appos>compound> ...,0.458,0.253,0.573,0.138,6,Hymenoptera__order,adaptation_topic
compound<obl< ...,-0.457,0.255,-0.733,0.039,7,Hymenoptera__order,adaptation_topic
nsubj< ...,0.456,0.256,0.401,0.325,16,Hymenoptera__order,adaptation_topic
nsubj:pass< ...,0.455,0.257,0.412,0.31,3,Hymenoptera__order,adaptation_topic
appos<det> the,-0.454,0.258,-0.62,0.101,3,Hymenoptera__order,adaptation_topic
compound> genus,-0.453,0.259,-0.252,0.547,2,Hymenoptera__order,adaptation_topic
compound<amod> ...,0.453,0.26,0.327,0.429,9,Hymenoptera__order,adaptation_topic
conj<conj>amod> ...,0.45,0.263,0.109,0.797,3,Hymenoptera__order,adaptation_topic
compound<det> ...,0.446,0.267,0.412,0.31,2,Hymenoptera__order,adaptation_topic
compound>amod> western,-0.445,0.269,-0.514,0.192,3,Hymenoptera__order,adaptation_topic
obj<obl>case> in,0.441,0.275,0.412,0.31,2,Hymenoptera__order,adaptation_topic
nsubj< have,0.439,0.276,0.577,0.134,3,Hymenoptera__order,adaptation_topic
conj<obj>amod> yellow,0.434,0.283,0.412,0.31,2,Hymenoptera__order,adaptation_topic
nmod<nsubj:pass< ...,-0.432,0.285,-0.577,0.134,4,Hymenoptera__order,adaptation_topic
obj<conj>cc> and,0.43,0.287,0.577,0.134,2,Hymenoptera__order,adaptation_topic
compound<obl<aux:pass> be,-0.428,0.29,-0.592,0.122,3,Hymenoptera__order,adaptation_topic
obj<conj>cc> ...,0.426,0.293,0.577,0.134,1,Hymenoptera__order,adaptation_topic
conj<conj>compound> borer,0.424,0.295,0.412,0.31,2,Hymenoptera__order,adaptation_topic
conj<conj>nsubj> bristle,0.422,0.298,0.577,0.134,2,Hymenoptera__order,adaptation_topic
obj<obl>case> ...,0.422,0.298,0.412,0.31,2,Hymenoptera__order,adaptation_topic
nsubj<nmod>case> of,0.419,0.302,0.504,0.203,2,Hymenoptera__order,adaptation_topic
amod>compound> ...,0.418,0.303,0.504,0.203,2,Hymenoptera__order,adaptation_topic
conj<obj>amod> large,0.417,0.304,0.412,0.31,2,Hymenoptera__order,adaptation_topic
appos< ...,-0.416,0.306,-0.536,0.171,5,Hymenoptera__order,adaptation_topic
case> ...,0.412,0.311,0.733,0.039,5,Hymenoptera__order,adaptation_topic
compound< population,0.408,0.315,0.412,0.31,3,Hymenoptera__order,adaptation_topic
compound<det> the,0.406,0.319,0.187,0.657,4,Hymenoptera__order,adaptation_topic
conj<conj>cc> ...,0.403,0.322,0.412,0.31,2,Hymenoptera__order,adaptation_topic
conj>cc> and,0.402,0.324,0.196,0.642,7,Hymenoptera__order,adaptation_topic
compound>amod> black,-0.399,0.327,-0.577,0.134,7,Hymenoptera__order,adaptation_topic
nsubj<nmod> ...,0.396,0.331,0.394,0.334,3,Hymenoptera__order,adaptation_topic
obj<nsubj>nmod> ...,0.392,0.336,0.282,0.499,3,Hymenoptera__order,adaptation_topic
obj<conj> ...,0.392,0.337,0.412,0.31,5,Hymenoptera__order,adaptation_topic
compound<nmod<det> ...,-0.384,0.348,-0.412,0.31,1,Hymenoptera__order,adaptation_topic
obj<nsubj>amod> ...,0.383,0.349,0.282,0.499,3,Hymenoptera__order,adaptation_topic
obl<acl<nsubj< ...,0.38,0.353,0.412,0.31,3,Hymenoptera__order,adaptation_topic
obl<conj> ...,0.376,0.359,0.412,0.31,4,Hymenoptera__order,adaptation_topic
nsubj<appos> ...,0.371,0.365,0.296,0.476,4,Hymenoptera__order,adaptation_topic
obl<conj<advmod> ...,-0.371,0.366,-0.577,0.134,3,Hymenoptera__order,adaptation_topic
obl<aux:pass> be,0.36,0.381,0.577,0.134,4,Hymenoptera__order,adaptation_topic
nmod<nsubj:pass<aux:pass> be,0.351,0.394,0.412,0.31,4,Hymenoptera__order,adaptation_topic
compound>compound> ...,0.345,0.403,0.452,0.261,3,Hymenoptera__order,adaptation_topic
compound<nmod<conj< ...,-0.345,0.403,-0.483,0.225,3,Hymenoptera__order,adaptation_topic
nsubj<det> the,0.34,0.409,0.343,0.406,3,Hymenoptera__order,adaptation_topic
nsubj<conj>nmod> ...,0.335,0.417,0.412,0.31,3,Hymenoptera__order,adaptation_topic
conj<advmod> dragoninitely,0.335,0.418,0.412,0.31,2,Hymenoptera__order,adaptation_topic
nsubj<aux> can,0.332,0.422,0.0,1.0,2,Hymenoptera__order,adaptation_topic
nsubj< eusocial,0.326,0.43,0.252,0.547,2,Hymenoptera__order,adaptation_topic
nsubj<aux> ...,0.326,0.43,0.412,0.31,1,Hymenoptera__order,adaptation_topic
obl<aux> do,0.318,0.443,0.247,0.555,2,Hymenoptera__order,adaptation_topic
