feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj:pass<obl> ...,0.865,0.006,0.577,0.134,3,Hymenoptera__order,location_topic
case> ...,0.857,0.007,0.764,0.027,4,Hymenoptera__order,location_topic
nmod< population,0.854,0.007,0.756,0.03,2,Hymenoptera__order,location_topic
case> of,0.821,0.012,0.764,0.027,5,Hymenoptera__order,location_topic
nmod<obj< ...,0.745,0.034,0.733,0.039,4,Hymenoptera__order,location_topic
obj< ...,0.722,0.043,0.674,0.067,4,Hymenoptera__order,location_topic
nsubj:pass<obl>case> as,0.72,0.044,0.577,0.134,2,Hymenoptera__order,location_topic
nmod>case> of,0.716,0.046,0.63,0.094,2,Hymenoptera__order,location_topic
nmod<amod> ...,0.686,0.06,0.577,0.134,4,Hymenoptera__order,location_topic
nmod< ...,0.686,0.06,0.733,0.039,7,Hymenoptera__order,location_topic
amod> western,0.681,0.063,0.587,0.126,5,Hymenoptera__order,location_topic
nmod<compound> ...,0.679,0.064,0.733,0.039,3,Hymenoptera__order,location_topic
nsubj:pass<obl>case> ...,0.67,0.069,0.577,0.134,1,Hymenoptera__order,location_topic
nsubj<obj>det> ...,0.611,0.108,0.577,0.134,3,Hymenoptera__order,location_topic
obj<obl>case> ...,0.579,0.133,0.412,0.31,3,Hymenoptera__order,location_topic
compound>amod> western,-0.577,0.134,-0.436,0.28,3,Hymenoptera__order,location_topic
nsubj< ...,0.563,0.146,0.655,0.078,5,Hymenoptera__order,location_topic
det> the,0.531,0.176,0.702,0.052,9,Hymenoptera__order,location_topic
obj<obl> ...,0.508,0.199,0.412,0.31,3,Hymenoptera__order,location_topic
nmod<det> the,0.46,0.252,0.452,0.261,3,Hymenoptera__order,location_topic
compound< ...,0.443,0.272,0.495,0.212,4,Hymenoptera__order,location_topic
nsubj<obj> ...,0.43,0.288,0.247,0.555,4,Hymenoptera__order,location_topic
nmod> ...,0.429,0.289,0.096,0.821,4,Hymenoptera__order,location_topic
nsubj<conj>cc> and,0.356,0.387,0.504,0.203,2,Hymenoptera__order,location_topic
amod> ...,0.335,0.417,0.546,0.162,4,Hymenoptera__order,location_topic
nsubj<conj> ...,0.317,0.444,0.452,0.261,3,Hymenoptera__order,location_topic
nmod>compound> ...,0.311,0.453,0.592,0.122,4,Hymenoptera__order,location_topic
compound< coloney,0.31,0.455,0.247,0.555,2,Hymenoptera__order,location_topic
nmod<obj<nsubj> ...,-0.31,0.456,-0.412,0.31,1,Hymenoptera__order,location_topic
compound> ...,0.299,0.471,0.183,0.665,7,Hymenoptera__order,location_topic
appos> ...,0.287,0.491,0.302,0.467,4,Hymenoptera__order,location_topic
nmod>case> ...,0.278,0.505,0.126,0.766,2,Hymenoptera__order,location_topic
compound< swarm,0.242,0.564,0.082,0.846,2,Hymenoptera__order,location_topic
nsubj<conj>cc> ...,0.232,0.581,0.412,0.31,1,Hymenoptera__order,location_topic
nmod<det> ...,0.18,0.669,0.082,0.846,1,Hymenoptera__order,location_topic
compound> honey,-0.141,0.74,-0.284,0.495,11,Hymenoptera__order,location_topic
compound<case> of,0.131,0.757,0.0,1.0,2,Hymenoptera__order,location_topic
det> a,0.12,0.777,0.082,0.846,2,Hymenoptera__order,location_topic
compound<case> ...,0.112,0.792,0.082,0.846,4,Hymenoptera__order,location_topic
compound> army,-0.095,0.824,0.0,1.0,6,Hymenoptera__order,location_topic
nmod<obj<nsubj> that,0.092,0.829,0.062,0.883,3,Hymenoptera__order,location_topic
compound<nmod< ...,-0.065,0.879,-0.203,0.63,5,Hymenoptera__order,location_topic
nmod<obj<acl:relcl< ...,0.031,0.942,-0.062,0.883,3,Hymenoptera__order,location_topic
amod> taile,-0.022,0.958,0.082,0.846,2,Hymenoptera__order,location_topic
appos> distribution,0.011,0.98,0.0,1.0,2,Hymenoptera__order,location_topic
