feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
amod<amod> avian,-0.891,0.003,-0.756,0.03,2,Hymenoptera__order,adaptation_comment
case> as,0.872,0.005,0.822,0.012,5,Hymenoptera__order,adaptation_comment
conj> ...,0.871,0.005,0.677,0.065,11,Hymenoptera__order,adaptation_comment
amod> natural,0.866,0.005,0.756,0.03,2,Hymenoptera__order,adaptation_comment
obj< have,0.841,0.009,0.756,0.03,2,Hymenoptera__order,adaptation_comment
nsubj>compound> honey,0.839,0.009,0.845,0.008,3,Hymenoptera__order,adaptation_comment
amod> other,0.823,0.012,0.733,0.039,3,Hymenoptera__order,adaptation_comment
obl<conj> ...,0.822,0.012,0.764,0.027,4,Hymenoptera__order,adaptation_comment
case> ...,0.819,0.013,0.655,0.078,4,Hymenoptera__order,adaptation_comment
nmod<amod> ...,0.812,0.014,0.577,0.134,6,Hymenoptera__order,adaptation_comment
case> for,0.811,0.014,0.577,0.134,2,Hymenoptera__order,adaptation_comment
conj>cc> or,0.811,0.014,0.756,0.03,2,Hymenoptera__order,adaptation_comment
case> of,0.811,0.015,0.655,0.078,10,Hymenoptera__order,adaptation_comment
nmod<nmod> ...,0.81,0.015,0.577,0.134,5,Hymenoptera__order,adaptation_comment
nsubj<obj>det> a,0.797,0.018,0.577,0.134,2,Hymenoptera__order,adaptation_comment
nmod>conj> ...,0.785,0.021,0.577,0.134,4,Hymenoptera__order,adaptation_comment
nmod< degree,0.783,0.022,0.577,0.134,4,Hymenoptera__order,adaptation_comment
case> off,0.78,0.022,0.577,0.134,2,Hymenoptera__order,adaptation_comment
nsubj> bee,0.78,0.022,0.756,0.03,2,Hymenoptera__order,adaptation_comment
nmod<amod> high,0.776,0.024,0.577,0.134,4,Hymenoptera__order,adaptation_comment
nmod< ...,0.776,0.024,0.327,0.429,9,Hymenoptera__order,adaptation_comment
obl<obl> ...,0.751,0.032,0.733,0.039,3,Hymenoptera__order,adaptation_comment
nsubj<obj>det> ...,0.744,0.034,0.577,0.134,1,Hymenoptera__order,adaptation_comment
amod> ...,0.736,0.037,0.747,0.033,22,Hymenoptera__order,adaptation_comment
nmod<obj< exhibit,0.735,0.038,0.577,0.134,2,Hymenoptera__order,adaptation_comment
amod<nmod> ...,0.729,0.04,0.577,0.134,3,Hymenoptera__order,adaptation_comment
obj<nsubj>det> this,0.727,0.041,0.63,0.094,2,Hymenoptera__order,adaptation_comment
nmod< use,0.725,0.042,0.577,0.134,2,Hymenoptera__order,adaptation_comment
nsubj>amod> western,0.718,0.045,0.63,0.094,2,Hymenoptera__order,adaptation_comment
nmod>conj>cc> ...,0.687,0.06,0.577,0.134,1,Hymenoptera__order,adaptation_comment
nsubj<obj>amod> ...,0.679,0.064,0.577,0.134,3,Hymenoptera__order,adaptation_comment
amod> only,0.66,0.075,0.577,0.134,3,Hymenoptera__order,adaptation_comment
obl<conj>cc> and,0.653,0.079,0.577,0.134,2,Hymenoptera__order,adaptation_comment
nmod<obj< ...,0.653,0.079,0.577,0.134,5,Hymenoptera__order,adaptation_comment
det> a,0.642,0.086,0.183,0.665,6,Hymenoptera__order,adaptation_comment
conj>cc> and,0.64,0.087,0.729,0.04,4,Hymenoptera__order,adaptation_comment
conj>amod> ...,0.636,0.09,0.577,0.134,4,Hymenoptera__order,adaptation_comment
amod> important,0.634,0.091,0.577,0.134,2,Hymenoptera__order,adaptation_comment
compound> ...,-0.63,0.094,-0.546,0.162,7,Hymenoptera__order,adaptation_comment
obj<nsubj> ant,0.627,0.096,0.756,0.03,2,Hymenoptera__order,adaptation_comment
nmod> tomatoe,0.619,0.102,0.756,0.03,2,Hymenoptera__order,adaptation_comment
amod<det> ...,0.609,0.109,0.577,0.134,1,Hymenoptera__order,adaptation_comment
nsubj>det> the,0.605,0.112,0.592,0.122,3,Hymenoptera__order,adaptation_comment
amod<det> a,0.601,0.115,0.577,0.134,3,Hymenoptera__order,adaptation_comment
advmod> ...,0.582,0.13,0.617,0.103,6,Hymenoptera__order,adaptation_comment
nmod>compound> ...,0.579,0.133,0.412,0.31,5,Hymenoptera__order,adaptation_comment
nsubj>amod> ...,0.576,0.135,0.514,0.192,3,Hymenoptera__order,adaptation_comment
cop> be,0.574,0.137,0.786,0.021,13,Hymenoptera__order,adaptation_comment
det> the,0.566,0.143,0.089,0.833,10,Hymenoptera__order,adaptation_comment
nmod<det> a,0.562,0.147,0.412,0.31,5,Hymenoptera__order,adaptation_comment
nsubj< ...,0.549,0.159,0.514,0.192,5,Hymenoptera__order,adaptation_comment
nmod> hornet,0.546,0.161,0.577,0.134,2,Hymenoptera__order,adaptation_comment
det> no,0.539,0.168,0.378,0.356,2,Hymenoptera__order,adaptation_comment
appos< ...,-0.537,0.17,-0.218,0.604,4,Hymenoptera__order,adaptation_comment
nmod> crop,0.535,0.172,0.577,0.134,2,Hymenoptera__order,adaptation_comment
obj<nsubj> ...,0.529,0.177,0.632,0.093,4,Hymenoptera__order,adaptation_comment
obj< ...,0.518,0.189,0.385,0.346,7,Hymenoptera__order,adaptation_comment
obl<obl>case> ...,0.516,0.191,0.592,0.122,3,Hymenoptera__order,adaptation_comment
compound< population,0.512,0.194,0.577,0.134,2,Hymenoptera__order,adaptation_comment
nmod>amod> asian,0.507,0.2,0.577,0.134,2,Hymenoptera__order,adaptation_comment
amod<nsubj<obj> ...,-0.506,0.201,-0.577,0.134,3,Hymenoptera__order,adaptation_comment
nsubj<obj> ...,0.49,0.218,0.412,0.31,6,Hymenoptera__order,adaptation_comment
nmod<det> the,0.483,0.225,0.327,0.429,4,Hymenoptera__order,adaptation_comment
nsubj<conj> ...,0.476,0.233,0.577,0.134,4,Hymenoptera__order,adaptation_comment
obl> ...,0.475,0.234,0.394,0.334,3,Hymenoptera__order,adaptation_comment
obj< show,-0.475,0.235,-0.504,0.203,2,Hymenoptera__order,adaptation_comment
compound> pack,0.468,0.242,0.63,0.094,2,Hymenoptera__order,adaptation_comment
nsubj< include,0.465,0.246,0.412,0.31,3,Hymenoptera__order,adaptation_comment
obj<nsubj> that,-0.454,0.258,-0.412,0.31,2,Hymenoptera__order,adaptation_comment
obl<advmod> ...,-0.437,0.279,-0.371,0.365,5,Hymenoptera__order,adaptation_comment
nmod>conj>cc> and,0.437,0.279,0.394,0.334,3,Hymenoptera__order,adaptation_comment
nmod>case> of,0.435,0.281,0.396,0.332,8,Hymenoptera__order,adaptation_comment
obj<nsubj>det> the,0.433,0.283,0.378,0.356,2,Hymenoptera__order,adaptation_comment
nsubj<cc> ...,-0.431,0.286,-0.412,0.31,1,Hymenoptera__order,adaptation_comment
obl<obj> ...,-0.426,0.293,-0.514,0.192,4,Hymenoptera__order,adaptation_comment
amod<conj> ...,0.425,0.293,0.192,0.648,4,Hymenoptera__order,adaptation_comment
