relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
adaptation	Hor-ab9c_161_bat-2	Hor-ab9c_161_social-10	Hor-ab9c_161_bat-2_636	161	Hor-ab9c_161_social-10_3788	161	0	Horseshoe bats	social	100.0
adaptation	Hor-ab9c_136_bats-6	Hor-ab9c_136_nocturnal-8	Hor-ab9c_136_bats-6_4127	136	Hor-ab9c_136_nocturnal-8_3967	136	0	horseshoe bats	nocturnal	100.0
adaptation	Hor-ab9c_136_bat-17	Hor-ab9c_136_nocturnal-8	Hor-ab9c_136_bat-17_4127	136	Hor-ab9c_136_nocturnal-8_3967	136	0	horseshoe bats	nocturnal	100.0
adaptation	Hor-ab9c_172_bats-6	Hor-ab9c_172_Hibernation-1	Hor-ab9c_172_bats-6_4127	172	Hor-ab9c_172_Hibernation-1_3959	172	0	horseshoe bats	hibernation	100.0
adaptation	Bat-2d5b_362_rotundus-20	Bat-2d5b_362_social-26	Bat-2d5b_362_rotundus-20_1964	362	Bat-2d5b_362_social-26_3788	362	0	Desmodus rotundus	social	87.0
adaptation	Str-48f8_6_bats-28	Str-48f8_6_migration-13	Str-48f8_6_bats-28_5526	6	Str-48f8_6_migration-13_3781	6	0	straw-coloured fruit bat	migration	80.0
adaptation	Gre-c26f_42_bats-6	Gre-c26f_42_nocturnal-8	Gre-c26f_42_bats-6_2440	42	Gre-c26f_42_nocturnal-8_3967	42	0	Greater bulldog bat	nocturnal	66.0
adaptation	Gre-c26f_42_bats-3	Gre-c26f_42_nocturnal-8	Gre-c26f_42_bats-3_2440	42	Gre-c26f_42_nocturnal-8_3967	42	0	Greater bulldog bat	nocturnal	66.0
adaptation	Mam-3742_437_bats-20	Mam-3742_437_Social-1	Mam-3742_437_bats-20_5050	437	Mam-3742_437_Social-1_3788	437	0	greater bulldog bat	social	66.0
adaptation	Vam-5657_52_bats-6	Vam-5657_51_social-3	Vam-5657_52_bats-6_1963	52	Vam-5657_51_social-3_3788	51	1	Common vampire bat	social	50.0
adaptation	Com-2ad3_9_bat-16	Com-2ad3_8_social-7	Com-2ad3_9_bat-16_1963	9	Com-2ad3_8_social-7_3788	8	1	Common vampire bat	social	50.0
adaptation	Com-2ad3_9_bat-16	Com-2ad3_8_social-19	Com-2ad3_9_bat-16_1963	9	Com-2ad3_8_social-19_3788	8	1	Common vampire bat	social	50.0
adaptation	Vam-5657_52_bats-21	Vam-5657_51_social-3	Vam-5657_52_bats-21_1963	52	Vam-5657_51_social-3_3788	51	1	Common vampire bat	social	50.0
adaptation	Hor-ab9c_162_bats-9	Hor-ab9c_161_social-10	Hor-ab9c_162_bats-9_4127	162	Hor-ab9c_161_social-10_3788	161	1	horseshoe bats	social	50.0
adaptation	Com-8568_28_bats-3	Com-8568_27_Hibernation-6	Com-8568_28_bats-3_4812	28	Com-8568_27_Hibernation-6_3959	27	1	noctule bat	hibernation	50.0
adaptation	Hor-ab9c_173_bat-2	Hor-ab9c_172_Hibernation-1	Hor-ab9c_173_bat-2_636	173	Hor-ab9c_172_Hibernation-1_338	172	1	Horseshoe bats	Hibernation	50.0
adaptation	Hor-ab9c_170_bats-6	Hor-ab9c_171_hibernation-24	Hor-ab9c_170_bats-6_4127	170	Hor-ab9c_171_hibernation-24_3959	171	1	horseshoe bats	hibernation	50.0
adaptation	Hor-ab9c_160_bat-4	Hor-ab9c_161_social-10	Hor-ab9c_160_bat-4_4127	160	Hor-ab9c_161_social-10_3788	161	1	horseshoe bats	social	50.0
adaptation	Hor-ab9c_135_bat-9	Hor-ab9c_136_nocturnal-8	Hor-ab9c_135_bat-9_4127	135	Hor-ab9c_136_nocturnal-8_3967	136	1	horseshoe bats	nocturnal	50.0
adaptation	Hor-ab9c_172_bats-6	Hor-ab9c_171_hibernation-24	Hor-ab9c_172_bats-6_4127	172	Hor-ab9c_171_hibernation-24_338	171	1	horseshoe bats	Hibernation	50.0
adaptation	Hem0083_5_bat-8	Hem0083_4_suckers-2	Hem0083_5_bat-8_4822	5	Hem0083_4_suckers-2_336	4	1	vampire bat	Blood sucker	41.5
adaptation	Str-48f8_6_bats-28	Str-48f8_7_migration-2	Str-48f8_6_bats-28_5526	6	Str-48f8_7_migration-2_3781	7	1	straw-coloured fruit bat	migration	40.0
adaptation	Mex-2908_107_bat-5	Mex-2908_106_social-9	Mex-2908_107_bat-5_2846	107	Mex-2908_106_social-9_3788	106	1	Mexican free-tailed bat	social	40.0
adaptation	Mex-2908_81_bat-5	Mex-2908_82_nocturnal-7	Mex-2908_81_bat-5_2846	81	Mex-2908_82_nocturnal-7_3967	82	1	Mexican free-tailed bat	nocturnal	40.0
adaptation	Hor-ab9c_134_bats-3	Hor-ab9c_136_nocturnal-8	Hor-ab9c_134_bats-3_4216	134	Hor-ab9c_136_nocturnal-8_3967	136	2	vesper bats	nocturnal	33.333
adaptation	Hor-ab9c_134_bats-18	Hor-ab9c_136_nocturnal-8	Hor-ab9c_134_bats-18_4216	134	Hor-ab9c_136_nocturnal-8_3967	136	2	vesper bats	nocturnal	33.333
adaptation	Vam-5657_52_bats-21	Vam-5657_54_social-4	Vam-5657_52_bats-21_4821	52	Vam-5657_54_social-4_3788	54	2	common vampire bat	social	33.333
adaptation	Hor-ab9c_173_bat-2	Hor-ab9c_171_hibernation-24	Hor-ab9c_173_bat-2_636	173	Hor-ab9c_171_hibernation-24_338	171	2	Horseshoe bats	Hibernation	33.333
adaptation	Vam-5657_52_bats-6	Vam-5657_54_social-4	Vam-5657_52_bats-6_4821	52	Vam-5657_54_social-4_3788	54	2	common vampire bat	social	33.333
adaptation	Com-8568_28_bats-3	Com-8568_30_Hibernation-1	Com-8568_28_bats-3_4812	28	Com-8568_30_Hibernation-1_338	30	2	noctule bat	Hibernation	33.333
adaptation	Hor-ab9c_162_bats-9	Hor-ab9c_164_social-7	Hor-ab9c_162_bats-9_4127	162	Hor-ab9c_164_social-7_3788	164	2	horseshoe bats	social	33.333
adaptation	Hor-ab9c_136_bats-6	Hor-ab9c_137_predators-19	Hor-ab9c_136_bats-6_2709	136	Hor-ab9c_137_predators-19_3977	137	1	Lesser horseshoe bat	predator	33.0
adaptation	Hor-ab9c_172_bats-6	Hor-ab9c_173_Predators-8	Hor-ab9c_172_bats-6_2709	172	Hor-ab9c_173_Predators-8_359	173	1	Lesser horseshoe bat	Predator	33.0
adaptation	Gre-c26f_43_bats-3	Gre-c26f_42_nocturnal-8	Gre-c26f_43_bats-3_5050	43	Gre-c26f_42_nocturnal-8_3967	42	1	greater bulldog bat	nocturnal	33.0
adaptation	Hor-ab9c_136_bat-17	Hor-ab9c_137_predators-19	Hor-ab9c_136_bat-17_5177	136	Hor-ab9c_137_predators-19_359	137	1	lesser horseshoe bat	Predator	33.0
adaptation	Mex-2908_104_bats-34	Mex-2908_106_social-9	Mex-2908_104_bats-34_2846	104	Mex-2908_106_social-9_3788	106	2	Mexican free-tailed bat	social	26.667
adaptation	Col-e01a_24_bats-19	Col-e01a_22_social-4	Col-e01a_24_bats-19_2846	24	Col-e01a_22_social-4_3788	22	2	Mexican free-tailed bat	social	26.667
adaptation	Mex-2908_104_bat-50	Mex-2908_106_social-9	Mex-2908_104_bat-50_2846	104	Mex-2908_106_social-9_3788	106	2	Mexican free-tailed bat	social	26.667
adaptation	Bat-2d5b_355_bat-53	Bat-2d5b_353_Social-8	Bat-2d5b_355_bat-53_2846	355	Bat-2d5b_353_Social-8_3788	353	2	Mexican free-tailed bat	social	26.667
adaptation	Bat-2d5b_355_bat-9	Bat-2d5b_353_Social-8	Bat-2d5b_355_bat-9_2846	355	Bat-2d5b_353_Social-8_3788	353	2	Mexican free-tailed bat	social	26.667
adaptation	Hor-ab9c_161_bat-2	Hor-ab9c_164_social-7	Hor-ab9c_161_bat-2_636	161	Hor-ab9c_164_social-7_3788	164	3	Horseshoe bats	social	25.0
adaptation	Bul-4be2_9_bat-19	Bul-4be2_6_social-7	Bul-4be2_9_bat-19_5050	9	Bul-4be2_6_social-7_3788	6	3	greater bulldog bat	social	25.0
adaptation	Hor-ab9c_172_bats-6	Hor-ab9c_174_predators-7	Hor-ab9c_172_bats-6_2709	172	Hor-ab9c_174_predators-7_3977	174	2	Lesser horseshoe bat	predator	22.0
adaptation	Hor-ab9c_170_bats-6	Hor-ab9c_172_Hibernation-1	Hor-ab9c_170_bats-6_2709	170	Hor-ab9c_172_Hibernation-1_3959	172	2	Lesser horseshoe bat	hibernation	22.0
adaptation	Hor-ab9c_177_bats-26	Hor-ab9c_175_predators-3	Hor-ab9c_177_bats-26_5177	177	Hor-ab9c_175_predators-3_359	175	2	lesser horseshoe bat	Predator	22.0
adaptation	Hor-ab9c_177_bats-8	Hor-ab9c_175_predators-3	Hor-ab9c_177_bats-8_2709	177	Hor-ab9c_175_predators-3_3977	175	2	Lesser horseshoe bat	predator	22.0
adaptation	Hor-ab9c_135_bat-9	Hor-ab9c_137_predators-19	Hor-ab9c_135_bat-9_2709	135	Hor-ab9c_137_predators-19_3977	137	2	Lesser horseshoe bat	predator	22.0
adaptation	Hor-ab9c_154_bat-7	Hor-ab9c_152_hibernation-11	Hor-ab9c_154_bat-7_5177	154	Hor-ab9c_152_hibernation-11_3959	152	2	lesser horseshoe bat	hibernation	22.0
adaptation	Bul-4be2_8_bats-3	Bul-4be2_6_social-7	Bul-4be2_8_bats-3_2440	8	Bul-4be2_6_social-7_3788	6	2	Greater bulldog bat	social	22.0
adaptation	Bat-2d5b_362_rotundus-20	Bat-2d5b_359_social-8	Bat-2d5b_362_rotundus-20_1964	362	Bat-2d5b_359_social-8_3788	359	3	Desmodus rotundus	social	21.75
adaptation	Hor-ab9c_160_bat-4	Hor-ab9c_164_social-7	Hor-ab9c_160_bat-4_4127	160	Hor-ab9c_164_social-7_3788	164	4	horseshoe bats	social	20.0
adaptation	Str-48f8_10_bat-6	Str-48f8_7_migration-2	Str-48f8_10_bat-6_5526	10	Str-48f8_7_migration-2_3781	7	3	straw-coloured fruit bat	migration	20.0
adaptation	Bro-acd0_9_bat-6	Bro-acd0_13_hibernation-17	Bro-acd0_9_bat-6_4737	9	Bro-acd0_13_hibernation-17_338	13	4	brown long-eared bat	Hibernation	20.0
adaptation	Col-e01a_24_bats-19	Col-e01a_21_social-19	Col-e01a_24_bats-19_2846	24	Col-e01a_21_social-19_3788	21	3	Mexican free-tailed bat	social	20.0
adaptation	Com-a11e_13_bat-3	Com-a11e_17_pollinators-5	Com-a11e_13_bat-3_1913	13	Com-a11e_17_pollinators-5_3974	17	4	Common blossom bat	pollinator	20.0
adaptation	Bro-acd0_18_bat-19	Bro-acd0_13_hibernation-17	Bro-acd0_18_bat-19_4737	18	Bro-acd0_13_hibernation-17_3959	13	5	brown long-eared bat	hibernation	16.667
adaptation	Bat-2d5b_244_bat-51	Bat-2d5b_249_nocturnal-16	Bat-2d5b_244_bat-51_4795	244	Bat-2d5b_249_nocturnal-16_3967	249	5	common blossom bat	nocturnal	16.667
adaptation	Com-8568_28_bats-3	Com-8568_23_hibernation-34	Com-8568_28_bats-3_4812	28	Com-8568_23_hibernation-34_3959	23	5	noctule bat	hibernation	16.667
adaptation	Mex-2908_42_bat-5	Mex-2908_47_migration-3	Mex-2908_42_bat-5_2846	42	Mex-2908_47_migration-3_1	47	5	Mexican free-tailed bat	Migration	16.667
adaptation	Bat-2d5b_244_bat-63	Bat-2d5b_249_nocturnal-16	Bat-2d5b_244_bat-63_1913	244	Bat-2d5b_249_nocturnal-16_3967	249	5	Common blossom bat	nocturnal	16.667
adaptation	Bat-2d5b_244_bat-40	Bat-2d5b_249_nocturnal-16	Bat-2d5b_244_bat-40_4795	244	Bat-2d5b_249_nocturnal-16_3967	249	5	common blossom bat	nocturnal	16.667
adaptation	Bul-4be2_3_bat-4	Bul-4be2_6_social-7	Bul-4be2_3_bat-4_2440	3	Bul-4be2_6_social-7_3788	6	3	Greater bulldog bat	social	16.5
adaptation	Bul-4be2_3_bats-26	Bul-4be2_6_social-7	Bul-4be2_3_bats-26_2440	3	Bul-4be2_6_social-7_3788	6	3	Greater bulldog bat	social	16.5
adaptation	Bat-2d5b_355_bat-53	Bat-2d5b_357_hibernation-7	Bat-2d5b_355_bat-53_1797	355	Bat-2d5b_357_hibernation-7_3959	357	2	Brown big-eared bat	hibernation	16.333
adaptation	Bat-2d5b_355_bat-9	Bat-2d5b_357_hibernation-7	Bat-2d5b_355_bat-9_1797	355	Bat-2d5b_357_hibernation-7_3959	357	2	Brown big-eared bat	hibernation	16.333
adaptation	Str-48f8_10_bat-6	Str-48f8_6_migration-13	Str-48f8_10_bat-6_5526	10	Str-48f8_6_migration-13_3781	6	4	straw-coloured fruit bat	migration	16.0
adaptation	Str-48f8_2_bat-15	Str-48f8_6_migration-13	Str-48f8_2_bat-15_5526	2	Str-48f8_6_migration-13_3781	6	4	straw-coloured fruit bat	migration	16.0
adaptation	Mex-2908_43_bats-5	Mex-2908_47_migration-3	Mex-2908_43_bats-5_2846	43	Mex-2908_47_migration-3_3781	47	4	Mexican free-tailed bat	migration	16.0
adaptation	Str-48f8_2_bat-6	Str-48f8_6_migration-13	Str-48f8_2_bat-6_5526	2	Str-48f8_6_migration-13_3781	6	4	straw-coloured fruit bat	migration	16.0
adaptation	Str-48f8_28_bats-9	Str-48f8_25_nocturnal-15	Str-48f8_28_bats-9_3438	28	Str-48f8_25_nocturnal-15_3967	25	3	Straw-coloured fruit bat	nocturnal	15.0
adaptation	Str-48f8_28_bats-21	Str-48f8_25_nocturnal-15	Str-48f8_28_bats-21_5526	28	Str-48f8_25_nocturnal-15_3967	25	3	straw-coloured fruit bat	nocturnal	15.0
adaptation	Mex-2908_53_bat-5	Mex-2908_47_migration-3	Mex-2908_53_bat-5_2846	53	Mex-2908_47_migration-3_1	47	6	Mexican free-tailed bat	Migration	14.286
adaptation	Hor-ab9c_155_bat-4	Hor-ab9c_161_social-10	Hor-ab9c_155_bat-4_4127	155	Hor-ab9c_161_social-10_3788	161	6	horseshoe bats	social	14.286
adaptation	Hor-ab9c_170_bats-6	Hor-ab9c_164_social-7	Hor-ab9c_170_bats-6_4127	170	Hor-ab9c_164_social-7_3788	164	6	horseshoe bats	social	14.286
adaptation	Str-48f8_2_bat-15	Str-48f8_7_migration-2	Str-48f8_2_bat-15_5526	2	Str-48f8_7_migration-2_3781	7	5	straw-coloured fruit bat	migration	13.333
adaptation	Str-48f8_2_bat-6	Str-48f8_7_migration-2	Str-48f8_2_bat-6_5526	2	Str-48f8_7_migration-2_1	7	5	straw-coloured fruit bat	Migration	13.333
adaptation	Bul-4be2_2_bats-28	Bul-4be2_6_social-7	Bul-4be2_2_bats-28_2440	2	Bul-4be2_6_social-7_3788	6	4	Greater bulldog bat	social	13.2
adaptation	Bul-4be2_2_bats-10	Bul-4be2_6_social-7	Bul-4be2_2_bats-10_2440	2	Bul-4be2_6_social-7_3788	6	4	Greater bulldog bat	social	13.2
adaptation	Bul-4be2_2_bat-2	Bul-4be2_6_social-7	Bul-4be2_2_bat-2_2440	2	Bul-4be2_6_social-7_3788	6	4	Greater bulldog bat	social	13.2
adaptation	Bul-4be2_2_bats-13	Bul-4be2_6_social-7	Bul-4be2_2_bats-13_2440	2	Bul-4be2_6_social-7_3788	6	4	Greater bulldog bat	social	13.2
adaptation	Hor-ab9c_143_bat-2	Hor-ab9c_136_nocturnal-8	Hor-ab9c_143_bat-2_636	143	Hor-ab9c_136_nocturnal-8_3967	136	7	Horseshoe bats	nocturnal	12.5
adaptation	Meg-fd01_192_bat-16	Meg-fd01_199_nocturnal-22	Meg-fd01_192_bat-16_4795	192	Meg-fd01_199_nocturnal-22_3967	199	7	common blossom bat	nocturnal	12.5
adaptation	Com-8568_37_bats-3	Com-8568_30_Hibernation-1	Com-8568_37_bats-3_4812	37	Com-8568_30_Hibernation-1_338	30	7	noctule bat	Hibernation	12.5
adaptation	Hor-ab9c_154_bat-7	Hor-ab9c_161_social-10	Hor-ab9c_154_bat-7_4127	154	Hor-ab9c_161_social-10_3788	161	7	horseshoe bats	social	12.5
adaptation	Meg-fd01_168_helvum-13	Meg-fd01_174_herbivorous-8	Meg-fd01_168_helvum-13_3439	168	Meg-fd01_174_herbivorous-8_3784	174	6	Eidolon helvum	herbivorous	12.429
adaptation	Bat-2d5b_355_bat-53	Bat-2d5b_358_hibernation-8	Bat-2d5b_355_bat-53_1797	355	Bat-2d5b_358_hibernation-8_338	358	3	Brown big-eared bat	Hibernation	12.25
adaptation	Bat-2d5b_355_bat-9	Bat-2d5b_358_hibernation-8	Bat-2d5b_355_bat-9_1797	355	Bat-2d5b_358_hibernation-8_3959	358	3	Brown big-eared bat	hibernation	12.25
adaptation	Str-48f8_19_bat-6	Str-48f8_25_nocturnal-15	Str-48f8_19_bat-6_5526	19	Str-48f8_25_nocturnal-15_3967	25	6	straw-coloured fruit bat	nocturnal	11.429
adaptation	Meg-fd01_192_bat-16	Meg-fd01_200_nocturnal-21	Meg-fd01_192_bat-16_1913	192	Meg-fd01_200_nocturnal-21_3967	200	8	Common blossom bat	nocturnal	11.111
adaptation	Com-a11e_9_bat-3	Com-a11e_17_pollinators-5	Com-a11e_9_bat-3_4795	9	Com-a11e_17_pollinators-5_3974	17	8	common blossom bat	pollinator	11.111
adaptation	Hor-ab9c_172_bats-6	Hor-ab9c_164_social-7	Hor-ab9c_172_bats-6_4127	172	Hor-ab9c_164_social-7_3788	164	8	horseshoe bats	social	11.111
adaptation	Hum13cf_6_bats-8	Hum13cf_11_migration-24	Hum13cf_6_bats-8_2848	6	Hum13cf_11_migration-24_3781	11	5	Brazilian free-tailed bat	migration	11.0
adaptation	Com-8568_37_bats-3	Com-8568_28_hibernation-12	Com-8568_37_bats-3_4812	37	Com-8568_28_hibernation-12_3959	28	9	noctule bat	hibernation	10.0
adaptation	Mex-2908_89_bat-5	Mex-2908_82_nocturnal-7	Mex-2908_89_bat-5_2846	89	Mex-2908_82_nocturnal-7_3967	82	7	Mexican free-tailed bat	nocturnal	10.0
adaptation	Bro-acd0_6_bats-16	Bro-acd0_13_hibernation-17	Bro-acd0_6_bats-16_4737	6	Bro-acd0_13_hibernation-17_3959	13	7	brown long-eared bat	hibernation	10.0
adaptation	Bro-acd0_6_bat-20	Bro-acd0_13_hibernation-17	Bro-acd0_6_bat-20_4737	6	Bro-acd0_13_hibernation-17_3959	13	7	brown long-eared bat	hibernation	10.0
adaptation	Hor-ab9c_127_bat-2	Hor-ab9c_136_nocturnal-8	Hor-ab9c_127_bat-2_636	127	Hor-ab9c_136_nocturnal-8_3967	136	9	Horseshoe bats	nocturnal	10.0
adaptation	Hor-ab9c_173_bat-2	Hor-ab9c_164_social-7	Hor-ab9c_173_bat-2_636	173	Hor-ab9c_164_social-7_3788	164	9	Horseshoe bats	social	10.0
adaptation	Com-8568_28_bats-3	Com-8568_19_migration-14	Com-8568_28_bats-3_4812	28	Com-8568_19_migration-14_1	19	9	noctule bat	Migration	10.0
adaptation	Dau8139_10_bat-8	Dau8139_2_hibernation-12	Dau8139_10_bat-8_4855	10	Dau8139_2_hibernation-12_338	2	8	water bat	Hibernation	9.222
adaptation	Com-8568_37_bats-3	Com-8568_27_Hibernation-6	Com-8568_37_bats-3_4812	37	Com-8568_27_Hibernation-6_338	27	10	noctule bat	Hibernation	9.091
adaptation	Meg-fd01_168_bat-10	Meg-fd01_174_herbivorous-8	Meg-fd01_168_bat-10_3438	168	Meg-fd01_174_herbivorous-8_3784	174	6	Straw-coloured fruit bat	herbivorous	8.571
adaptation	Meg-fd01_168_bat-19	Meg-fd01_174_herbivorous-8	Meg-fd01_168_bat-19_5526	168	Meg-fd01_174_herbivorous-8_3784	174	6	straw-coloured fruit bat	herbivorous	8.571
adaptation	Mex-2908_58_bats-8	Mex-2908_47_migration-3	Mex-2908_58_bats-8_2846	58	Mex-2908_47_migration-3_3781	47	11	Mexican free-tailed bat	migration	8.333
adaptation	Hor-ab9c_173_bat-2	Hor-ab9c_161_social-10	Hor-ab9c_173_bat-2_636	173	Hor-ab9c_161_social-10_3788	161	12	Horseshoe bats	social	7.692
adaptation	Bro-acd0_21_bats-5	Bro-acd0_13_hibernation-17	Bro-acd0_21_bats-5_1798	21	Bro-acd0_13_hibernation-17_338	13	8	Common long-eared bat	Hibernation	7.333
adaptation	Bro-acd0_5_bat-7	Bro-acd0_13_hibernation-17	Bro-acd0_5_bat-7_1798	5	Bro-acd0_13_hibernation-17_338	13	8	Common long-eared bat	Hibernation	7.333
adaptation	Bro-acd0_2_auritus-15	Bro-acd0_13_hibernation-17	Bro-acd0_2_auritus-15_1796	2	Bro-acd0_13_hibernation-17_338	13	11	Plecotus auritus	Hibernation	7.25
adaptation	Com-8568_28_bats-3	Com-8568_15_hibernation-22	Com-8568_28_bats-3_4812	28	Com-8568_15_hibernation-22_338	15	13	noctule bat	Hibernation	7.143
adaptation	Bro-acd0_2_bat-6	Bro-acd0_13_hibernation-17	Bro-acd0_2_bat-6_1798	2	Bro-acd0_13_hibernation-17_338	13	11	Common long-eared bat	Hibernation	6.917
adaptation	Bro-acd0_2_bat-12	Bro-acd0_13_hibernation-17	Bro-acd0_2_bat-12_1798	2	Bro-acd0_13_hibernation-17_3959	13	11	Common long-eared bat	hibernation	6.917
adaptation	Bro-acd0_2_bat-22	Bro-acd0_13_hibernation-17	Bro-acd0_2_bat-22_1798	2	Bro-acd0_13_hibernation-17_3959	13	11	Common long-eared bat	hibernation	6.917
adaptation	Com-a11e_3_bat-4	Com-a11e_17_pollinators-5	Com-a11e_3_bat-4_1913	3	Com-a11e_17_pollinators-5_3974	17	14	Common blossom bat	pollinator	6.667
adaptation	Com-8568_37_bats-3	Com-8568_23_hibernation-34	Com-8568_37_bats-3_4812	37	Com-8568_23_hibernation-34_3959	23	14	noctule bat	hibernation	6.667
adaptation	Str-48f8_33_bats-8	Str-48f8_25_nocturnal-15	Str-48f8_33_bats-8_3438	33	Str-48f8_25_nocturnal-15_3967	25	8	Straw-coloured fruit bat	nocturnal	6.667
adaptation	Col-e01a_24_bats-19	Col-e01a_35_colonial-5	Col-e01a_24_bats-19_2846	24	Col-e01a_35_colonial-5_3950	35	11	Mexican free-tailed bat	colonial	6.667
adaptation	Com-a11e_2_bat-4	Com-a11e_17_pollinators-5	Com-a11e_2_bat-4_4795	2	Com-a11e_17_pollinators-5_3974	17	15	common blossom bat	pollinator	6.25
adaptation	Com-8568_28_bats-3	Com-8568_13_migration-8	Com-8568_28_bats-3_4812	28	Com-8568_13_migration-8_3781	13	15	noctule bat	migration	6.25
adaptation	Com-a11e_2_bat-19	Com-a11e_17_pollinators-5	Com-a11e_2_bat-19_4795	2	Com-a11e_17_pollinators-5_3974	17	15	common blossom bat	pollinator	6.25
adaptation	Com-a11e_2_bat-15	Com-a11e_17_pollinators-5	Com-a11e_2_bat-15_4795	2	Com-a11e_17_pollinators-5_3974	17	15	common blossom bat	pollinator	6.25
adaptation	Str-48f8_19_bat-6	Str-48f8_7_migration-2	Str-48f8_19_bat-6_5526	19	Str-48f8_7_migration-2_3781	7	12	straw-coloured fruit bat	migration	6.154
adaptation	Mex-2908_66_bat-5	Mex-2908_82_nocturnal-7	Mex-2908_66_bat-5_2846	66	Mex-2908_82_nocturnal-7_3967	82	16	Mexican free-tailed bat	nocturnal	5.882
adaptation	Str-48f8_19_bat-6	Str-48f8_6_migration-13	Str-48f8_19_bat-6_5526	19	Str-48f8_6_migration-13_3781	6	13	straw-coloured fruit bat	migration	5.714
adaptation	Str-48f8_38_bat-6	Str-48f8_25_nocturnal-15	Str-48f8_38_bat-6_5526	38	Str-48f8_25_nocturnal-15_3967	25	13	straw-coloured fruit bat	nocturnal	5.714
adaptation	Str-48f8_38_bat-13	Str-48f8_25_nocturnal-15	Str-48f8_38_bat-13_5526	38	Str-48f8_25_nocturnal-15_3967	25	13	straw-coloured fruit bat	nocturnal	5.714
adaptation	Hor-ab9c_181_bat-2	Hor-ab9c_164_social-7	Hor-ab9c_181_bat-2_636	181	Hor-ab9c_164_social-7_3788	164	17	Horseshoe bats	social	5.556
adaptation	Com-a11e_6_bat-3	Com-a11e_17_pollinators-5	Com-a11e_6_bat-3_4795	6	Com-a11e_17_pollinators-5_3974	17	11	common blossom bat	pollinator	5.5
adaptation	Tor-e831_47_bat-6	Tor-e831_57_nocturnal-12	Tor-e831_47_bat-6_4737	47	Tor-e831_57_nocturnal-12_3967	57	10	brown long-eared bat	nocturnal	5.455
adaptation	Meg-fd01_192_bat-16	Meg-fd01_174_herbivorous-8	Meg-fd01_192_bat-16_1913	192	Meg-fd01_174_herbivorous-8_3784	174	18	Common blossom bat	herbivorous	5.263
adaptation	Com-8568_37_bats-3	Com-8568_19_migration-14	Com-8568_37_bats-3_4812	37	Com-8568_19_migration-14_3781	19	18	noctule bat	migration	5.263
adaptation	Hor-ab9c_143_bat-2	Hor-ab9c_161_social-10	Hor-ab9c_143_bat-2_636	143	Hor-ab9c_161_social-10_3788	161	18	Horseshoe bats	social	5.263
adaptation	Bat-2d5b_234_bat-17	Bat-2d5b_249_nocturnal-16	Bat-2d5b_234_bat-17_2846	234	Bat-2d5b_249_nocturnal-16_3967	249	15	Mexican free-tailed bat	nocturnal	5.0
