,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
1,Cam-4bd8_155_camouflage-6,camouflage,Camouflage#adaptation,appos<,principles,NOUN,3,appos< ...,-0.17722566254588784,-0.08362542364863204,Actinopterygii__class,adaptation_comment,0,8
0,Pat-9307_165_care-2,care,Allomothering#adaptation,amod>,Paternal,ADJ,1,amod> Paternal,-0.2275946232507639,0.11082283002320595,Actinopterygii__class,adaptation_comment,0,8
4,Bio-20c0_217_Bioluminescence-1,Bioluminescence,Bioluminescence#adaptation,nsubj:pass<obl>,variety,NOUN,6,nsubj:pass<obl> ...,-0.3498191393001254,0.011704411222530554,Actinopterygii__class,adaptation_comment,0,8
0,Bio-20c0_216_Mimicry-5,Mimicry,Mimicry#adaptation,appos<,use,NOUN,1,appos< ...,-0.3032725997130089,-0.07334653938599275,Actinopterygii__class,adaptation_comment,0,8
1,Fro-21e4_54_Mimicry-1,Mimicry,Mimicry#adaptation,conj>,camouflage,NOUN,3,conj> camouflage,-0.16454317370995888,0.24157594632814053,Actinopterygii__class,adaptation_comment,0,8
4,Bio-20c0_218_mimicry-17,mimicry,Mimicry#adaptation,amod>,aggressive,ADJ,16,amod> aggressive,-0.33839659653439325,-0.08463818794732213,Actinopterygii__class,adaptation_comment,0,8
8,Fro-21e4_56_mimicry-13,mimicry,Mimicry#adaptation,amod>,aggressive,ADJ,12,amod> aggressive,-0.33839659653439325,-0.08463818794732213,Actinopterygii__class,adaptation_comment,0,8
4,Bil-e183_79_Migrations-1,Migrations,Animal_migration#adaptation,nsubj:pass<obl>,pattern,NOUN,6,nsubj:pass<obl> ...,-0.21689114880066107,-0.08152849810498386,Actinopterygii__class,adaptation_comment,0,8
0,Fro-21e4_8_camouflage-5,camouflage,Camouflage#adaptation,obl<mark>,in,SCONJ,1,obl<mark> ...,-0.21540155099878147,0.16454376509820826,Actinopterygii__class,adaptation_comment,6,5
4,Atl-f357_133_migration-36,migration,Animal_migration#adaptation,obj<mark>,to,PART,33,obj<mark> to,-0.25764834284405624,0.041678359347351514,Actinopterygii__class,adaptation_comment,6,5
17,Com-264e_17_camouflage-17,camouflage,Camouflage#adaptation,conj<nmod>case>,in,ADP,23,conj<nmod>case> ...,-0.3094382535584073,-0.2500303439059663,Actinopterygii__class,adaptation_comment,6,5
5,Red-5937_97_predator-25,predator,Predation#adaptation,obl<mark>,that,SCONJ,16,obl<mark> ...,-0.311918019961129,0.2502191195980304,Actinopterygii__class,adaptation_comment,6,5
8,Red-5937_81_display-9,display,Courtship_display#adaptation,appos>det>,a,DET,11,appos>det> a,-0.2636987401328729,0.31629568406593456,Actinopterygii__class,adaptation_comment,6,5
2,Soc-8666_107_migration-8,migration,Animal_migration#adaptation,obl<nsubj>,salmon,NOUN,3,obl<nsubj> ...,-0.3021046456203407,-0.13084841432817731,Actinopterygii__class,adaptation_comment,4,9
5,Pat-9307_154_care-8,care,Allomothering#adaptation,amod>,paternal,ADJ,7,amod> paternal,-0.3194006773443504,0.16303087226983484,Actinopterygii__class,adaptation_comment,4,9
4,Ang-a76e_84_predator-7,predator,Predation#adaptation,det>,this,DET,5,det> this,0.14391968290594676,-0.0968031409078143,Actinopterygii__class,adaptation_comment,4,9
10,Bio-20c0_225_mimicry-19,mimicry,Mimicry#adaptation,amod>,defensive,ADJ,18,amod> ...,-0.24253145027068068,0.13274981189591883,Actinopterygii__class,adaptation_comment,4,9
1,Sea-bfbc_38_migration-3,migration,Animal_migration#adaptation,det>,this,DET,2,det> this,0.14391968290594676,-0.0968031409078143,Actinopterygii__class,adaptation_comment,4,9
2,Sea-bfbc_38_migration-3,migration,Animal_migration#adaptation,obl<nsubj>,they,PRON,5,obl<nsubj> they,-0.31223127030341685,-0.07113277959558317,Actinopterygii__class,adaptation_comment,4,9
7,Pre-0725_84_predator-10,predator,Predation#adaptation,det>,the,DET,9,det> the,0.26450684302076183,-0.0319724867926511,Actinopterygii__class,adaptation_comment,4,9
10,Fro-21e4_95_spawning-13,spawning,Spawn_biology#adaptation,det>,the,DET,12,det> the,0.26450684302076183,-0.0319724867926511,Actinopterygii__class,adaptation_comment,4,9
2,Fro-21e4_100_spawning-4,spawning,Spawn_biology#adaptation,det>,the,DET,3,det> the,0.26450684302076183,-0.0319724867926511,Actinopterygii__class,adaptation_comment,4,9
4,Fro-21e4_100_spawning-4,spawning,Spawn_biology#adaptation,obl<nsubj>,female,NOUN,7,obl<nsubj> ...,-0.1949292546934748,-0.06089196897199154,Actinopterygii__class,adaptation_comment,4,9
6,Red-5937_29_predator-13,predator,Predation#adaptation,det>,a,DET,11,det> a,0.2159906778320416,-0.019406931977475193,Actinopterygii__class,adaptation_comment,4,9
7,Red-5937_29_predator-13,predator,Predation#adaptation,amod>,ferocious,ADJ,12,amod> ...,-0.21946918036101107,0.036570013353576965,Actinopterygii__class,adaptation_comment,4,9
0,Ang0262_6_predators-2,predators,Predation#adaptation,amod>,pass,ADJ,1,amod> ...,0.3229801155675565,-0.3690466740749892,Actinopterygii__class,adaptation_comment,2,5
2,Ang0262_6_predators-2,predators,Predation#adaptation,acl:relcl>,think,VERB,4,acl:relcl> ...,-0.1593417235292739,-0.028070714196855903,Actinopterygii__class,adaptation_comment,2,5
7,Ara-0423_56_predators-19,predators,Predation#adaptation,amod>,potential,ADJ,18,amod> potential,0.20850330111775417,-0.1803945873498926,Actinopterygii__class,adaptation_comment,2,5
6,Pre-0725_83_predators-8,predators,Ambush_predator#adaptation,nsubj<,animal,NOUN,11,nsubj< ...,0.2723580012664178,-0.3316832032741755,Actinopterygii__class,adaptation_comment,2,5
0,Pre-0725_85_predators-3,predators,Predation#adaptation,amod>,Vertebrate,ADJ,1,amod> ...,-0.018495809546570388,-0.10525752128737928,Actinopterygii__class,adaptation_comment,2,5
1,Pre-0725_85_predators-3,predators,Predation#adaptation,amod>,ambush,ADJ,2,amod> ambush,0.2962949587138429,-0.3379823991704907,Actinopterygii__class,adaptation_comment,2,5
2,Pre-0725_85_predators-3,predators,Predation#adaptation,nsubj<,include,VERB,4,nsubj< ...,0.29788043732510316,-0.49879071565251565,Actinopterygii__class,adaptation_comment,2,5
3,Amb-b5dc_3_predators-3,predators,Predation#adaptation,acl:relcl>,chase,VERB,6,acl:relcl> ...,-0.14902411394716494,-0.13000850999666225,Actinopterygii__class,adaptation_comment,2,5
9,Cro-9102_320_predators-32,predators,Predation#adaptation,amod>,nocturnal,ADJ,31,amod> ...,-0.4163044520711306,-0.29959587499993384,Actinopterygii__class,adaptation_comment,1,9
0,Soc-8666_54_semelparous-10,semelparous,Semelparity_and_iteroparity#adaptation,amod>,similar,ADJ,1,amod> ...,-0.27194208392398117,-0.4352708265159615,Actinopterygii__class,adaptation_comment,1,9
7,Pat-9307_155_care-12,care,Allomothering#adaptation,amod>,paternal,ADJ,10,amod> paternal,-0.07450389658037397,-0.09834149933193839,Actinopterygii__class,adaptation_comment,1,9
8,Pat-9307_155_care-12,care,Allomothering#adaptation,amod>,parental,ADJ,11,amod> ...,-0.12570370990134194,-0.180564885825737,Actinopterygii__class,adaptation_comment,1,9
0,Pat-9307_169_care-3,care,Allomothering#adaptation,amod>,Exclusive,ADJ,1,amod> ...,-0.28519652826138586,-0.18212109617856057,Actinopterygii__class,adaptation_comment,1,9
1,Pat-9307_169_care-3,care,Allomothering#adaptation,amod>,paternal,ADJ,2,amod> paternal,-0.07450389658037397,-0.09834149933193839,Actinopterygii__class,adaptation_comment,1,9
15,Pat-9307_169_care-3,care,Allomothering#adaptation,nsubj<conj>cc>,and,CCONJ,21,nsubj<conj>cc> and,0.15985306127662297,0.16771029540565385,Actinopterygii__class,adaptation_comment,1,9
17,Pat-9307_169_care-3,care,Allomothering#adaptation,nsubj<conj>,know,VERB,23,nsubj<conj> ...,-0.28188875909013067,-0.18023128482765813,Actinopterygii__class,adaptation_comment,1,9
2,Bio-20c0_221_bioluminescence-5,bioluminescence,Bioluminescence#adaptation,obj<nsubj>,shark,NOUN,3,obj<nsubj> ...,-0.25279631153094584,0.08384765122266488,Actinopterygii__class,adaptation_comment,1,9
7,Atl-fb88_75_migration-18,migration,Animal_migration#adaptation,amod>,reverse,ADJ,17,amod> ...,-0.11591500508132102,-0.4127308114389449,Actinopterygii__class,adaptation_comment,1,9
3,Bil-e183_4_predators-5,predators,Predation#adaptation,amod>,apex,ADJ,4,amod> ...,-0.24490078713477612,-0.5227267158607973,Actinopterygii__class,adaptation_comment,1,9
2,Bil-e183_50_predators-5,predators,Predation#adaptation,amod>,large,ADJ,3,amod> ...,-0.29764382695127345,-0.47411723393257177,Actinopterygii__class,adaptation_comment,1,9
7,Red-5937_86_predators-24,predators,Predation#adaptation,amod>,potential,ADJ,23,amod> potential,-0.27143772739310335,-0.19514246978168664,Actinopterygii__class,adaptation_comment,1,9
13,Ara-0423_40_predator-22,predator,Predation#adaptation,amod>,top,ADJ,21,amod> ...,0.5157012920456668,0.163972066190874,Actinopterygii__class,adaptation_comment,7,8
14,Ara-0423_40_predator-22,predator,Predation#adaptation,nmod>case>,in,ADP,23,nmod>case> in,0.6571400018633976,0.11525200050159862,Actinopterygii__class,adaptation_comment,7,8
17,Ara-0423_40_predator-22,predator,Predation#adaptation,nmod>case>,during,ADP,26,nmod>case> ...,0.6064249782649678,0.10299105585385489,Actinopterygii__class,adaptation_comment,7,8
0,Bil-e183_43_Predators-1,Predators,Predation#adaptation,nmod>case>,of,ADP,2,nmod>case> of,0.6265817419957834,0.1162007627395856,Actinopterygii__class,adaptation_comment,7,8
2,Bil-e183_43_Predators-1,Predators,Predation#adaptation,nmod>case>,such,ADJ,5,nmod>case> such,0.44882457249266094,0.09851380562784415,Actinopterygii__class,adaptation_comment,7,8
8,Sal-702e_12_migration-26,migration,Animal_migration#adaptation,amod>,mass,ADJ,25,amod> ...,0.1567384681654741,0.3289226371561792,Actinopterygii__class,adaptation_comment,7,8
9,Sal-702e_12_migration-26,migration,Animal_migration#adaptation,nmod>case>,from,ADP,27,nmod>case> ...,0.7163426229064097,0.1008768123337956,Actinopterygii__class,adaptation_comment,7,8
4,Fro-21e4_61_camouflage-2,camouflage,Camouflage#adaptation,nsubj<,perfect,ADJ,6,nsubj< ...,0.4154853888304169,-0.12427444167964682,Actinopterygii__class,adaptation_comment,7,8
2,Fro-21e4_47_mimicry-4,mimicry,Mimicry#adaptation,amod>,specific,ADJ,3,amod> ...,0.3257203913335709,-0.05384563143282638,Actinopterygii__class,adaptation_comment,7,8
3,Fro-21e4_47_mimicry-4,mimicry,Mimicry#adaptation,nmod>case>,in,ADP,5,nmod>case> in,0.6571400018633976,0.11525200050159862,Actinopterygii__class,adaptation_comment,7,8
12,Fro-21e4_47_mimicry-4,mimicry,Mimicry#adaptation,nsubj<,reveal,VERB,15,nsubj< ...,0.3881381014527362,-0.030675713056845976,Actinopterygii__class,adaptation_comment,7,8
0,Amb-b5dc_7_predators-3,predators,Predation#adaptation,amod>,different,ADJ,1,amod> ...,0.30167155139913093,0.0803548801100326,Actinopterygii__class,adaptation_comment,7,8
1,Amb-b5dc_7_predators-3,predators,Predation#adaptation,amod>,ambush,ADJ,2,amod> ambush,0.48295997649250355,-0.06037217676078961,Actinopterygii__class,adaptation_comment,7,8
2,Amb-b5dc_7_predators-3,predators,Predation#adaptation,nsubj<,use,VERB,4,nsubj< use,0.3753312396307899,-0.12118697235147145,Actinopterygii__class,adaptation_comment,7,8
0,Amb-b5dc_6_predators-3,predators,Predation#adaptation,amod>,Nocturnal,ADJ,1,amod> ...,0.23754870016429513,0.02121345678163024,Actinopterygii__class,adaptation_comment,7,8
2,Amb-b5dc_6_predators-3,predators,Predation#adaptation,nmod>case>,such,ADJ,4,nmod>case> such,0.44882457249266094,0.09851380562784415,Actinopterygii__class,adaptation_comment,7,8
7,Amb-b5dc_6_predators-3,predators,Predation#adaptation,nsubj<,have,VERB,9,nsubj< ...,0.54778279842134,-0.12054718337399067,Actinopterygii__class,adaptation_comment,7,8
2,Pre-0725_86_predators-6,predators,Predation#adaptation,amod>,many,ADJ,3,amod> ...,0.4218900711289589,-0.02643771608722112,Actinopterygii__class,adaptation_comment,7,8
3,Pre-0725_86_predators-6,predators,Predation#adaptation,amod>,invertebrate,ADJ,4,amod> ...,0.31079802106167875,0.08184488346921427,Actinopterygii__class,adaptation_comment,7,8
7,Pre-0725_86_predators-6,predators,Predation#adaptation,nsubj<,spider,NOUN,9,nsubj< ...,0.5706265871830078,-0.07780494922552622,Actinopterygii__class,adaptation_comment,7,8
11,Cam-4bd8_156_predator-24,predator,Predation#adaptation,det>,the,DET,22,det> the,0.5302396744097039,0.15123828833829128,Actinopterygii__class,adaptation_comment,3,3
14,Cam-4bd8_156_predator-24,predator,Predation#adaptation,conj>cc>,or,CCONJ,27,conj>cc> or,0.40025229499635834,0.10119634441262818,Actinopterygii__class,adaptation_comment,3,3
7,Ang-a76e_38_predators-11,predators,Predation#adaptation,conj>cc>,and,CCONJ,13,conj>cc> and,0.4007474494238583,-0.037331909053309596,Actinopterygii__class,adaptation_comment,3,3
14,Amb-b5dc_4_mimicry-22,mimicry,Mimicry#adaptation,conj>cc>,or,CCONJ,24,conj>cc> or,0.40025229499635834,0.10119634441262818,Actinopterygii__class,adaptation_comment,3,3
3,Soc-8666_162_predators-33,predators,Predation#adaptation,conj<amod>,possible,ADJ,13,conj<amod> ...,-0.056002000000993805,0.024487486343141067,Actinopterygii__class,adaptation_comment,5,2
4,Soc-8666_162_predators-33,predators,Predation#adaptation,conj<,impact,NOUN,14,conj< ...,0.17942643440671216,-0.12945043123043434,Actinopterygii__class,adaptation_comment,5,2
5,Soc-8666_162_predators-33,predators,Predation#adaptation,conj<nmod>case>,of,ADP,15,conj<nmod>case> ...,0.18999426127074648,0.017830391673021473,Actinopterygii__class,adaptation_comment,5,2
9,Soc-8666_162_predators-33,predators,Predation#adaptation,conj<conj>,disease,NOUN,21,conj<conj> disease,0.46844068878326983,0.15384836831001833,Actinopterygii__class,adaptation_comment,5,2
