feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> ...,0.971,0.0,0.764,0.027,14,Actinopterygii__class,taxongroup_topic
appos<appos> seahorse,0.967,0.0,0.577,0.134,2,Actinopterygii__class,taxongroup_topic
appos<appos> 1758,0.96,0.0,0.577,0.134,8,Actinopterygii__class,taxongroup_topic
appos<appos> trout,0.94,0.001,0.577,0.134,12,Actinopterygii__class,taxongroup_topic
conj> species,0.934,0.001,0.764,0.027,3,Actinopterygii__class,taxongroup_topic
appos<appos> anchovy,0.92,0.001,0.577,0.134,5,Actinopterygii__class,taxongroup_topic
nsubj< genus,0.901,0.002,0.764,0.027,3,Actinopterygii__class,taxongroup_topic
case> in,0.899,0.002,0.77,0.025,8,Actinopterygii__class,taxongroup_topic
appos<list> hippocampus,0.897,0.003,0.577,0.134,2,Actinopterygii__class,taxongroup_topic
nmod:poss> ...,0.894,0.003,0.845,0.008,3,Actinopterygii__class,taxongroup_topic
appos<appos> ...,0.894,0.003,0.932,0.001,15,Actinopterygii__class,taxongroup_topic
conj<conj> fiddler,0.89,0.003,0.577,0.134,4,Actinopterygii__class,taxongroup_topic
conj<conj> piranha,0.889,0.003,0.756,0.03,2,Actinopterygii__class,taxongroup_topic
case>fixed> as,0.885,0.003,0.655,0.078,7,Actinopterygii__class,taxongroup_topic
appos< Salmo,0.884,0.004,0.733,0.039,6,Actinopterygii__class,taxongroup_topic
nmod>case> ...,0.882,0.004,0.627,0.096,7,Actinopterygii__class,taxongroup_topic
obl<cop> be,0.875,0.004,0.845,0.008,3,Actinopterygii__class,taxongroup_topic
conj>amod> ...,0.873,0.005,0.791,0.019,12,Actinopterygii__class,taxongroup_topic
conj<compound> ...,-0.872,0.005,-0.756,0.03,2,Actinopterygii__class,taxongroup_topic
conj<conj>appos> ...,0.87,0.005,0.577,0.134,1,Actinopterygii__class,taxongroup_topic
nsubj<advmod> also,0.87,0.005,0.577,0.134,4,Actinopterygii__class,taxongroup_topic
obj<nsubj>compound> ...,0.868,0.005,0.866,0.005,4,Actinopterygii__class,taxongroup_topic
nsubj<conj>cop> be,0.868,0.005,0.764,0.027,3,Actinopterygii__class,taxongroup_topic
compound< population,-0.867,0.005,-0.577,0.134,2,Actinopterygii__class,taxongroup_topic
nsubj<obl>case> to,0.866,0.005,0.577,0.134,4,Actinopterygii__class,taxongroup_topic
conj> ...,0.865,0.006,0.512,0.194,38,Actinopterygii__class,taxongroup_topic
conj<nsubj> ...,0.865,0.006,0.756,0.03,2,Actinopterygii__class,taxongroup_topic
nsubj<obl>case> in,0.857,0.007,0.577,0.134,7,Actinopterygii__class,taxongroup_topic
appos<nmod>appos> 1908,0.853,0.007,0.577,0.134,4,Actinopterygii__class,taxongroup_topic
appos<appos>amod> snoute,0.849,0.008,0.577,0.134,2,Actinopterygii__class,taxongroup_topic
nsubj<obl>case> ...,0.847,0.008,0.577,0.134,8,Actinopterygii__class,taxongroup_topic
case> as,0.846,0.008,0.856,0.007,10,Actinopterygii__class,taxongroup_topic
nsubj<obl>case> with,0.837,0.01,0.577,0.134,2,Actinopterygii__class,taxongroup_topic
case> of,0.829,0.011,0.736,0.037,31,Actinopterygii__class,taxongroup_topic
appos<list>flat> ...,0.829,0.011,0.577,0.134,1,Actinopterygii__class,taxongroup_topic
nsubj< have,0.828,0.011,0.756,0.03,4,Actinopterygii__class,taxongroup_topic
obl<obl> to,0.827,0.011,0.732,0.039,3,Actinopterygii__class,taxongroup_topic
conj>nmod>nmod> ...,0.824,0.012,0.756,0.03,4,Actinopterygii__class,taxongroup_topic
conj<case> ...,0.82,0.013,0.577,0.134,4,Actinopterygii__class,taxongroup_topic
nmod>case> in,0.819,0.013,0.77,0.025,4,Actinopterygii__class,taxongroup_topic
nsubj<parataxis>nsubj> ...,0.818,0.013,0.327,0.429,3,Actinopterygii__class,taxongroup_topic
conj<conj> winnish,0.817,0.013,0.577,0.134,4,Actinopterygii__class,taxongroup_topic
conj<conj> species,0.817,0.013,0.577,0.134,2,Actinopterygii__class,taxongroup_topic
nsubj< species,0.815,0.014,0.733,0.039,3,Actinopterygii__class,taxongroup_topic
nsubj:pass<obl>case> ...,0.814,0.014,0.856,0.007,8,Actinopterygii__class,taxongroup_topic
conj<conj> fish,0.812,0.014,0.577,0.134,8,Actinopterygii__class,taxongroup_topic
conj<conj<conj> ...,0.811,0.015,0.577,0.134,1,Actinopterygii__class,taxongroup_topic
nmod<nmod<case> ...,0.811,0.015,0.577,0.134,1,Actinopterygii__class,taxongroup_topic
nsubj<obl>nmod> ...,0.81,0.015,0.577,0.134,5,Actinopterygii__class,taxongroup_topic
nmod<amod> ...,0.809,0.015,0.764,0.027,12,Actinopterygii__class,taxongroup_topic
amod> many,0.808,0.015,0.436,0.28,3,Actinopterygii__class,taxongroup_topic
conj<conj>appos> forage,0.806,0.016,0.577,0.134,2,Actinopterygii__class,taxongroup_topic
nsubj:pass<advmod> ...,0.805,0.016,0.756,0.03,6,Actinopterygii__class,taxongroup_topic
conj<conj> salmon,0.805,0.016,0.577,0.134,12,Actinopterygii__class,taxongroup_topic
nsubj<obj>nmod> ...,0.799,0.017,0.764,0.027,6,Actinopterygii__class,taxongroup_topic
nsubj<advmod> ...,0.796,0.018,0.327,0.429,12,Actinopterygii__class,taxongroup_topic
nmod<obj< ...,0.796,0.018,0.577,0.134,5,Actinopterygii__class,taxongroup_topic
