token	relrole	arcpath	lemma	upos	widx	token
Fro-21e4_5_camouflage-20	adaptation_comment	obl<	aid	VERB	18	Fro-21e4_5_camouflage-20
Fro-21e4_5_camouflage-20	adaptation_comment	case>	in	ADP	19	Fro-21e4_5_camouflage-20
Ara-0423_40_predator-22	adaptation_comment	parataxis<obl>case>	in	ADP	1	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<obl>det>	the	DET	2	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<obl>	wetland	NOUN	3	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<obl>nmod>	Araguaia	PROPN	6	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<	one	NUM	8	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nmod>case>	of	ADP	9	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nmod>det>	the	DET	10	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nmod>amod>	important	ADJ	12	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nmod>	refuge	NOUN	13	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nmod>nmod>	species	NOUN	16	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nsubj>	it	PRON	18	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	cop>	be	AUX	19	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	det>	the	DET	20	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	amod>	top	ADJ	21	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>case>	in	ADP	23	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>amod>	such	ADJ	24	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>	lakes	NOUN	25	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>case>	during	ADP	26	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>det>	the	DET	27	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>compound>amod>	low	ADJ	28	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>compound>	water	NOUN	30	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	nmod>	season	NOUN	31	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nsubj<advcl>	isolate	VERB	37	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nsubj<	drop	VERB	44	Ara-0423_40_predator-22
Ara-0423_40_predator-22	adaptation_comment	parataxis<nsubj<advcl>	render	VERB	46	Ara-0423_40_predator-22
Ara-0423_56_predators-19	adaptation_comment	obj<conj<advcl<	protect	VERB	6	Ara-0423_56_predators-19
Ara-0423_56_predators-19	adaptation_comment	obj<conj<mark>	by	SCONJ	12	Ara-0423_56_predators-19
Ara-0423_56_predators-19	adaptation_comment	obj<conj<	circle	VERB	13	Ara-0423_56_predators-19
Ara-0423_56_predators-19	adaptation_comment	obj<conj<obj>	they	PRON	14	Ara-0423_56_predators-19
Ara-0423_56_predators-19	adaptation_comment	obj<cc>	and	CCONJ	15	Ara-0423_56_predators-19
Ara-0423_56_predators-19	adaptation_comment	obj<	fend	VERB	16	Ara-0423_56_predators-19
Ara-0423_56_predators-19	adaptation_comment	obj<compound:prt>	off	ADP	17	Ara-0423_56_predators-19
Ara-0423_56_predators-19	adaptation_comment	amod>	potential	ADJ	18	Ara-0423_56_predators-19
Cro-9102_320_predators-32	adaptation_comment	obj<acl<obl<	understand	VERB	18	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<acl<case>	due	ADP	22	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<acl<det>	the	DET	24	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<acl<	difficulty	NOUN	25	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<mark>	of	SCONJ	26	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<	monitoring	VERB	27	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<advmod>	solitary	ADV	28	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	amod>cc>	and	CCONJ	29	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	amod>advmod>	often	ADV	30	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	amod>	nocturnal	ADJ	31	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<obl>case>	in	ADP	33	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<obl>amod>	aquatic	ADJ	34	Cro-9102_320_predators-32
Cro-9102_320_predators-32	adaptation_comment	obj<obl>	habitat	NOUN	35	Cro-9102_320_predators-32
Cro-9102_304_predators-4	adaptation_comment	cop>	be	AUX	1	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	amod>advmod>	highly	ADV	2	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	amod>	efficient	ADJ	3	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	conj>	crocodilian	NOUN	6	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<	tend	VERB	7	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<xcomp>mark>	to	PART	8	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<xcomp>cop>	be	AUX	9	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<xcomp>case>	top	ADP	10	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<xcomp>case>	of	ADP	11	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<xcomp>det>	the	DET	12	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<xcomp>compound>	food	NOUN	13	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<xcomp>	chain	NOUN	14	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<obl>case>	in	ADP	15	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<obl>nmod:poss>	they	PRON	16	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<obl>compound>	watery	NOUN	17	Cro-9102_304_predators-4
Cro-9102_304_predators-4	adaptation_comment	nsubj<obl>	environment	NOUN	18	Cro-9102_304_predators-4
Atl-12cc_17_predators-19	adaptation_comment	obj<conj<advcl<	hypothesize	VERB	5	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<conj<mark>	to	PART	6	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<conj<	increase	VERB	7	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<conj<obj>	quality	NOUN	10	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<cc>	and	CCONJ	14	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<advmod>	even	ADV	15	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<mark>	to	PART	16	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<	ward	VERB	17	Atl-12cc_17_predators-19
Atl-12cc_17_predators-19	adaptation_comment	obj<compound:prt>	off	ADP	18	Atl-12cc_17_predators-19
Atl4b97_29_migration-23	adaptation_comment	obj<conj<obl>	cousins	NOUN	4	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	obj<conj<nsubj>	salmon	NOUN	8	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	obj<conj<	survive	VERB	9	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	obj<conj<obj>	season	NOUN	12	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	obj<advmod>	possibly	ADV	19	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	obj<	repeat	VERB	20	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	det>	the	DET	21	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	amod>	arduous	ADJ	22	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	nmod>nmod:npmod>nummod>	three	NUM	24	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	nmod>nmod:npmod>	time	NOUN	25	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	nmod>case>	in	ADP	26	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	nmod>det>	a	DET	27	Atl4b97_29_migration-23
Atl4b97_29_migration-23	adaptation_comment	nmod>	lifetime	NOUN	28	Atl4b97_29_migration-23
Atl-f357_93_migration-7	adaptation_comment	compound<obj<nsubj>	salmon	NOUN	3	Atl-f357_93_migration-7
Atl-f357_93_migration-7	adaptation_comment	compound<obj<	follow	VERB	4	Atl-f357_93_migration-7
Atl-f357_93_migration-7	adaptation_comment	compound<det>	a	DET	5	Atl-f357_93_migration-7
Atl-f357_93_migration-7	adaptation_comment	compound<amod>	anadromous	ADJ	6	Atl-f357_93_migration-7
Atl-f357_93_migration-7	adaptation_comment	compound<	pattern	NOUN	8	Atl-f357_93_migration-7
Atl-f357_93_migration-7	adaptation_comment	compound<obj<advcl>	undergo	VERB	13	Atl-f357_93_migration-7
Atl-f357_93_migration-7	adaptation_comment	compound<obj<conj>	return	VERB	25	Atl-f357_93_migration-7
Atl-f357_133_migration-36	adaptation_comment	obj<advcl<conj<	recondition	VERB	26	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<advcl<cc>	and	CCONJ	28	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<advcl<	return	VERB	29	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<advcl<obl>	sea	NOUN	32	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<mark>	to	PART	33	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<	repeat	VERB	34	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	det>	the	DET	35	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<conj>cc>	and	CCONJ	37	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<conj>	spawn	VERB	38	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<conj>obj>	pattern	NOUN	39	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<conj>obl:tmod>	time	NOUN	41	Atl-f357_133_migration-36
Atl-f357_133_migration-36	adaptation_comment	obj<conj>advcl>	spawn	VERB	45	Atl-f357_133_migration-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<conj<nsubj>	trout	NOUN	2	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<conj<aux>	can	AUX	3	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<conj<	live	VERB	4	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<conj<obl:tmod>	year	NOUN	6	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<cc>	but	CCONJ	8	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<advcl>mark>	as	SCONJ	9	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<advcl>obl>	salmon	NOUN	13	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<advcl>nsubj>	proportion	NOUN	17	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<advcl>	die	VERB	20	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<advcl>advcl>	spawning	VERB	22	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<advcl>conj>	fewer	ADJ	26	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	obl<	recover	VERB	34	Bro-dfd8_90_spawning-36
Bro-dfd8_90_spawning-36	adaptation_comment	case>	from	ADP	35	Bro-dfd8_90_spawning-36
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<det>	a	DET	1	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<amod>	typical	ADJ	2	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<amod>	female	ADJ	3	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<	produce	NOUN	4	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<nmod>case>	about	ADP	5	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<nmod>nummod>	2,000	NUM	6	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<nmod>	egg	NOUN	7	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<nmod>nmod>	kg	NOUN	9	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<parataxis>nummod>	900	NUM	11	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<parataxis>	egg	NOUN	12	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<parataxis>nmod>	lb	PROPN	14	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<nmod>case>	of	ADP	16	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<nmod>compound>	body	NOUN	17	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	nmod<nmod>	weight	NOUN	18	Bro-dfd8_89_spawning-20
Bro-dfd8_89_spawning-20	adaptation_comment	case>	at	ADP	19	Bro-dfd8_89_spawning-20
Atl4b97_27_spawning-17	adaptation_comment	compound<obl<xcomp<	make	VERB	8	Atl4b97_27_spawning-17
Atl4b97_27_spawning-17	adaptation_comment	compound<obl<	rage	VERB	13	Atl4b97_27_spawning-17
Atl4b97_27_spawning-17	adaptation_comment	compound<obl<obj>	rivers	NOUN	14	Atl4b97_27_spawning-17
Atl4b97_27_spawning-17	adaptation_comment	compound<case>	to	ADP	15	Atl4b97_27_spawning-17
Atl4b97_27_spawning-17	adaptation_comment	compound<nmod:poss>	they	PRON	16	Atl4b97_27_spawning-17
Atl4b97_27_spawning-17	adaptation_comment	compound<	grounds	NOUN	18	Atl4b97_27_spawning-17
Bil-e183_43_Predators-1	adaptation_comment	nmod>case>	of	ADP	2	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>	billfish	ADJ	3	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>case>	such	ADJ	5	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>case>fixed>	as	ADP	6	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>amod>	great	ADJ	7	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>	white	NOUN	8	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>conj>cc>	and	CCONJ	9	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>conj>compound>	mako	NOUN	10	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nmod>conj>	shark	NOUN	11	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nsubj:pass<aux>	have	AUX	13	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nsubj:pass<aux:pass>	be	AUX	14	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nsubj:pass<	find	VERB	15	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nsubj:pass<obl>case>	with	ADP	16	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nsubj:pass<obl>amod>	billfish	ADJ	17	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nsubj:pass<obl>	spear	NOUN	18	Bil-e183_43_Predators-1
Bil-e183_43_Predators-1	adaptation_comment	nsubj:pass<obl>acl>	embed	VERB	19	Bil-e183_43_Predators-1
Sea-e4bc_40_camouflage-15	adaptation_comment	obl<acl:relcl<nmod<	expansion	NOUN	8	Sea-e4bc_40_camouflage-15
Sea-e4bc_40_camouflage-15	adaptation_comment	obl<acl:relcl<case>	of	ADP	9	Sea-e4bc_40_camouflage-15
Sea-e4bc_40_camouflage-15	adaptation_comment	obl<acl:relcl<compound>	seagrass	NOUN	10	Sea-e4bc_40_camouflage-15
Sea-e4bc_40_camouflage-15	adaptation_comment	obl<acl:relcl<	habitat	NOUN	11	Sea-e4bc_40_camouflage-15
Sea-e4bc_40_camouflage-15	adaptation_comment	obl<nsubj>	that	PRON	12	Sea-e4bc_40_camouflage-15
Sea-e4bc_40_camouflage-15	adaptation_comment	obl<	serve	VERB	13	Sea-e4bc_40_camouflage-15
Sea-e4bc_40_camouflage-15	adaptation_comment	case>	as	ADP	14	Sea-e4bc_40_camouflage-15
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<nsubj:pass>	they	PRON	1	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<aux:pass>	be	AUX	2	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<	adeep	VERB	3	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	case>	at	ADP	4	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<conj>cc>	and	CCONJ	7	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<conj>aux>	can	AUX	8	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<conj>	grow	VERB	9	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<conj>conj>	reabsorb	VERB	11	Sea-e4bc_26_camouflage-5
Sea-e4bc_26_camouflage-5	adaptation_comment	obl<conj>obj>	appendage	NOUN	13	Sea-e4bc_26_camouflage-5
Cam-4bd8_155_Camouflage-1	adaptation_comment	appos>	principles	NOUN	3	Cam-4bd8_155_Camouflage-1
Cam-4bd8_155_Camouflage-1	adaptation_comment	appos>appos>compound>	motion	NOUN	5	Cam-4bd8_155_Camouflage-1
Cam-4bd8_155_Camouflage-1	adaptation_comment	appos>appos>	camouflage	NOUN	6	Cam-4bd8_155_Camouflage-1
Cam-4bd8_147_Camouflage-1	adaptation_comment	appos>	principles	NOUN	3	Cam-4bd8_147_Camouflage-1
Cam-4bd8_147_Camouflage-1	adaptation_comment	appos>appos>amod>	Cryptic	ADJ	5	Cam-4bd8_147_Camouflage-1
Cam-4bd8_147_Camouflage-1	adaptation_comment	appos>appos>	behaviour	NOUN	6	Cam-4bd8_147_Camouflage-1
Cam-4bd8_151_predators-44	adaptation_comment	obl<xcomp<advcl<	rely	VERB	26	Cam-4bd8_151_predators-44
Cam-4bd8_151_predators-44	adaptation_comment	obl<xcomp<mark>	to	PART	39	Cam-4bd8_151_predators-44
Cam-4bd8_151_predators-44	adaptation_comment	obl<xcomp<	avoid	VERB	40	Cam-4bd8_151_predators-44
Cam-4bd8_151_predators-44	adaptation_comment	obl<aux:pass>	be	AUX	41	Cam-4bd8_151_predators-44
Cam-4bd8_151_predators-44	adaptation_comment	obl<	notice	VERB	42	Cam-4bd8_151_predators-44
Cam-4bd8_151_predators-44	adaptation_comment	case>	by	ADP	43	Cam-4bd8_151_predators-44
Cam-4bd8_149_predators-30	adaptation_comment	obj<acl<conj<	detect	VERB	22	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	obj<acl<cc>	or	CCONJ	24	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	obj<acl<case>	in	ADP	25	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	obj<acl<det>	the	DET	26	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	obj<acl<	case	NOUN	27	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	obj<mark>	of	SCONJ	28	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	obj<	stalking	VERB	29	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	nmod>case>	such	ADJ	31	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	nmod>case>fixed>	as	ADP	32	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	nmod>det>	the	DET	33	Cam-4bd8_149_predators-30
Cam-4bd8_149_predators-30	adaptation_comment	nmod>	tiger	NOUN	34	Cam-4bd8_149_predators-30
Cam-4bd8_148_predators-16	adaptation_comment	conj<nsubj>	Movement	NOUN	1	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<	catch	VERB	2	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<obj>det>	the	DET	3	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<obj>	eye	NOUN	4	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<obj>nmod>	animal	NOUN	7	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<obl>case>	on	ADP	8	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<obl>det>	the	DET	9	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<obl>	lookout	NOUN	10	Cam-4bd8_148_predators-16
Cam-4bd8_148_predators-16	adaptation_comment	conj<obl>nmod>	predator	NOUN	12	Cam-4bd8_148_predators-16
