	kldiv	group	g_N
kldiv_adaptation_comment	1.3210313020251823	Actinopterygii__class	1367
kldiv_adaptation_topic	0.9228154742823103	Actinopterygii__class	1367
kldiv_free_topic	0.5478428488284889	Actinopterygii__class	1367
kldiv_location_comment	1.49068570173334	Actinopterygii__class	1367
kldiv_location_topic	0.9013475387706726	Actinopterygii__class	1367
kldiv_taxongroup_comment	0.437168747429008	Actinopterygii__class	1367
kldiv_taxongroup_topic	0.41129596115755995	Actinopterygii__class	1367
