feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
flat> Subfamily,0.978,0.0,0.577,0.134,2,Actinopterygii__class,free_topic
flat> Genus,0.977,0.0,0.577,0.134,14,Actinopterygii__class,free_topic
appos<conj> ...,0.963,0.0,0.764,0.027,16,Actinopterygii__class,free_topic
nsubj<nmod>case> as,0.908,0.002,0.756,0.03,2,Actinopterygii__class,free_topic
appos<conj> velvetfish,0.907,0.002,0.577,0.134,2,Actinopterygii__class,free_topic
flat<flat> Genus,0.886,0.003,0.546,0.162,18,Actinopterygii__class,free_topic
flat<flat> Subfamily,0.883,0.004,0.577,0.134,2,Actinopterygii__class,free_topic
flat<flat> ...,0.881,0.004,0.546,0.162,16,Actinopterygii__class,free_topic
nsubj<obj>det> ...,0.85,0.008,0.756,0.03,2,Actinopterygii__class,free_topic
nsubj<obj>nmod> ...,0.839,0.009,0.733,0.039,3,Actinopterygii__class,free_topic
obj<conj>compound> ...,0.827,0.011,0.577,0.134,3,Actinopterygii__class,free_topic
conj<nmod> ...,0.809,0.015,0.655,0.078,3,Actinopterygii__class,free_topic
nmod<nsubj<obl> ...,-0.807,0.016,-0.577,0.134,6,Actinopterygii__class,free_topic
flat> ...,0.791,0.02,0.482,0.226,30,Actinopterygii__class,free_topic
nmod<obj< ...,0.782,0.022,0.577,0.134,8,Actinopterygii__class,free_topic
case> by,0.775,0.024,0.577,0.134,3,Actinopterygii__class,free_topic
nsubj<nmod> ...,0.772,0.025,0.733,0.039,3,Actinopterygii__class,free_topic
obj<conj> ...,0.77,0.025,0.546,0.162,10,Actinopterygii__class,free_topic
obj< include,0.764,0.027,0.756,0.03,2,Actinopterygii__class,free_topic
case> for,0.762,0.028,0.577,0.134,2,Actinopterygii__class,free_topic
conj<obl< consist,0.761,0.028,0.655,0.078,3,Actinopterygii__class,free_topic
nmod<amod>conj> ...,0.758,0.029,0.577,0.134,3,Actinopterygii__class,free_topic
nmod<amod> ...,0.757,0.03,0.764,0.027,22,Actinopterygii__class,free_topic
obj<conj>cc> ...,0.755,0.03,0.577,0.134,3,Actinopterygii__class,free_topic
nmod<det> a,0.75,0.032,0.764,0.027,7,Actinopterygii__class,free_topic
conj<conj> bass,0.75,0.032,0.577,0.134,2,Actinopterygii__class,free_topic
compound<obl<xcomp< ...,-0.744,0.034,-0.764,0.027,3,Actinopterygii__class,free_topic
nmod<obj<nsubj> ...,-0.744,0.034,-0.577,0.134,3,Actinopterygii__class,free_topic
obj<conj>amod> ...,0.743,0.035,0.577,0.134,6,Actinopterygii__class,free_topic
conj<conj> sunfish,0.74,0.036,0.577,0.134,2,Actinopterygii__class,free_topic
conj<amod> ...,0.737,0.037,0.464,0.247,7,Actinopterygii__class,free_topic
appos>compound> Lake,0.735,0.038,0.577,0.134,2,Actinopterygii__class,free_topic
conj<conj> ...,0.735,0.038,0.546,0.162,35,Actinopterygii__class,free_topic
nmod<amod> different,0.733,0.038,0.577,0.134,3,Actinopterygii__class,free_topic
case> include,0.731,0.039,0.756,0.03,2,Actinopterygii__class,free_topic
nmod<amod>conj> species,0.731,0.039,0.577,0.134,2,Actinopterygii__class,free_topic
nsubj:pass<obl>det> ...,0.731,0.039,0.577,0.134,3,Actinopterygii__class,free_topic
nmod<amod>conj> whitefish,0.731,0.04,0.577,0.134,3,Actinopterygii__class,free_topic
conj<conj> crocodile,0.724,0.042,0.577,0.134,2,Actinopterygii__class,free_topic
conj<conj> turtle,0.714,0.047,0.577,0.134,2,Actinopterygii__class,free_topic
nsubj<aux> ...,0.704,0.051,0.577,0.134,4,Actinopterygii__class,free_topic
nsubj<obl>case> from,0.701,0.053,0.577,0.134,2,Actinopterygii__class,free_topic
amod>conj> sucker,0.699,0.053,0.577,0.134,2,Actinopterygii__class,free_topic
nsubj<det> ...,0.699,0.054,0.577,0.134,1,Actinopterygii__class,free_topic
nsubj<det> a,0.696,0.055,0.577,0.134,5,Actinopterygii__class,free_topic
