,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
11,Atl-f357_31_salmon-20,salmon,Atlantic_salmon#species,amod>,longest,ADJ,18,amod> ...,-0.5234660412551878,0.1400741307364146,Actinopterygii__class,taxongroup_comment,6,48
8,Atl-f357_89_salmon-11,salmon,Atlantic_salmon#species,amod>,other,ADJ,10,amod> other,-0.42049852174696256,0.1694444379526116,Actinopterygii__class,taxongroup_comment,6,48
8,Bro-dfd8_88_salmon-16,salmon,Atlantic_salmon#species,amod>,related,ADJ,14,amod> ...,-0.33538586224630157,0.1968632550810534,Actinopterygii__class,taxongroup_comment,6,48
9,Sal-702e_25_salmon-11,salmon,Salmo#genus,conj>,trout,NOUN,14,conj> trout,-0.5323721826122261,0.3800931468305715,Actinopterygii__class,taxongroup_comment,6,48
9,Red-5937_11_characids-22,characids,Characidae#family,amod>,size,VERB,21,amod> ...,-0.4740601438628558,0.20891267618914966,Actinopterygii__class,taxongroup_comment,6,48
0,Atl-f357_93_salmon-3,salmon,Atlantic_salmon#species,amod>,most,ADJ,1,amod> most,-0.4279525406907016,0.19110270704424442,Actinopterygii__class,taxongroup_comment,6,48
9,Fro-21e4_51_anglerfish-11,anglerfish,Anglerfish#order,amod>,rough,ADJ,10,amod> ...,-0.501454211550609,0.07694956796240177,Actinopterygii__class,taxongroup_comment,6,48
3,Atl-f357_231_salmon-8,salmon,Atlantic_salmon#species,amod>,stock,ADJ,4,amod> ...,-0.21192823912582728,0.09335287135986264,Actinopterygii__class,taxongroup_comment,6,48
4,Atl-f357_231_salmon-8,salmon,Atlantic_salmon#species,amod>,landlocke,ADJ,6,amod> ...,-0.21410036505536084,0.07745894720264676,Actinopterygii__class,taxongroup_comment,6,48
4,Atl-f357_185_salmon-14,salmon,Atlantic_salmon#species,amod>,escape,VERB,12,amod> ...,-0.23782107609950287,0.06846676169868629,Actinopterygii__class,taxongroup_comment,6,48
5,Atl-f357_179_salmon-12,salmon,Atlantic_salmon#species,amod>,farmed,ADJ,10,amod> ...,-0.26700343731450993,0.09352065933531464,Actinopterygii__class,taxongroup_comment,6,48
6,Atl-f357_46_salmon-15,salmon,Atlantic_salmon#species,amod>,southernmost,ADJ,13,amod> ...,-0.31790060907523754,0.017873417228806022,Actinopterygii__class,taxongroup_comment,6,48
3,Atl-f357_32_salmon-6,salmon,Atlantic_salmon#species,amod>,young,ADJ,4,amod> young,-0.38550009051184325,0.10086557331917675,Actinopterygii__class,taxongroup_comment,6,48
8,Atl-f357_241_salmon-16,salmon,Atlantic_salmon#species,amod>,young,ADJ,14,amod> young,-0.38550009051184325,0.10086557331917675,Actinopterygii__class,taxongroup_comment,6,48
9,Sal672e_6_salmon-8,salmon,Atlantic_salmon#species,conj>,genus,NOUN,11,conj> ...,-0.4913638908449024,0.5759777039808568,Actinopterygii__class,taxongroup_comment,6,48
4,Atl-f357_71_salmon-7,salmon,Atlantic_salmon#species,amod>,individual,ADJ,5,amod> ...,-0.3530814953059729,0.1529692059143891,Actinopterygii__class,taxongroup_comment,6,48
4,Cam-4bd8_250_animals-6,animals,Animal#kingdom,amod>,pry,ADJ,5,amod> ...,-0.3424733031007367,0.2418167990693913,Actinopterygii__class,taxongroup_comment,6,48
3,Ver-1720_132_fishes-8,fishes,Osteichthyes#superclass,amod>,finn,VERB,6,amod> finn,-0.4942198423361823,0.12610657971822203,Actinopterygii__class,taxongroup_comment,6,48
3,Ver-1720_7_fish-6,fish,Osteichthyes#superclass,amod>,finn,VERB,5,amod> finn,-0.4942198423361823,0.12610657971822203,Actinopterygii__class,taxongroup_comment,6,48
7,Ost-8757_39_fish-10,fish,Osteichthyes#superclass,amod>,finn,VERB,9,amod> finn,-0.4942198423361823,0.12610657971822203,Actinopterygii__class,taxongroup_comment,6,48
8,Atl-fb88_25_fishes-20,fishes,Osteichthyes#superclass,amod>,rayed,VERB,19,amod> ...,-0.4862206026150367,0.057780024022316565,Actinopterygii__class,taxongroup_comment,6,48
8,Act-681d_2_fish-35,fish,Osteichthyes#superclass,amod>,finn,VERB,34,amod> finn,-0.4942198423361823,0.12610657971822203,Actinopterygii__class,taxongroup_comment,6,48
10,Act-681d_2_fish-35,fish,Osteichthyes#superclass,conj>,actinopterygian,NOUN,37,conj> ...,-0.6142771588503436,0.3811784776693352,Actinopterygii__class,taxongroup_comment,6,48
7,Atl-f357_285_salmon-23,salmon,Salmo#genus,conj>,trout,NOUN,25,conj> trout,-0.5323721826122261,0.3800931468305715,Actinopterygii__class,taxongroup_comment,6,48
5,Cep-a2c0_23_animals-17,animals,Animal#kingdom,amod>,small,ADJ,16,amod> small,-0.5496132841171596,0.18994933303536143,Actinopterygii__class,taxongroup_comment,6,48
10,Ame-35ae_264_animals-15,animals,Animal#kingdom,amod>,other,ADJ,13,amod> other,-0.42049852174696256,0.1694444379526116,Actinopterygii__class,taxongroup_comment,6,48
11,Ame-35ae_264_animals-15,animals,Animal#kingdom,amod>,large,ADJ,14,amod> large,-0.5202208657965026,0.19377714916685396,Actinopterygii__class,taxongroup_comment,6,48
5,Nil-600c_401_animals-7,animals,Animal#kingdom,amod>,dead,ADJ,6,amod> ...,-0.3588385732012889,0.06649365765210932,Actinopterygii__class,taxongroup_comment,6,48
8,Cet-5f63_511_animals-13,animals,Animal#kingdom,amod>,aquatic,ADJ,12,amod> ...,-0.41179132450681205,0.24203805050342342,Actinopterygii__class,taxongroup_comment,6,48
10,Cet-5f63_511_animals-13,animals,Animal#kingdom,conj>,refer,VERB,16,conj> ...,-0.5341947943814269,0.5422809589632142,Actinopterygii__class,taxongroup_comment,6,48
4,Hom-cefb_265_animal-15,animal,Animal#kingdom,amod>,large,ADJ,13,amod> large,-0.5202208657965026,0.19377714916685396,Actinopterygii__class,taxongroup_comment,6,48
6,Clu-7469_3_animals-43,animals,Animal#kingdom,amod>,small,ADJ,41,amod> small,-0.5496132841171596,0.18994933303536143,Actinopterygii__class,taxongroup_comment,6,48
10,Bel-983b_7_animals-33,animals,Animal#kingdom,amod>,smaller,ADJ,32,amod> ...,-0.5337607306670376,0.174374326286403,Actinopterygii__class,taxongroup_comment,6,48
9,Sea-4a1d_141_vertebrates-19,vertebrates,Chordate#phylum,amod>,-limbed,ADJ,18,amod> -limbed,-0.5615630213123357,0.14236518785407626,Actinopterygii__class,taxongroup_comment,6,48
8,Sar73af_3_vertebrates-14,vertebrates,Chordate#phylum,amod>,leg,VERB,13,amod> ...,-0.5380472918525914,0.03366514616055953,Actinopterygii__class,taxongroup_comment,6,48
8,Can-795a_2_catfish-25,catfish,Catfish#order,amod>,parasitic,ADJ,23,amod> parasitic,-0.3440564137473153,0.2669373827274003,Actinopterygii__class,taxongroup_comment,6,48
5,Van-cd06_2_catfishes-6,catfishes,Catfish#order,amod>,native,ADJ,7,amod> ...,-0.2572388506714075,0.16134875783114205,Actinopterygii__class,taxongroup_comment,6,48
