,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl:relcl> ...,0,0.004,2,440,Actinopterygii__class,taxongroup_topic
3,acl:relcl>nsubj> that,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
4,acl> ...,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
6,acl>obl> ...,0,0.004,2,440,Actinopterygii__class,taxongroup_topic
7,acl>obl>case> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
8,acl>obl>case> in,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
9,acl>obl>det> the,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
10,advmod> ...,0,-0.0,1,440,Actinopterygii__class,taxongroup_topic
11,amod> ...,0,0.002,7,440,Actinopterygii__class,taxongroup_topic
13,amod> belly,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
14,amod> brown,0,0.011,6,440,Actinopterygii__class,taxongroup_topic
17,amod> fly,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
20,amod> snoute,0,-0.0,1,440,Actinopterygii__class,taxongroup_topic
21,amod> young,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
22,amod>advmod> ...,0,0.004,1,440,Actinopterygii__class,taxongroup_topic
23,amod>advmod> long,0,0.0,1,440,Actinopterygii__class,taxongroup_topic
26,amod>compound> red,0,-0.0,1,440,Actinopterygii__class,taxongroup_topic
32,appos< ...,0,0.003,4,440,Actinopterygii__class,taxongroup_topic
36,appos< fish,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
37,appos< salmon,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
38,appos<amod> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
58,appos<case> ...,0,0.002,2,440,Actinopterygii__class,taxongroup_topic
59,appos<compound> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
60,appos<compound> Atlantic,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
62,appos<conj> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
64,appos<conj>cc> ...,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
67,appos<det> ...,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
68,appos<det> the,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
69,appos<flat> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
77,appos<list> ...,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
90,appos<nmod< ...,0,0.004,2,440,Actinopterygii__class,taxongroup_topic
91,appos<nmod<amod> ...,0,0.012,3,440,Actinopterygii__class,taxongroup_topic
94,appos<nmod<det> the,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
99,appos<nmod> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
103,appos<nmod>case> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
109,appos<nsubj< ...,0,0.005,2,440,Actinopterygii__class,taxongroup_topic
110,appos> ...,0,-0.002,2,440,Actinopterygii__class,taxongroup_topic
112,appos> Salmo,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
123,appos>compound> ...,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
124,appos>conj> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
125,appos>conj>cc> ...,0,0.004,1,440,Actinopterygii__class,taxongroup_topic
130,appos>flat> trutta,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
131,case> 's,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
133,case> as,0,0.011,5,440,Actinopterygii__class,taxongroup_topic
134,case> for,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
135,case> from,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
136,case> in,0,0.009,4,440,Actinopterygii__class,taxongroup_topic
137,case> of,0,0.084,25,440,Actinopterygii__class,taxongroup_topic
138,case> such,0,0.021,6,440,Actinopterygii__class,taxongroup_topic
142,case>fixed> as,0,0.021,6,440,Actinopterygii__class,taxongroup_topic
143,cc> and,0,0.002,3,440,Actinopterygii__class,taxongroup_topic
145,compound< ...,0,-0.002,1,440,Actinopterygii__class,taxongroup_topic
150,compound<appos< ...,0,0.0,1,440,Actinopterygii__class,taxongroup_topic
152,compound<appos<det> the,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
155,compound<compound> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
170,compound> ...,0,-0.003,4,440,Actinopterygii__class,taxongroup_topic
171,compound> Atlantic,0,-0.005,14,440,Actinopterygii__class,taxongroup_topic
172,compound> Salmo,0,0.0,1,440,Actinopterygii__class,taxongroup_topic
173,compound> family,0,0.0,1,440,Actinopterygii__class,taxongroup_topic
174,compound> genus,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
175,compound> sea,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
176,compound> spiny,0,0.005,2,440,Actinopterygii__class,taxongroup_topic
179,conj< ...,0,0.003,5,440,Actinopterygii__class,taxongroup_topic
186,conj<case> include,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
187,conj<case> such,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
188,conj<case>fixed> as,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
193,conj<conj> ...,0,0.004,4,440,Actinopterygii__class,taxongroup_topic
196,conj<conj> piranha,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
199,conj<conj> tetra,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
208,conj<conj>cc> and,0,-0.0,2,440,Actinopterygii__class,taxongroup_topic
217,conj<cop> be,0,-0.001,1,440,Actinopterygii__class,taxongroup_topic
218,conj<det> the,0,0.0,1,440,Actinopterygii__class,taxongroup_topic
219,conj<nmod< ...,0,0.005,2,440,Actinopterygii__class,taxongroup_topic
220,conj<nmod< fish,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
221,conj<nmod<amod> ...,0,0.012,3,440,Actinopterygii__class,taxongroup_topic
223,conj<nmod> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
225,conj<nmod>case> of,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
226,conj<nsubj< ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
227,conj<nsubj> ...,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
230,conj<nsubj>acl> ...,0,0.004,1,440,Actinopterygii__class,taxongroup_topic
232,conj<nsubj>amod> ...,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
236,conj<nsubj>det> the,0,0.0,1,440,Actinopterygii__class,taxongroup_topic
243,conj> ...,0,-0.0,7,440,Actinopterygii__class,taxongroup_topic
251,conj>amod> ...,0,-0.002,1,440,Actinopterygii__class,taxongroup_topic
253,conj>cc> and,0,0.003,6,440,Actinopterygii__class,taxongroup_topic
254,conj>cc> or,0,-0.0,1,440,Actinopterygii__class,taxongroup_topic
255,conj>compound> ...,0,-0.0,1,440,Actinopterygii__class,taxongroup_topic
258,conj>det> the,0,0.002,2,440,Actinopterygii__class,taxongroup_topic
266,det> a,0,0.008,3,440,Actinopterygii__class,taxongroup_topic
268,det> that,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
269,det> the,0,0.018,19,440,Actinopterygii__class,taxongroup_topic
274,nmod:poss> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
275,nmod< ...,0,0.065,21,440,Actinopterygii__class,taxongroup_topic
276,nmod< fish,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
277,nmod< form,0,0.01,3,440,Actinopterygii__class,taxongroup_topic
278,nmod< population,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
279,nmod< species,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
280,nmod< that,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
281,nmod<advmod> ...,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
282,nmod<amod> -run,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
283,nmod<amod> ...,0,0.04,11,440,Actinopterygii__class,taxongroup_topic
284,nmod<amod> anadromous,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
285,nmod<case> ...,0,0.01,3,440,Actinopterygii__class,taxongroup_topic
286,nmod<case> from,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
287,nmod<case> in,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
288,nmod<case> of,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
289,nmod<case> to,0,0.015,4,440,Actinopterygii__class,taxongroup_topic
291,nmod<compound> ...,0,0.017,5,440,Actinopterygii__class,taxongroup_topic
292,nmod<cop> be,0,0.008,3,440,Actinopterygii__class,taxongroup_topic
293,nmod<det> ...,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
294,nmod<det> the,0,0.068,20,440,Actinopterygii__class,taxongroup_topic
295,nmod<nmod< ...,0,0.005,2,440,Actinopterygii__class,taxongroup_topic
296,nmod<nmod< species,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
297,nmod<nmod<amod> ...,0,0.01,3,440,Actinopterygii__class,taxongroup_topic
298,nmod<nmod<amod> many,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
300,nmod<nmod<case> from,0,0.002,1,440,Actinopterygii__class,taxongroup_topic
301,nmod<nmod<nmod> ...,0,0.001,1,440,Actinopterygii__class,taxongroup_topic
303,nmod<nmod> species,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
305,nmod<nmod>case> of,0,0.008,2,440,Actinopterygii__class,taxongroup_topic
306,nmod<nsubj< ...,0,0.036,10,440,Actinopterygii__class,taxongroup_topic
307,nmod<nsubj<advcl> ...,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
308,nmod<nsubj<advmod> ...,0,0.012,3,440,Actinopterygii__class,taxongroup_topic
309,nmod<nsubj<cop> be,0,0.031,8,440,Actinopterygii__class,taxongroup_topic
310,nmod<nsubj<obj> ...,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
311,nmod<nsubj> ...,0,0.01,3,440,Actinopterygii__class,taxongroup_topic
312,nmod<obj< ...,0,0.019,5,440,Actinopterygii__class,taxongroup_topic
313,nmod<obl< ...,0,0.021,7,440,Actinopterygii__class,taxongroup_topic
315,nmod<obl<advmod> ...,0,0.008,3,440,Actinopterygii__class,taxongroup_topic
316,nmod<obl<cop> be,0,0.006,2,440,Actinopterygii__class,taxongroup_topic
