feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<case> with,0.91,0.002,0.756,0.03,2,Actinopterygii__class,adaptation_topic
nsubj<obj>amod> ...,0.882,0.004,0.791,0.019,6,Actinopterygii__class,adaptation_topic
nmod<obl<nsubj> ...,0.872,0.005,0.764,0.027,3,Actinopterygii__class,adaptation_topic
nmod< ...,0.872,0.005,0.873,0.005,18,Actinopterygii__class,adaptation_topic
det> a,0.856,0.007,0.845,0.008,3,Actinopterygii__class,adaptation_topic
case> ...,0.855,0.007,0.756,0.03,4,Actinopterygii__class,adaptation_topic
nmod<case> for,0.842,0.009,0.756,0.03,2,Actinopterygii__class,adaptation_topic
nmod<amod> ...,0.833,0.01,0.733,0.039,13,Actinopterygii__class,adaptation_topic
nmod< form,0.827,0.011,0.756,0.03,2,Actinopterygii__class,adaptation_topic
nsubj<nmod>case> of,0.822,0.012,0.77,0.025,5,Actinopterygii__class,adaptation_topic
nmod<det> the,0.821,0.013,0.733,0.039,11,Actinopterygii__class,adaptation_topic
nmod<case> ...,0.806,0.016,0.756,0.03,4,Actinopterygii__class,adaptation_topic
compound<conj>amod> ...,0.804,0.016,0.577,0.134,3,Actinopterygii__class,adaptation_topic
nsubj<nmod>det> the,0.803,0.017,0.756,0.03,2,Actinopterygii__class,adaptation_topic
compound<conj> ...,0.795,0.018,0.577,0.134,5,Actinopterygii__class,adaptation_topic
compound<amod> ...,0.79,0.02,0.546,0.162,6,Actinopterygii__class,adaptation_topic
compound<nmod>case> in,0.788,0.02,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nmod<obl< ...,0.787,0.02,0.733,0.039,8,Actinopterygii__class,adaptation_topic
nsubj<advcl> ...,0.784,0.021,0.687,0.06,12,Actinopterygii__class,adaptation_topic
nsubj<conj> ...,0.777,0.023,0.866,0.005,10,Actinopterygii__class,adaptation_topic
nsubj<xcomp>obj> ...,0.772,0.025,0.764,0.027,4,Actinopterygii__class,adaptation_topic
nsubj< ...,0.77,0.025,0.781,0.022,30,Actinopterygii__class,adaptation_topic
acl:relcl> ...,0.77,0.025,0.77,0.025,4,Actinopterygii__class,adaptation_topic
compound<det> the,0.768,0.026,0.546,0.162,8,Actinopterygii__class,adaptation_topic
obl<advmod> ...,0.757,0.03,0.577,0.134,2,Actinopterygii__class,adaptation_topic
obj<obl>case> in,0.756,0.03,0.756,0.03,2,Actinopterygii__class,adaptation_topic
compound<det> ...,0.752,0.031,0.577,0.134,1,Actinopterygii__class,adaptation_topic
compound<nmod>case> ...,0.735,0.038,0.577,0.134,3,Actinopterygii__class,adaptation_topic
obj< call,0.732,0.039,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj<obl>compound> Pacific,0.727,0.041,0.732,0.039,3,Actinopterygii__class,adaptation_topic
nsubj<obl>case> in,0.724,0.042,0.733,0.039,3,Actinopterygii__class,adaptation_topic
nsubj<cop> be,0.722,0.043,0.651,0.081,19,Actinopterygii__class,adaptation_topic
nmod< species,0.716,0.046,0.764,0.027,4,Actinopterygii__class,adaptation_topic
det> the,0.712,0.047,0.671,0.069,38,Actinopterygii__class,adaptation_topic
nsubj<obl>case> ...,0.706,0.05,0.6,0.116,8,Actinopterygii__class,adaptation_topic
compound<advcl>mark> ...,0.705,0.051,0.577,0.134,3,Actinopterygii__class,adaptation_topic
nsubj<nmod> ...,0.696,0.055,0.846,0.008,11,Actinopterygii__class,adaptation_topic
case> of,0.691,0.058,0.626,0.097,21,Actinopterygii__class,adaptation_topic
appos<conj> ...,0.687,0.06,0.577,0.134,3,Actinopterygii__class,adaptation_topic
appos<case> such,0.673,0.067,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nmod<cop> be,0.668,0.07,0.674,0.067,4,Actinopterygii__class,adaptation_topic
appos> ...,0.663,0.073,0.674,0.067,9,Actinopterygii__class,adaptation_topic
appos< ...,-0.662,0.074,-0.764,0.027,9,Actinopterygii__class,adaptation_topic
acl:relcl>nsubj> ...,0.647,0.083,0.732,0.039,3,Actinopterygii__class,adaptation_topic
nsubj<nmod>case> with,0.645,0.084,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj<obl> ...,0.64,0.087,0.83,0.011,16,Actinopterygii__class,adaptation_topic
nsubj<nmod>case> in,0.639,0.088,0.577,0.134,3,Actinopterygii__class,adaptation_topic
nsubj<conj>advmod> ...,-0.636,0.09,-0.674,0.067,4,Actinopterygii__class,adaptation_topic
nsubj<obl>det> the,0.633,0.092,0.546,0.162,7,Actinopterygii__class,adaptation_topic
conj<conj> salmon,0.627,0.096,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj<advmod> also,0.619,0.101,0.732,0.039,3,Actinopterygii__class,adaptation_topic
nsubj<nmod>amod> ...,0.616,0.104,0.546,0.162,6,Actinopterygii__class,adaptation_topic
obl<advmod> most,0.612,0.107,0.577,0.134,2,Actinopterygii__class,adaptation_topic
conj<conj> ...,0.598,0.117,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj<obl>nmod> ...,0.596,0.119,0.655,0.078,5,Actinopterygii__class,adaptation_topic
amod> red,0.59,0.123,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj<xcomp>mark> to,0.585,0.128,0.546,0.162,4,Actinopterygii__class,adaptation_topic
conj<nmod< ...,0.582,0.13,0.655,0.078,3,Actinopterygii__class,adaptation_topic
nmod<det> a,0.581,0.131,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj<nmod>compound> ...,0.58,0.131,0.764,0.027,4,Actinopterygii__class,adaptation_topic
nsubj<advcl>obj> ...,0.579,0.132,0.546,0.162,4,Actinopterygii__class,adaptation_topic
compound> Pacific,-0.578,0.133,-0.412,0.31,2,Actinopterygii__class,adaptation_topic
nmod<case> to,0.576,0.135,0.577,0.134,3,Actinopterygii__class,adaptation_topic
nsubj<obl>case> unlike,0.574,0.137,0.504,0.203,2,Actinopterygii__class,adaptation_topic
nsubj<conj>amod> ...,0.573,0.137,0.577,0.134,3,Actinopterygii__class,adaptation_topic
nmod<det> ...,0.571,0.139,0.412,0.31,1,Actinopterygii__class,adaptation_topic
nsubj<aux> have,0.57,0.14,0.504,0.203,2,Actinopterygii__class,adaptation_topic
nsubj<nmod>case> ...,0.564,0.145,0.504,0.203,2,Actinopterygii__class,adaptation_topic
nmod<nmod< ...,0.563,0.146,0.733,0.039,4,Actinopterygii__class,adaptation_topic
appos<nmod< ...,0.548,0.16,0.327,0.429,3,Actinopterygii__class,adaptation_topic
nsubj<det> a,0.545,0.162,0.577,0.134,6,Actinopterygii__class,adaptation_topic
compound> Atlantic,0.542,0.165,0.507,0.199,13,Actinopterygii__class,adaptation_topic
appos> Reproduction,0.54,0.167,0.412,0.31,2,Actinopterygii__class,adaptation_topic
nsubj<obl>case> to,0.527,0.179,0.577,0.134,2,Actinopterygii__class,adaptation_topic
obj< ...,-0.527,0.18,-0.495,0.212,7,Actinopterygii__class,adaptation_topic
nsubj<appos> ...,0.525,0.181,0.436,0.28,3,Actinopterygii__class,adaptation_topic
obl<nsubj> ...,0.525,0.182,0.327,0.429,6,Actinopterygii__class,adaptation_topic
nmod<case> in,0.52,0.186,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj< follow,-0.518,0.188,-0.577,0.134,2,Actinopterygii__class,adaptation_topic
amod> most,0.518,0.189,0.63,0.094,2,Actinopterygii__class,adaptation_topic
appos> reference,0.514,0.193,0.577,0.134,2,Actinopterygii__class,adaptation_topic
nsubj<aux> can,0.51,0.196,0.504,0.203,2,Actinopterygii__class,adaptation_topic
