feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<case> ...,0.922,0.001,0.756,0.03,2,Rodent__order,location_topic
conj> mouse,0.894,0.003,0.577,0.134,3,Rodent__order,location_topic
conj> plover,0.891,0.003,0.577,0.134,2,Rodent__order,location_topic
nsubj:pass<obl> area,0.889,0.003,0.577,0.134,2,Rodent__order,location_topic
conj>amod> common,0.887,0.003,0.756,0.03,2,Rodent__order,location_topic
conj> owl,0.883,0.004,0.577,0.134,2,Rodent__order,location_topic
cc> and,0.877,0.004,0.856,0.007,7,Rodent__order,location_topic
nsubj:pass<obl>case> ...,0.867,0.005,0.846,0.008,8,Rodent__order,location_topic
conj> squirrel,0.865,0.006,0.577,0.134,3,Rodent__order,location_topic
conj>amod> ...,0.853,0.007,0.764,0.027,9,Rodent__order,location_topic
appos> ...,0.853,0.007,0.903,0.002,25,Rodent__order,location_topic
conj> burrow,0.851,0.007,0.577,0.134,2,Rodent__order,location_topic
case> with,0.845,0.008,0.764,0.027,3,Rodent__order,location_topic
obl<mark> ...,0.838,0.009,0.577,0.134,1,Rodent__order,location_topic
nmod<det> the,0.834,0.01,0.655,0.078,13,Rodent__order,location_topic
case> by,0.832,0.01,0.764,0.027,4,Rodent__order,location_topic
nsubj<nmod>amod> ...,0.823,0.012,0.845,0.008,3,Rodent__order,location_topic
nsubj:pass<aux:pass> be,0.815,0.014,0.846,0.008,13,Rodent__order,location_topic
nsubj:pass<obl> ...,0.813,0.014,0.846,0.008,15,Rodent__order,location_topic
nmod<det> ...,0.809,0.015,0.577,0.134,2,Rodent__order,location_topic
conj<amod>advmod> long,0.806,0.016,0.577,0.134,3,Rodent__order,location_topic
nsubj< reach,0.799,0.017,0.577,0.134,3,Rodent__order,location_topic
nsubj<obl>case> at,0.798,0.018,0.756,0.03,2,Rodent__order,location_topic
nmod<obl<nsubj> ...,0.796,0.018,0.577,0.134,3,Rodent__order,location_topic
appos>compound> ...,0.79,0.02,0.764,0.027,11,Rodent__order,location_topic
conj>cc> and,0.788,0.02,0.436,0.28,10,Rodent__order,location_topic
conj<amod>advmod> ...,0.777,0.023,0.577,0.134,1,Rodent__order,location_topic
conj>amod> Eurasian,0.77,0.026,0.764,0.027,3,Rodent__order,location_topic
