feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> ...,0.953,0.0,0.805,0.016,379,Rodent__order,free_topic
conj<conj>appos> Aquila,0.947,0.0,0.577,0.134,2,Rodent__order,free_topic
conj<conj> snake,0.944,0.0,0.577,0.134,7,Rodent__order,free_topic
conj<conj>appos> Clanga,0.941,0.0,0.577,0.134,2,Rodent__order,free_topic
conj<conj> egg,0.941,0.0,0.577,0.134,11,Rodent__order,free_topic
conj> bird,0.925,0.001,0.436,0.28,17,Rodent__order,free_topic
conj> hare,0.92,0.001,0.436,0.28,7,Rodent__order,free_topic
obl<mark> that,0.92,0.001,0.577,0.134,2,Rodent__order,free_topic
list<flat> Himalayan,0.917,0.001,0.577,0.134,4,Rodent__order,free_topic
appos>compound> Spermophilus,0.911,0.002,0.756,0.03,2,Rodent__order,free_topic
conj<conj> rabbit,0.91,0.002,0.655,0.078,12,Rodent__order,free_topic
conj<conj> rat,0.908,0.002,0.546,0.162,14,Rodent__order,free_topic
conj> rabbit,0.907,0.002,0.109,0.797,8,Rodent__order,free_topic
list<flat> Korean,0.907,0.002,0.577,0.134,4,Rodent__order,free_topic
nsubj>compound> field,0.904,0.002,0.577,0.134,2,Rodent__order,free_topic
conj> bat,0.894,0.003,0.577,0.134,5,Rodent__order,free_topic
conj<conj> mouse,0.883,0.004,0.655,0.078,13,Rodent__order,free_topic
conj<conj> lizard,0.883,0.004,0.577,0.134,9,Rodent__order,free_topic
conj> lizard,0.882,0.004,0.577,0.134,6,Rodent__order,free_topic
conj<parataxis>conj> ptarmigan,0.881,0.004,0.577,0.134,2,Rodent__order,free_topic
nmod<obl<nsubj> formula,0.879,0.004,0.577,0.134,2,Rodent__order,free_topic
list<list>compound> prairie,0.874,0.005,0.577,0.134,2,Rodent__order,free_topic
case> from,0.874,0.005,0.627,0.096,12,Rodent__order,free_topic
conj> ...,0.871,0.005,0.304,0.464,130,Rodent__order,free_topic
nmod< prey,0.87,0.005,0.764,0.027,3,Rodent__order,free_topic
conj> insect,0.866,0.005,0.436,0.28,4,Rodent__order,free_topic
list<list>compound> Taiwan,0.863,0.006,0.577,0.134,3,Rodent__order,free_topic
nsubj<ccomp<nsubj> ...,-0.862,0.006,-0.577,0.134,3,Rodent__order,free_topic
list<flat> peninsulae,0.858,0.006,0.577,0.134,4,Rodent__order,free_topic
nsubj<obj>nmod> ...,0.857,0.007,-0.026,0.952,15,Rodent__order,free_topic
list<list>compound> field,0.857,0.007,0.577,0.134,12,Rodent__order,free_topic
case> to,0.856,0.007,0.627,0.096,17,Rodent__order,free_topic
case> in,0.854,0.007,0.518,0.188,20,Rodent__order,free_topic
conj<conj> squirrel,0.854,0.007,0.764,0.027,8,Rodent__order,free_topic
conj<conj> bird,0.852,0.007,0.577,0.134,17,Rodent__order,free_topic
compound<obl<advmod> ...,0.851,0.007,0.577,0.134,1,Rodent__order,free_topic
conj<conj> vole,0.85,0.007,0.846,0.008,17,Rodent__order,free_topic
conj<appos> Barbastella,0.849,0.008,0.577,0.134,2,Rodent__order,free_topic
conj<appos>flat> morhua,0.848,0.008,0.577,0.134,2,Rodent__order,free_topic
conj<conj>appos> Vormela,0.843,0.009,0.577,0.134,2,Rodent__order,free_topic
nsubj:pass<conj> ...,0.843,0.009,0.577,0.134,4,Rodent__order,free_topic
case> by,0.84,0.009,0.577,0.134,13,Rodent__order,free_topic
obl<nsubj>det> the,0.84,0.009,0.764,0.027,6,Rodent__order,free_topic
list<compound>compound> China,0.839,0.009,0.577,0.134,4,Rodent__order,free_topic
conj< monkey,0.838,0.009,0.764,0.027,4,Rodent__order,free_topic
case> of,0.837,0.009,0.627,0.096,76,Rodent__order,free_topic
list<flat> A.,0.837,0.01,0.577,0.134,12,Rodent__order,free_topic
conj<parataxis>advmod> especially,0.833,0.01,0.764,0.027,5,Rodent__order,free_topic
nmod< ...,0.832,0.01,0.655,0.078,86,Rodent__order,free_topic
nsubj<obl>case> for,0.83,0.011,0.577,0.134,6,Rodent__order,free_topic
nsubj<obl>case> during,0.828,0.011,0.577,0.134,4,Rodent__order,free_topic
nsubj<obl>case> of,0.827,0.011,0.577,0.134,3,Rodent__order,free_topic
conj< bird,0.825,0.012,0.866,0.005,8,Rodent__order,free_topic
obl<conj>obl> ...,-0.825,0.012,-0.756,0.03,2,Rodent__order,free_topic
conj<parataxis>conj> duck,0.825,0.012,0.577,0.134,2,Rodent__order,free_topic
case> ...,0.824,0.012,0.627,0.096,29,Rodent__order,free_topic
conj<appos> goose,0.821,0.013,0.577,0.134,2,Rodent__order,free_topic
list<list> genera,0.819,0.013,0.577,0.134,6,Rodent__order,free_topic
nsubj<obl>nmod:poss> ...,0.819,0.013,0.577,0.134,1,Rodent__order,free_topic
list<list> tribe,0.819,0.013,0.577,0.134,6,Rodent__order,free_topic
list<list> marmot,0.817,0.013,0.577,0.134,3,Rodent__order,free_topic
conj<nsubj:pass<advmod> ...,0.817,0.013,0.577,0.134,4,Rodent__order,free_topic
conj<parataxis>conj> woodpecker,0.814,0.014,0.577,0.134,2,Rodent__order,free_topic
case> for,0.811,0.015,0.764,0.027,14,Rodent__order,free_topic
conj< mouse,0.81,0.015,0.866,0.005,4,Rodent__order,free_topic
case> as,0.809,0.015,0.764,0.027,7,Rodent__order,free_topic
conj<appos> quail,0.808,0.015,0.577,0.134,2,Rodent__order,free_topic
nsubj<obl>case> in,0.807,0.015,0.327,0.429,15,Rodent__order,free_topic
list<flat> latronum,0.806,0.016,0.577,0.134,4,Rodent__order,free_topic
list<list> species,0.806,0.016,0.577,0.134,3,Rodent__order,free_topic
list<list> chipmunk,0.805,0.016,0.577,0.134,3,Rodent__order,free_topic
conj<parataxis>conj> flicker,0.805,0.016,0.577,0.134,2,Rodent__order,free_topic
nsubj<conj>amod> ...,0.804,0.016,0.655,0.078,9,Rodent__order,free_topic
list<list>compound> a,0.802,0.017,0.577,0.134,3,Rodent__order,free_topic
conj>amod> smaller,0.802,0.017,0.577,0.134,2,Rodent__order,free_topic
conj>obl>conj> ...,0.801,0.017,0.577,0.134,4,Rodent__order,free_topic
compound<compound<flat> tribe,0.801,0.017,0.577,0.134,3,Rodent__order,free_topic
list<flat> draco,0.801,0.017,0.577,0.134,4,Rodent__order,free_topic
conj<appos>flat> barbastellus,0.8,0.017,0.577,0.134,2,Rodent__order,free_topic
conj<parataxis>conj> butterfly,0.798,0.018,0.577,0.134,2,Rodent__order,free_topic
conj<appos>flat> lutreola,0.797,0.018,0.577,0.134,2,Rodent__order,free_topic
nmod< mammal,0.797,0.018,0.756,0.03,8,Rodent__order,free_topic
compound<compound<flat> ...,0.796,0.018,0.577,0.134,18,Rodent__order,free_topic
obl<obl>compound> ...,0.796,0.018,0.655,0.078,6,Rodent__order,free_topic
obj<xcomp<nsubj:pass> they,-0.794,0.019,-0.577,0.134,2,Rodent__order,free_topic
appos<conj> ...,0.792,0.019,0.756,0.03,18,Rodent__order,free_topic
list<list> mouse,0.792,0.019,0.577,0.134,12,Rodent__order,free_topic
nsubj<obl>case> due,0.79,0.02,0.577,0.134,2,Rodent__order,free_topic
nsubj<obl>case> from,0.789,0.02,0.577,0.134,2,Rodent__order,free_topic
conj<nsubj:pass<advmod> often,0.788,0.02,0.756,0.03,2,Rodent__order,free_topic
nmod<det> ...,0.787,0.02,0.764,0.027,3,Rodent__order,free_topic
conj<appos> Mustela,0.784,0.021,0.577,0.134,2,Rodent__order,free_topic
nmod>case> such,0.784,0.021,0.546,0.162,8,Rodent__order,free_topic
conj<obj<advcl> include,0.784,0.021,0.577,0.134,2,Rodent__order,free_topic
nmod<obl<obl> ...,0.783,0.022,0.655,0.078,3,Rodent__order,free_topic
obl<mark> by,0.782,0.022,0.756,0.03,2,Rodent__order,free_topic
conj<appos> Gadus,0.781,0.022,0.577,0.134,2,Rodent__order,free_topic
conj<parataxis>conj> ...,0.78,0.022,0.358,0.385,15,Rodent__order,free_topic
nsubj> mouse,0.78,0.023,0.655,0.078,3,Rodent__order,free_topic
conj<parataxis>conj> shrews,0.779,0.023,0.577,0.134,2,Rodent__order,free_topic
nmod>case> in,0.779,0.023,0.501,0.206,11,Rodent__order,free_topic
nmod<det> the,0.778,0.023,0.764,0.027,34,Rodent__order,free_topic
