feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj:pass<obl> ...,0.918,0.001,0.822,0.012,11,Rodent__order,adaptation_topic
nmod<det> the,0.906,0.002,0.577,0.134,10,Rodent__order,adaptation_topic
appos>compound> ...,0.902,0.002,0.764,0.027,5,Rodent__order,adaptation_topic
nmod< ...,0.899,0.002,0.764,0.027,22,Rodent__order,adaptation_topic
nmod<det> ...,0.892,0.003,0.577,0.134,2,Rodent__order,adaptation_topic
nsubj:pass<advmod> ...,0.851,0.007,0.577,0.134,3,Rodent__order,adaptation_topic
appos<nsubj<amod> ...,0.847,0.008,0.577,0.134,4,Rodent__order,adaptation_topic
conj< ...,0.839,0.009,0.896,0.003,14,Rodent__order,adaptation_topic
nsubj< ...,0.825,0.012,0.781,0.022,33,Rodent__order,adaptation_topic
case> ...,0.818,0.013,0.764,0.027,6,Rodent__order,adaptation_topic
appos<nsubj< ...,0.816,0.013,0.655,0.078,3,Rodent__order,adaptation_topic
nsubj:pass<obl>case> in,0.808,0.015,0.655,0.078,5,Rodent__order,adaptation_topic
nsubj<obl>case> in,0.808,0.015,0.764,0.027,10,Rodent__order,adaptation_topic
appos<nsubj<conj> habitat,0.802,0.017,0.577,0.134,2,Rodent__order,adaptation_topic
nmod> genus,0.799,0.017,0.577,0.134,2,Rodent__order,adaptation_topic
obl<mark> ...,0.799,0.017,0.546,0.162,4,Rodent__order,adaptation_topic
cc> but,0.794,0.019,0.756,0.03,2,Rodent__order,adaptation_topic
obl<nsubj>det> the,0.788,0.02,0.577,0.134,4,Rodent__order,adaptation_topic
nsubj<obl>case> from,0.786,0.021,0.756,0.03,2,Rodent__order,adaptation_topic
compound> grey,-0.783,0.022,-0.546,0.162,4,Rodent__order,adaptation_topic
nsubj<amod> eusocial,0.781,0.022,0.577,0.134,3,Rodent__order,adaptation_topic
case> with,0.779,0.023,0.577,0.134,3,Rodent__order,adaptation_topic
case> as,0.777,0.023,0.577,0.134,2,Rodent__order,adaptation_topic
nsubj<amod> only,0.776,0.023,0.577,0.134,2,Rodent__order,adaptation_topic
acl:relcl>obj>conj> ...,0.776,0.024,0.577,0.134,7,Rodent__order,adaptation_topic
case> such,0.775,0.024,0.577,0.134,2,Rodent__order,adaptation_topic
nsubj:pass<aux:pass> be,0.767,0.026,0.549,0.159,11,Rodent__order,adaptation_topic
