,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
14,Soc-cc7f_59_rat-13,rat,Damaraland_Mole_Rat#species,conj>,rat,NOUN,19,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
16,Mam-3742_508_rat-29,rat,Damaraland_Mole_Rat#species,conj>,rat,NOUN,35,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
16,Rod-7dc6_154_rat-16,rat,Blesmol#family,conj>,Damaraland,PROPN,18,conj> Damaraland,-0.22918949532146285,0.12650791088463928,Rodent__order,taxongroup_topic,6,27
18,Rod-7dc6_154_rat-16,rat,Blesmol#family,conj>,rat,NOUN,20,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
5,Red-a286_2_squirrel-3,squirrel,Sciuridae#family,conj>,squirrel,NOUN,7,conj> squirrel,-0.4430439463381892,0.09910452763002613,Rodent__order,taxongroup_topic,6,27
13,Eur-3d6d_57_squirrel-14,squirrel,Sciuridae#family,acl:relcl>obl>case>,with,ADP,18,acl:relcl>obl>case> with,-0.4194797477488787,0.1274841317515965,Rodent__order,taxongroup_topic,6,27
11,Ble-2387_52_rat-157,rat,Damaraland_Mole_Rat#species,conj>,rat,NOUN,164,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
17,Ble-2387_52_rat-176,rat,Damaraland_Mole_Rat#species,conj>,rat,NOUN,184,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
7,Dam-4f72_2_rat-5,rat,Blesmol#family,conj>,rat,NOUN,13,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
9,Dam-4f72_2_rat-5,rat,Blesmol#family,conj>,Damaraland,PROPN,15,conj> Damaraland,-0.22918949532146285,0.12650791088463928,Rodent__order,taxongroup_topic,6,27
7,Eus-5ea1_13_rat-5,rat,Naked_mole_rat#species,conj>,rat,NOUN,11,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
3,Mol-b8aa_2_rat-3,rat,Blesmol#family,conj>,rat,NOUN,6,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
9,Ble-2387_2_rats-9,rats,Blesmol#family,conj>,rat,NOUN,15,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
7,Mam8003_28_rats-8,rats,Blesmol#family,conj>,whale,NOUN,10,conj> ...,-0.2746393883132238,0.13660461741597535,Rodent__order,taxongroup_topic,6,27
16,Sci-501e_7_squirrel-74,squirrel,Sciuridae#family,conj>,squirrel,VERB,79,conj> squirrel,-0.4430439463381892,0.09910452763002613,Rodent__order,taxongroup_topic,6,27
10,Red-a286_70_squirrel-4,squirrel,Sciuridae#family,conj>,antagonistic,ADJ,12,conj> ...,-0.45984779808426457,0.09550789959301217,Rodent__order,taxongroup_topic,6,27
13,Red-a286_70_squirrel-4,squirrel,Sciuridae#family,conj>,conflict,NOUN,16,conj> ...,-0.4133535975557062,0.055632291139916114,Rodent__order,taxongroup_topic,6,27
12,Red-a286_116_squirrel-9,squirrel,Sciuridae#family,acl:relcl>obl>case>,with,ADP,15,acl:relcl>obl>case> with,-0.4194797477488787,0.1274841317515965,Rodent__order,taxongroup_topic,6,27
16,Red-a286_76_squirrels-19,squirrels,Sciuridae#family,conj>,fewer,NOUN,21,conj> ...,-0.3792165630486115,0.15369003136623596,Rodent__order,taxongroup_topic,6,27
5,Haz-b2c1_32_squirrels-6,squirrels,Sciuridae#family,conj>,jay,NOUN,8,conj> jay,-0.3148633297941064,0.1103879627675769,Rodent__order,taxongroup_topic,6,27
3,Oak-f2b6_124_squirrels-3,squirrels,Sciuridae#family,conj>,jay,NOUN,5,conj> jay,-0.3148633297941064,0.1103879627675769,Rodent__order,taxongroup_topic,6,27
7,Gli-5224_67_squirrels-10,squirrels,Sciuridae#family,conj>,animal,NOUN,14,conj> ...,-0.3857143763590792,0.10557635686685717,Rodent__order,taxongroup_topic,6,27
10,Coy-1bf1_274_squirrels-12,squirrels,Sciuridae#family,conj>,species,NOUN,15,conj> ...,-0.2599740477859699,0.11896629510224767,Rodent__order,taxongroup_topic,6,27
6,Pra-7b55_29_squirrels-8,squirrels,Sciuridae#family,conj>,chipmunk,NOUN,10,conj> chipmunk,-0.43806721582505526,0.08935973892103109,Rodent__order,taxongroup_topic,6,27
7,Pra-7b55_29_squirrels-8,squirrels,Sciuridae#family,conj>,marmot,NOUN,12,conj> marmot,-0.4110891619991305,0.10552052236230514,Rodent__order,taxongroup_topic,6,27
10,Pra-7b55_29_squirrels-8,squirrels,Sciuridae#family,conj>,dog,NOUN,16,conj> ...,-0.437342164332717,0.05076242662827025,Rodent__order,taxongroup_topic,6,27
11,Lon-b0af_407_squirrels-58,squirrels,Sciuridae#family,conj>,squirrel,NOUN,60,conj> squirrel,-0.4430439463381892,0.09910452763002613,Rodent__order,taxongroup_topic,6,27
12,Bro-5fe4_215_squirrels-33,squirrels,Sciuridae#family,conj>,rat,NOUN,36,conj> rat,-0.42460269768822734,0.0702282720375593,Rodent__order,taxongroup_topic,6,27
7,Har-8a11_65_squirrels-13,squirrels,Sciuridae#family,conj>,rabbit,NOUN,15,conj> ...,-0.43159743082489266,0.07928846326657654,Rodent__order,taxongroup_topic,6,27
12,Har-8a11_65_squirrels-13,squirrels,Sciuridae#family,conj>,jackrabbit,NOUN,22,conj> ...,-0.22967394331161395,0.18342740848143024,Rodent__order,taxongroup_topic,6,27
12,Mee-4cdd_118_squirrels-26,squirrels,Sciuridae#family,conj>,mongoose,NOUN,29,conj> ...,-0.30533003165679107,0.09765698373880446,Rodent__order,taxongroup_topic,6,27
8,Pri-2545_318_squirrels-33,squirrels,Sciuridae#family,conj>,duiker,NOUN,35,conj> duiker,-0.3388252669082221,0.1773235686646124,Rodent__order,taxongroup_topic,6,27
9,Bon-c081_229_squirrels-36,squirrels,Sciuridae#family,conj>,duiker,NOUN,38,conj> duiker,-0.3388252669082221,0.1773235686646124,Rodent__order,taxongroup_topic,6,27
4,Ble08c1_6_rat-8,rat,Damaraland_Mole_Rat#species,cc>,and,CCONJ,5,cc> and,0.2953316951832799,-0.4237214122350115,Rodent__order,taxongroup_topic,5,19
9,Soc-cc7f_59_rat-19,rat,Damaraland_Mole_Rat#species,cc>,and,CCONJ,14,cc> and,0.2953316951832799,-0.4237214122350115,Rodent__order,taxongroup_topic,5,19
9,Mam-3742_508_rat-35,rat,Naked_mole_rat#species,cc>,and,CCONJ,30,cc> and,0.2953316951832799,-0.4237214122350115,Rodent__order,taxongroup_topic,5,19
3,Dam05dc_2_rats-7,rats,Naked_mole_rat#species,cc>,and,CCONJ,4,cc> and,0.2953316951832799,-0.4237214122350115,Rodent__order,taxongroup_topic,5,19
3,Red-a286_2_squirrel-7,squirrel,Sciuridae#family,cc>,or,CCONJ,4,cc> or,0.40191745076543134,-0.47234893681691487,Rodent__order,taxongroup_topic,5,19
