feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj>cc> and,0.951,0.0,0.812,0.014,15,Rodent__order,adaptation_comment
nsubj:pass<obl> ...,0.935,0.001,0.577,0.134,5,Rodent__order,adaptation_comment
nmod< ...,0.929,0.001,0.577,0.134,11,Rodent__order,adaptation_comment
compound> animal,-0.925,0.001,-0.764,0.027,3,Rodent__order,adaptation_comment
cc> and,0.912,0.002,0.764,0.027,5,Rodent__order,adaptation_comment
nmod<det> the,0.896,0.003,0.577,0.134,4,Rodent__order,adaptation_comment
nsubj>compound> ...,0.895,0.003,0.845,0.008,3,Rodent__order,adaptation_comment
obl<obl> ...,0.879,0.004,0.764,0.027,7,Rodent__order,adaptation_comment
nmod<det> ...,0.876,0.004,0.577,0.134,1,Rodent__order,adaptation_comment
conj> ...,0.863,0.006,0.812,0.014,22,Rodent__order,adaptation_comment
nmod< period,0.86,0.006,0.577,0.134,2,Rodent__order,adaptation_comment
cc> ...,0.855,0.007,0.577,0.134,1,Rodent__order,adaptation_comment
case> ...,0.855,0.007,0.866,0.005,7,Rodent__order,adaptation_comment
compound< ...,0.837,0.009,0.577,0.134,1,Rodent__order,adaptation_comment
nsubj:pass<obl>case> ...,0.837,0.01,0.577,0.134,2,Rodent__order,adaptation_comment
case> into,0.827,0.011,0.756,0.03,2,Rodent__order,adaptation_comment
obl<aux> ...,0.813,0.014,0.733,0.039,3,Rodent__order,adaptation_comment
nsubj:pass<obl>case> in,0.811,0.015,0.577,0.134,2,Rodent__order,adaptation_comment
nmod< feature,0.807,0.015,0.577,0.134,2,Rodent__order,adaptation_comment
compound< period,0.806,0.016,0.577,0.134,2,Rodent__order,adaptation_comment
obl< go,0.782,0.022,0.756,0.03,2,Rodent__order,adaptation_comment
case> prior,0.78,0.022,0.756,0.03,2,Rodent__order,adaptation_comment
compound> ...,-0.77,0.025,-0.577,0.134,1,Rodent__order,adaptation_comment
conj<nsubj> they,0.753,0.031,0.756,0.03,2,Rodent__order,adaptation_comment
nmod<nmod> ...,0.748,0.033,0.577,0.134,5,Rodent__order,adaptation_comment
case> before,0.734,0.038,0.577,0.134,2,Rodent__order,adaptation_comment
amod<cc> and,-0.731,0.039,-0.327,0.429,4,Rodent__order,adaptation_comment
case> during,0.715,0.046,0.546,0.162,6,Rodent__order,adaptation_comment
amod> descriptive,0.708,0.049,0.577,0.134,2,Rodent__order,adaptation_comment
conj< ...,0.708,0.049,0.866,0.005,7,Rodent__order,adaptation_comment
