feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<nmod< ...,0.636,0.09,0.577,0.134,8,Rodent__order,taxongroup_comment
nmod>conj> mouse,0.635,0.091,0.577,0.134,4,Rodent__order,taxongroup_comment
conj<conj> moose,0.632,0.093,0.412,0.31,3,Rodent__order,taxongroup_comment
obj<conj<nsubj> ...,0.631,0.094,0.733,0.039,5,Rodent__order,taxongroup_comment
obj<nsubj>appos> ...,-0.63,0.094,-0.577,0.134,1,Rodent__order,taxongroup_comment
amod>advcl> ...,0.627,0.096,0.63,0.094,2,Rodent__order,taxongroup_comment
compound<compound> Cryptomy,0.627,0.096,0.504,0.203,2,Rodent__order,taxongroup_comment
list<flat> ...,0.626,0.097,0.577,0.134,4,Rodent__order,taxongroup_comment
conj<nsubj<obj> squirrel,0.625,0.097,0.577,0.134,3,Rodent__order,taxongroup_comment
conj> mammal,0.624,0.098,0.252,0.547,2,Rodent__order,taxongroup_comment
nsubj<obl>acl:relcl> ...,0.622,0.1,0.655,0.078,3,Rodent__order,taxongroup_comment
nmod<obl<cc> ...,0.621,0.1,0.577,0.134,1,Rodent__order,taxongroup_comment
nsubj<conj>obj> ...,0.621,0.1,0.504,0.203,2,Rodent__order,taxongroup_comment
conj<obl> mammal,0.621,0.101,0.504,0.203,2,Rodent__order,taxongroup_comment
amod> many,0.619,0.102,0.289,0.488,4,Rodent__order,taxongroup_comment
nsubj:pass<obl>case> include,0.612,0.106,0.577,0.134,2,Rodent__order,taxongroup_comment
compound<compound<compound> Fukomys,0.612,0.107,0.109,0.797,4,Rodent__order,taxongroup_comment
obl<advmod> primarily,0.611,0.108,0.63,0.094,2,Rodent__order,taxongroup_comment
list<flat> Georychus,0.611,0.108,0.577,0.134,2,Rodent__order,taxongroup_comment
nsubj<advmod> not,0.607,0.111,0.577,0.134,5,Rodent__order,taxongroup_comment
obl<nsubj:pass> diet,0.607,0.111,0.63,0.094,2,Rodent__order,taxongroup_comment
conj< rat,0.606,0.111,0.733,0.039,7,Rodent__order,taxongroup_comment
conj<conj>amod> -size,0.604,0.113,0.577,0.134,2,Rodent__order,taxongroup_comment
nmod< video,0.604,0.113,0.577,0.134,2,Rodent__order,taxongroup_comment
nmod>case> include,0.602,0.114,0.365,0.374,8,Rodent__order,taxongroup_comment
appos>det> the,0.599,0.117,0.507,0.2,3,Rodent__order,taxongroup_comment
conj<conj>amod> red,0.597,0.118,0.577,0.134,7,Rodent__order,taxongroup_comment
appos>amod> ...,0.595,0.119,0.507,0.2,3,Rodent__order,taxongroup_comment
nmod>conj>compound> deer,0.585,0.127,0.577,0.134,2,Rodent__order,taxongroup_comment
nmod>case> such,0.582,0.13,0.153,0.717,16,Rodent__order,taxongroup_comment
obj<advcl<nsubj> ...,-0.58,0.132,-0.577,0.134,2,Rodent__order,taxongroup_comment
nsubj<nsubj> ...,-0.577,0.134,-0.507,0.2,3,Rodent__order,taxongroup_comment
conj<appos> marten,0.577,0.134,0.577,0.134,3,Rodent__order,taxongroup_comment
conj<conj>cc> ...,0.574,0.136,0.577,0.134,2,Rodent__order,taxongroup_comment
nsubj<conj> rat,0.573,0.137,0.63,0.094,4,Rodent__order,taxongroup_comment
nmod<nmod> ...,0.572,0.139,0.3,0.47,11,Rodent__order,taxongroup_comment
