,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
4,Spe-0787_28_Mountain-53,Mountain,Mountain#habitat,compound<,ground,NOUN,54,compound< ...,-0.17068416527937888,-0.1289522474132898,Rodent__order,location_comment,1,21
6,Pra-7b55_11_mountain-13,mountain,Mountain#habitat,compound<,plover,NOUN,14,compound< plover,-0.08941346288274572,-0.2465370953688778,Rodent__order,location_comment,1,21
11,Arc-00d6_22_mountain-20,mountain,Mountain#habitat,compound<,slope,NOUN,21,compound< ...,-0.08540830744615821,-0.25749967409016783,Rodent__order,location_comment,1,21
6,Pra-7b55_153_mountain-13,mountain,Mountain#habitat,compound<,plover,NOUN,14,compound< plover,-0.08941346288274572,-0.2465370953688778,Rodent__order,location_comment,1,21
5,Eur-987c_33_wetland-19,wetland,Wetland#habitat,compound<amod>,open,ADJ,18,compound<amod> ...,-0.405542974867692,0.32309478305380085,Rodent__order,location_comment,1,21
6,Eur-987c_33_wetland-19,wetland,Wetland#habitat,compound<,habitat,NOUN,20,compound< habitat,-0.4496401062303805,-0.06731343042381235,Rodent__order,location_comment,1,21
0,Eur-987c_34_wetland-7,wetland,Wetland#habitat,compound<amod>,frequenting,VERB,4,compound<amod> ...,-0.34081546615442104,0.11255613942660961,Rodent__order,location_comment,1,21
1,Eur-987c_34_wetland-7,wetland,Wetland#habitat,compound<amod>,typical,ADJ,5,compound<amod> ...,-0.41725517221632097,0.11228198760816624,Rodent__order,location_comment,1,21
3,Eur-987c_34_wetland-7,wetland,Wetland#habitat,compound<,habitat,NOUN,8,compound< habitat,-0.4496401062303805,-0.06731343042381235,Rodent__order,location_comment,1,21
3,Bro-5fe4_145_coastal-12,coastal,Coast#habitat,compound<amod>,eastern,ADJ,11,compound<amod> ...,-0.4036085450803606,0.2347508101321416,Rodent__order,location_comment,1,21
4,Bro-5fe4_145_coastal-12,coastal,Coast#habitat,compound<,area,NOUN,13,compound< area,-0.344655219843202,-0.17540410611778778,Rodent__order,location_comment,1,21
4,Cap-5548_108_wetland-16,wetland,Wetland#habitat,compound<,habitat,NOUN,17,compound< habitat,-0.4496401062303805,-0.06731343042381235,Rodent__order,location_comment,1,21
6,Bla-1ce3_34_desert-15,desert,Deserts_and_xeric_shrublands#habitat,compound<,grassland,NOUN,16,compound< grassland,-0.28920459907284013,-0.23492633570097876,Rodent__order,location_comment,1,21
2,Mar-4f64_34_mountain-13,mountain,Mountain#habitat,compound<,mouse,NOUN,14,compound< ...,-0.19259020701612212,-0.12247769646554343,Rodent__order,location_comment,1,21
7,Lem-06b1_2_tundra-16,tundra,Tundra#habitat,compound<,biome,NOUN,17,compound< ...,-0.42805171902850064,-0.10650534516593725,Rodent__order,location_comment,1,21
5,Bea-4f7a_193_wetland-20,wetland,Wetland#habitat,compound<amod>,extensive,ADJ,19,compound<amod> extensive,-0.43956058557646893,0.2779973053558821,Rodent__order,location_comment,1,21
6,Bea-4f7a_193_wetland-20,wetland,Wetland#habitat,compound<,habitat,NOUN,21,compound< habitat,-0.4496401062303805,-0.06731343042381235,Rodent__order,location_comment,1,21
5,Rod-7dc6_100_wetland-23,wetland,Wetland#habitat,compound<amod>,extensive,ADJ,22,compound<amod> extensive,-0.43956058557646893,0.2779973053558821,Rodent__order,location_comment,1,21
6,Rod-7dc6_100_wetland-23,wetland,Wetland#habitat,compound<,habitat,NOUN,24,compound< habitat,-0.4496401062303805,-0.06731343042381235,Rodent__order,location_comment,1,21
7,Mal21f9_7_mountain-14,mountain,Mountain#habitat,compound<,forests,NOUN,15,compound< ...,-0.30332778181613923,-0.2512111886141486,Rodent__order,location_comment,1,21
