feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<obl<nsubj> ...,-0.609,0.109,-0.577,0.134,1,Rodent__order,taxongroup_topic
conj<nmod< ...,0.608,0.11,0.63,0.094,4,Rodent__order,taxongroup_topic
conj<conj>compound> Hesperosciurus,0.608,0.11,0.577,0.134,2,Rodent__order,taxongroup_topic
conj<conj>compound> Urosciurus,0.603,0.113,0.577,0.134,2,Rodent__order,taxongroup_topic
conj<conj>compound> northern,0.6,0.116,0.577,0.134,2,Rodent__order,taxongroup_topic
obj<nsubj> Ni,0.596,0.119,0.577,0.134,3,Rodent__order,taxongroup_topic
appos> ecology,0.593,0.121,0.577,0.134,3,Rodent__order,taxongroup_topic
obj< fly,-0.591,0.123,-0.577,0.134,4,Rodent__order,taxongroup_topic
case> as,0.589,0.124,0.218,0.604,5,Rodent__order,taxongroup_topic
conj<case> such,0.588,0.125,0.825,0.012,11,Rodent__order,taxongroup_topic
conj< bird,0.587,0.126,0.733,0.039,4,Rodent__order,taxongroup_topic
list<compound<compound> mole,0.587,0.126,0.378,0.356,2,Rodent__order,taxongroup_topic
nsubj:pass<obl>det> ...,0.586,0.127,0.577,0.134,3,Rodent__order,taxongroup_topic
nsubj<mark> although,0.585,0.128,0.756,0.03,2,Rodent__order,taxongroup_topic
conj<conj>compound> gray,0.584,0.128,0.577,0.134,2,Rodent__order,taxongroup_topic
compound> Cryptomy,-0.578,0.133,-0.577,0.134,2,Rodent__order,taxongroup_topic
obl<obl> ...,0.576,0.135,0.577,0.134,6,Rodent__order,taxongroup_topic
nmod< population,0.569,0.141,0.577,0.134,2,Rodent__order,taxongroup_topic
conj<advmod> ...,0.568,0.142,0.655,0.078,3,Rodent__order,taxongroup_topic
conj<amod> naked,-0.566,0.143,-0.327,0.429,4,Rodent__order,taxongroup_topic
nmod< animal,0.566,0.144,0.412,0.31,3,Rodent__order,taxongroup_topic
nsubj<parataxis<conj> ...,0.565,0.145,0.577,0.134,1,Rodent__order,taxongroup_topic
nmod<amod> ...,0.565,0.145,0.577,0.134,12,Rodent__order,taxongroup_topic
acl>obl>det> a,0.562,0.147,0.577,0.134,2,Rodent__order,taxongroup_topic
nmod>case> in,0.562,0.147,0.546,0.162,5,Rodent__order,taxongroup_topic
nmod<amod> other,0.561,0.148,0.577,0.134,2,Rodent__order,taxongroup_topic
conj<conj> rat,0.559,0.149,0.355,0.389,7,Rodent__order,taxongroup_topic
nsubj<obl>compound> ...,0.559,0.15,0.577,0.134,6,Rodent__order,taxongroup_topic
compound<compound> Cryptomy,0.556,0.153,0.504,0.203,2,Rodent__order,taxongroup_topic
appos> ...,0.553,0.155,0.664,0.073,11,Rodent__order,taxongroup_topic
compound< Fukomys,0.552,0.156,0.577,0.134,2,Rodent__order,taxongroup_topic
nmod<obl<obl> ...,0.549,0.159,0.577,0.134,4,Rodent__order,taxongroup_topic
obj<acl:relcl< ...,0.548,0.16,0.577,0.134,1,Rodent__order,taxongroup_topic
conj<appos>compound> Fukomy,0.546,0.161,0.577,0.134,2,Rodent__order,taxongroup_topic
conj<nmod<case> ...,0.542,0.165,0.546,0.162,3,Rodent__order,taxongroup_topic
acl:relcl>obl>compound> ...,0.541,0.166,0.784,0.021,4,Rodent__order,taxongroup_topic
conj<conj>cc> and,0.54,0.167,0.518,0.188,34,Rodent__order,taxongroup_topic
conj<nsubj> mammal,0.539,0.168,0.577,0.134,2,Rodent__order,taxongroup_topic
conj<conj>advmod> ...,0.532,0.174,0.504,0.203,2,Rodent__order,taxongroup_topic
appos>amod> ...,-0.531,0.176,-0.109,0.797,3,Rodent__order,taxongroup_topic
obj< ...,-0.529,0.177,-0.583,0.129,10,Rodent__order,taxongroup_topic
nsubj<obl> ...,0.526,0.18,0.733,0.039,18,Rodent__order,taxongroup_topic
conj<nmod< rodent,0.526,0.181,0.592,0.122,3,Rodent__order,taxongroup_topic
obj<acl<cop> be,-0.524,0.182,-0.296,0.476,4,Rodent__order,taxongroup_topic
obj<acl<case> ...,0.522,0.184,0.577,0.134,1,Rodent__order,taxongroup_topic
obl<nsubj>amod> ...,0.521,0.185,0.412,0.31,2,Rodent__order,taxongroup_topic
obj<advcl>mark> ...,0.518,0.188,0.592,0.122,3,Rodent__order,taxongroup_topic
compound<nmod> ...,-0.518,0.189,-0.412,0.31,2,Rodent__order,taxongroup_topic
obl<aux:pass> be,-0.517,0.19,-0.577,0.134,3,Rodent__order,taxongroup_topic
conj<conj>appos> ...,-0.516,0.19,-0.546,0.162,3,Rodent__order,taxongroup_topic
compound< population,0.512,0.195,0.577,0.134,3,Rodent__order,taxongroup_topic
nsubj<amod> only,0.51,0.197,0.577,0.134,3,Rodent__order,taxongroup_topic
nsubj<advcl>obj> ...,0.507,0.2,0.577,0.134,5,Rodent__order,taxongroup_topic
amod> american,-0.507,0.2,-0.577,0.134,2,Rodent__order,taxongroup_topic
nmod>compound> ...,0.506,0.2,0.327,0.429,3,Rodent__order,taxongroup_topic
case> from,0.506,0.2,0.218,0.604,3,Rodent__order,taxongroup_topic
nmod:poss< ...,-0.506,0.2,-0.289,0.488,4,Rodent__order,taxongroup_topic
nsubj<obj>det> a,0.504,0.203,0.733,0.039,6,Rodent__order,taxongroup_topic
advmod> ...,0.503,0.204,0.464,0.247,6,Rodent__order,taxongroup_topic
obj<acl<conj> invertebrate,0.502,0.205,0.412,0.31,2,Rodent__order,taxongroup_topic
obj< save,-0.502,0.205,-0.378,0.356,2,Rodent__order,taxongroup_topic
nsubj<parataxis< tarizonensis,-0.501,0.206,-0.412,0.31,2,Rodent__order,taxongroup_topic
nsubj<obj>amod> ...,0.501,0.206,0.355,0.389,10,Rodent__order,taxongroup_topic
nmod<nummod> ...,-0.499,0.208,-0.577,0.134,3,Rodent__order,taxongroup_topic
conj<compound>compound> ...,0.499,0.208,0.514,0.192,3,Rodent__order,taxongroup_topic
nsubj<aux> may,0.496,0.211,0.733,0.039,4,Rodent__order,taxongroup_topic
nsubj<acl> ...,0.494,0.214,0.436,0.28,5,Rodent__order,taxongroup_topic
nmod< video,0.493,0.214,0.577,0.134,2,Rodent__order,taxongroup_topic
appos> vulgaris,0.492,0.216,0.577,0.134,2,Rodent__order,taxongroup_topic
conj<compound> Damaraland,0.491,0.216,0.126,0.766,2,Rodent__order,taxongroup_topic
conj<conj>obl> ...,0.49,0.217,0.412,0.31,3,Rodent__order,taxongroup_topic
nmod<amod> small,0.489,0.219,0.412,0.31,2,Rodent__order,taxongroup_topic
nummod> two,-0.488,0.22,-0.504,0.203,2,Rodent__order,taxongroup_topic
nsubj< get,0.485,0.223,0.412,0.31,2,Rodent__order,taxongroup_topic
nsubj<amod> first,0.482,0.226,0.412,0.31,3,Rodent__order,taxongroup_topic
obl<mark> ...,0.481,0.227,0.412,0.31,3,Rodent__order,taxongroup_topic
nsubj<aux> can,0.48,0.228,0.382,0.351,7,Rodent__order,taxongroup_topic
conj<nsubj>compound> ...,-0.479,0.23,-0.577,0.134,1,Rodent__order,taxongroup_topic
conj<nmod<nmod> ...,0.475,0.235,0.405,0.319,3,Rodent__order,taxongroup_topic
nmod< subspecy,0.474,0.235,0.577,0.134,2,Rodent__order,taxongroup_topic
nsubj< species,0.473,0.236,0.252,0.547,2,Rodent__order,taxongroup_topic
nsubj<obj>amod> mobile,0.473,0.236,0.412,0.31,2,Rodent__order,taxongroup_topic
conj<nsubj>compound> prey,-0.472,0.237,-0.412,0.31,2,Rodent__order,taxongroup_topic
conj<nmod< animal,0.471,0.239,0.577,0.134,2,Rodent__order,taxongroup_topic
nsubj<advcl>mark> to,-0.468,0.242,-0.504,0.203,2,Rodent__order,taxongroup_topic
compound<appos< ...,-0.468,0.243,-0.514,0.192,3,Rodent__order,taxongroup_topic
nsubj<obj> joint,-0.465,0.246,-0.412,0.31,2,Rodent__order,taxongroup_topic
conj< rat,0.461,0.25,0.592,0.122,11,Rodent__order,taxongroup_topic
acl:relcl>obl> ...,0.461,0.25,0.591,0.122,6,Rodent__order,taxongroup_topic
parataxis>conj> ...,0.46,0.251,0.412,0.31,6,Rodent__order,taxongroup_topic
conj<conj>nsubj> ...,0.457,0.254,0.109,0.797,3,Rodent__order,taxongroup_topic
conj<nmod< consist,0.456,0.256,0.577,0.134,2,Rodent__order,taxongroup_topic
