feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj> star,0.557,0.151,-0.031,0.942,6,Animal__kingdom,taxongroup_topic
conj<nsubj<cop> be,0.556,0.152,0.592,0.122,3,Animal__kingdom,taxongroup_topic
nsubj<det> the,0.556,0.152,0.385,0.346,4,Animal__kingdom,taxongroup_topic
obl<nsubj> ...,0.556,0.153,0.296,0.476,15,Animal__kingdom,taxongroup_topic
acl>obl> ...,-0.556,0.153,-0.549,0.159,9,Animal__kingdom,taxongroup_topic
compound<case> on,0.553,0.155,0.63,0.094,2,Animal__kingdom,taxongroup_topic
nsubj<obl>case> as,0.55,0.157,0.577,0.134,3,Animal__kingdom,taxongroup_topic
nsubj<obj>det> a,0.549,0.159,0.733,0.039,12,Animal__kingdom,taxongroup_topic
nmod<nsubj> ...,0.548,0.16,0.46,0.252,13,Animal__kingdom,taxongroup_topic
conj>compound> man,0.548,0.16,0.378,0.356,2,Animal__kingdom,taxongroup_topic
nmod<appos> evolution,0.548,0.16,0.577,0.134,2,Animal__kingdom,taxongroup_topic
conj<nsubj< ...,0.546,0.162,0.252,0.547,4,Animal__kingdom,taxongroup_topic
acl:relcl>obl> ...,0.546,0.162,0.504,0.203,4,Animal__kingdom,taxongroup_topic
nsubj<obl>case> like,0.544,0.163,0.577,0.134,2,Animal__kingdom,taxongroup_topic
nsubj<appos>amod> ...,0.544,0.163,0.592,0.122,3,Animal__kingdom,taxongroup_topic
compound<obl< ...,-0.543,0.164,-0.358,0.385,8,Animal__kingdom,taxongroup_topic
compound<compound< ...,-0.543,0.164,-0.733,0.039,3,Animal__kingdom,taxongroup_topic
nmod<nsubj>det> ...,0.543,0.164,0.62,0.101,3,Animal__kingdom,taxongroup_topic
nmod:poss>case> 's,0.542,0.165,0.128,0.763,7,Animal__kingdom,taxongroup_topic
compound> mane,0.542,0.165,0.514,0.192,3,Animal__kingdom,taxongroup_topic
nmod<obj< ...,0.538,0.169,0.514,0.192,7,Animal__kingdom,taxongroup_topic
conj>compound> sea,0.538,0.169,0.385,0.346,25,Animal__kingdom,taxongroup_topic
nmod<nsubj:pass< ...,-0.537,0.17,-0.436,0.28,6,Animal__kingdom,taxongroup_topic
det> that,0.536,0.171,0.394,0.334,3,Animal__kingdom,taxongroup_topic
nmod>nmod>case> among,0.534,0.173,0.412,0.31,2,Animal__kingdom,taxongroup_topic
conj<case> for,0.532,0.175,0.504,0.203,2,Animal__kingdom,taxongroup_topic
nsubj<advmod> however,0.531,0.176,0.577,0.134,2,Animal__kingdom,taxongroup_topic
nmod<conj>cc> ...,-0.526,0.181,-0.577,0.134,1,Animal__kingdom,taxongroup_topic
nsubj<nmod> worm,0.525,0.182,0.412,0.31,3,Animal__kingdom,taxongroup_topic
advcl<obj>conj> ...,0.522,0.185,0.577,0.134,6,Animal__kingdom,taxongroup_topic
obl<obl>case> with,0.52,0.187,0.577,0.134,2,Animal__kingdom,taxongroup_topic
nsubj<acl:relcl>advmod> ...,0.518,0.188,0.412,0.31,3,Animal__kingdom,taxongroup_topic
