	i	j	irad	group	g_N
0	adaptation_comment	adaptation_comment	0.0	Animal__kingdom	2266
1	adaptation_comment	adaptation_topic	0.5782636673364452	Animal__kingdom	2266
2	adaptation_comment	free_topic	0.47118063576712077	Animal__kingdom	2266
3	adaptation_comment	location_comment	0.5443564774059186	Animal__kingdom	2266
4	adaptation_comment	location_topic	0.538265267646069	Animal__kingdom	2266
5	adaptation_comment	taxongroup_comment	0.4784716212910363	Animal__kingdom	2266
6	adaptation_comment	taxongroup_topic	0.4810680008050819	Animal__kingdom	2266
7	adaptation_topic	adaptation_comment	0.5782636673364452	Animal__kingdom	2266
8	adaptation_topic	adaptation_topic	0.0	Animal__kingdom	2266
9	adaptation_topic	free_topic	0.43239028203507646	Animal__kingdom	2266
10	adaptation_topic	location_comment	0.5889029135582816	Animal__kingdom	2266
11	adaptation_topic	location_topic	0.34594659016098517	Animal__kingdom	2266
12	adaptation_topic	taxongroup_comment	0.41387875583472755	Animal__kingdom	2266
13	adaptation_topic	taxongroup_topic	0.39536483606160844	Animal__kingdom	2266
14	free_topic	adaptation_comment	0.47118063576712077	Animal__kingdom	2266
15	free_topic	adaptation_topic	0.43239028203507646	Animal__kingdom	2266
16	free_topic	free_topic	0.0	Animal__kingdom	2266
17	free_topic	location_comment	0.46864088319147446	Animal__kingdom	2266
18	free_topic	location_topic	0.45844110721232634	Animal__kingdom	2266
19	free_topic	taxongroup_comment	0.1765186733830909	Animal__kingdom	2266
20	free_topic	taxongroup_topic	0.21483896093381466	Animal__kingdom	2266
21	location_comment	adaptation_comment	0.5443564774059186	Animal__kingdom	2266
22	location_comment	adaptation_topic	0.5889029135582816	Animal__kingdom	2266
23	location_comment	free_topic	0.46864088319147446	Animal__kingdom	2266
24	location_comment	location_comment	0.0	Animal__kingdom	2266
25	location_comment	location_topic	0.615188113383185	Animal__kingdom	2266
26	location_comment	taxongroup_comment	0.5246935767142029	Animal__kingdom	2266
27	location_comment	taxongroup_topic	0.5240417300761331	Animal__kingdom	2266
28	location_topic	adaptation_comment	0.538265267646069	Animal__kingdom	2266
29	location_topic	adaptation_topic	0.34594659016098517	Animal__kingdom	2266
30	location_topic	free_topic	0.45844110721232634	Animal__kingdom	2266
31	location_topic	location_comment	0.615188113383185	Animal__kingdom	2266
32	location_topic	location_topic	0.0	Animal__kingdom	2266
33	location_topic	taxongroup_comment	0.4109401172559136	Animal__kingdom	2266
34	location_topic	taxongroup_topic	0.36602905137917274	Animal__kingdom	2266
35	taxongroup_comment	adaptation_comment	0.4784716212910363	Animal__kingdom	2266
36	taxongroup_comment	adaptation_topic	0.41387875583472755	Animal__kingdom	2266
37	taxongroup_comment	free_topic	0.1765186733830909	Animal__kingdom	2266
38	taxongroup_comment	location_comment	0.5246935767142029	Animal__kingdom	2266
39	taxongroup_comment	location_topic	0.4109401172559136	Animal__kingdom	2266
40	taxongroup_comment	taxongroup_comment	0.0	Animal__kingdom	2266
41	taxongroup_comment	taxongroup_topic	0.09251123796743277	Animal__kingdom	2266
42	taxongroup_topic	adaptation_comment	0.4810680008050819	Animal__kingdom	2266
43	taxongroup_topic	adaptation_topic	0.39536483606160844	Animal__kingdom	2266
44	taxongroup_topic	free_topic	0.21483896093381466	Animal__kingdom	2266
45	taxongroup_topic	location_comment	0.5240417300761331	Animal__kingdom	2266
46	taxongroup_topic	location_topic	0.36602905137917274	Animal__kingdom	2266
47	taxongroup_topic	taxongroup_comment	0.09251123796743277	Animal__kingdom	2266
48	taxongroup_topic	taxongroup_topic	0.0	Animal__kingdom	2266
