feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound> Aurelia,-0.059,0.89,-0.265,0.526,10,Animal__kingdom,location_topic
nsubj:pass<obl>det> the,-0.058,0.891,0.0,1.0,2,Animal__kingdom,location_topic
nsubj:pass<obl>case> from,0.04,0.924,0.247,0.555,2,Animal__kingdom,location_topic
compound<nmod< ...,0.027,0.95,-0.082,0.846,5,Animal__kingdom,location_topic
obj<mark> ...,0.025,0.953,-0.056,0.895,3,Animal__kingdom,location_topic
conj<conj>amod> ...,-0.022,0.958,0.126,0.766,4,Animal__kingdom,location_topic
obj<acl:relcl< ...,-0.019,0.964,0.234,0.577,3,Animal__kingdom,location_topic
compound> Alvinella,0.017,0.968,-0.082,0.846,5,Animal__kingdom,location_topic
compound> tube,0.014,0.974,0.136,0.747,6,Animal__kingdom,location_topic
conj<conj> homologous,-0.011,0.98,0.247,0.555,2,Animal__kingdom,location_topic
