feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj> ...,0.949,0.0,0.812,0.014,21,Animal__kingdom,adaptation_topic
conj<conj> worm,0.914,0.001,0.577,0.134,2,Animal__kingdom,adaptation_topic
nmod< ...,0.911,0.002,0.289,0.488,12,Animal__kingdom,adaptation_topic
nmod<det> the,0.891,0.003,0.577,0.134,7,Animal__kingdom,adaptation_topic
nmod<det> ...,0.883,0.004,0.577,0.134,1,Animal__kingdom,adaptation_topic
nsubj<advmod> ...,0.871,0.005,0.577,0.134,5,Animal__kingdom,adaptation_topic
nsubj<obl>case> ...,0.863,0.006,0.577,0.134,6,Animal__kingdom,adaptation_topic
compound<case> of,0.842,0.009,0.577,0.134,3,Animal__kingdom,adaptation_topic
compound<nmod<appos> ...,-0.842,0.009,-0.764,0.027,4,Animal__kingdom,adaptation_topic
conj<conj> ...,0.837,0.009,0.655,0.078,12,Animal__kingdom,adaptation_topic
nmod<amod> ...,0.83,0.011,0.577,0.134,4,Animal__kingdom,adaptation_topic
det> the,0.822,0.012,0.846,0.008,15,Animal__kingdom,adaptation_topic
nmod<obl<nsubj> ...,0.805,0.016,0.577,0.134,3,Animal__kingdom,adaptation_topic
nsubj<obj> ...,0.802,0.017,0.756,0.03,4,Animal__kingdom,adaptation_topic
compound>compound> sunflower,-0.797,0.018,-0.756,0.03,2,Animal__kingdom,adaptation_topic
conj< ...,0.79,0.02,0.764,0.027,8,Animal__kingdom,adaptation_topic
conj<case>fixed> as,0.783,0.022,0.655,0.078,5,Animal__kingdom,adaptation_topic
case> ...,0.768,0.026,0.546,0.162,8,Animal__kingdom,adaptation_topic
cc> and,0.75,0.032,0.577,0.134,3,Animal__kingdom,adaptation_topic
conj<conj> cucumber,0.747,0.033,0.63,0.094,2,Animal__kingdom,adaptation_topic
case> for,0.737,0.037,0.577,0.134,3,Animal__kingdom,adaptation_topic
nsubj<obl>case> through,0.736,0.037,0.577,0.134,2,Animal__kingdom,adaptation_topic
compound>compound> ...,-0.734,0.038,-0.764,0.027,3,Animal__kingdom,adaptation_topic
conj<case> such,0.71,0.049,0.655,0.078,5,Animal__kingdom,adaptation_topic
conj<nmod< ...,0.703,0.052,0.655,0.078,5,Animal__kingdom,adaptation_topic
case> of,0.688,0.06,0.327,0.429,6,Animal__kingdom,adaptation_topic
conj<conj>cc> and,0.684,0.061,0.577,0.134,2,Animal__kingdom,adaptation_topic
compound<case> ...,0.665,0.072,0.327,0.429,3,Animal__kingdom,adaptation_topic
nsubj< ...,0.658,0.076,0.518,0.188,12,Animal__kingdom,adaptation_topic
conj>cc> and,0.657,0.077,0.639,0.088,6,Animal__kingdom,adaptation_topic
nsubj<conj>cc> and,0.638,0.089,0.756,0.03,4,Animal__kingdom,adaptation_topic
nsubj<obl> ...,0.638,0.089,0.218,0.604,10,Animal__kingdom,adaptation_topic
conj> star,0.623,0.099,0.412,0.31,2,Animal__kingdom,adaptation_topic
conj> weed,0.618,0.102,0.577,0.134,2,Animal__kingdom,adaptation_topic
nsubj<conj> ...,0.617,0.103,0.378,0.356,4,Animal__kingdom,adaptation_topic
conj< fish,0.612,0.107,0.577,0.134,2,Animal__kingdom,adaptation_topic
conj> cucumber,0.609,0.109,0.412,0.31,3,Animal__kingdom,adaptation_topic
conj> dollar,0.592,0.122,0.412,0.31,2,Animal__kingdom,adaptation_topic
det> ...,0.586,0.127,0.577,0.134,1,Animal__kingdom,adaptation_topic
nmod<obl< ...,0.572,0.138,0.577,0.134,4,Animal__kingdom,adaptation_topic
conj<case> ...,0.569,0.141,0.577,0.134,3,Animal__kingdom,adaptation_topic
compound< colony,0.565,0.145,0.63,0.094,2,Animal__kingdom,adaptation_topic
nsubj<obl>case> to,0.555,0.154,0.504,0.203,2,Animal__kingdom,adaptation_topic
obj< ...,0.545,0.163,0.396,0.332,9,Animal__kingdom,adaptation_topic
appos< ...,-0.536,0.171,-0.504,0.203,2,Animal__kingdom,adaptation_topic
compound> Riftia,-0.523,0.184,-0.536,0.171,4,Animal__kingdom,adaptation_topic
compound>compound> Sunflower,-0.522,0.184,-0.504,0.203,2,Animal__kingdom,adaptation_topic
compound> crown,0.515,0.192,0.289,0.488,4,Animal__kingdom,adaptation_topic
conj<conj>compound> ...,0.487,0.221,0.436,0.28,4,Animal__kingdom,adaptation_topic
compound<det> the,0.485,0.223,0.577,0.134,2,Animal__kingdom,adaptation_topic
compound< ...,0.484,0.224,0.577,0.134,5,Animal__kingdom,adaptation_topic
conj<conj>amod> ...,0.477,0.232,0.577,0.134,3,Animal__kingdom,adaptation_topic
compound> Acanthaster,-0.477,0.232,-0.507,0.2,3,Animal__kingdom,adaptation_topic
obj<acl<det> a,0.452,0.261,0.577,0.134,2,Animal__kingdom,adaptation_topic
conj>compound> sea,0.446,0.268,0.412,0.31,5,Animal__kingdom,adaptation_topic
compound<det> ...,0.446,0.268,0.247,0.555,1,Animal__kingdom,adaptation_topic
conj>compound> moon,0.432,0.286,0.412,0.31,2,Animal__kingdom,adaptation_topic
conj>compound> ...,0.428,0.291,0.412,0.31,1,Animal__kingdom,adaptation_topic
conj<conj> crab,0.424,0.295,0.592,0.122,3,Animal__kingdom,adaptation_topic
compound<nmod<nmod> ...,-0.424,0.295,-0.436,0.28,3,Animal__kingdom,adaptation_topic
obl< ...,0.416,0.305,0.412,0.31,4,Animal__kingdom,adaptation_topic
compound> moon,0.411,0.311,0.409,0.314,8,Animal__kingdom,adaptation_topic
compound> ...,0.401,0.324,0.504,0.203,2,Animal__kingdom,adaptation_topic
nsubj:pass<obl> ...,-0.399,0.328,-0.405,0.319,3,Animal__kingdom,adaptation_topic
obj<nsubj> ...,0.392,0.337,0.282,0.499,3,Animal__kingdom,adaptation_topic
appos<nsubj< ...,0.391,0.338,0.495,0.212,4,Animal__kingdom,adaptation_topic
compound>nmod>case> of,-0.387,0.344,-0.412,0.31,4,Animal__kingdom,adaptation_topic
appos<conj> ...,0.377,0.357,0.412,0.31,4,Animal__kingdom,adaptation_topic
conj>cc> or,0.363,0.376,0.252,0.547,2,Animal__kingdom,adaptation_topic
compound> Pompeii,-0.363,0.377,-0.394,0.334,3,Animal__kingdom,adaptation_topic
nmod>case> ...,0.358,0.384,0.412,0.31,2,Animal__kingdom,adaptation_topic
conj<nmod<conj> ...,0.346,0.401,0.412,0.31,3,Animal__kingdom,adaptation_topic
conj<conj>compound> sea,0.342,0.406,0.252,0.547,2,Animal__kingdom,adaptation_topic
nmod<case> ...,0.303,0.466,0.412,0.31,2,Animal__kingdom,adaptation_topic
compound<nmod< ...,0.303,0.466,0.078,0.854,5,Animal__kingdom,adaptation_topic
obj<acl<det> ...,-0.302,0.467,-0.247,0.555,1,Animal__kingdom,adaptation_topic
appos<amod> ...,-0.294,0.48,-0.234,0.577,3,Animal__kingdom,adaptation_topic
conj>amod> ...,0.293,0.481,0.343,0.406,5,Animal__kingdom,adaptation_topic
advmod> ...,-0.278,0.505,-0.169,0.689,3,Animal__kingdom,adaptation_topic
amod> other,-0.278,0.506,0.0,1.0,2,Animal__kingdom,adaptation_topic
obj<nsubj> which,0.273,0.514,0.094,0.826,3,Animal__kingdom,adaptation_topic
compound<compound> ...,-0.266,0.524,-0.247,0.555,3,Animal__kingdom,adaptation_topic
appos<compound> ...,0.263,0.529,0.169,0.689,3,Animal__kingdom,adaptation_topic
appos<nsubj<cop> be,-0.263,0.53,-0.282,0.499,3,Animal__kingdom,adaptation_topic
conj<conj>cc> or,0.258,0.538,0.412,0.31,2,Animal__kingdom,adaptation_topic
amod> ...,-0.252,0.547,0.051,0.904,7,Animal__kingdom,adaptation_topic
case> include,0.246,0.557,0.126,0.766,2,Animal__kingdom,adaptation_topic
nmod:poss< ...,-0.233,0.578,-0.234,0.577,3,Animal__kingdom,adaptation_topic
compound> sea,0.21,0.617,0.23,0.583,21,Animal__kingdom,adaptation_topic
appos<nsubj<obl> ...,0.207,0.623,0.265,0.526,3,Animal__kingdom,adaptation_topic
compound> tube,-0.205,0.627,-0.13,0.758,7,Animal__kingdom,adaptation_topic
obj<acl:relcl< ...,0.203,0.63,0.483,0.225,4,Animal__kingdom,adaptation_topic
obj<acl:relcl<case> ...,-0.198,0.638,-0.187,0.657,3,Animal__kingdom,adaptation_topic
case> 's,0.19,0.652,0.171,0.685,3,Animal__kingdom,adaptation_topic
compound>nmod> thorn,-0.189,0.654,-0.179,0.672,4,Animal__kingdom,adaptation_topic
nsubj<aux> ...,0.183,0.664,0.082,0.846,1,Animal__kingdom,adaptation_topic
obj<advmod> ...,0.16,0.704,0.452,0.261,5,Animal__kingdom,adaptation_topic
nsubj<obl>amod> ...,0.157,0.71,0.247,0.555,5,Animal__kingdom,adaptation_topic
nmod> ...,0.15,0.723,0.165,0.696,4,Animal__kingdom,adaptation_topic
compound> Alvinella,-0.148,0.727,-0.247,0.555,2,Animal__kingdom,adaptation_topic
appos< starfish,-0.145,0.732,-0.282,0.499,3,Animal__kingdom,adaptation_topic
