feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<obl>case> by,0.954,0.0,0.577,0.134,3,Theropoda__suborder,adaptation_topic
obl<obl>case> ...,0.918,0.001,0.577,0.134,6,Theropoda__suborder,adaptation_topic
conj<conj> Velociraptor,0.885,0.003,0.577,0.134,2,Theropoda__suborder,adaptation_topic
nsubj<xcomp>obl> ...,0.885,0.003,0.845,0.008,3,Theropoda__suborder,adaptation_topic
nmod< ...,0.882,0.004,0.41,0.313,25,Theropoda__suborder,adaptation_topic
conj< ...,0.875,0.004,0.764,0.027,17,Theropoda__suborder,adaptation_topic
nsubj< ...,0.875,0.004,0.694,0.056,26,Theropoda__suborder,adaptation_topic
conj<conj> Tyrannotitan,0.875,0.004,0.577,0.134,2,Theropoda__suborder,adaptation_topic
obl< ...,0.867,0.005,0.222,0.597,21,Theropoda__suborder,adaptation_topic
case> like,0.863,0.006,0.866,0.005,5,Theropoda__suborder,adaptation_topic
conj> ...,0.842,0.009,0.873,0.005,16,Theropoda__suborder,adaptation_topic
nsubj< have,0.84,0.009,0.866,0.005,5,Theropoda__suborder,adaptation_topic
conj< Giganotosaurus,0.836,0.01,0.577,0.134,3,Theropoda__suborder,adaptation_topic
appos<nsubj:pass<appos> eagle,0.832,0.01,0.577,0.134,3,Theropoda__suborder,adaptation_topic
conj<conj> ...,0.815,0.014,0.764,0.027,11,Theropoda__suborder,adaptation_topic
nsubj<nmod>case> in,0.813,0.014,0.756,0.03,4,Theropoda__suborder,adaptation_topic
nmod< anatomy,0.809,0.015,0.756,0.03,2,Theropoda__suborder,adaptation_topic
nsubj<xcomp>advmod> ...,0.806,0.016,0.764,0.027,3,Theropoda__suborder,adaptation_topic
conj<case> ...,0.8,0.017,0.764,0.027,4,Theropoda__suborder,adaptation_topic
nmod< predator,0.794,0.019,0.577,0.134,4,Theropoda__suborder,adaptation_topic
nmod>nmod> ...,0.786,0.021,0.577,0.134,3,Theropoda__suborder,adaptation_topic
cop> be,0.785,0.021,0.764,0.027,3,Theropoda__suborder,adaptation_topic
conj>cc> and,0.784,0.021,0.882,0.004,7,Theropoda__suborder,adaptation_topic
compound<nmod> ...,0.776,0.024,0.577,0.134,3,Theropoda__suborder,adaptation_topic
conj<nsubj< ...,0.773,0.024,0.577,0.134,1,Theropoda__suborder,adaptation_topic
nsubj<ccomp<advmod> ...,0.768,0.026,0.764,0.027,3,Theropoda__suborder,adaptation_topic
case> of,0.765,0.027,0.651,0.081,18,Theropoda__suborder,adaptation_topic
nmod>conj> ...,0.765,0.027,0.732,0.039,3,Theropoda__suborder,adaptation_topic
conj<conj>cc> and,0.761,0.028,0.577,0.134,8,Theropoda__suborder,adaptation_topic
nmod<det> the,0.756,0.03,0.764,0.027,12,Theropoda__suborder,adaptation_topic
nsubj<obl>det> a,0.754,0.031,0.756,0.03,2,Theropoda__suborder,adaptation_topic
conj>cc> ...,0.753,0.031,0.577,0.134,1,Theropoda__suborder,adaptation_topic
amod> ...,0.751,0.032,0.691,0.058,16,Theropoda__suborder,adaptation_topic
nmod>case>fixed> as,0.75,0.032,0.327,0.429,4,Theropoda__suborder,adaptation_topic
appos<det> the,-0.747,0.033,-0.756,0.03,2,Theropoda__suborder,adaptation_topic
nsubj<advmod> ...,0.744,0.034,0.518,0.188,15,Theropoda__suborder,adaptation_topic
nmod<nmod> ...,0.744,0.034,0.77,0.025,5,Theropoda__suborder,adaptation_topic
nsubj<ccomp<nsubj> ...,0.739,0.036,0.709,0.049,6,Theropoda__suborder,adaptation_topic
nsubj<ccomp<aux> have,-0.734,0.038,-0.63,0.094,2,Theropoda__suborder,adaptation_topic
nsubj<advmod> not,0.734,0.038,0.733,0.039,3,Theropoda__suborder,adaptation_topic
cc> and,0.733,0.039,0.764,0.027,14,Theropoda__suborder,adaptation_topic
obl<advmod> favorably,0.732,0.039,0.577,0.134,2,Theropoda__suborder,adaptation_topic
obl<advmod> historically,0.73,0.04,0.577,0.134,2,Theropoda__suborder,adaptation_topic
nsubj<nmod>amod> ...,0.729,0.04,0.764,0.027,12,Theropoda__suborder,adaptation_topic
nsubj<cop> be,0.728,0.04,0.776,0.024,29,Theropoda__suborder,adaptation_topic
obj<nsubj> that,0.724,0.042,0.63,0.094,2,Theropoda__suborder,adaptation_topic
nsubj<det> the,0.706,0.05,0.655,0.078,9,Theropoda__suborder,adaptation_topic
conj< bird,0.706,0.051,0.756,0.03,2,Theropoda__suborder,adaptation_topic
amod> small,0.705,0.051,0.577,0.134,2,Theropoda__suborder,adaptation_topic
nsubj<conj>det> the,0.705,0.051,0.756,0.03,2,Theropoda__suborder,adaptation_topic
