feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
amod<nmod>case> ...,-0.421,0.299,-0.412,0.31,2,Theropoda__suborder,adaptation_comment
advcl<obj> ...,0.42,0.3,0.282,0.499,3,Theropoda__suborder,adaptation_comment
obl<obl> ...,0.417,0.304,0.412,0.31,2,Theropoda__suborder,adaptation_comment
conj<compound> ...,0.414,0.307,0.577,0.134,6,Theropoda__suborder,adaptation_comment
advcl< ...,-0.413,0.309,-0.496,0.212,5,Theropoda__suborder,adaptation_comment
advmod>advmod> most,0.413,0.309,0.412,0.31,2,Theropoda__suborder,adaptation_comment
conj<case> in,0.409,0.314,0.378,0.356,2,Theropoda__suborder,adaptation_comment
obl<nsubj>amod> ...,0.406,0.318,0.218,0.604,3,Theropoda__suborder,adaptation_comment
acl:relcl>advmod> not,-0.406,0.318,-0.252,0.547,2,Theropoda__suborder,adaptation_comment
nmod>amod>advmod> ...,-0.403,0.322,-0.412,0.31,3,Theropoda__suborder,adaptation_comment
mark> to,0.398,0.328,0.3,0.47,6,Theropoda__suborder,adaptation_comment
obl<nsubj:pass> ...,0.395,0.332,0.592,0.122,4,Theropoda__suborder,adaptation_comment
compound>conj>cc> ...,0.393,0.336,0.412,0.31,1,Theropoda__suborder,adaptation_comment
amod<amod> ...,0.391,0.338,0.504,0.203,4,Theropoda__suborder,adaptation_comment
conj>advmod> possibly,0.39,0.34,0.412,0.31,3,Theropoda__suborder,adaptation_comment
compound<det> ...,0.389,0.342,0.412,0.31,2,Theropoda__suborder,adaptation_comment
amod>obl>case> in,0.388,0.343,0.252,0.547,2,Theropoda__suborder,adaptation_comment
conj>obl>amod> ...,0.386,0.344,0.412,0.31,3,Theropoda__suborder,adaptation_comment
acl> ...,0.386,0.345,0.426,0.293,8,Theropoda__suborder,adaptation_comment
nmod< ...,-0.381,0.352,-0.4,0.326,15,Theropoda__suborder,adaptation_comment
appos> ...,-0.379,0.355,-0.3,0.47,8,Theropoda__suborder,adaptation_comment
obj<obl> ...,0.375,0.36,0.483,0.225,3,Theropoda__suborder,adaptation_comment
acl:relcl> ...,0.371,0.365,0.312,0.452,3,Theropoda__suborder,adaptation_comment
nmod<obj<nsubj> ...,0.37,0.367,0.109,0.797,3,Theropoda__suborder,adaptation_comment
obj< make,0.367,0.371,0.378,0.356,2,Theropoda__suborder,adaptation_comment
conj<det> the,0.362,0.379,0.412,0.31,3,Theropoda__suborder,adaptation_comment
amod> active,0.362,0.379,0.469,0.241,5,Theropoda__suborder,adaptation_comment
nmod>compound> ...,0.36,0.381,0.457,0.255,10,Theropoda__suborder,adaptation_comment
obl<advcl> ...,-0.358,0.384,0.031,0.942,5,Theropoda__suborder,adaptation_comment
conj<conj>nmod> ...,-0.356,0.387,-0.514,0.192,5,Theropoda__suborder,adaptation_comment
acl>obl>nmod> ...,0.354,0.389,0.412,0.31,3,Theropoda__suborder,adaptation_comment
acl>obl>amod> ...,0.351,0.393,0.192,0.648,4,Theropoda__suborder,adaptation_comment
amod<case> of,-0.349,0.397,-0.378,0.356,2,Theropoda__suborder,adaptation_comment
amod> top,0.347,0.4,0.464,0.247,6,Theropoda__suborder,adaptation_comment
nmod<amod> right,0.345,0.403,0.412,0.31,2,Theropoda__suborder,adaptation_comment
compound<nsubj<obl> ...,-0.343,0.405,-0.412,0.31,3,Theropoda__suborder,adaptation_comment
ccomp< indicate,0.341,0.408,0.412,0.31,2,Theropoda__suborder,adaptation_comment
nsubj< ...,0.341,0.409,0.192,0.65,11,Theropoda__suborder,adaptation_comment
nmod>nmod:poss> its,0.338,0.413,0.327,0.429,5,Theropoda__suborder,adaptation_comment
nmod>case> on,-0.336,0.415,-0.378,0.356,2,Theropoda__suborder,adaptation_comment
obj< be,0.329,0.427,0.378,0.356,2,Theropoda__suborder,adaptation_comment
obl<nmod>case> ...,0.328,0.428,0.412,0.31,2,Theropoda__suborder,adaptation_comment
obl>case> like,-0.321,0.438,-0.218,0.604,3,Theropoda__suborder,adaptation_comment
mark> ...,-0.319,0.441,-0.247,0.555,1,Theropoda__suborder,adaptation_comment
nsubj>amod> largest,-0.316,0.446,-0.247,0.555,2,Theropoda__suborder,adaptation_comment
obl<nmod> ...,0.314,0.449,0.412,0.31,2,Theropoda__suborder,adaptation_comment
nsubj<case> ...,0.313,0.45,0.327,0.429,3,Theropoda__suborder,adaptation_comment
compound<nmod<det> ...,0.312,0.452,0.412,0.31,3,Theropoda__suborder,adaptation_comment
conj<cop> be,-0.312,0.452,-0.156,0.712,7,Theropoda__suborder,adaptation_comment
conj<nmod>case> of,0.311,0.453,0.247,0.555,2,Theropoda__suborder,adaptation_comment
xcomp<nsubj> ...,0.311,0.454,0.452,0.261,3,Theropoda__suborder,adaptation_comment
obl<cop> be,0.31,0.455,0.412,0.31,5,Theropoda__suborder,adaptation_comment
xcomp< consider,0.307,0.459,0.378,0.356,2,Theropoda__suborder,adaptation_comment
ccomp< accept,-0.306,0.461,-0.247,0.555,2,Theropoda__suborder,adaptation_comment
nmod>conj>amod> ...,0.304,0.464,0.378,0.356,4,Theropoda__suborder,adaptation_comment
nsubj>amod> ...,-0.299,0.472,-0.247,0.555,2,Theropoda__suborder,adaptation_comment
obj< ...,0.296,0.477,0.275,0.509,9,Theropoda__suborder,adaptation_comment
nsubj<obj> mammal,0.289,0.488,0.126,0.766,2,Theropoda__suborder,adaptation_comment
nsubj< include,0.289,0.488,0.18,0.67,6,Theropoda__suborder,adaptation_comment
obl<aux:pass> be,0.281,0.501,0.483,0.225,5,Theropoda__suborder,adaptation_comment
obl<advcl<advmod> ...,-0.277,0.506,-0.247,0.555,3,Theropoda__suborder,adaptation_comment
compound>conj> ...,-0.272,0.514,-0.405,0.319,3,Theropoda__suborder,adaptation_comment
obl<nsubj:pass>amod> ...,0.268,0.521,0.412,0.31,4,Theropoda__suborder,adaptation_comment
acl>obl> ...,-0.267,0.523,-0.345,0.403,8,Theropoda__suborder,adaptation_comment
acl>obl>case> by,-0.267,0.523,-0.504,0.203,2,Theropoda__suborder,adaptation_comment
conj>det> a,0.264,0.527,0.247,0.555,9,Theropoda__suborder,adaptation_comment
nmod>nmod>case> to,0.259,0.536,0.247,0.555,2,Theropoda__suborder,adaptation_comment
nmod<case> by,0.258,0.538,0.252,0.547,2,Theropoda__suborder,adaptation_comment
nmod<obl<advmod> ...,0.257,0.54,0.302,0.467,4,Theropoda__suborder,adaptation_comment
nmod<amod> ...,-0.256,0.54,-0.282,0.499,3,Theropoda__suborder,adaptation_comment
