,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
4,Coe-519b_159_Coelophysis-6,Coelophysis,Coelophysis#genus,case>,in,ADP,5,case> in,-0.5452013401406014,0.02240383391238212,Theropoda__suborder,adaptation_topic,1,7
4,Spi-4527_173_Spinosaurus-6,Spinosaurus,Spinosaurus#genus,case>,to,ADP,5,case> to,-0.48284690175811423,0.06734072902778757,Theropoda__suborder,adaptation_topic,1,7
9,Car-ed40_198_carcharodontosaurids-31,carcharodontosaurids,Carcharodontosauridae#family,case>,by,ADP,30,case> by,-0.5055773694612842,0.02965176237048806,Theropoda__suborder,adaptation_topic,1,7
5,Gar-8d9c_266_raptor-13,raptor,Dromaeosauridae#family,case>,in,ADP,10,case> in,-0.5452013401406014,0.02240383391238212,Theropoda__suborder,adaptation_topic,1,7
5,Acc-0f45_119_raptors-10,raptors,Dromaeosauridae#family,case>,of,ADP,8,case> of,-0.5416776843676443,-0.027528395448151187,Theropoda__suborder,adaptation_topic,1,7
6,Sca-9161_29_tyrannosaurs-16,tyrannosaurs,Tyrannosauridae#family,case>,such,ADJ,14,case> such,-0.5191416742150439,0.05866368255493064,Theropoda__suborder,adaptation_topic,1,7
3,Tyr-9f97_551_tyrannosaur-25,tyrannosaur,Tyrannosauridae#family,case>,'s,PART,26,case> ...,-0.4965176438541785,0.11322518413936086,Theropoda__suborder,adaptation_topic,1,7
1,All-7078_313_Allosaurus-14,Allosaurus,Allosaurus#genus,nsubj<ccomp<,find,VERB,12,nsubj<ccomp< find,-0.7041682634990627,-0.2855612555116271,Theropoda__suborder,adaptation_topic,0,13
3,All-7078_311_Allosaurus-18,Allosaurus,Allosaurus#genus,nsubj<ccomp<,find,VERB,16,nsubj<ccomp< find,-0.7041682634990627,-0.2855612555116271,Theropoda__suborder,adaptation_topic,0,13
2,All-7078_310_Allosaurus-8,Allosaurus,Allosaurus#genus,nsubj<ccomp<,indicate,VERB,7,nsubj<ccomp< indicate,-0.7098019842278848,-0.1540478448129151,Theropoda__suborder,adaptation_topic,0,13
1,Car-ed40_241_Carcharodontosaurus-15,Carcharodontosaurus,Carcharodontosaurus#genus,nsubj<ccomp<,suggest,VERB,13,nsubj<ccomp< suggest,-0.6386615871824205,-0.1050012409797906,Theropoda__suborder,adaptation_topic,0,13
2,Coe92c1_6_Coelophysis-19,Coelophysis,Coelophysis#genus,nsubj<ccomp<,suggest,VERB,17,nsubj<ccomp< suggest,-0.6386615871824205,-0.1050012409797906,Theropoda__suborder,adaptation_topic,0,13
4,Map-fd86_23_Mapusaurus-33,Mapusaurus,Mapusaurus#genus,nsubj<ccomp<,indicate,VERB,31,nsubj<ccomp< indicate,-0.7098019842278848,-0.1540478448129151,Theropoda__suborder,adaptation_topic,0,13
7,Tyr-9f97_42_rex-21,rex,Tyrannosaurus#genus,compound>,t.,PROPN,20,compound> t.,-0.6227574629477884,-0.03878227316541753,Theropoda__suborder,adaptation_topic,0,13
7,Spi-06e4_270_rex-9,rex,Tyrannosaurus#genus,compound>,t.,PROPN,8,compound> t.,-0.6227574629477884,-0.03878227316541753,Theropoda__suborder,adaptation_topic,0,13
3,Tyrfbca_28_rex-7,rex,Tyrannosaurus#genus,compound>,t.,PROPN,6,compound> t.,-0.6227574629477884,-0.03878227316541753,Theropoda__suborder,adaptation_topic,0,13
1,Tyr-70f1_243_Tarbosaurus-6,Tarbosaurus,Tarbosaurus#genus,nsubj<ccomp<,suggest,VERB,4,nsubj<ccomp< suggest,-0.6386615871824205,-0.1050012409797906,Theropoda__suborder,adaptation_topic,0,13
8,Tyr-9f97_12_rex-11,rex,Tyrannosaurus#genus,compound>,Tyrannosaurus,PROPN,10,compound> Tyrannosaurus,-0.5347135748535986,-0.1359749086164013,Theropoda__suborder,adaptation_topic,0,13
2,Tyr-9f97_16_rex-4,rex,Tyrannosaurus#genus,compound>,Tyrannosaurus,PROPN,3,compound> Tyrannosaurus,-0.5347135748535986,-0.1359749086164013,Theropoda__suborder,adaptation_topic,0,13
5,Tyr-9f97_303_tyrannosaurs-52,tyrannosaurs,Tyrannosauridae#family,compound>,juvenile,NOUN,49,compound> juvenile,-0.494116674833514,-0.11179331651379362,Theropoda__suborder,adaptation_topic,0,13
7,All-7078_15_Allosaurus-12,Allosaurus,Allosaurus#genus,nsubj<case>,at,ADP,14,nsubj<case> at,0.3253991346210578,-0.13187736750096585,Theropoda__suborder,adaptation_topic,7,12
13,Card567_6_Carcharodontosaurids-1,Carcharodontosaurids,Carcharodontosauridae#family,nsubj<appos>conj>,Africa,PROPN,28,nsubj<appos>conj> ...,0.49966120439044687,-0.22368499085649501,Theropoda__suborder,adaptation_topic,7,12
14,Card567_6_Carcharodontosaurids-1,Carcharodontosaurids,Carcharodontosauridae#family,nsubj<appos>conj>,Antarctica,PROPN,30,nsubj<appos>conj> ...,0.46809451963242477,-0.17785519067339547,Theropoda__suborder,adaptation_topic,7,12
15,Card567_6_Carcharodontosaurids-1,Carcharodontosaurids,Carcharodontosauridae#family,nsubj<appos>conj>,Australia,PROPN,32,nsubj<appos>conj> ...,0.49318069749021554,-0.1719156624906764,Theropoda__suborder,adaptation_topic,7,12
1,Coe-519b_81_Coelophysis-38,Coelophysis,Coelophysis#genus,nsubj<ccomp<,conclude,VERB,36,nsubj<ccomp< ...,-0.33590327831025923,0.3023151240681112,Theropoda__suborder,adaptation_topic,7,12
4,Coe-519b_145_Coelophysis-17,Coelophysis,Coelophysis#genus,nsubj<ccomp<,suggest,VERB,15,nsubj<ccomp< suggest,-0.3611835310710275,0.3276327459920537,Theropoda__suborder,adaptation_topic,7,12
5,Das-ed91_11_Daspletosaurus-6,Daspletosaurus,Daspletosaurus#genus,nsubj<case>,at,ADP,8,nsubj<case> at,0.3253991346210578,-0.13187736750096585,Theropoda__suborder,adaptation_topic,7,12
1,Maj-e024_203_Majungasaurus-1,Majungasaurus,Majungasaurus#genus,nsubj<case>,by,ADP,3,nsubj<case> ...,0.23156473788022758,-0.33667702542123773,Theropoda__suborder,adaptation_topic,7,12
