,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl:relcl> ...,0,0.002,3,634,Theropoda__suborder,taxongroup_topic
2,acl:relcl>advcl> ...,0,0.005,3,634,Theropoda__suborder,taxongroup_topic
3,acl:relcl>advcl>mark> ...,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
4,acl:relcl>advcl>mark> as,0,0.002,1,634,Theropoda__suborder,taxongroup_topic
5,acl:relcl>advcl>obj> ...,0,0.007,3,634,Theropoda__suborder,taxongroup_topic
8,acl:relcl>cop> be,0,0.004,2,634,Theropoda__suborder,taxongroup_topic
9,acl:relcl>nsubj> ...,0,0.006,2,634,Theropoda__suborder,taxongroup_topic
11,acl:relcl>nsubj> which,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
12,acl:relcl>obj> ...,0,-0.0,1,634,Theropoda__suborder,taxongroup_topic
13,acl:relcl>obj>det> ...,0,0.003,1,634,Theropoda__suborder,taxongroup_topic
31,acl> know,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
33,acl> show,0,0.006,2,634,Theropoda__suborder,taxongroup_topic
34,acl>advmod> ...,0,0.0,1,634,Theropoda__suborder,taxongroup_topic
36,acl>ccomp> limit,0,0.006,2,634,Theropoda__suborder,taxongroup_topic
38,acl>ccomp>advmod> not,0,0.006,2,634,Theropoda__suborder,taxongroup_topic
39,acl>ccomp>aux:pass> be,0,0.004,2,634,Theropoda__suborder,taxongroup_topic
41,acl>ccomp>obl> animal,0,0.006,2,634,Theropoda__suborder,taxongroup_topic
42,acl>obl> ...,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
44,acl>obl>case> as,0,0.002,1,634,Theropoda__suborder,taxongroup_topic
47,advmod> mainly,0,0.008,3,634,Theropoda__suborder,taxongroup_topic
49,amod> ...,0,-0.003,6,634,Theropoda__suborder,taxongroup_topic
52,amod> giant,0,0.002,1,634,Theropoda__suborder,taxongroup_topic
53,amod> know,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
56,amod> many,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
57,amod> non-avian,0,0.0,1,634,Theropoda__suborder,taxongroup_topic
58,amod> other,0,-0.0,1,634,Theropoda__suborder,taxongroup_topic
60,amod>advmod> ...,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
61,amod>advmod> full,0,0.006,2,634,Theropoda__suborder,taxongroup_topic
62,appos< ...,0,0.012,9,634,Theropoda__suborder,taxongroup_topic
65,appos<amod> ...,0,0.016,8,634,Theropoda__suborder,taxongroup_topic
66,appos<case> ...,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
67,appos<case> in,0,0.001,1,634,Theropoda__suborder,taxongroup_topic
68,appos<case> of,0,0.008,4,634,Theropoda__suborder,taxongroup_topic
70,appos<compound> dinosaur,0,0.004,2,634,Theropoda__suborder,taxongroup_topic
73,appos<det> the,0,0.005,4,634,Theropoda__suborder,taxongroup_topic
