feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
list<list> cuttlefish,0.994,0.0,0.577,0.134,12,Mollusca__phylum,taxongroup_comment
list<flat> Subgenus,0.984,0.0,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
list<flat> insignis,0.982,0.0,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
compound>flat> ...,0.981,0.0,0.791,0.019,12,Mollusca__phylum,taxongroup_comment
list<list>compound> Guinean,0.978,0.0,0.577,0.134,4,Mollusca__phylum,taxongroup_comment
compound>flat> Sepia,0.975,0.0,0.577,0.134,12,Mollusca__phylum,taxongroup_comment
list<flat> Sepia,0.96,0.0,0.577,0.134,60,Mollusca__phylum,taxongroup_comment
list<flat> elobyana,0.96,0.0,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
conj<conj> ...,-0.957,0.0,-0.577,0.134,31,Mollusca__phylum,taxongroup_comment
list<list>compound> Papuan,0.952,0.0,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
compound<list<flat> elobyana,0.945,0.0,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound<list<flat> bertheloto,0.945,0.0,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound<list<flat> gibba,0.943,0.0,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound<list<flat> Subgenus,0.941,0.0,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound<list<flat> Sepia,0.937,0.001,0.577,0.134,84,Mollusca__phylum,taxongroup_comment
list<flat> vossi,0.935,0.001,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
compound<list<flat> insignis,0.934,0.001,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound<list<flat> irvingi,0.928,0.001,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
list<flat> bertheloto,0.925,0.001,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
compound>list> cuttlefish,0.923,0.001,0.577,0.134,3,Mollusca__phylum,taxongroup_comment
compound<list<flat> vossi,0.922,0.001,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound<list<list> Sepia,0.922,0.001,0.577,0.134,14,Mollusca__phylum,taxongroup_comment
compound<list<flat> hierredda,0.92,0.001,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound<list<list> apama,0.92,0.001,0.577,0.134,6,Mollusca__phylum,taxongroup_comment
conj<conj> crustacean,-0.917,0.001,-0.577,0.134,2,Mollusca__phylum,taxongroup_comment
compound<list<flat> orbignyato,0.916,0.001,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
compound>list> ...,0.914,0.002,0.577,0.134,12,Mollusca__phylum,taxongroup_comment
compound<list<list> rozella,0.911,0.002,0.577,0.134,7,Mollusca__phylum,taxongroup_comment
list<flat> irvingi,0.903,0.002,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
compound<list<list> ...,0.9,0.002,0.577,0.134,24,Mollusca__phylum,taxongroup_comment
list<flat> hierredda,0.89,0.003,0.577,0.134,5,Mollusca__phylum,taxongroup_comment
nmod>conj>cc> and,0.882,0.004,0.577,0.134,14,Mollusca__phylum,taxongroup_comment
