feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
acl>obl>case> by,-0.878,0.004,-0.756,0.03,2,Mollusca__phylum,free_topic
compound< fossil,-0.877,0.004,-0.756,0.03,2,Mollusca__phylum,free_topic
obj<advcl>mark> ...,0.848,0.008,0.845,0.008,3,Mollusca__phylum,free_topic
appos<conj>nmod> ...,0.84,0.009,0.764,0.027,3,Mollusca__phylum,free_topic
conj<det> this,0.834,0.01,0.577,0.134,2,Mollusca__phylum,free_topic
appos<conj> ...,0.824,0.012,0.619,0.102,16,Mollusca__phylum,free_topic
nmod<obj<nsubj> ...,-0.798,0.018,-0.546,0.162,7,Mollusca__phylum,free_topic
acl>obl>det> the,0.791,0.019,0.732,0.039,3,Mollusca__phylum,free_topic
nsubj< change,-0.786,0.021,-0.577,0.134,2,Mollusca__phylum,free_topic
conj<conj> ...,0.783,0.021,0.854,0.007,354,Mollusca__phylum,free_topic
conj<conj> crab,0.778,0.023,0.846,0.008,11,Mollusca__phylum,free_topic
compound<nsubj:pass< ...,-0.778,0.023,-0.825,0.012,5,Mollusca__phylum,free_topic
conj<conj> insect,0.777,0.023,0.846,0.008,11,Mollusca__phylum,free_topic
obj<advcl>obl> ...,0.768,0.026,0.536,0.171,4,Mollusca__phylum,free_topic
nsubj<obj>det> a,-0.758,0.029,-0.77,0.025,4,Mollusca__phylum,free_topic
compound<conj<case> ...,-0.754,0.031,-0.577,0.134,3,Mollusca__phylum,free_topic
conj<conj> spider,0.748,0.033,0.72,0.044,8,Mollusca__phylum,free_topic
nsubj<obj>det> the,-0.746,0.034,-0.577,0.134,2,Mollusca__phylum,free_topic
appos< include,0.744,0.034,0.756,0.03,2,Mollusca__phylum,free_topic
conj<conj> crustacean,0.739,0.036,0.862,0.006,36,Mollusca__phylum,free_topic
appos< invertebrate,0.731,0.039,0.756,0.03,2,Mollusca__phylum,free_topic
conj<conj> worm,0.731,0.04,0.791,0.019,19,Mollusca__phylum,free_topic
conj<nmod>case> such,0.73,0.04,0.63,0.094,8,Mollusca__phylum,free_topic
nsubj<acl:relcl<det> ...,-0.727,0.041,-0.577,0.134,1,Mollusca__phylum,free_topic
nmod>conj>cc> and,0.724,0.042,0.741,0.036,7,Mollusca__phylum,free_topic
conj<conj> fish,0.723,0.043,0.791,0.019,21,Mollusca__phylum,free_topic
conj>amod> other,0.723,0.043,0.846,0.008,9,Mollusca__phylum,free_topic
conj<conj> carrion,0.717,0.045,0.791,0.019,9,Mollusca__phylum,free_topic
conj<nmod>case> on,0.703,0.052,0.63,0.094,4,Mollusca__phylum,free_topic
parataxis< ...,0.69,0.058,0.577,0.134,3,Mollusca__phylum,free_topic
conj> crab,0.679,0.064,0.577,0.134,5,Mollusca__phylum,free_topic
obl<cc> and,-0.676,0.065,-0.577,0.134,3,Mollusca__phylum,free_topic
nmod<obj<xcomp< ...,-0.676,0.066,-0.577,0.134,2,Mollusca__phylum,free_topic
conj<case> as,0.675,0.066,0.756,0.03,2,Mollusca__phylum,free_topic
conj>amod> ...,0.672,0.068,0.846,0.008,25,Mollusca__phylum,free_topic
conj>amod> spot,0.67,0.069,0.577,0.134,2,Mollusca__phylum,free_topic
conj<nmod>amod> same,-0.668,0.07,-0.577,0.134,2,Mollusca__phylum,free_topic
conj<advcl<conj> ...,0.668,0.07,0.577,0.134,3,Mollusca__phylum,free_topic
nsubj<appos>nmod> ...,-0.667,0.071,-0.63,0.094,2,Mollusca__phylum,free_topic
amod> various,0.665,0.072,0.825,0.012,5,Mollusca__phylum,free_topic
nmod<nmod>amod> ...,0.665,0.072,0.577,0.134,2,Mollusca__phylum,free_topic
compound<nsubj:pass<conj> ...,0.664,0.073,0.619,0.102,5,Mollusca__phylum,free_topic
conj>amod> several,0.663,0.073,0.577,0.134,2,Mollusca__phylum,free_topic
conj<nmod> fish,0.663,0.073,0.63,0.094,2,Mollusca__phylum,free_topic
compound<nsubj<cop> be,-0.661,0.074,-0.577,0.134,4,Mollusca__phylum,free_topic
appos<amod> ...,0.66,0.075,0.655,0.078,7,Mollusca__phylum,free_topic
nmod<obl<aux> have,-0.66,0.075,-0.577,0.134,2,Mollusca__phylum,free_topic
appos<conj>amod> ...,0.66,0.075,0.733,0.039,5,Mollusca__phylum,free_topic
conj>obl> ...,0.658,0.076,0.577,0.134,1,Mollusca__phylum,free_topic
conj<conj>compound> sea,0.656,0.077,0.825,0.012,15,Mollusca__phylum,free_topic
nmod<obj<mark> ...,-0.656,0.077,-0.63,0.094,2,Mollusca__phylum,free_topic
obj<nsubj> eyes,-0.655,0.078,-0.577,0.134,2,Mollusca__phylum,free_topic
compound<nmod< ...,-0.65,0.081,-0.655,0.078,13,Mollusca__phylum,free_topic
obj<cc> and,0.646,0.083,0.655,0.078,4,Mollusca__phylum,free_topic
nsubj< catch,-0.643,0.085,-0.577,0.134,2,Mollusca__phylum,free_topic
conj<nmod>case> in,-0.643,0.086,-0.845,0.008,3,Mollusca__phylum,free_topic
conj<conj>compound> marine,0.64,0.087,0.504,0.203,4,Mollusca__phylum,free_topic
nsubj> ...,0.639,0.088,0.481,0.227,7,Mollusca__phylum,free_topic
nsubj<parataxis>conj> ...,0.637,0.09,0.577,0.134,6,Mollusca__phylum,free_topic
appos> population,-0.636,0.09,-0.577,0.134,4,Mollusca__phylum,free_topic
obl<obj> message,0.636,0.09,0.577,0.134,2,Mollusca__phylum,free_topic
nmod<obj<xcomp< able,-0.636,0.09,-0.577,0.134,2,Mollusca__phylum,free_topic
nmod<nmod<case> ...,0.632,0.093,0.577,0.134,1,Mollusca__phylum,free_topic
conj<nsubj:pass<advmod> also,0.631,0.093,0.63,0.094,2,Mollusca__phylum,free_topic
nsubj<obj>compound> skin,-0.628,0.096,-0.577,0.134,2,Mollusca__phylum,free_topic
obj<conj>cc> ...,-0.628,0.096,-0.577,0.134,1,Mollusca__phylum,free_topic
nsubj<parataxis>advcl> ...,0.627,0.096,0.577,0.134,3,Mollusca__phylum,free_topic
amod> common,-0.625,0.098,-0.733,0.039,6,Mollusca__phylum,free_topic
obj<cc> but,0.623,0.099,0.63,0.094,2,Mollusca__phylum,free_topic
amod>conj>cc> ...,0.621,0.1,0.577,0.134,1,Mollusca__phylum,free_topic
compound<nmod>nmod> ...,-0.62,0.101,-0.577,0.134,3,Mollusca__phylum,free_topic
conj<conj> frog,0.617,0.103,0.866,0.005,9,Mollusca__phylum,free_topic
compound<conj> element,0.616,0.104,0.577,0.134,2,Mollusca__phylum,free_topic
nmod<nsubj< ...,-0.616,0.104,-0.577,0.134,15,Mollusca__phylum,free_topic
conj> brachiopod,0.614,0.106,0.655,0.078,4,Mollusca__phylum,free_topic
obl<advcl<cop> be,-0.614,0.106,-0.546,0.162,3,Mollusca__phylum,free_topic
appos>compound>compound> upper,-0.612,0.107,-0.577,0.134,4,Mollusca__phylum,free_topic
conj<conj>amod> other,0.612,0.107,0.772,0.025,24,Mollusca__phylum,free_topic
compound<nsubj:pass<obl> ...,-0.612,0.107,-0.733,0.039,3,Mollusca__phylum,free_topic
nsubj<obj>compound> ...,-0.61,0.108,-0.655,0.078,5,Mollusca__phylum,free_topic
conj> annelid,0.61,0.108,0.655,0.078,4,Mollusca__phylum,free_topic
obj<mark> in,0.608,0.11,0.655,0.078,3,Mollusca__phylum,free_topic
nsubj<nmod>nmod> ...,-0.607,0.111,-0.405,0.319,5,Mollusca__phylum,free_topic
acl:relcl> detect,0.607,0.111,0.436,0.28,3,Mollusca__phylum,free_topic
compound< order,-0.606,0.111,-0.577,0.134,2,Mollusca__phylum,free_topic
compound<nsubj:pass<aux:pass> be,-0.604,0.113,-0.701,0.053,7,Mollusca__phylum,free_topic
list<list> ...,0.603,0.113,0.577,0.134,5,Mollusca__phylum,free_topic
nmod<appos> ...,-0.603,0.113,-0.577,0.134,3,Mollusca__phylum,free_topic
appos<nsubj>amod> ...,0.602,0.114,0.577,0.134,2,Mollusca__phylum,free_topic
conj>appos> ...,0.601,0.115,0.577,0.134,3,Mollusca__phylum,free_topic
compound<conj> snail,0.598,0.117,0.412,0.31,2,Mollusca__phylum,free_topic
conj>amod> small,0.597,0.118,0.546,0.162,6,Mollusca__phylum,free_topic
appos<nsubj>amod> other,0.595,0.119,0.577,0.134,2,Mollusca__phylum,free_topic
obl<conj> ...,0.595,0.12,0.436,0.28,10,Mollusca__phylum,free_topic
conj>obl>det> the,0.595,0.12,0.577,0.134,3,Mollusca__phylum,free_topic
nmod>nmod>case> ...,0.593,0.121,0.577,0.134,1,Mollusca__phylum,free_topic
